cluster_size, probability, probability_err
1.000000000000000000e+00,5.344981489761438942e-01,9.397008938903148685e-04
2.000000000000000000e+00,1.798511956088374164e-01,6.302392677574934722e-04
3.000000000000000000e+00,8.962271569560324724e-02,4.299610386321144062e-04
4.000000000000000000e+00,5.283023839364895530e-02,2.535759812597546820e-04
5.000000000000000000e+00,3.453484707531290915e-02,2.285844637134320113e-04
6.000000000000000000e+00,2.301888366323958171e-02,3.148908937321007661e-04
7.000000000000000000e+00,1.699777000783035674e-02,2.695926503971143970e-04
8.000000000000000000e+00,1.312950577334524166e-02,1.216722646323052420e-04
9.000000000000000000e+00,9.823214516636265270e-03,2.900251997557254857e-04
1.000000000000000000e+01,7.540346918662700453e-03,2.610271025610363710e-04
1.100000000000000000e+01,5.992235128461999988e-03,2.170993705047596337e-04
1.200000000000000000e+01,5.140110602781633453e-03,2.544298321675713423e-05
1.300000000000000000e+01,3.897437630925891516e-03,4.406977774688835696e-05
1.400000000000000000e+01,3.597601273119024976e-03,9.718635579165533448e-05
1.500000000000000000e+01,2.688566736554189041e-03,2.895412948578976041e-05
1.600000000000000000e+01,2.310366842934913605e-03,5.106761586846615355e-05
1.700000000000000000e+01,2.130712472056549983e-03,4.357807185486887216e-05
1.800000000000000000e+01,1.530299900562758419e-03,4.633464597886244291e-05
1.900000000000000000e+01,1.440468943081144515e-03,7.190710375942423085e-05
2.000000000000000000e+01,1.150495506660436122e-03,6.452932374013932925e-05
2.100000000000000000e+01,9.642467950087443666e-04,3.247261990138805104e-05
2.200000000000000000e+01,9.798959230804555470e-04,6.002006558673231182e-05
2.300000000000000000e+01,7.719636734170612314e-04,4.266564704401928123e-05
2.400000000000000000e+01,5.940154636544888638e-04,4.788490040341684891e-05
2.500000000000000000e+01,6.712273077269138724e-04,2.119938214862433770e-05
2.600000000000000000e+01,5.853879026604277792e-04,1.783569385823222057e-05
2.700000000000000000e+01,4.042299860789195089e-04,4.539919578424254085e-05
2.800000000000000000e+01,3.919531851610583671e-04,3.683933372413985928e-05
2.900000000000000000e+01,3.280506293859721911e-04,4.019233194101139796e-05
3.000000000000000000e+01,2.816169642397353613e-04,2.114446045707161047e-05
3.100000000000000000e+01,2.510809895236194443e-04,4.473389198782052023e-05
3.200000000000000000e+01,2.099057126789439934e-04,2.715606940234575683e-05
3.300000000000000000e+01,1.710863275318673859e-04,3.110124183829586183e-05
3.400000000000000000e+01,1.773373556081257773e-04,1.670913200653345297e-05
3.500000000000000000e+01,2.373250072973645444e-04,1.274198467862239795e-05
3.600000000000000000e+01,1.538564954956363683e-04,3.188071509723760925e-05
3.700000000000000000e+01,1.314931524125234890e-04,1.708560521333472255e-05
3.800000000000000000e+01,9.775196990089242194e-05,1.534481000023160240e-05
3.900000000000000000e+01,8.545214701553712183e-05,9.142319182442669616e-06
4.000000000000000000e+01,1.062003175140485478e-04,1.199315551692412544e-05
4.100000000000000000e+01,5.186876594601990569e-05,1.256490054422473397e-05
4.200000000000000000e+01,7.698986647291837591e-05,1.298545588287572732e-05
4.300000000000000000e+01,6.815358307037194211e-05,8.954406531319852617e-06
4.400000000000000000e+01,5.251537578459549951e-05,1.338972765295795512e-05
4.500000000000000000e+01,6.271562683081892485e-05,1.535011520956903103e-05
4.600000000000000000e+01,3.995192583912716982e-05,1.299996607988813557e-05
4.700000000000000000e+01,2.400436019384599110e-05,1.234483947012093193e-05
4.800000000000000000e+01,1.591723864961683285e-05,2.775393304588820452e-06
4.900000000000000000e+01,2.789929208466211924e-05,7.538067662488432751e-06
5.000000000000000000e+01,2.845707902172643394e-05,1.069616395785615823e-06
5.100000000000000000e+01,1.634932441264745371e-05,2.814075556839928600e-06
5.200000000000000000e+01,2.674659541013660094e-05,1.399086641131177290e-05
5.300000000000000000e+01,2.673226115551739193e-05,9.260248365544884310e-06
5.400000000000000000e+01,1.698593371532891886e-05,4.841505466391124522e-06
5.500000000000000000e+01,1.668268251143796785e-05,8.566400313385949314e-06
5.600000000000000000e+01,1.646410406972782141e-05,8.483487434582637663e-06
5.800000000000000000e+01,1.220492430112241467e-05,7.801958236593138762e-06
5.900000000000000000e+01,1.290109737103180939e-05,8.142766462827907671e-06
6.000000000000000000e+01,4.690607527486959580e-06,4.690607527486960427e-06
6.100000000000000000e+01,7.086981356986843145e-06,7.086981356986843992e-06
6.200000000000000000e+01,8.171427138630387539e-06,4.173382960386981140e-06
6.300000000000000000e+01,6.664962579751803175e-06,6.664962579751803175e-06
6.500000000000000000e+01,4.468754468754469079e-06,4.468754468754469926e-06
6.600000000000000000e+01,3.385882225472669219e-06,3.385882225472669643e-06
6.800000000000000000e+01,3.420908593322386540e-06,3.420908593322386963e-06
6.900000000000000000e+01,8.281536550087785706e-06,4.242531735243772760e-06
7.000000000000000000e+01,6.662780416149688592e-06,6.662780416149690286e-06
7.100000000000000000e+01,8.163099787048425722e-06,4.201721620963494062e-06
7.200000000000000000e+01,3.340281118058895818e-06,3.340281118058896242e-06
7.400000000000000000e+01,9.482210150247149185e-06,9.482210150247149185e-06
7.600000000000000000e+01,4.641232711408149916e-06,4.641232711408150763e-06
8.000000000000000000e+01,4.409171075837742971e-06,4.409171075837742971e-06
1.190000000000000000e+02,4.351155666945139541e-06,4.351155666945140388e-06
