cluster_size, probability, probability_err
1.000000000000000000e+00,6.522349268320092319e-01,8.859836354206438542e-04
2.000000000000000000e+00,1.650013296185611211e-01,7.592336853412827479e-04
3.000000000000000000e+00,6.894519816529122436e-02,2.251141148109082576e-04
4.000000000000000000e+00,3.441054881412750760e-02,2.967301482414118081e-04
5.000000000000000000e+00,2.005388787608424969e-02,5.691319736997917577e-04
6.000000000000000000e+00,1.323684817016192172e-02,7.131259061245588497e-04
7.000000000000000000e+00,8.644905208575604308e-03,1.326251609490313225e-04
8.000000000000000000e+00,6.109449740952775133e-03,2.249057089110886745e-04
9.000000000000000000e+00,4.215308976480918769e-03,8.216816284608167487e-05
1.000000000000000000e+01,3.304136978772574760e-03,1.048722306481439571e-04
1.100000000000000000e+01,2.176646127117030840e-03,1.291052606380514430e-04
1.200000000000000000e+01,1.875200535927396906e-03,6.420359700268075238e-05
1.300000000000000000e+01,1.516694792234091769e-03,1.427157247750266073e-04
1.400000000000000000e+01,1.139698929953888822e-03,8.320469678937202182e-05
1.500000000000000000e+01,9.942607363472501670e-04,9.214966353562500619e-05
1.600000000000000000e+01,8.528612955442583425e-04,6.452795370923476199e-06
1.700000000000000000e+01,5.644555240688389460e-04,7.339804594776164529e-05
1.800000000000000000e+01,4.555405609105943852e-04,8.376578868991844983e-05
1.900000000000000000e+01,5.774087704032889725e-04,1.004024406816227089e-04
2.000000000000000000e+01,3.589559619796527773e-04,5.711356389149230424e-05
2.100000000000000000e+01,3.207185258940694499e-04,5.893976249528627026e-05
2.200000000000000000e+01,1.698998753445583063e-04,2.154438876901839772e-05
2.300000000000000000e+01,1.696006366012694502e-04,4.241572653878711958e-05
2.400000000000000000e+01,1.471369707788638666e-04,3.176311550378234762e-05
2.500000000000000000e+01,1.899659647994388556e-04,1.301179921772152352e-05
2.600000000000000000e+01,1.133744812389722042e-04,8.128868586128002664e-05
2.700000000000000000e+01,1.336364323070666560e-04,5.370575945602783891e-05
2.800000000000000000e+01,9.215136366311389715e-05,2.135209342476473179e-05
2.900000000000000000e+01,1.002779323081361037e-04,1.178182818810029948e-05
3.000000000000000000e+01,9.906790989055553828e-05,3.282049234860319931e-05
3.100000000000000000e+01,5.495548240961111661e-05,3.738474868698633547e-05
3.200000000000000000e+01,5.551806131945556184e-05,4.114160705777830445e-05
