cluster_size, probability, probability_err
1.000000000000000000e+00,5.069327385906324812e-01,1.738750845449299877e-04
2.000000000000000000e+00,1.710829831603379869e-01,5.136052422055228765e-04
3.000000000000000000e+00,8.611536985242164433e-02,3.984737903638238586e-04
4.000000000000000000e+00,5.252131338859522547e-02,1.617507870338215793e-04
5.000000000000000000e+00,3.515103924085036247e-02,2.779557389600672678e-04
6.000000000000000000e+00,2.468333247180705056e-02,5.544854871133523275e-04
7.000000000000000000e+00,1.916320049415964899e-02,4.867537447217351056e-04
8.000000000000000000e+00,1.467611608174093640e-02,1.090143618917258387e-04
9.000000000000000000e+00,1.169622045545781232e-02,1.499167755053824240e-04
1.000000000000000000e+01,9.352255711831654675e-03,1.445012725485770818e-04
1.100000000000000000e+01,7.667578095589253073e-03,9.122709183308642250e-05
1.200000000000000000e+01,6.337301686474738210e-03,2.870036103463546572e-05
1.300000000000000000e+01,5.439230939223253618e-03,1.022655495510602953e-04
1.400000000000000000e+01,4.645979191911338985e-03,2.509363060782521509e-04
1.500000000000000000e+01,4.212236069873237683e-03,4.876039670362069167e-05
1.600000000000000000e+01,3.469499292156121798e-03,1.037632178439485710e-04
1.700000000000000000e+01,3.309860308711522463e-03,1.475071205330565267e-04
1.800000000000000000e+01,2.699437388312032979e-03,9.711075817002709574e-05
1.900000000000000000e+01,2.389277638284644303e-03,2.984972598033377298e-05
2.000000000000000000e+01,2.284252655979194645e-03,1.325810256276464046e-04
2.100000000000000000e+01,2.026906017771233030e-03,3.061144786262258010e-05
2.200000000000000000e+01,1.786137306064574867e-03,3.417283231959116212e-05
2.300000000000000000e+01,1.522433758993758371e-03,6.148865564062936802e-06
2.400000000000000000e+01,1.557259553147258323e-03,1.982188398656177042e-04
2.500000000000000000e+01,1.387706245763441551e-03,9.404033729966821130e-06
2.600000000000000000e+01,1.220145337291624922e-03,7.105083616951637774e-05
2.700000000000000000e+01,9.425172535361555325e-04,6.708888994117638072e-05
2.800000000000000000e+01,9.503392869087612035e-04,2.847558602932240084e-05
2.900000000000000000e+01,1.049867686837391767e-03,2.890517862069822766e-05
3.000000000000000000e+01,8.427859952142387938e-04,1.024947793664501724e-04
3.100000000000000000e+01,7.845506640880083949e-04,4.830816454833902404e-05
3.200000000000000000e+01,6.717289115215693959e-04,1.014986580700434274e-04
3.300000000000000000e+01,5.993869539281251142e-04,6.737627224483075080e-05
3.400000000000000000e+01,6.714124064138722028e-04,5.552340976250579030e-05
3.500000000000000000e+01,5.834448920908221316e-04,4.101853624889175348e-05
3.600000000000000000e+01,5.741713250140139139e-04,8.510879177910895112e-05
