cluster_size, probability, probability_err
1.000000000000000000e+00,5.540668627518666733e-01,2.349018463048786949e-04
2.000000000000000000e+00,1.680597626630680741e-01,2.220621090660138727e-04
3.000000000000000000e+00,7.987737526983014480e-02,1.369107833493393277e-03
4.000000000000000000e+00,4.588253971429968187e-02,6.195696285828705858e-04
5.000000000000000000e+00,3.038649507296506055e-02,1.982597719913706507e-04
6.000000000000000000e+00,2.005001470747270684e-02,4.611413792004082513e-04
7.000000000000000000e+00,1.521958176309765043e-02,3.279291953151537774e-04
8.000000000000000000e+00,1.133656839164678444e-02,3.000646655771086239e-04
9.000000000000000000e+00,8.915079187255233253e-03,3.875986006902762859e-04
1.000000000000000000e+01,7.205284781970811188e-03,4.262682775375281076e-04
1.100000000000000000e+01,6.006926399760710751e-03,3.345687574713852972e-04
1.200000000000000000e+01,5.017845374246755058e-03,2.369948112549397187e-04
1.300000000000000000e+01,3.942577774849072118e-03,3.523068607691562945e-04
1.400000000000000000e+01,3.510832882728428302e-03,3.482460432072937264e-04
1.500000000000000000e+01,3.090617081609852920e-03,2.001801860754900562e-04
1.600000000000000000e+01,2.702806717566678257e-03,1.437192859582916028e-04
1.700000000000000000e+01,2.067601054315044724e-03,7.826214295804631072e-05
1.800000000000000000e+01,2.088820256947402504e-03,2.096027205397148110e-04
1.900000000000000000e+01,1.604998398783966627e-03,3.572132318118041104e-05
2.000000000000000000e+01,1.485759006360633282e-03,1.686812093144713070e-04
2.100000000000000000e+01,1.417224247545680700e-03,1.179626253188979871e-04
2.200000000000000000e+01,1.176771192493502758e-03,7.707230210727375084e-05
2.300000000000000000e+01,1.189675106189727648e-03,6.067616037058029999e-05
2.400000000000000000e+01,1.188423002813972012e-03,3.502408810951025664e-05
2.500000000000000000e+01,1.039653368773463997e-03,3.248853870932793094e-05
2.600000000000000000e+01,8.502134021905889379e-04,9.185536733734312733e-05
2.700000000000000000e+01,7.750693904139807416e-04,8.033304947761031394e-05
2.800000000000000000e+01,8.079404829535611959e-04,9.813858846563639621e-05
2.900000000000000000e+01,5.471346476879166559e-04,6.433084406912320562e-05
3.000000000000000000e+01,6.142217142311416503e-04,5.067089210539385774e-05
3.100000000000000000e+01,4.404872397015388227e-04,2.685646723089003701e-05
3.200000000000000000e+01,5.268710321834471416e-04,6.535009855196541935e-05
3.300000000000000000e+01,5.088872507165667245e-04,2.528283780347147507e-05
3.400000000000000000e+01,4.694271677461194750e-04,5.810748572950177041e-05
3.500000000000000000e+01,3.134034721038750034e-04,1.146362028616879157e-05
3.600000000000000000e+01,3.829452737716854301e-04,8.128404633015042608e-05
3.700000000000000000e+01,3.312597931549666531e-04,5.045687651050896876e-05
3.800000000000000000e+01,3.530573944549956762e-04,3.232441142615545066e-05
3.900000000000000000e+01,2.889791800498778111e-04,6.506690545602414029e-05
4.000000000000000000e+01,2.539383816538101656e-04,4.471704153602423923e-05
4.100000000000000000e+01,3.066128508842761759e-04,4.540372178916588343e-05
4.200000000000000000e+01,3.205273200173833366e-04,7.871707716219973768e-05
4.300000000000000000e+01,3.353770358431289590e-04,3.966867227788172689e-05
4.400000000000000000e+01,3.060559380705111447e-04,3.581298567227223862e-05
4.500000000000000000e+01,1.993713861984641852e-04,2.002617345431270874e-05
4.600000000000000000e+01,2.299477455777216987e-04,3.032779071815385928e-05
4.700000000000000000e+01,1.881135421711504021e-04,4.751253064715711726e-05
4.800000000000000000e+01,1.541833769848458306e-04,2.730327210653414935e-05
4.900000000000000000e+01,2.426743267410624166e-04,3.396126508926420175e-05
5.000000000000000000e+01,2.012649054727664710e-04,2.243820766547328550e-05
5.100000000000000000e+01,1.494878394782418176e-04,7.886356138836708805e-06
5.200000000000000000e+01,1.564117423041833349e-04,2.345976439608349909e-05
5.300000000000000000e+01,1.817475583050840013e-04,4.953605833527020277e-05
5.400000000000000000e+01,1.095139923372033557e-04,3.104775752042402928e-05
5.500000000000000000e+01,1.253181929087453152e-04,5.796681930761691550e-05
5.600000000000000000e+01,7.814711547091120300e-05,1.412373408464186924e-05
5.700000000000000000e+01,1.371525260226156065e-04,2.360879014058583873e-05
5.800000000000000000e+01,1.383141624966834852e-04,1.209624131534228047e-05
5.900000000000000000e+01,1.288013770868073654e-04,2.815736022127361153e-05
6.000000000000000000e+01,1.241831216173978881e-04,4.304677539880218763e-05
6.100000000000000000e+01,1.212438124950488929e-04,2.551035276898492009e-05
6.200000000000000000e+01,1.584223159827784580e-04,1.873232960758004618e-05
6.300000000000000000e+01,1.431627583754476547e-04,1.796452577232236000e-05
6.400000000000000000e+01,1.134256959322195186e-04,7.803290065272775275e-07
6.500000000000000000e+01,8.438428150278078597e-05,2.691758671372481793e-05
6.600000000000000000e+01,6.879509689302193410e-05,3.325290207746538484e-05
6.700000000000000000e+01,8.133256907561925572e-05,2.229590521423590452e-05
6.800000000000000000e+01,9.629276425559384750e-05,3.855366310245045980e-05
6.900000000000000000e+01,9.142491119413689155e-05,4.118558892613497033e-05
7.000000000000000000e+01,9.263621416715412977e-05,3.046579687878680094e-06
7.100000000000000000e+01,6.281424453726294191e-05,2.882276701885021100e-05
7.200000000000000000e+01,6.017508022239297045e-05,3.008933406490972351e-05
7.300000000000000000e+01,1.010330423231864524e-04,2.466735423185606404e-06
7.400000000000000000e+01,7.807379998761420769e-05,5.094110303424584436e-06
7.500000000000000000e+01,7.928552135306350115e-05,2.200438318795652537e-05
7.600000000000000000e+01,5.846941324174112470e-05,1.624397975388334309e-05
7.700000000000000000e+01,6.639776834928368750e-05,3.772816296731466672e-05
7.800000000000000000e+01,8.876733263912350673e-05,2.226850688585844566e-05
7.900000000000000000e+01,5.715682869053897996e-05,1.698388184834573634e-05
8.000000000000000000e+01,5.817939204483315452e-05,1.334228614594417933e-05
8.100000000000000000e+01,4.803271483924020013e-05,1.161678837543425957e-05
8.200000000000000000e+01,3.997859560308461585e-05,8.450131840905477460e-06
8.300000000000000000e+01,4.211343234033547656e-05,1.397186772556353074e-05
8.400000000000000000e+01,6.493682281073964366e-05,8.609634374494756266e-06
8.500000000000000000e+01,5.412231476286619045e-05,1.522609037417245657e-05
8.600000000000000000e+01,4.562239118390820771e-05,2.539311950929266213e-05
8.700000000000000000e+01,7.030477392724352262e-05,1.112058655510574902e-05
8.800000000000000000e+01,2.770380503011707395e-05,8.917090428588648235e-06
8.900000000000000000e+01,5.523823363500835523e-05,3.386396686267849961e-05
9.000000000000000000e+01,2.569013656905391014e-05,1.590365065688539552e-05
9.100000000000000000e+01,2.414628143730353495e-05,1.497119346791232906e-05
9.200000000000000000e+01,1.149351978081259716e-05,1.149351978081259885e-05
9.300000000000000000e+01,8.522485070436577957e-05,1.972935473678345938e-05
9.400000000000000000e+01,2.889248347093795717e-05,9.367458832051278790e-06
9.500000000000000000e+01,4.463922836715367588e-05,2.374110465576153350e-05
9.600000000000000000e+01,1.444068751761059556e-05,7.296383206009231383e-06
9.700000000000000000e+01,3.592411252621261500e-05,2.749888931553350343e-05
9.800000000000000000e+01,1.334026633858133445e-05,6.920619850518547720e-06
9.900000000000000000e+01,4.300031980331593114e-05,3.422538712621621049e-06
1.000000000000000000e+02,2.797661909383521224e-05,1.431615163795326532e-05
1.010000000000000000e+02,4.869037120467873330e-05,2.439676662261105992e-05
1.020000000000000000e+02,1.340355998553215934e-05,6.880780944186712061e-06
1.030000000000000000e+02,2.893960853616585362e-05,2.049940776388069327e-05
1.040000000000000000e+02,4.554980150447044638e-05,1.477465818281776997e-05
1.050000000000000000e+02,1.308206408054739653e-05,6.837275877192858612e-06
1.060000000000000000e+02,1.541720291720291930e-05,1.541720291720291930e-05
1.070000000000000000e+02,2.188073765251147851e-05,1.154125910277552052e-05
1.080000000000000000e+02,3.074317113687419662e-05,9.075120613413713619e-06
1.090000000000000000e+02,3.283089282447203749e-05,1.854263403560562690e-05
1.100000000000000000e+02,1.483536884539390911e-05,7.459584426020273474e-06
1.110000000000000000e+02,1.719077490358441793e-05,1.719077490358442132e-05
1.120000000000000000e+02,2.550131887633099207e-05,1.564595272736736575e-05
1.140000000000000000e+02,2.121249300910260039e-05,1.383099767613783158e-05
1.150000000000000000e+02,6.086279092414061505e-06,6.086279092414061505e-06
1.160000000000000000e+02,1.309789321485228004e-05,6.863791237345861037e-06
1.170000000000000000e+02,2.060855013183394372e-05,1.361443908087382791e-05
1.180000000000000000e+02,9.381215054973919161e-06,9.381215054973920855e-06
1.190000000000000000e+02,7.780890133831310328e-06,7.780890133831310328e-06
1.210000000000000000e+02,2.113666943960763878e-05,2.665518629929692204e-06
1.220000000000000000e+02,1.538290923010328249e-05,7.693014378737201715e-06
1.230000000000000000e+02,1.529243376342221975e-05,1.529243376342222314e-05
1.240000000000000000e+02,6.703131703131704042e-06,6.703131703131704889e-06
1.250000000000000000e+02,1.438452975096001254e-05,7.197361556083346132e-06
1.260000000000000000e+02,1.452979425605601992e-05,7.618452199538962743e-06
1.270000000000000000e+02,1.401754909689085700e-05,7.203156041529240598e-06
1.280000000000000000e+02,3.749409826510365887e-05,2.232261884624539764e-05
1.290000000000000000e+02,1.431549050596669600e-05,7.264318042308157434e-06
1.300000000000000000e+02,5.511463844797178502e-06,5.511463844797179349e-06
