cluster_size, probability, probability_err
1.000000000000000000e+00,7.659635204275349052e-01,1.105512566123592133e-03
2.000000000000000000e+00,1.346294655583937516e-01,2.165867967494922424e-03
3.000000000000000000e+00,3.741795150870177306e-02,1.695349985700142894e-03
4.000000000000000000e+00,1.480197499681551974e-02,5.045786377706524715e-04
5.000000000000000000e+00,6.159100743128313911e-03,8.400590040690014172e-04
6.000000000000000000e+00,3.304759601093341329e-03,5.432091600142273553e-04
7.000000000000000000e+00,2.070281589161288970e-03,2.399237963522117534e-04
8.000000000000000000e+00,9.355981226736471154e-04,2.482084993599113104e-05
9.000000000000000000e+00,6.049701145705333209e-04,6.000783040309057943e-05
1.000000000000000000e+01,1.667697330745916869e-04,4.950459666890749807e-05
1.100000000000000000e+01,2.700599029234388815e-04,4.137280512006050827e-05
1.200000000000000000e+01,1.977638901852777828e-04,4.538321243814164496e-05
1.400000000000000000e+01,6.398758333742222601e-05,3.236329778300308480e-05
1.500000000000000000e+01,5.087505087504444207e-05,5.087505087504444207e-05
2.921000000000000000e+03,2.939447383891111154e-05,2.939447383891111154e-05
2.927000000000000000e+03,3.006253006252222011e-05,3.006253006252222011e-05
2.931000000000000000e+03,4.900165725364166247e-05,2.558508077151250138e-05
2.935000000000000000e+03,2.307124400147500011e-05,2.307124400147500350e-05
2.936000000000000000e+03,1.363158763529972214e-04,7.059636119696567429e-05
2.938000000000000000e+03,6.707147271973333449e-05,3.360819972167452928e-05
2.939000000000000000e+03,6.978801621657500188e-05,6.978801621657500188e-05
2.940000000000000000e+03,7.358745023218333484e-05,7.358745023218334839e-05
2.941000000000000000e+03,2.715688672583139096e-04,6.563051604548624353e-05
2.942000000000000000e+03,1.513662362421972190e-04,2.200352365304252068e-05
2.943000000000000000e+03,2.191748282381805529e-04,4.001616530175582874e-05
2.944000000000000000e+03,2.854595331894333658e-04,6.848917144303903347e-05
2.945000000000000000e+03,2.505272301065305726e-04,1.709391921833125559e-04
2.946000000000000000e+03,3.752812783830111287e-04,1.523537721614250605e-04
2.947000000000000000e+03,4.450299776924555840e-04,9.658061337296011662e-05
2.948000000000000000e+03,4.139309902506306429e-04,9.700559106846891940e-05
2.949000000000000000e+03,5.174043179031360615e-04,1.962201533811114295e-04
2.950000000000000000e+03,4.588465202822055063e-04,1.919486416369936582e-05
2.951000000000000000e+03,7.619101901048833071e-04,1.296508086664056555e-04
2.952000000000000000e+03,5.848527851884027578e-04,1.873994079344309851e-04
2.953000000000000000e+03,9.530281071810862417e-04,3.782240326585409405e-04
2.954000000000000000e+03,1.082851300443175022e-03,3.470067578689567910e-04
2.955000000000000000e+03,1.092823841490852621e-03,2.281516467334994143e-04
2.956000000000000000e+03,1.237085106895494590e-03,1.869981112596524658e-04
2.957000000000000000e+03,9.748478610632499300e-04,1.990039825180406731e-04
2.958000000000000000e+03,1.581821173383772148e-03,4.292077434190694945e-04
2.959000000000000000e+03,1.197837557724255658e-03,4.078206778568771782e-05
2.960000000000000000e+03,1.437261358028413781e-03,8.841422578787086007e-05
2.961000000000000000e+03,1.046931302745964009e-03,2.660289674754338267e-04
2.962000000000000000e+03,1.871615562560255625e-03,7.818244476050124632e-05
2.963000000000000000e+03,1.313122233524636161e-03,2.803770902639490413e-04
2.964000000000000000e+03,1.359378413403414211e-03,1.036198754258036781e-04
2.965000000000000000e+03,1.463312606197430610e-03,3.304921226596591695e-04
2.966000000000000000e+03,1.397194567634496955e-03,1.204721250481603653e-04
2.967000000000000000e+03,1.622582451183477749e-03,2.119143458609515091e-04
2.968000000000000000e+03,1.670272176965469394e-03,3.376291258692380357e-04
2.969000000000000000e+03,1.365523905022158341e-03,6.362893163059991399e-04
2.970000000000000000e+03,7.613592389918472265e-04,1.959395340820768857e-04
2.971000000000000000e+03,7.387200665784250664e-04,1.794395177081146737e-04
2.972000000000000000e+03,5.962018054408972255e-04,4.632275251455900199e-05
2.973000000000000000e+03,8.955967798272278799e-04,1.486264718921899929e-04
2.974000000000000000e+03,7.005360527185472766e-04,1.266706492745631825e-04
2.975000000000000000e+03,5.044589509828443933e-04,1.047342655282977987e-04
2.976000000000000000e+03,3.392532658405388447e-04,6.059022313747797146e-05
2.977000000000000000e+03,3.814534427751888773e-04,1.012851412065378669e-04
2.978000000000000000e+03,1.300227693416527856e-04,6.868631184873598839e-05
2.979000000000000000e+03,2.359644903504361376e-04,1.219325031176281363e-04
2.980000000000000000e+03,1.247331291190889016e-04,6.361886254832898517e-05
2.981000000000000000e+03,7.348618459728887837e-05,7.348618459728889192e-05
