r,gSS_mean,gSS_err
5.000000000000000278e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.500000000000000222e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.500000000000000333e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.500000000000000111e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.500000000000000444e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.500000000000001332e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.500000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.500000000000000888e-01,8.216605766717276671e-05,6.361166390089593664e-06
9.499999999999999556e-01,2.054037239505893953e-01,2.523191307440162344e-04
1.050000000000000044e+00,1.302454049978818862e+00,5.363884240402357062e-04
1.150000000000000133e+00,1.503679831300448244e+00,7.690392566426816146e-04
1.250000000000000000e+00,1.324392586633262425e+00,4.447343233457525316e-04
1.350000000000000089e+00,1.184754464556876385e+00,3.880452202885823539e-04
1.450000000000000178e+00,1.081762575559352513e+00,6.257166243098880856e-04
1.550000000000000044e+00,1.009418025053315571e+00,3.720999312885801911e-04
1.650000000000000133e+00,9.618396726417623999e-01,4.331719295965002440e-04
1.750000000000000000e+00,9.381376089432071907e-01,2.617667940321224160e-04
1.850000000000000089e+00,9.354734636908528245e-01,3.597110136317641462e-04
1.950000000000000178e+00,9.533287769942440093e-01,2.584387042430909211e-04
2.049999999999999822e+00,9.818591682152895128e-01,2.739622186473179605e-04
2.150000000000000355e+00,1.005266376363204817e+00,2.791315222507610911e-04
2.250000000000000000e+00,1.016649100025146302e+00,1.644627111040430391e-04
2.350000000000000533e+00,1.017300188540561257e+00,1.808970540710140638e-04
2.450000000000000178e+00,1.013265668130557406e+00,2.563503925426832242e-04
2.549999999999999822e+00,1.008325551502187611e+00,2.667928730406438098e-04
2.650000000000000355e+00,1.001862311134490868e+00,1.993751316386037527e-04
2.750000000000000000e+00,9.975316147012277535e-01,2.184822879008070488e-04
2.850000000000000533e+00,9.958026005622577781e-01,2.140062795222115943e-04
2.950000000000000178e+00,9.952941184616852510e-01,2.187609714310712169e-04
3.049999999999999822e+00,9.966851231531798083e-01,2.718704504001543580e-04
3.150000000000000355e+00,9.983668729037125100e-01,2.052948558866442351e-04
3.250000000000000000e+00,1.000040238595611752e+00,1.358315020807653040e-04
3.350000000000000533e+00,1.000924623488074428e+00,2.357834831770266436e-04
3.450000000000000178e+00,1.001267181059560363e+00,1.315129502942630907e-04
3.549999999999999822e+00,1.001097141445777439e+00,1.913733841660228039e-04
3.650000000000000355e+00,1.000875586592532063e+00,1.497765001400157032e-04
3.750000000000000000e+00,9.999571012508861045e-01,1.588170620301371380e-04
3.850000000000000533e+00,9.996412788990811649e-01,1.405966474919409439e-04
3.950000000000000178e+00,9.997086048033267947e-01,1.308111859407408233e-04
4.050000000000000711e+00,9.995006115466049668e-01,1.056358192845064623e-04
4.150000000000000355e+00,9.994398605472248898e-01,1.396541724730564682e-04
4.250000000000000000e+00,9.997464957274371233e-01,1.619739814486414217e-04
4.349999999999999645e+00,9.996459990284736197e-01,9.412869513612906903e-05
4.450000000000000178e+00,9.998887718087690057e-01,7.416148316013765514e-05
4.550000000000000711e+00,1.000055661321068268e+00,1.126069670019598826e-04
4.650000000000000355e+00,1.000121684183867821e+00,1.003784379399234004e-04
4.750000000000000000e+00,9.999554279240033816e-01,1.118305570063906284e-04
4.850000000000000533e+00,1.000320992910142648e+00,1.457626288048083981e-04
4.950000000000000178e+00,9.998527691598322331e-01,8.667850805451150548e-05
5.050000000000000711e+00,1.000073332320997377e+00,5.972785280083731856e-05
5.150000000000000355e+00,9.996719189099447789e-01,1.219063125959747752e-04
5.250000000000000000e+00,9.998354730366557641e-01,1.116554384823357550e-04
5.350000000000000533e+00,9.998476949027541583e-01,9.214286747137260668e-05
5.450000000000000178e+00,9.998659528268160068e-01,1.128680684590550117e-04
5.550000000000000711e+00,9.997461702800226613e-01,8.703286692927720213e-05
5.650000000000000355e+00,9.998935779863581397e-01,1.068504540382867130e-04
5.750000000000000000e+00,9.998620020193476066e-01,1.175569281092154957e-04
5.850000000000000533e+00,1.000101336854085199e+00,1.213717424213487777e-04
5.950000000000000178e+00,1.000120533447706350e+00,7.782682954982696622e-05
6.050000000000000711e+00,9.998467760804178317e-01,8.256198697867367321e-05
6.150000000000000355e+00,9.999408195861082538e-01,9.952172462606165358e-05
6.250000000000000000e+00,1.000024780512881906e+00,6.797063456484985931e-05
6.350000000000000533e+00,9.999284732657148789e-01,6.915426668224408657e-05
6.450000000000000178e+00,9.998625916787549084e-01,1.313181856912443146e-04
6.550000000000000711e+00,9.998613526029241916e-01,1.137452507514022295e-04
6.650000000000000355e+00,9.997355927641159434e-01,6.482851314845052676e-05
6.750000000000000000e+00,9.999928584251283059e-01,1.249935676730057983e-04
6.850000000000000533e+00,9.999867584623689520e-01,5.438832740989317808e-05
6.950000000000000178e+00,1.000055916591545024e+00,6.159884284444254302e-05
7.050000000000000711e+00,9.999351467810495553e-01,7.441785673323728014e-05
7.150000000000000355e+00,9.997836896095575465e-01,5.934868579925346748e-05
7.250000000000000000e+00,9.997797104710232086e-01,6.014245544435281240e-05
7.350000000000000533e+00,1.000000904903844301e+00,7.863292923297562941e-05
7.450000000000000178e+00,9.999266982800334436e-01,8.728746250285736210e-05
7.550000000000000711e+00,9.999019426814845790e-01,1.203998069271749240e-04
7.650000000000000355e+00,9.999952126850792933e-01,7.682363615356678803e-05
7.750000000000000000e+00,9.999771784512638817e-01,6.188251324626775304e-05
7.850000000000000533e+00,9.997908251716243200e-01,7.392636448311636034e-05
7.950000000000000178e+00,9.998500847638368549e-01,7.314815865068174223e-05
8.050000000000000711e+00,9.998795061255071337e-01,8.313046529675029248e-05
8.150000000000000355e+00,1.000039684691142794e+00,6.204534791836667626e-05
8.250000000000000000e+00,9.997822756863774529e-01,5.550880575261961229e-05
8.350000000000001421e+00,9.999846320718912551e-01,8.079122788069240395e-05
8.449999999999999289e+00,1.000073258240035345e+00,7.750858496754914882e-05
8.550000000000000711e+00,9.998144967598477928e-01,6.572522239569235510e-05
8.650000000000000355e+00,9.998898171633280318e-01,7.668638311349793414e-05
8.750000000000000000e+00,9.999784674223531900e-01,6.333942431615149449e-05
8.850000000000001421e+00,9.999635058533481446e-01,8.460823959794418713e-05
8.949999999999999289e+00,9.999842329458665802e-01,9.131047322270100680e-05
9.050000000000000711e+00,9.999071277497467714e-01,7.094608997267768606e-05
9.150000000000000355e+00,9.999954662904138036e-01,7.079683524483048435e-05
9.250000000000000000e+00,9.998306778765059244e-01,6.707438574820715523e-05
9.350000000000001421e+00,9.998375511340515942e-01,7.628525404774270078e-05
9.449999999999999289e+00,9.999411668060254055e-01,7.929118489418389036e-05
9.550000000000000711e+00,9.999036626457209476e-01,5.475338840998463148e-05
9.650000000000002132e+00,9.999478361221129097e-01,4.947755818121097666e-05
9.750000000000000000e+00,9.998301907132176591e-01,5.759961214960778662e-05
9.850000000000001421e+00,9.998945791212889844e-01,4.339362232828406900e-05
9.949999999999999289e+00,9.999777292761322656e-01,6.753896324904812753e-05
