r,gZZ_mean,gZZ_err
2.857142857142857054e-02,0.000000000000000000e+00,0.000000000000000000e+00
8.571428571428571508e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.428571428571428492e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000111e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.571428571428571175e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.142857142857142794e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.714285714285714413e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.285714285714285476e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.857142857142856540e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.428571428571428159e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.999999999999999778e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.571428571428571397e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.142857142857143016e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.714285714285713524e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.285714285714285143e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.857142857142856762e-01,-1.279768880543117292e-03,1.506175609443646595e-03
9.428571428571428381e-01,-8.208723261663966597e-02,1.380985262009042439e-02
1.000000000000000000e+00,-4.304911841874294320e-01,3.561521251817012512e-02
1.057142857142856940e+00,-8.530407270748525672e-01,5.462750646438636198e-02
1.114285714285714324e+00,-8.434014072279107932e-01,4.645893590846832122e-02
1.171428571428571264e+00,-7.285696982213132333e-01,4.117564505175067002e-02
1.228571428571428648e+00,-6.013884433198809498e-01,4.038397192727412321e-02
1.285714285714285587e+00,-5.585591816230074391e-01,3.964360350827553225e-02
1.342857142857142971e+00,-4.768087912928248850e-01,4.123313592833397628e-02
1.399999999999999911e+00,-4.283767575458384269e-01,1.912258787052602618e-02
1.457142857142857295e+00,-3.505235874754157877e-01,2.687098810254182762e-02
1.514285714285714235e+00,-3.380966018662970307e-01,2.307024502250059825e-02
1.571428571428571175e+00,-3.423711772958818456e-01,3.289759613524041726e-02
1.628571428571428559e+00,-2.944909705570707970e-01,3.027856599291635017e-02
1.685714285714285499e+00,-2.716270727409243468e-01,3.149637515755179112e-02
1.742857142857142883e+00,-3.115756223678071701e-01,2.147213269127154142e-02
1.799999999999999822e+00,-2.475191161843731391e-01,2.452096625896542717e-02
1.857142857142857206e+00,-2.543795118871322036e-01,2.412404377402265279e-02
1.914285714285714146e+00,-2.209950024584648731e-01,2.285191084896424571e-02
1.971428571428571530e+00,-2.395815639633485650e-01,2.350999841846808033e-02
2.028571428571428470e+00,-1.799654765131426803e-01,2.017665460184274451e-02
2.085714285714285410e+00,-2.052957783219144794e-01,2.407595098313068671e-02
2.142857142857142794e+00,-2.053264696962665004e-01,2.306099629738628948e-02
2.200000000000000178e+00,-1.938719838277014884e-01,1.691648743012508921e-02
2.257142857142857117e+00,-1.786798355917729175e-01,2.983442553195125857e-02
2.314285714285714057e+00,-2.234261402418056819e-01,2.056534652649057507e-02
2.371428571428571441e+00,-1.687638445834132583e-01,1.974835912698854473e-02
2.428571428571428381e+00,-1.782572924727455765e-01,2.039264230127680808e-02
2.485714285714285765e+00,-1.804763865111136123e-01,1.216769112152662514e-02
2.542857142857142705e+00,-1.403034800971209861e-01,1.528677556941986440e-02
2.599999999999999645e+00,-1.385063741645665980e-01,1.779565551785230321e-02
2.657142857142857029e+00,-1.178429620043454362e-01,2.169669359303440584e-02
2.714285714285714413e+00,-1.107289255349134249e-01,8.724084791997935989e-03
2.771428571428571352e+00,-1.434620482007335496e-01,1.496385431918656125e-02
2.828571428571428292e+00,-1.263410026851999601e-01,1.839220292099588011e-02
2.885714285714285676e+00,-1.465107691090273279e-01,1.375672802837623818e-02
2.942857142857143060e+00,-1.376743244450231995e-01,1.424721582755565479e-02
3.000000000000000000e+00,-1.259432127982376970e-01,1.503720372592323891e-02
3.057142857142856940e+00,-8.223195060762451825e-02,9.816703171878356574e-03
3.114285714285713880e+00,-8.948823268860435498e-02,1.122798368161533750e-02
3.171428571428571264e+00,-9.172738609974873114e-02,1.157480468528126680e-02
3.228571428571428648e+00,-1.157798911516087770e-01,1.010199804335124713e-02
3.285714285714285587e+00,-6.988488173173432183e-02,1.875136147197317693e-02
3.342857142857142527e+00,-7.942688899862615504e-02,8.650474632781807866e-03
3.399999999999999911e+00,-9.090611222369202049e-02,9.405087370071989888e-03
3.457142857142857295e+00,-7.283182242022548381e-02,1.951424956572387487e-02
3.514285714285714235e+00,-7.689937032989188626e-02,9.497884614828411981e-03
3.571428571428571175e+00,-9.344196212100350230e-02,1.250517408607231505e-02
3.628571428571428559e+00,-9.405850053558872936e-02,1.021963288968844377e-02
3.685714285714285499e+00,-6.897622858299960746e-02,1.546410515926056710e-02
3.742857142857142883e+00,-7.065124448920316602e-02,9.675973373530105323e-03
3.799999999999999822e+00,-8.231957065044286093e-02,1.303767476876048839e-02
3.857142857142856762e+00,-6.353553833116343252e-02,9.298916355792040747e-03
3.914285714285714146e+00,-9.629161733666391498e-02,9.416765009752659302e-03
3.971428571428571530e+00,-7.797922304815621541e-02,1.300851376035125351e-02
4.028571428571428470e+00,-5.446463262342023104e-02,1.253519254011772888e-02
4.085714285714285410e+00,-6.472637942641309983e-02,1.084491755765920953e-02
4.142857142857142350e+00,-5.072257241440512182e-02,7.862157471572478809e-03
4.200000000000000178e+00,-7.179352130944201271e-02,1.141585522108411015e-02
4.257142857142857117e+00,-6.270732015863789144e-02,6.564156423865646385e-03
4.314285714285714057e+00,-6.771042877869921928e-02,6.831517273933087643e-03
4.371428571428570997e+00,-6.061344874863409948e-02,1.321599253181029131e-02
4.428571428571428825e+00,-5.101860547578584981e-02,1.154470600506644212e-02
4.485714285714285765e+00,-4.008813411870597310e-02,7.666012595277815582e-03
4.542857142857142705e+00,-5.269986547288427886e-02,3.552662075257635461e-03
4.599999999999999645e+00,-5.367926326832155037e-02,9.325034303289124124e-03
4.657142857142856585e+00,-3.833043614704989555e-02,8.762770856861674951e-03
4.714285714285714413e+00,-7.687242413662040419e-02,6.310794364178492696e-03
4.771428571428571352e+00,-3.887728344592973617e-02,8.726643780667049308e-03
4.828571428571428292e+00,-3.160679121636342931e-02,8.687935414109939844e-03
4.885714285714285232e+00,-4.770331269500634186e-02,1.048491048144854776e-02
4.942857142857143060e+00,-2.054371972001831775e-02,8.354503076570726425e-03
5.000000000000000000e+00,-2.403436409984143277e-02,9.940995479352530972e-03
5.057142857142856940e+00,-3.552090548045392510e-02,8.614053136327768506e-03
5.114285714285713880e+00,-3.984977170293448751e-02,7.649997332862846187e-03
5.171428571428570820e+00,-2.598245197365880305e-02,6.993173290415070562e-03
5.228571428571428648e+00,-3.897277248788055815e-02,8.502556676103077693e-03
5.285714285714285587e+00,-3.082146832875631848e-02,5.911838262578208297e-03
5.342857142857142527e+00,-4.663406065782398080e-02,8.953533659615334206e-03
5.400000000000000355e+00,-4.105011969423555396e-02,4.147270744838935097e-03
5.457142857142857295e+00,-3.344994443059692152e-02,8.565586150726309939e-03
5.514285714285714235e+00,-2.778271397970828380e-02,5.634137254941697093e-03
5.571428571428571175e+00,-3.188766224251891185e-02,8.298582810328022225e-03
5.628571428571428115e+00,-2.783525814116620881e-02,7.944944577232439589e-03
