r,gSS_mean,gSS_err
5.000000000000000278e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.500000000000000222e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.500000000000000333e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.500000000000000111e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.500000000000000444e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.500000000000001332e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.500000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.500000000000000888e-01,2.128965131993331165e-04,1.293989170774878397e-05
9.499999999999999556e-01,4.407585160583259443e-01,5.017154069437595228e-04
1.050000000000000044e+00,2.330543732756258812e+00,1.035627928474566447e-03
1.150000000000000133e+00,2.212607366064963443e+00,6.693401323960581316e-04
1.250000000000000000e+00,1.432630407528688199e+00,6.396136886789412701e-04
1.350000000000000089e+00,9.783180560124945524e-01,4.005017817395372997e-04
1.450000000000000178e+00,7.651031782211360488e-01,2.879359642697866995e-04
1.550000000000000044e+00,6.886492719866803558e-01,3.557686812891298336e-04
1.650000000000000133e+00,7.060977925411430212e-01,2.600764169378847520e-04
1.750000000000000000e+00,8.009258940588521725e-01,2.395698830812866941e-04
1.850000000000000089e+00,9.478777080881684025e-01,1.730202167706649152e-04
1.950000000000000178e+00,1.096605895328603753e+00,1.602705314214093550e-04
2.049999999999999822e+00,1.193250927080028223e+00,1.846640644305662350e-04
2.150000000000000355e+00,1.184550804930220247e+00,3.040098406245834474e-04
2.250000000000000000e+00,1.093016136953508077e+00,3.120894675224768276e-04
2.350000000000000533e+00,9.907133731123316522e-01,4.366874816998584968e-04
2.450000000000000178e+00,9.212018510467674393e-01,2.280414217053295452e-04
2.549999999999999822e+00,8.978486615183856046e-01,2.254861925392299233e-04
2.650000000000000355e+00,9.162539025953391203e-01,2.178068656752086489e-04
2.750000000000000000e+00,9.611909776517617576e-01,1.867687629487102562e-04
2.850000000000000533e+00,1.011434889520101521e+00,1.709146641452182966e-04
2.950000000000000178e+00,1.047280491380279344e+00,1.486623397804337770e-04
3.049999999999999822e+00,1.057397503373008529e+00,1.597688370067882799e-04
3.150000000000000355e+00,1.043425836303185417e+00,2.257258784454192410e-04
3.250000000000000000e+00,1.015920241152903802e+00,1.980736927822139733e-04
3.350000000000000533e+00,9.878286431000360412e-01,1.813126921073078947e-04
3.450000000000000178e+00,9.699679385513851892e-01,1.531997757466379282e-04
3.549999999999999822e+00,9.670424620221025336e-01,1.047168005940002383e-04
3.650000000000000355e+00,9.773864283252542418e-01,1.970340880616887303e-04
3.750000000000000000e+00,9.944220317657295194e-01,1.397747995509004840e-04
3.850000000000000533e+00,1.009994979795694192e+00,1.976145521569787041e-04
3.950000000000000178e+00,1.018528232827932367e+00,2.406471742096090612e-04
4.050000000000000711e+00,1.018329805202875082e+00,1.580691477582830875e-04
4.150000000000000355e+00,1.010949734200715433e+00,2.306756488391352347e-04
4.250000000000000000e+00,1.000957880877348050e+00,2.120958986775809546e-04
4.349999999999999645e+00,9.929648337872196695e-01,1.299823314909587095e-04
4.450000000000000178e+00,9.884767865962398314e-01,2.168803516320653676e-04
4.550000000000000711e+00,9.893327987727664752e-01,1.240583851943373342e-04
4.650000000000000355e+00,9.945977544318950203e-01,1.871499875363754348e-04
4.750000000000000000e+00,1.000551461020416033e+00,1.539128407858851414e-04
4.850000000000000533e+00,1.005030363683622863e+00,9.018341500367910006e-05
4.950000000000000178e+00,1.007131388629995072e+00,2.655259708149534546e-04
5.050000000000000711e+00,1.005756640956436687e+00,7.883514825237718487e-05
5.150000000000000355e+00,1.002507537989659747e+00,1.180993713584335691e-04
5.250000000000000000e+00,9.986206491536500085e-01,1.249667287398070878e-04
5.350000000000000533e+00,9.964471749646565124e-01,9.564271485012655204e-05
5.450000000000000178e+00,9.956423585195810499e-01,1.207041703334628174e-04
5.550000000000000711e+00,9.969353061507109093e-01,7.834513493307421802e-05
5.650000000000000355e+00,9.984436538050684984e-01,1.338080128227674961e-04
5.750000000000000000e+00,1.001157257742839146e+00,1.087364348333234252e-04
5.850000000000000533e+00,1.002387722703178552e+00,8.368303445794832694e-05
5.950000000000000178e+00,1.002423638251783711e+00,9.759352805865263031e-05
6.050000000000000711e+00,1.001534244957325237e+00,7.716263615211616412e-05
6.150000000000000355e+00,1.000073365343745468e+00,1.197478082745736318e-04
6.250000000000000000e+00,9.988769092806426553e-01,7.909177122097132734e-05
6.350000000000000533e+00,9.983225107180377922e-01,6.343015223164781384e-05
6.450000000000000178e+00,9.983946759852567743e-01,1.454210565888570971e-04
6.550000000000000711e+00,9.989588961675497369e-01,4.418930666228145166e-05
6.650000000000000355e+00,9.998559016856483073e-01,1.464393650191726283e-04
6.750000000000000000e+00,1.000409241408745098e+00,8.861661696489526270e-05
6.850000000000000533e+00,1.000988869459337627e+00,6.519912227158399507e-05
6.950000000000000178e+00,1.000646155995603914e+00,9.115502702572619755e-05
7.050000000000000711e+00,1.000427166917595923e+00,1.093642350169303739e-04
7.150000000000000355e+00,9.995449638944483572e-01,1.173285168053841716e-04
7.250000000000000000e+00,9.994404502515360500e-01,7.081292453713052741e-05
7.350000000000000533e+00,9.991491438195303498e-01,5.645721524782428967e-05
7.450000000000000178e+00,9.994447991920358820e-01,3.761943463052746416e-05
7.550000000000000711e+00,9.994774270638524527e-01,5.796459311560057465e-05
7.650000000000000355e+00,9.999416191094979700e-01,1.468439415557265234e-04
7.750000000000000000e+00,1.000187257318406520e+00,5.975782621078874675e-05
7.850000000000000533e+00,1.000223531496128526e+00,3.102825173965536150e-05
7.950000000000000178e+00,1.000214761268309216e+00,4.321633630629950079e-05
8.050000000000000711e+00,1.000001557288517695e+00,7.027030779882943680e-05
8.150000000000000355e+00,9.996373336236665796e-01,7.054634315082672195e-05
8.250000000000000000e+00,9.996398628344959070e-01,8.500503493993934591e-05
8.350000000000001421e+00,9.995223567711416512e-01,6.951621279786474104e-05
8.449999999999999289e+00,9.995885109069430063e-01,6.643045094900900923e-05
8.550000000000000711e+00,9.998964549817068725e-01,4.863948867477667598e-05
8.650000000000000355e+00,9.998993572821186504e-01,1.099369327921639709e-04
8.750000000000000000e+00,1.000228849154166877e+00,6.547247859250042770e-05
8.850000000000001421e+00,9.998435884972483034e-01,6.075043141043011793e-05
8.949999999999999289e+00,9.999199363538110452e-01,5.878587069590747043e-05
9.050000000000000711e+00,9.998406753615276532e-01,7.886792879725829021e-05
9.150000000000000355e+00,9.998466598895191515e-01,7.278371684574455884e-05
9.250000000000000000e+00,9.997472557135564930e-01,2.049257433503519154e-05
9.350000000000001421e+00,9.996957144764391234e-01,6.343861491411224873e-05
9.449999999999999289e+00,9.997397123829434573e-01,9.909009185568186232e-05
9.550000000000000711e+00,9.997277976453144976e-01,4.915024669464857751e-05
9.650000000000002132e+00,9.998919021163393817e-01,4.515319317407822091e-05
9.750000000000000000e+00,1.000021168289633611e+00,6.581425619143687017e-05
9.850000000000001421e+00,9.999685013999849437e-01,4.589511602637632562e-05
9.949999999999999289e+00,9.999430967717716223e-01,8.347666004625815361e-05
