A_fit,A_fit_error,omega_fit,omega_fit_error,phi_fit,phi_fit_error,lambda_fit,lambda_fit_error,relative_err (err/l_d),lambda_debye
18.427119596421512,1.1231662688346826,0.0,0.0,0.0,0.0,1.4357679218878285,0.03451425864873266,0.03383684501160042,1.02002
18.970727512968445,1.6180088003972404,0.0,0.0,0.0,0.0,1.1845868592576565,0.03235530109277528,0.038674756266764615,0.8366
17.91952940408978,1.4379089914561278,0.0,0.0,0.0,0.0,1.0420707835582546,0.0263169352831859,0.03616205466600605,0.72775
0.7358944531081651,0.20300904746921758,0.0,0.0,0.0,0.0,1.4183563939643178,0.10916911280303689,0.23163893314739734,0.47129
128.29777390227162,2.2284875794173304,1.8263871948604677,0.017226987370453816,-2.8603049231873663,0.03950707177141312,0.43477161387236657,0.0018625310040131973,0.004869744042704519,0.38247
104.10678011370078,8.097895177486794,1.8979521578621754,0.04144936451640008,0.4291336302973341,0.09430184166004557,0.4631332790770724,0.00693841437331893,0.019971257766734585,0.34742
37.63963018330259,3.2340105762644398,2.230245891586576,0.00930467758568801,0.16001985832076798,0.02414301339325037,0.5677240788549001,0.009600160804587516,0.03262364768609616,0.29427
25.684889844705218,0.16000535877601943,2.5500438207023226,0.004832136213634868,9.085628518577106,0.009511232496833475,0.6253964879771,0.001285032562025108,0.004873085180224149,0.2637
28.45895865751503,0.42079368679699136,-2.6782234197145782,0.005232111112441317,-9.118012366760025,0.012871872156936137,0.6119551500708784,0.002276428152220283,0.009903111115936324,0.22987
22.761087393019128,0.24434956577253705,-2.8090051168741446,0.0036395258401206664,-12.174439427036548,0.009716172445715099,0.6493431239812933,0.0019412808889988204,0.00926006911371313,0.20964
15.667200707676718,0.03565037286286596,-3.057491360530192,0.002617018343634835,-21.467428069941054,0.006456121319384668,0.7235909703060428,0.0005658839561178868,0.0032057781334573236,0.17652
