timestep,H(t)_mean,H(t)_err
4.000000000000000222e-01,5.296788000000000052e-01,2.090606213517983304e-03
8.000000000000000444e-01,2.955599999999999894e-01,2.229925761096093056e-03
1.199999999999999956e+00,2.042689999999999784e-01,2.489272343477105104e-03
1.600000000000000089e+00,1.545146000000000019e-01,2.311604563933895330e-03
2.000000000000000000e+00,1.222390000000000143e-01,1.495910191154534944e-03
2.399999999999999911e+00,9.960659999999998959e-02,1.458792672040820984e-03
2.799999999999999822e+00,8.298320000000000696e-02,1.352782295862864012e-03
3.200000000000000178e+00,7.105680000000000329e-02,8.382549373549796337e-04
3.600000000000000089e+00,6.337519999999999265e-02,9.735622424888915700e-04
4.000000000000000000e+00,5.721260000000000234e-02,8.628527452584245239e-04
4.400000000000000355e+00,4.942080000000000084e-02,6.496721788717746068e-04
4.799999999999999822e+00,4.602119999999999822e-02,1.116291512106044577e-03
5.200000000000000178e+00,4.153719999999999635e-02,9.024365573268839204e-04
5.599999999999999645e+00,3.828679999999999584e-02,8.267227709456181125e-04
6.000000000000000000e+00,3.488999999999999740e-02,1.514014464924294751e-03
6.400000000000000355e+00,3.187399999999999956e-02,1.371933307416946159e-03
6.799999999999999822e+00,2.937680000000000152e-02,7.888752372840715944e-04
7.200000000000000178e+00,2.812660000000000160e-02,7.774680443593804443e-04
7.599999999999999645e+00,2.496459999999999999e-02,3.979724362314559236e-04
8.000000000000000000e+00,2.227200000000000013e-02,3.203448142236739113e-04
8.400000000000000355e+00,2.127620000000000205e-02,7.041075486031944880e-04
8.800000000000000711e+00,2.001199999999999854e-02,6.223793859054137971e-04
9.199999999999999289e+00,1.933719999999999883e-02,5.715627174685201017e-04
9.599999999999999645e+00,1.813199999999999881e-02,3.488600005732956874e-04
1.000000000000000000e+01,1.745379999999999848e-02,7.061261502026394514e-04
1.040000000000000036e+01,1.665219999999999895e-02,5.527172333119351882e-04
1.080000000000000071e+01,1.630179999999999824e-02,5.095855570951754454e-04
1.119999999999999929e+01,1.498919999999999940e-02,5.828684585736305154e-04
1.159999999999999964e+01,1.345659999999999912e-02,2.216209827611095883e-04
1.200000000000000000e+01,1.317939999999999910e-02,5.148761598675937129e-04
1.240000000000000036e+01,1.260999999999999968e-02,3.291426742310999743e-04
1.280000000000000071e+01,1.216580000000000092e-02,7.143511321472095213e-04
1.319999999999999929e+01,1.083339999999999824e-02,5.657418669322611436e-04
1.359999999999999964e+01,1.055919999999999949e-02,6.471990729288786427e-04
1.400000000000000000e+01,1.031199999999999825e-02,1.063680826188006471e-03
1.440000000000000036e+01,1.031499999999999952e-02,5.992008845120307126e-04
1.480000000000000071e+01,9.280000000000000054e-03,5.652886873094136464e-04
1.519999999999999929e+01,8.726000000000001117e-03,4.021528316448858996e-04
1.559999999999999964e+01,8.425800000000000650e-03,3.439952615952726676e-04
1.600000000000000000e+01,8.261000000000000981e-03,4.175235322709367381e-04
1.639999999999999858e+01,8.549600000000000949e-03,2.570526405232982647e-04
1.680000000000000071e+01,8.298000000000001555e-03,3.424924816693060707e-04
1.719999999999999929e+01,8.101199999999999374e-03,2.124437337273094451e-04
1.760000000000000142e+01,7.300000000000000933e-03,3.649568467641071761e-04
1.800000000000000000e+01,7.238200000000000189e-03,2.786424949644257347e-04
1.839999999999999858e+01,6.960599999999999947e-03,1.702717240178181618e-04
1.880000000000000071e+01,7.109400000000000094e-03,1.320203014691300413e-04
1.919999999999999929e+01,6.614599999999999994e-03,4.102147730153070924e-04
1.960000000000000142e+01,5.965599999999999722e-03,3.908939242300909101e-04
2.000000000000000000e+01,5.740000000000000310e-03,3.469292435065110688e-04
2.039999999999999858e+01,5.841800000000000291e-03,3.319994578308826114e-04
2.080000000000000071e+01,6.079799999999999788e-03,4.653774167275416345e-04
2.119999999999999929e+01,5.693200000000000691e-03,3.668821881748962534e-04
2.160000000000000142e+01,5.227800000000000329e-03,2.144845915211626198e-04
2.200000000000000000e+01,5.294399999999999454e-03,4.544280581126126429e-04
2.239999999999999858e+01,5.414799999999999995e-03,3.886089808535052727e-04
2.280000000000000071e+01,5.049599999999999575e-03,2.894789456938103391e-04
2.319999999999999929e+01,4.696599999999999560e-03,2.298422502500356319e-04
