t,sigma_avg,sigma_err
0.000000000000000000e+00,nan,nan
4.000000000000000222e-01,8.698171124999997517e+01,8.814416147127817069e+00
8.000000000000000444e-01,6.552444374999998900e+01,4.274342273203688869e+00
1.199999999999999956e+00,5.677023750000000746e+01,2.750438904484217684e+00
1.600000000000000089e+00,5.189265937499999382e+01,1.979335114259586970e+00
2.000000000000000000e+00,4.871029687499999739e+01,1.543771732026310017e+00
2.399999999999999911e+00,4.637740937499999916e+01,1.241980833770793158e+00
2.799999999999999822e+00,4.459234285714286727e+01,1.057678906112771378e+00
3.200000000000000178e+00,4.301274726562500206e+01,9.185662803669389920e-01
3.600000000000000089e+00,4.171948020833332293e+01,8.035792928866670737e-01
4.000000000000000000e+00,4.071008812500000573e+01,7.243097057274172634e-01
4.400000000000000355e+00,3.987801818181817737e+01,6.357240820537113368e-01
4.799999999999999822e+00,3.903344921875000040e+01,5.650612229377690587e-01
5.200000000000000178e+00,3.831136225961537889e+01,5.194659971272209686e-01
5.599999999999999645e+00,3.767137700892857310e+01,4.615209402113811810e-01
6.000000000000000000e+00,3.711650562499999495e+01,4.219148956366828296e-01
6.400000000000000355e+00,3.660612128906249296e+01,3.938838059971983552e-01
6.799999999999999822e+00,3.617157959558824132e+01,3.701116849275181697e-01
7.200000000000000178e+00,3.575673489583333264e+01,3.626662868892123193e-01
7.599999999999999645e+00,3.534812417763158976e+01,3.375561692923297885e-01
8.000000000000000000e+00,3.496901390624999806e+01,3.234460483057032265e-01
8.400000000000000355e+00,3.462208482142857235e+01,3.148273059553661213e-01
8.800000000000000711e+00,3.428331136363635778e+01,3.069684180697773157e-01
9.199999999999999289e+00,3.395321983695652079e+01,2.970827858587920534e-01
9.599999999999999645e+00,3.365246875000000415e+01,2.928230490589278645e-01
1.000000000000000000e+01,3.338340337500000032e+01,2.899887061822677414e-01
1.040000000000000036e+01,3.311079843749998730e+01,2.991356124616210144e-01
1.080000000000000071e+01,3.284096423611110538e+01,3.067856609023095205e-01
1.119999999999999929e+01,3.258526941964287005e+01,3.139985161518728529e-01
1.159999999999999964e+01,3.235025431034483034e+01,3.142021833210369985e-01
1.200000000000000000e+01,3.212620749999999958e+01,3.245725670935885598e-01
1.240000000000000036e+01,3.191500100806451812e+01,3.326152914510367431e-01
1.280000000000000071e+01,3.172899609374999130e+01,3.409099649612773453e-01
1.319999999999999929e+01,3.154027272727272901e+01,3.472771924571397273e-01
1.359999999999999964e+01,3.135738143382353726e+01,3.534508558041350446e-01
1.400000000000000000e+01,3.119135357142857146e+01,3.627059958286830144e-01
1.440000000000000036e+01,3.103607031249999793e+01,3.694726927691278640e-01
1.480000000000000071e+01,3.090204476351350849e+01,3.744939531106122876e-01
1.519999999999999929e+01,3.076979851973684532e+01,3.777707261156409424e-01
1.559999999999999964e+01,3.063036298076923458e+01,3.919852551353079084e-01
1.600000000000000000e+01,3.049016015624999909e+01,4.057918690137123363e-01
1.639999999999999858e+01,3.034744435975610344e+01,4.128582267183700805e-01
1.680000000000000071e+01,3.022536160714285103e+01,4.195588597940523856e-01
1.719999999999999929e+01,3.013017296511628018e+01,4.231147512774920960e-01
1.760000000000000142e+01,3.003116122159090651e+01,4.288061180028617247e-01
1.800000000000000000e+01,2.993021875000000165e+01,4.321495247262939210e-01
1.839999999999999858e+01,2.982746942934782552e+01,4.366731463842450367e-01
1.880000000000000071e+01,2.971938031914892875e+01,4.429553645199407197e-01
1.919999999999999929e+01,2.961550390625000162e+01,4.488071449119789835e-01
1.960000000000000142e+01,2.952590816326530643e+01,4.523177596105427134e-01
2.000000000000000000e+01,2.944242937499999968e+01,4.521499724013899879e-01
2.039999999999999858e+01,2.935314705882353081e+01,4.553976176881895932e-01
2.080000000000000071e+01,2.928626322115384184e+01,4.572919445176621411e-01
2.119999999999999929e+01,2.922096226415094478e+01,4.549290013685780565e-01
2.160000000000000142e+01,2.914447569444444142e+01,4.629672673541211925e-01
2.200000000000000000e+01,2.907094772727272769e+01,4.677995678567729021e-01
2.239999999999999858e+01,2.900807477678572610e+01,4.697985155204282282e-01
2.280000000000000071e+01,2.894970394736841968e+01,4.754310197295740226e-01
2.319999999999999929e+01,2.890070528017241713e+01,4.794031007566281199e-01
2.360000000000000142e+01,2.883401694915254510e+01,4.873481937864830860e-01
2.400000000000000000e+01,2.878014062499999426e+01,4.961840578509223998e-01
2.439999999999999858e+01,2.872063370901640411e+01,5.053056305417206184e-01
2.480000000000000071e+01,2.866392792338709228e+01,5.122119456529865555e-01
2.519999999999999929e+01,2.861390178571428322e+01,5.178768635151045352e-01
2.560000000000000142e+01,2.856003808593749227e+01,5.270172229880477621e-01
2.600000000000000000e+01,2.849255336538461236e+01,5.370331463619970602e-01
2.639999999999999858e+01,2.843862357954545672e+01,5.438508283431739976e-01
2.680000000000000071e+01,2.837928917910447879e+01,5.508484193753740987e-01
2.719999999999999929e+01,2.832176746323529670e+01,5.609397445740254007e-01
2.760000000000000142e+01,2.827526766304347206e+01,5.748353040200326891e-01
2.800000000000000000e+01,2.823772232142857064e+01,5.859209088066018589e-01
2.839999999999999858e+01,2.819754005281690823e+01,5.981575456636526456e-01
2.880000000000000071e+01,2.815152343749999631e+01,6.119840416534051419e-01
2.919999999999999929e+01,2.811422517123287435e+01,6.226973748426343214e-01
