t,sigma_avg,sigma_err
0.000000000000000000e+00,nan,nan
4.000000000000000222e-01,5.015923199999999582e+01,4.818716203540165388e+00
8.000000000000000444e-01,3.891639599999999888e+01,2.475671242200978561e+00
1.199999999999999956e+00,3.449087733333333716e+01,1.743879433528994882e+00
1.600000000000000089e+00,3.183856333333332600e+01,1.352874955384245403e+00
2.000000000000000000e+00,2.999896906666666752e+01,1.106712076533208577e+00
2.399999999999999911e+00,2.867197466666667793e+01,9.619114337878611476e-01
2.799999999999999822e+00,2.762143809523809779e+01,8.557203836246208839e-01
3.200000000000000178e+00,2.672955866666666225e+01,7.652357633497217648e-01
3.600000000000000089e+00,2.600083674074073770e+01,7.097077530619754215e-01
4.000000000000000000e+00,2.536993066666666508e+01,6.544102094377016732e-01
4.400000000000000355e+00,2.481217236363635692e+01,6.048810167347035138e-01
4.799999999999999822e+00,2.432673466666667039e+01,5.676830474676285432e-01
5.200000000000000178e+00,2.386756923076922732e+01,5.419540344164477386e-01
5.599999999999999645e+00,2.348513333333333719e+01,5.193704686121596303e-01
6.000000000000000000e+00,2.313326044444443852e+01,4.938856411571534988e-01
6.400000000000000355e+00,2.280295666666666676e+01,4.713947622314643704e-01
6.799999999999999822e+00,2.250216000000000349e+01,4.538027293936316431e-01
7.200000000000000178e+00,2.220971999999999724e+01,4.402116837732362731e-01
7.599999999999999645e+00,2.194608701754386004e+01,4.256228565602220293e-01
8.000000000000000000e+00,2.170582266666666627e+01,4.150494764857096119e-01
8.400000000000000355e+00,2.148187428571428725e+01,4.027472590972944744e-01
8.800000000000000711e+00,2.128548606060606119e+01,4.024800005719057494e-01
9.199999999999999289e+00,2.109915130434782782e+01,3.998945229526310041e-01
9.599999999999999645e+00,2.092862888888888762e+01,3.893249379880117100e-01
1.000000000000000000e+01,2.077049386666666919e+01,3.846335025331534263e-01
1.040000000000000036e+01,2.061737948717948399e+01,3.829799165565282992e-01
1.080000000000000071e+01,2.045838024691357759e+01,3.789027671420790999e-01
1.119999999999999929e+01,2.029777714285715007e+01,3.746433120229668567e-01
1.159999999999999964e+01,2.014835770114942548e+01,3.711415960927617608e-01
1.200000000000000000e+01,2.000069955555555623e+01,3.695642416708274092e-01
1.240000000000000036e+01,1.985526967741935067e+01,3.674271190644061713e-01
1.280000000000000071e+01,1.971486583333332732e+01,3.664108323023108627e-01
1.319999999999999929e+01,1.958728080808081273e+01,3.668159252507453560e-01
1.359999999999999964e+01,1.945527058823529742e+01,3.692988296274234417e-01
1.400000000000000000e+01,1.933870247619047689e+01,3.770358251493224344e-01
1.440000000000000036e+01,1.922166592592592593e+01,3.833020390231187124e-01
1.480000000000000071e+01,1.911009945945945532e+01,3.854641180605629103e-01
1.519999999999999929e+01,1.900948000000000349e+01,3.891474392222661893e-01
1.559999999999999964e+01,1.891134905982906389e+01,3.965951962277344256e-01
1.600000000000000000e+01,1.881325266666666352e+01,4.042292624595513195e-01
1.639999999999999858e+01,1.872231804878049033e+01,4.089775952520590674e-01
1.680000000000000071e+01,1.863365269841269622e+01,4.121475885749726342e-01
1.719999999999999929e+01,1.854762356589147387e+01,4.177531763418344535e-01
1.760000000000000142e+01,1.845994363636363289e+01,4.228104703869448033e-01
1.800000000000000000e+01,1.838444207407407660e+01,4.295234978720605667e-01
1.839999999999999858e+01,1.831166666666666742e+01,4.343544829569557231e-01
1.880000000000000071e+01,1.824307517730496642e+01,4.413708161798551854e-01
1.919999999999999929e+01,1.817692277777777932e+01,4.476688918651739457e-01
1.960000000000000142e+01,1.812684843537414991e+01,4.547962865134971278e-01
2.000000000000000000e+01,1.807919466666666253e+01,4.628563240156109426e-01
2.039999999999999858e+01,1.802782901960784656e+01,4.695316278524718223e-01
2.080000000000000071e+01,1.797795846153845645e+01,4.751863131312538679e-01
2.119999999999999929e+01,1.792764830188679070e+01,4.805427514220909080e-01
2.160000000000000142e+01,1.788481037037036714e+01,4.843229824928819149e-01
2.200000000000000000e+01,1.783857987878787910e+01,4.873263513130260960e-01
2.239999999999999858e+01,1.779039714285714169e+01,4.918752740672170387e-01
2.280000000000000071e+01,1.773905964912280453e+01,4.960156533404931900e-01
2.319999999999999929e+01,1.769533517241379528e+01,5.012374131132806276e-01
2.360000000000000142e+01,1.765041898305084445e+01,5.086484681664754648e-01
2.400000000000000000e+01,1.760893733333333344e+01,5.150095419255126261e-01
2.439999999999999858e+01,1.757093595628415272e+01,5.208491935716299537e-01
2.480000000000000071e+01,1.753681161290322521e+01,5.264403644553252715e-01
2.519999999999999929e+01,1.750209185185185490e+01,5.283134810150053040e-01
2.560000000000000142e+01,1.747490749999999338e+01,5.289390448154911439e-01
2.600000000000000000e+01,1.744620964102563931e+01,5.308728481451483461e-01
2.639999999999999858e+01,1.742119191919192289e+01,5.328589788167256147e-01
2.680000000000000071e+01,1.739726447761193384e+01,5.343649081856312044e-01
2.719999999999999929e+01,1.737328235294117817e+01,5.355630324188811464e-01
2.760000000000000142e+01,1.735325758454106193e+01,5.354727841356763385e-01
2.800000000000000000e+01,1.732613257142857321e+01,5.370706772921890471e-01
2.839999999999999858e+01,1.730433840375587096e+01,5.371671117821052999e-01
2.880000000000000071e+01,1.727997518518518660e+01,5.392680301108760954e-01
2.919999999999999929e+01,1.725404456621004456e+01,5.415122789146928906e-01
2.960000000000000142e+01,1.723081945945946103e+01,5.427955328992545292e-01
3.000000000000000000e+01,1.721130595555555587e+01,5.443208623767743504e-01
3.039999999999999858e+01,1.719033754385964841e+01,5.457637331766888034e-01
3.080000000000000071e+01,1.716743584415584323e+01,5.467684050179989486e-01
3.119999999999999929e+01,1.714746495726496178e+01,5.493870482994196447e-01
3.160000000000000142e+01,1.712600067510548030e+01,5.513026201192761100e-01
3.200000000000000000e+01,1.710433033333332986e+01,5.524717650372017452e-01
3.239999999999999858e+01,1.708438617283950478e+01,5.514884393471145563e-01
3.279999999999999716e+01,1.706026471544715761e+01,5.531385624592656258e-01
3.320000000000000284e+01,1.703171951807228623e+01,5.547697427331318432e-01
3.360000000000000142e+01,1.700537269841269605e+01,5.561138760825087290e-01
3.400000000000000000e+01,1.698272596078431462e+01,5.567749485953957800e-01
3.439999999999999858e+01,1.695483596899224921e+01,5.584079937560634255e-01
3.479999999999999716e+01,1.693322850574713101e+01,5.588816035959084383e-01
3.520000000000000284e+01,1.691079848484848824e+01,5.603755016566144276e-01
3.560000000000000142e+01,1.688609318352060029e+01,5.616625070385254936e-01
3.600000000000000000e+01,1.686268355555555587e+01,5.640213066041595003e-01
3.639999999999999858e+01,1.684350974358974540e+01,5.648777279574790366e-01
3.679999999999999716e+01,1.682244666666666788e+01,5.665796656566629563e-01
3.720000000000000284e+01,1.680339813620071965e+01,5.683632740904159819e-01
3.760000000000000142e+01,1.678808113475177066e+01,5.707860439110680195e-01
