t,sigma_avg,sigma_err
0.000000000000000000e+00,nan,nan
4.000000000000000222e-01,4.123845729166666274e+01,5.459599380309527739e+00
8.000000000000000444e-01,3.112672552083332533e+01,2.741109858823805201e+00
1.199999999999999956e+00,2.724849131944444736e+01,1.846903466130238369e+00
1.600000000000000089e+00,2.500405572916666586e+01,1.407201769674824687e+00
2.000000000000000000e+00,2.355995312500000338e+01,1.152144779637638505e+00
2.399999999999999911e+00,2.246141145833333397e+01,9.757261113971450461e-01
2.799999999999999822e+00,2.164702976190476491e+01,8.729223018351962571e-01
3.200000000000000178e+00,2.096198437499999301e+01,7.902854703039320361e-01
3.600000000000000089e+00,2.039160763888888894e+01,7.268056009464473055e-01
4.000000000000000000e+00,1.986945624999999893e+01,6.778513933186927076e-01
4.400000000000000355e+00,1.943435795454545456e+01,6.395256591299471882e-01
4.799999999999999822e+00,1.905059461805555898e+01,6.078989277483989317e-01
5.200000000000000178e+00,1.870167548076922870e+01,5.870270553376065736e-01
5.599999999999999645e+00,1.838370089285714926e+01,5.607773792996019191e-01
6.000000000000000000e+00,1.812760138888888761e+01,5.383485338715821023e-01
6.400000000000000355e+00,1.789738541666666549e+01,5.248808711892481993e-01
6.799999999999999822e+00,1.769044485294118019e+01,5.064346094555910449e-01
7.200000000000000178e+00,1.749787384259259326e+01,4.921058536350033652e-01
7.599999999999999645e+00,1.731928289473685112e+01,4.806383111792097984e-01
8.000000000000000000e+00,1.716376979166666672e+01,4.692074420035198812e-01
8.400000000000000355e+00,1.701802529761904736e+01,4.608448230245427157e-01
8.800000000000000711e+00,1.688626089015151166e+01,4.561138165251623078e-01
9.199999999999999289e+00,1.674829483695652144e+01,4.486934097393301957e-01
9.599999999999999645e+00,1.662021874999999937e+01,4.467238361785779155e-01
1.000000000000000000e+01,1.648637166666666687e+01,4.488281712850066829e-01
1.040000000000000036e+01,1.636326802884615361e+01,4.515532552295409285e-01
1.080000000000000071e+01,1.625085223765431763e+01,4.513110427310583206e-01
1.119999999999999929e+01,1.613586272321428794e+01,4.533896522105045346e-01
1.159999999999999964e+01,1.602156285919540579e+01,4.560758500083827438e-01
1.200000000000000000e+01,1.592928020833333314e+01,4.551306843790272616e-01
1.240000000000000036e+01,1.583726680107526974e+01,4.570296673455286340e-01
1.280000000000000071e+01,1.574721321614583225e+01,4.539071229403950913e-01
1.319999999999999929e+01,1.566492266414141987e+01,4.530704032028589068e-01
1.359999999999999964e+01,1.559446292892156904e+01,4.504071599329732556e-01
1.400000000000000000e+01,1.552411488095238212e+01,4.537654737405284466e-01
1.440000000000000036e+01,1.545271730324074078e+01,4.549308295079380060e-01
1.480000000000000071e+01,1.539041582207207171e+01,4.553146317133636711e-01
1.519999999999999929e+01,1.532633415570175828e+01,4.559390609333215938e-01
1.559999999999999964e+01,1.526464636752137061e+01,4.526576508278830624e-01
1.600000000000000000e+01,1.521184010416667221e+01,4.496679228625699576e-01
1.639999999999999858e+01,1.515856681910569215e+01,4.476085677493008008e-01
1.680000000000000071e+01,1.511217113095237963e+01,4.447608527109168652e-01
1.719999999999999929e+01,1.506164462209302357e+01,4.416930601213560070e-01
1.760000000000000142e+01,1.501006747159090615e+01,4.370733840726500619e-01
1.800000000000000000e+01,1.496361273148148108e+01,4.371331399278244323e-01
1.839999999999999858e+01,1.492412477355072475e+01,4.381698014748544034e-01
1.880000000000000071e+01,1.489147894503545899e+01,4.372400771567282463e-01
1.919999999999999929e+01,1.485739214409722386e+01,4.342795272393210615e-01
1.960000000000000142e+01,1.482560225340136029e+01,4.352789345539404553e-01
2.000000000000000000e+01,1.479943395833333319e+01,4.371789025067153722e-01
2.039999999999999858e+01,1.477240400326797598e+01,4.381997956506251124e-01
2.080000000000000071e+01,1.474638301282051067e+01,4.391507731794536684e-01
2.119999999999999929e+01,1.471866568396226782e+01,4.405264427772612179e-01
2.160000000000000142e+01,1.468739988425925880e+01,4.407406902121797643e-01
2.200000000000000000e+01,1.466133428030302888e+01,4.423277082208749711e-01
2.239999999999999858e+01,1.463420386904762083e+01,4.456253760150210019e-01
