t,sigma_avg,sigma_err
0.000000000000000000e+00,nan,nan
4.000000000000000222e-01,1.346060595833333196e+01,1.829345114979028075e+00
8.000000000000000444e-01,9.935788947916666558e+00,9.208146121981600762e-01
1.199999999999999956e+00,8.706036944444445425e+00,6.277708248380060585e-01
1.600000000000000089e+00,8.019488359374999931e+00,4.643201264123290040e-01
2.000000000000000000e+00,7.580309249999999111e+00,3.677831928299337694e-01
2.399999999999999911e+00,7.263377638888888654e+00,3.026205548026777992e-01
2.799999999999999822e+00,7.026975982142857902e+00,2.531913201714982020e-01
3.200000000000000178e+00,6.847833072916666097e+00,2.193316556105880943e-01
3.600000000000000089e+00,6.698186921296295004e+00,1.903859947276535514e-01
4.000000000000000000e+00,6.575067604166666690e+00,1.726152189787919511e-01
4.400000000000000355e+00,6.460758901515150754e+00,1.560132306912806743e-01
4.799999999999999822e+00,6.356084288194445264e+00,1.438009304811639910e-01
5.200000000000000178e+00,6.259425160256410159e+00,1.361242392563692671e-01
5.599999999999999645e+00,6.166983854166667278e+00,1.266200527221606198e-01
6.000000000000000000e+00,6.087706319444443182e+00,1.196665909708393427e-01
6.400000000000000355e+00,6.011920182291666137e+00,1.156056204723595465e-01
6.799999999999999822e+00,5.943101041666666973e+00,1.120465920304676843e-01
7.200000000000000178e+00,5.881538078703703931e+00,1.102478425303751730e-01
7.599999999999999645e+00,5.826776480263157865e+00,1.107382805320453883e-01
8.000000000000000000e+00,5.770891302083333230e+00,1.115439582341333918e-01
8.400000000000000355e+00,5.720229712301586389e+00,1.136137055658289624e-01
8.800000000000000711e+00,5.671113731060605012e+00,1.152469949634964408e-01
9.199999999999999289e+00,5.623810507246377099e+00,1.154282499376994287e-01
9.599999999999999645e+00,5.581531727430555812e+00,1.167316913681009094e-01
1.000000000000000000e+01,5.539443624999999649e+00,1.189527863156517873e-01
1.040000000000000036e+01,5.500691907051281859e+00,1.206693117701269635e-01
1.080000000000000071e+01,5.463823688271603807e+00,1.204704253293765043e-01
1.119999999999999929e+01,5.427385714285715146e+00,1.198259087464759592e-01
1.159999999999999964e+01,5.392711170977011470e+00,1.195291680269506690e-01
1.200000000000000000e+01,5.361574895833333798e+00,1.200083092038664034e-01
1.240000000000000036e+01,5.325699932795698643e+00,1.196731475727579042e-01
1.280000000000000071e+01,5.294042578124999565e+00,1.205169741218041352e-01
1.319999999999999929e+01,5.266893087121212069e+00,1.201618574876463091e-01
1.359999999999999964e+01,5.240537377450980472e+00,1.198715894758786288e-01
1.400000000000000000e+01,5.214057738095238648e+00,1.204527507357750216e-01
1.440000000000000036e+01,5.188671643518518728e+00,1.209174673573534808e-01
1.480000000000000071e+01,5.163909318693693073e+00,1.219680135334708787e-01
1.519999999999999929e+01,5.141284018640351228e+00,1.231185954140004146e-01
1.559999999999999964e+01,5.123275534188034719e+00,1.240158203512768120e-01
1.600000000000000000e+01,5.103312421874999671e+00,1.250050373368693235e-01
1.639999999999999858e+01,5.084297789634145914e+00,1.258517351508073312e-01
1.680000000000000071e+01,5.067883680555555159e+00,1.262639890372751761e-01
1.719999999999999929e+01,5.052581346899225778e+00,1.262081256955296105e-01
1.760000000000000142e+01,5.039369578598485333e+00,1.263617547382980544e-01
1.800000000000000000e+01,5.027407268518517824e+00,1.261448505828917099e-01
1.839999999999999858e+01,5.016699162137681967e+00,1.267050565610744195e-01
1.880000000000000071e+01,5.003928745567375103e+00,1.271305807073702110e-01
1.919999999999999929e+01,4.992350520833333860e+00,1.270413177634005519e-01
1.960000000000000142e+01,4.981588350340135918e+00,1.269439922278981780e-01
2.000000000000000000e+01,4.970261062499999660e+00,1.269313184006314876e-01
2.039999999999999858e+01,4.961651307189542948e+00,1.271683345754210104e-01
2.080000000000000071e+01,4.953267307692307497e+00,1.274969431775005990e-01
2.119999999999999929e+01,4.944415762578616480e+00,1.274018363243074603e-01
2.160000000000000142e+01,4.935079513888887881e+00,1.274027596717609290e-01
2.200000000000000000e+01,4.925005681818181991e+00,1.284143264017631458e-01
2.239999999999999858e+01,4.914894903273809845e+00,1.295344591027946524e-01
2.280000000000000071e+01,4.904917489035087286e+00,1.302762749850480684e-01
2.319999999999999929e+01,4.898576436781609367e+00,1.309501124850787623e-01
2.360000000000000142e+01,4.889001906779660622e+00,1.321455082757532762e-01
