r,gZZ_mean,gZZ_err
2.857142857142857054e-02,0.000000000000000000e+00,0.000000000000000000e+00
8.571428571428571508e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.428571428571428492e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000111e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.571428571428571175e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.142857142857142794e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.714285714285714413e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.285714285714285476e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.857142857142856540e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.428571428571428159e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.999999999999999778e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.571428571428571397e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.142857142857143016e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.714285714285713524e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.285714285714285143e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.857142857142856762e-01,3.416926455193406657e-03,3.241581058708930835e-03
9.428571428571428381e-01,-1.425079821742415431e-01,4.814950335889001121e-02
1.000000000000000000e+00,-8.754573337817724843e-01,1.512197930791710498e-01
1.057142857142856940e+00,-1.477495085185522417e+00,2.010237172410484774e-01
1.114285714285714324e+00,-1.430779042565649917e+00,2.215231744643609557e-01
1.171428571428571264e+00,-1.039866534327454017e+00,1.057123989597936187e-01
1.228571428571428648e+00,-6.657684624427636644e-01,9.255973781140476586e-02
1.285714285714285587e+00,-5.438016762202823040e-01,8.837933393254697456e-02
1.342857142857142971e+00,-5.362291228877784643e-01,5.553268052472693644e-02
1.399999999999999911e+00,-4.427336551332559655e-01,7.332967324397871023e-02
1.457142857142857295e+00,-2.729827964726595502e-01,5.996909611345856150e-02
1.514285714285714235e+00,-2.632840612836575001e-01,6.961776985197890011e-02
1.571428571428571175e+00,-3.010700903309992960e-01,4.850041684613595055e-02
1.628571428571428559e+00,-1.918631074605745002e-01,4.410556009798539956e-02
1.685714285714285499e+00,-2.599386778452223434e-01,5.709472316339998105e-02
1.742857142857142883e+00,-2.428789917396083631e-01,3.090326540072401221e-02
1.799999999999999822e+00,-3.557997351224999050e-01,5.256149606236369676e-02
1.857142857142857206e+00,-3.039516417839407403e-01,6.972231433905203002e-02
1.914285714285714146e+00,-3.215901875338814664e-01,3.022577128627445403e-02
1.971428571428571530e+00,-2.965713594730163827e-01,3.975321096321483838e-02
2.028571428571428470e+00,-2.756077830540642482e-01,5.860991993372195730e-02
2.085714285714285410e+00,-2.547836763734575571e-01,4.944145818155408489e-02
2.142857142857142794e+00,-3.482945286836321430e-01,2.619282468072770334e-02
2.200000000000000178e+00,-3.184668907748479105e-01,5.345060878682236782e-02
2.257142857142857117e+00,-2.296634190720087398e-01,4.496599699678983236e-02
2.314285714285714057e+00,-2.454819066176469611e-01,2.807421073755961630e-02
2.371428571428571441e+00,-2.422771623054529311e-01,3.111785422769946380e-02
2.428571428571428381e+00,-2.023389777258635946e-01,2.342488946663825317e-02
2.485714285714285765e+00,-1.897371547580122830e-01,4.598837609454600739e-02
2.542857142857142705e+00,-1.875026015548317271e-01,2.879552775575019638e-02
2.599999999999999645e+00,-1.365013338633922491e-01,3.488746225233022719e-02
2.657142857142857029e+00,-1.335982636443203420e-01,3.923230333350551102e-02
2.714285714285714413e+00,-1.753209153901049977e-01,2.453997264440408235e-02
2.771428571428571352e+00,-1.072574743790314089e-01,2.169451053597531293e-02
2.828571428571428292e+00,-1.278597892238616807e-01,3.805858984929059996e-02
2.885714285714285676e+00,-1.503352424007689536e-01,4.517741455851187471e-02
2.942857142857143060e+00,-1.746057633775504325e-01,1.777660545178939150e-02
3.000000000000000000e+00,-1.320239006677138005e-01,1.992750855333431936e-02
3.057142857142856940e+00,-1.390794048402587968e-01,3.553768464377769776e-02
3.114285714285713880e+00,-7.853203558014605623e-02,3.163556171988358978e-02
3.171428571428571264e+00,-8.871549073723897227e-02,2.044229089167798677e-02
3.228571428571428648e+00,-8.072321327402651181e-02,4.141135454627488388e-02
3.285714285714285587e+00,-1.006038739642054897e-01,2.375640461219209049e-02
3.342857142857142527e+00,-8.079906154591687262e-02,2.239901960868238839e-02
3.399999999999999911e+00,-1.129965710137493112e-01,3.094417382734637040e-02
3.457142857142857295e+00,-1.218190056905899821e-01,3.149186248399834381e-02
3.514285714285714235e+00,-3.047775043930669309e-02,2.851175783882578876e-02
3.571428571428571175e+00,-1.423225936402190694e-01,2.031196907770292659e-02
3.628571428571428559e+00,-1.440196917613748850e-01,1.660473122626640596e-02
3.685714285714285499e+00,-6.582845627480533868e-02,2.051731483316643692e-02
3.742857142857142883e+00,-1.168937230487542972e-01,2.835911618393474262e-02
3.799999999999999822e+00,-4.496986107194254206e-02,2.056096807768404214e-02
3.857142857142856762e+00,-7.897288562910353971e-02,2.282050477795018878e-02
3.914285714285714146e+00,-1.030724108095204955e-01,2.662675813516654152e-02
3.971428571428571530e+00,-8.027897180720625081e-02,1.939046154886586021e-02
4.028571428571428470e+00,-5.206831300762719550e-02,1.986159356255519370e-02
4.085714285714285410e+00,-5.316494816927778977e-02,1.854771489963945308e-02
4.142857142857142350e+00,-1.321945328990771773e-01,1.483038132493752492e-02
4.200000000000000178e+00,-6.365154380642686072e-02,3.393717795326522957e-02
4.257142857142857117e+00,-5.672015374893368822e-02,2.047061049367946556e-02
4.314285714285714057e+00,-5.559637623162751868e-02,1.414852718920728801e-02
4.371428571428570997e+00,-6.674731623355226184e-02,1.727858447946647308e-02
4.428571428571428825e+00,-4.691177381249755918e-02,2.283682766359532157e-02
4.485714285714285765e+00,-4.082323859290186430e-02,1.832978105200581617e-02
4.542857142857142705e+00,-4.628805511201410094e-02,1.903869853350647484e-02
4.599999999999999645e+00,-2.610188322955584589e-02,1.435689607881812657e-02
4.657142857142856585e+00,-7.809267396709596021e-02,1.257548202594632562e-02
4.714285714285714413e+00,-6.522995759840155561e-02,2.315087751582540002e-02
4.771428571428571352e+00,-7.350060732070247405e-02,1.985863165309913886e-02
4.828571428571428292e+00,-1.081721885833877989e-01,2.343006734431166832e-02
4.885714285714285232e+00,-6.085897646011963896e-02,2.339330872546245207e-02
4.942857142857143060e+00,-3.077624610734264188e-02,1.771021895400476040e-02
5.000000000000000000e+00,-4.831340990023680337e-02,1.269062829233706322e-02
5.057142857142856940e+00,-4.857286952667634605e-02,2.275565775946978772e-02
5.114285714285713880e+00,-8.700854077858877211e-02,1.092813855008450789e-02
5.171428571428570820e+00,-2.856590385500332868e-02,1.189314686798193486e-02
5.228571428571428648e+00,-3.130974439803037995e-02,1.716499715487235234e-02
5.285714285714285587e+00,-4.371206710513433208e-02,2.239246711989999888e-02
5.342857142857142527e+00,-1.052499374520343700e-02,1.532927327435189800e-02
5.400000000000000355e+00,-3.251834506136151021e-02,1.787536071432942186e-02
5.457142857142857295e+00,-4.382825167149164564e-02,2.029301456937987469e-02
5.514285714285714235e+00,-4.704092137315130095e-02,1.230976546911223546e-02
5.571428571428571175e+00,-1.468901022360031769e-02,1.633902959793575790e-02
5.628571428571428115e+00,2.031981658348303021e-02,1.744426105997540222e-02
