t,D_cat_mean,D_cat_err,D_ani_mean,D_ani_err
0.000000000000000000e+00,nan,nan,nan,nan
4.000000000000000222e-01,2.181426791666666587e-01,1.647596670404017846e-02,2.035837374999999727e-01,1.057332686011637143e-02
8.000000000000000444e-01,1.432052437499999609e-01,8.255721124113761522e-03,1.359609395833333290e-01,5.256482022368193056e-03
1.199999999999999956e+00,1.177579583333333291e-01,5.534234770111854350e-03,1.129649986111111309e-01,3.470997807795213937e-03
1.600000000000000089e+00,1.047400687499999705e-01,4.167526585277586335e-03,1.011595458333333086e-01,2.561935986532260390e-03
2.000000000000000000e+00,9.673544583333335001e-02,3.341829104135302098e-03,9.387752500000000333e-02,2.025227333834752480e-03
2.399999999999999911e+00,9.128697222222223462e-02,2.795244400090471718e-03,8.891631250000001097e-02,1.672355187296109980e-03
2.799999999999999822e+00,8.727916071428573619e-02,2.403018090617348081e-03,8.526941666666668085e-02,1.420579255992448966e-03
3.200000000000000178e+00,8.419789583333334160e-02,2.102938615357771192e-03,8.246122916666664970e-02,1.227488475820872824e-03
3.600000000000000089e+00,8.173580555555556848e-02,1.876509756724942420e-03,8.023271296296295707e-02,1.078758688883672519e-03
4.000000000000000000e+00,7.973659166666666187e-02,1.697273582985825641e-03,7.841884999999999828e-02,9.637589060652369420e-04
4.400000000000000355e+00,7.805801515151514214e-02,1.548291702547991604e-03,7.688860227272727166e-02,8.666219804363219006e-04
4.799999999999999822e+00,7.662864236111112393e-02,1.427930899862856319e-03,7.558507291666667627e-02,7.895869806588684536e-04
5.200000000000000178e+00,7.539571153846154339e-02,1.324510411773060841e-03,7.446062179487179800e-02,7.226038426093430236e-04
5.599999999999999645e+00,7.431825595238096549e-02,1.236434368928892007e-03,7.347131845238095982e-02,6.650961463681835271e-04
6.000000000000000000e+00,7.336352222222221331e-02,1.155190428386923323e-03,7.260841111111109025e-02,6.139978976843228414e-04
6.400000000000000355e+00,7.251275260416664703e-02,1.085810465788690591e-03,7.183618749999999553e-02,5.708792209660442296e-04
6.799999999999999822e+00,7.174815196078432322e-02,1.025574059262253108e-03,7.113096813725490464e-02,5.296956694235061599e-04
7.200000000000000178e+00,7.105728935185184891e-02,9.720846781774856440e-04,7.049336111111109693e-02,4.966804833406800830e-04
7.599999999999999645e+00,7.043400219298245890e-02,9.276309565897411557e-04,6.990909649122807601e-02,4.674695829809278344e-04
8.000000000000000000e+00,6.986262708333332294e-02,8.856321842088285502e-04,6.937582083333333760e-02,4.421047756912878076e-04
8.400000000000000355e+00,6.933141666666665925e-02,8.476475679335482641e-04,6.888539880952379568e-02,4.207758587162664112e-04
8.800000000000000711e+00,6.884354924242422347e-02,8.134478058775191419e-04,6.843096401515151583e-02,4.001686456022141665e-04
9.199999999999999289e+00,6.839671739130434580e-02,7.835706470238631245e-04,6.800911413043478349e-02,3.806536898796015816e-04
9.599999999999999645e+00,6.798316493055557574e-02,7.541901961384256652e-04,6.761763368055556667e-02,3.633164638084755965e-04
1.000000000000000000e+01,6.760309166666665648e-02,7.284191893131088157e-04,6.725071166666665712e-02,3.444498903337401999e-04
1.040000000000000036e+01,6.724347756410256616e-02,7.031597155008138377e-04,6.690692628205127668e-02,3.302356148117389662e-04
1.080000000000000071e+01,6.691315740740738649e-02,6.810251617106961907e-04,6.658677777777777251e-02,3.171898693516519746e-04
1.119999999999999929e+01,6.659701488095239041e-02,6.603884955727771849e-04,6.628729910714287188e-02,3.049539681576164197e-04
1.159999999999999964e+01,6.630377011494253958e-02,6.420553474280408634e-04,6.600550431034482579e-02,2.927149336206051589e-04
1.200000000000000000e+01,6.602620555555553661e-02,6.245861670672316849e-04,6.573919583333333316e-02,2.796511873929683400e-04
1.240000000000000036e+01,6.577083870967739831e-02,6.082944631827569065e-04,6.549208736559139488e-02,2.686548961395360106e-04
1.280000000000000071e+01,6.552342578124997763e-02,5.921846470890029801e-04,6.525762239583331181e-02,2.588121042633507486e-04
1.319999999999999929e+01,6.528923358585859982e-02,5.796336967383591441e-04,6.503390404040404471e-02,2.501863677584936947e-04
1.359999999999999964e+01,6.506918627450980486e-02,5.690670874143407719e-04,6.482225000000001180e-02,2.419647231330603250e-04
1.400000000000000000e+01,6.485784880952380482e-02,5.592338963514737480e-04,6.462154999999999982e-02,2.344910817870075339e-04
1.440000000000000036e+01,6.465525925925925954e-02,5.502073891620412821e-04,6.442853124999999015e-02,2.254882719170441180e-04
1.480000000000000071e+01,6.446462049549549211e-02,5.425396478344373307e-04,6.423989189189187321e-02,2.171627352311054546e-04
1.519999999999999929e+01,6.427897149122807630e-02,5.357714100839727376e-04,6.406077960526315729e-02,2.110610742156273408e-04
1.559999999999999964e+01,6.410102029914530042e-02,5.296809268120203969e-04,6.389014209401709665e-02,2.047554255029164982e-04
