t,D_cat_mean,D_cat_err,D_ani_mean,D_ani_err
0.000000000000000000e+00,nan,nan,nan,nan
4.000000000000000222e-01,9.268410416666665597e-02,9.122310437862221535e-04,9.195071249999998975e-02,9.319747763620404293e-04
8.000000000000000444e-01,6.616852708333331723e-02,5.385103415924576272e-04,6.578932291666667043e-02,5.779720961232359460e-04
1.199999999999999956e+00,5.634075555555556614e-02,4.314394248558642894e-04,5.608065416666667413e-02,4.708899710983915302e-04
1.600000000000000089e+00,5.104561249999998995e-02,3.843321952409236133e-04,5.085313333333333491e-02,4.199854430984978869e-04
2.000000000000000000e+00,4.768564583333333162e-02,3.592908466328517268e-04,4.752719083333332983e-02,3.910368233415209257e-04
2.399999999999999911e+00,4.533786736111111021e-02,3.443751988410108855e-04,4.519950486111111443e-02,3.716869764463699732e-04
2.799999999999999822e+00,4.359069880952382708e-02,3.340231276497096198e-04,4.346980178571428766e-02,3.585355383756551957e-04
3.200000000000000178e+00,4.223313697916666193e-02,3.263428416691139351e-04,4.212399374999999113e-02,3.481481957511607791e-04
3.600000000000000089e+00,4.114446203703702593e-02,3.201643168056964289e-04,4.104444027777777448e-02,3.403173184316846947e-04
4.000000000000000000e+00,4.025080791666667268e-02,3.141140803122414982e-04,4.015615833333333051e-02,3.339664469284255770e-04
4.400000000000000355e+00,3.950152651515151381e-02,3.093298220077575489e-04,3.941426742424240792e-02,3.290662764351145824e-04
4.799999999999999822e+00,3.886235069444445023e-02,3.050882536033872766e-04,3.878161111111112086e-02,3.246415648935099233e-04
5.200000000000000178e+00,3.831143589743589428e-02,3.021874720859009009e-04,3.823428205128205637e-02,3.212374985664715149e-04
5.599999999999999645e+00,3.782998511904762939e-02,2.994449721350533932e-04,3.775638988095238180e-02,3.183324283322670626e-04
6.000000000000000000e+00,3.740536388888889008e-02,2.969780142318136865e-04,3.733495555555556289e-02,3.158168029431971877e-04
6.400000000000000355e+00,3.702937760416666335e-02,2.951192060289782116e-04,3.696056770833332922e-02,3.137242437171857356e-04
6.799999999999999822e+00,3.669361029411764147e-02,2.929578374376279716e-04,3.662519362745098733e-02,3.116040122198123949e-04
7.200000000000000178e+00,3.639029398148148353e-02,2.905205819988216438e-04,3.632402083333332449e-02,3.100927368614474948e-04
7.599999999999999645e+00,3.611488815789474366e-02,2.884805601076194403e-04,3.605174561403508976e-02,3.089736860679482590e-04
8.000000000000000000e+00,3.586488124999999416e-02,2.868413909555191251e-04,3.580101666666666432e-02,3.083521281152347480e-04
8.400000000000000355e+00,3.563626587301586823e-02,2.854931416666943791e-04,3.557154365079364527e-02,3.075145178274662876e-04
8.800000000000000711e+00,3.542510416666665857e-02,2.842843939358954508e-04,3.536091287878787709e-02,3.068911966759916275e-04
9.199999999999999289e+00,3.522995108695652078e-02,2.830538835928883253e-04,3.516474094202898942e-02,3.061728717072098420e-04
9.599999999999999645e+00,3.505057638888889326e-02,2.819687704357903683e-04,3.498344097222223087e-02,3.059340477227345660e-04
1.000000000000000000e+01,3.488243333333333751e-02,2.807508261478779935e-04,3.481543833333333726e-02,3.054565051987106756e-04
1.040000000000000036e+01,3.472602403846153374e-02,2.798919215466244320e-04,3.465766506410256076e-02,3.046796013490931081e-04
1.080000000000000071e+01,3.457972376543209242e-02,2.788747609559333838e-04,3.450954012345679167e-02,3.038648922747731003e-04
1.119999999999999929e+01,3.444227232142858114e-02,2.779615778240355985e-04,3.437044494047618998e-02,3.030230805540785194e-04
1.159999999999999964e+01,3.431325574712643794e-02,2.769283904280704233e-04,3.424002298850574444e-02,3.023708802489472936e-04
1.200000000000000000e+01,3.419047777777776964e-02,2.763047327226435756e-04,3.411738055555555565e-02,3.016520547739544333e-04
1.240000000000000036e+01,3.407482526881720070e-02,2.758402290143295967e-04,3.400140591397848855e-02,3.008265732142393354e-04
1.280000000000000071e+01,3.396519401041665775e-02,2.753909666911484935e-04,3.389174609374999425e-02,3.001222186979483116e-04
1.319999999999999929e+01,3.386152020202021218e-02,2.752951921376099124e-04,3.378748484848485140e-02,2.994613781840905955e-04
1.359999999999999964e+01,3.376299264705882180e-02,2.749442213826484350e-04,3.368840563725490622e-02,2.989396601010818871e-04
1.400000000000000000e+01,3.366891190476190704e-02,2.746227472220050020e-04,3.359409047619048294e-02,2.982716324546057403e-04
1.440000000000000036e+01,3.357953356481481466e-02,2.744524602612276841e-04,3.350394328703703434e-02,2.978345538125042871e-04
1.480000000000000071e+01,3.349403265765765747e-02,2.741098263763784332e-04,3.341773761261260939e-02,2.976476320675229461e-04
1.519999999999999929e+01,3.341217653508772589e-02,2.738656596576786138e-04,3.333485635964912597e-02,2.973649037669005585e-04
1.559999999999999964e+01,3.333292948717948845e-02,2.733281641577613142e-04,3.325554166666667977e-02,2.971117616678981541e-04
1.600000000000000000e+01,3.325685624999999424e-02,2.730284519343775373e-04,3.317937499999999706e-02,2.968426518398126104e-04
