cluster_size, probability, probability_err
1.000000000000000000e+00,6.687923638060121467e-01,5.818204834832631190e-04
2.000000000000000000e+00,1.813448818269444984e-01,4.920837700004928759e-04
3.000000000000000000e+00,7.228037274097173781e-02,4.565066641376725061e-04
4.000000000000000000e+00,3.419124164998083720e-02,2.160639918606286855e-04
5.000000000000000000e+00,1.789096682850678868e-02,3.151338461914410477e-05
6.000000000000000000e+00,1.009291341352373979e-02,4.664102099115197543e-05
7.000000000000000000e+00,5.803630905626833668e-03,1.423731895227498434e-04
8.000000000000000000e+00,3.547221492580247132e-03,8.147795664272104602e-05
9.000000000000000000e+00,2.164763101499358501e-03,3.941523446285975270e-05
1.000000000000000000e+01,1.297960742393802812e-03,8.061750989705360703e-05
1.100000000000000000e+01,8.450222271484666633e-04,4.962726303172575843e-05
1.200000000000000000e+01,6.124856750705361076e-04,1.064762364852928605e-05
1.300000000000000000e+01,3.390050634358610809e-04,1.668101029684709659e-05
1.400000000000000000e+01,2.666304435757666804e-04,9.619508344942399286e-06
1.500000000000000000e+01,1.827635517410114245e-04,1.165293034676349986e-05
1.600000000000000000e+01,1.070674583351455766e-04,1.112801838897127850e-05
1.700000000000000000e+01,7.687178175756261835e-05,1.365252749859986678e-05
1.800000000000000000e+01,3.913929300602369919e-05,3.344961025809282511e-06
1.900000000000000000e+01,3.997611920557813227e-05,3.393694240811000243e-06
2.000000000000000000e+01,2.795096264742291450e-05,4.078973014983919378e-06
2.100000000000000000e+01,2.308964213365306264e-05,4.030271262496336236e-06
2.200000000000000000e+01,1.377939473999390277e-05,3.844040851827408907e-06
2.300000000000000000e+01,4.413097100503189458e-06,2.206735030589778661e-06
2.400000000000000000e+01,6.116133785528940557e-06,5.145628640471165084e-07
2.500000000000000000e+01,6.095000846551980013e-06,6.160986001196228847e-07
2.600000000000000000e+01,1.664536060509214876e-06,1.664536060509214876e-06
2.900000000000000000e+01,1.613111369208929901e-06,1.613111369208930113e-06
