cluster_size, probability, probability_err
1.000000000000000000e+00,5.955782580713642194e-01,1.006184701289482460e-03
2.000000000000000000e+00,1.812579478943514844e-01,5.009359793942700983e-04
3.000000000000000000e+00,8.319359034060434810e-02,8.606247636807506278e-05
4.000000000000000000e+00,4.554769941259453891e-02,3.456427420337944444e-04
5.000000000000000000e+00,2.805499771728262384e-02,4.737249180311789280e-04
6.000000000000000000e+00,1.825338373723907337e-02,3.312672682151114010e-05
7.000000000000000000e+00,1.248700186643126285e-02,2.241481569098953376e-04
8.000000000000000000e+00,8.888595339378633706e-03,9.725629721192906405e-05
9.000000000000000000e+00,6.378724493522651244e-03,5.305603066634935109e-05
1.000000000000000000e+01,4.622234919886575137e-03,4.067207747400443846e-05
1.100000000000000000e+01,3.521869840626247385e-03,4.282760136284926932e-05
1.200000000000000000e+01,2.596507574335413931e-03,1.631812732428832843e-05
1.300000000000000000e+01,2.097973608220955744e-03,1.405179284603800506e-05
1.400000000000000000e+01,1.536944386813369470e-03,5.265256813494379070e-05
1.500000000000000000e+01,1.110049111035133450e-03,1.094413290174181429e-05
1.600000000000000000e+01,9.964993028586306180e-04,4.565548814363100150e-05
1.700000000000000000e+01,8.063759677488193571e-04,2.943784141152191799e-05
1.800000000000000000e+01,5.683023540361082857e-04,2.819055197719156380e-05
1.900000000000000000e+01,4.887844788889055556e-04,3.334523045208125292e-05
2.000000000000000000e+01,3.815399003282667133e-04,2.880670867577036129e-05
2.100000000000000000e+01,2.992071922002527938e-04,1.249308503393934270e-05
2.200000000000000000e+01,2.462003708598055059e-04,2.653923346651225080e-05
2.300000000000000000e+01,1.937923327909653890e-04,2.281167616121201476e-05
2.400000000000000000e+01,1.472833023080436215e-04,1.031676936227604347e-05
2.500000000000000000e+01,1.297973580925719972e-04,1.341766348406195069e-05
2.600000000000000000e+01,1.193511772886555474e-04,9.256476165838572841e-06
2.700000000000000000e+01,7.803779969559698586e-05,6.563559013110535693e-06
2.800000000000000000e+01,6.542749456221904052e-05,1.159782742532266959e-05
2.900000000000000000e+01,5.453245146775999216e-05,8.244005457021076687e-06
3.000000000000000000e+01,5.693230977856213263e-05,8.501357760955308024e-06
3.100000000000000000e+01,3.020494715476947862e-05,1.052241792284674055e-05
3.200000000000000000e+01,2.453958447289340299e-05,4.855367926669811672e-06
3.300000000000000000e+01,2.421713678188718325e-05,5.266021748934081434e-06
3.400000000000000000e+01,1.745233091201152227e-05,8.503875898075183108e-06
3.500000000000000000e+01,2.621072799512249923e-05,1.002530371808303009e-05
3.600000000000000000e+01,1.710055861098418940e-05,3.189740288800307817e-06
3.700000000000000000e+01,1.264181949950662177e-05,2.356207826655386875e-06
3.800000000000000000e+01,2.454263328593819890e-05,5.223340763017950521e-06
3.900000000000000000e+01,8.515722580527581895e-06,1.646368969684057677e-06
4.000000000000000000e+01,8.988220357168751645e-06,4.121326776615338491e-06
4.100000000000000000e+01,9.103069537444445877e-06,2.401935519846466730e-06
4.200000000000000000e+01,6.649227404744002927e-06,3.439137312508586600e-06
4.300000000000000000e+01,3.330902491856139807e-06,1.743132625653605945e-06
4.400000000000000000e+01,5.189476950018654696e-06,5.355808661682732067e-07
4.500000000000000000e+01,5.765265036932162618e-06,3.337502294530267485e-06
4.600000000000000000e+01,1.928208925293473303e-06,1.928208925293473303e-06
4.700000000000000000e+01,1.959631589261218581e-06,1.959631589261219004e-06
5.100000000000000000e+01,3.856450629876442564e-06,3.856450629876443412e-06
5.200000000000000000e+01,3.369004368353629077e-06,1.741449658286128467e-06
5.500000000000000000e+01,1.312253296380280424e-06,1.312253296380280424e-06
5.800000000000000000e+01,1.942366112703851053e-06,1.942366112703851477e-06
6.600000000000000000e+01,1.881580828949249949e-06,1.881580828949250161e-06
7.200000000000000000e+01,1.456774584527888396e-06,1.456774584527888819e-06
