cluster_size, probability, probability_err
1.000000000000000000e+00,7.897281108921708759e-01,1.015040527061994565e-03
2.000000000000000000e+00,1.483765249711439804e-01,1.594610318952254034e-04
3.000000000000000000e+00,4.097509993970369774e-02,4.872266102481260662e-04
4.000000000000000000e+00,1.311409969852015377e-02,3.017032083690945020e-04
5.000000000000000000e+00,4.859952780303471859e-03,2.068766278374800465e-04
6.000000000000000000e+00,1.775306481363058504e-03,1.470409491834741644e-05
7.000000000000000000e+00,7.077893749239833618e-04,6.225928887442033039e-05
8.000000000000000000e+00,2.430045925118074195e-04,2.784902395914956556e-05
9.000000000000000000e+00,1.376441601948774900e-04,2.365660160020918208e-05
1.000000000000000000e+01,6.053992099459489673e-05,6.867910659969995604e-06
1.100000000000000000e+01,9.835770703097481684e-06,8.688917375012333825e-07
1.200000000000000000e+01,5.969620633722735284e-06,3.056878319865708889e-06
1.300000000000000000e+01,3.517955645615220321e-06,3.517955645615220321e-06
1.400000000000000000e+01,2.603841186518351621e-06,2.603841186518351621e-06
