cluster_size, probability, probability_err
1.000000000000000000e+00,5.522893061641654944e-01,1.358494429980361233e-03
2.000000000000000000e+00,1.742431079273647210e-01,8.267230914165571778e-04
3.000000000000000000e+00,8.419719816769422049e-02,2.669718097389655112e-04
4.000000000000000000e+00,4.964763349507009954e-02,4.262485219510482484e-04
5.000000000000000000e+00,3.179524932603901982e-02,1.210092257989238765e-04
6.000000000000000000e+00,2.268066189349355125e-02,1.951377861357870950e-04
7.000000000000000000e+00,1.640861036523061367e-02,1.442797308071919486e-04
8.000000000000000000e+00,1.214461878905828164e-02,1.161922251416996779e-04
9.000000000000000000e+00,9.308684054289660670e-03,1.274036219064340382e-04
1.000000000000000000e+01,7.582315978083571661e-03,9.647065543660991033e-05
1.100000000000000000e+01,5.855184407743754815e-03,4.771359271754788947e-05
1.200000000000000000e+01,4.838746993800558012e-03,1.257809701914666396e-04
1.300000000000000000e+01,3.962067743999020050e-03,4.426168596601881197e-05
1.400000000000000000e+01,3.256672673820308530e-03,1.529085356973246076e-05
1.500000000000000000e+01,2.799739646606055898e-03,7.701167307393785096e-05
1.600000000000000000e+01,2.299357309468563759e-03,3.352102721780432439e-05
1.700000000000000000e+01,1.959463328082024919e-03,5.906073062641056207e-05
1.800000000000000000e+01,1.834517876120786081e-03,6.221161980679280846e-05
1.900000000000000000e+01,1.524927309814247097e-03,3.002216428496326951e-05
2.000000000000000000e+01,1.263553213214913982e-03,4.443365447215767467e-05
2.100000000000000000e+01,1.026310427469566801e-03,2.713876043486379016e-05
2.200000000000000000e+01,1.030812158948247233e-03,2.960596333283501644e-05
2.300000000000000000e+01,8.510677174365361254e-04,4.746277354025092417e-05
2.400000000000000000e+01,7.665650106624333692e-04,8.246868295821345460e-06
2.500000000000000000e+01,6.450523723849416928e-04,4.772610933513783004e-05
2.600000000000000000e+01,6.134918387520750353e-04,2.565658972941387177e-05
2.700000000000000000e+01,4.943738949457137733e-04,2.631284545077483376e-05
2.800000000000000000e+01,4.477945857430528048e-04,1.236515357282411259e-05
2.900000000000000000e+01,4.077243466252638529e-04,2.304775174822950410e-05
3.000000000000000000e+01,3.509956357293333214e-04,2.883222561224229208e-05
3.100000000000000000e+01,3.111082232997582856e-04,4.086597563164606501e-05
3.200000000000000000e+01,2.970078786039666643e-04,3.209662116648388303e-05
3.300000000000000000e+01,2.792756503458750247e-04,2.428502833064142042e-05
3.400000000000000000e+01,2.516125364454444512e-04,1.420419998987051964e-05
3.500000000000000000e+01,2.018863094293166672e-04,2.315861520659261301e-05
3.600000000000000000e+01,1.881160414039684421e-04,1.254601419002658989e-05
3.700000000000000000e+01,1.522295956679449913e-04,2.259266014499548814e-05
3.800000000000000000e+01,1.808086745671856057e-04,1.587009691975058495e-05
3.900000000000000000e+01,1.481026180414606464e-04,1.713009982541250696e-05
4.000000000000000000e+01,1.233409836225955053e-04,8.236459633780985807e-06
4.100000000000000000e+01,1.105818008391471711e-04,1.213603451593414974e-05
4.200000000000000000e+01,1.012038769361520716e-04,1.752633874906985912e-05
4.300000000000000000e+01,8.315853908539731299e-05,8.865870307603178165e-06
4.400000000000000000e+01,8.188347111666675752e-05,2.982865333273932347e-06
4.500000000000000000e+01,7.700904061390123352e-05,5.884369013055042824e-06
4.600000000000000000e+01,7.063056721198024488e-05,6.239672613889904696e-07
4.700000000000000000e+01,6.789767007650977229e-05,1.582833324023742505e-05
4.800000000000000000e+01,7.190111030021976502e-05,1.083557909452842049e-05
4.900000000000000000e+01,6.391545980239133891e-05,1.351911673175161183e-05
5.000000000000000000e+01,3.626570863516341976e-05,4.805137234565626710e-06
5.100000000000000000e+01,4.989310948901755485e-05,8.078435883618144590e-06
5.200000000000000000e+01,4.033359272702639772e-05,4.687945346998742900e-06
5.300000000000000000e+01,2.329194144931842386e-05,2.345546517915693333e-06
5.400000000000000000e+01,3.908047994694468689e-05,9.309452306770213807e-06
5.500000000000000000e+01,2.709258037744577299e-05,5.981220293700266103e-06
5.600000000000000000e+01,2.599405529929576741e-05,5.004291240695925741e-06
5.700000000000000000e+01,2.580260694075346573e-05,6.608290140409977632e-06
5.800000000000000000e+01,2.233007827366414259e-05,3.585689101455948085e-06
5.900000000000000000e+01,2.071820082830636435e-05,4.387477031281243877e-06
6.000000000000000000e+01,3.200706399092211285e-05,1.747455681666856183e-06
6.100000000000000000e+01,3.641201975421393339e-05,3.799991294658473683e-06
6.200000000000000000e+01,1.467843613376705317e-05,1.775807045286521857e-06
6.300000000000000000e+01,1.688919978254080879e-05,2.843423815112799221e-06
6.400000000000000000e+01,1.993945780007675439e-05,1.699554727796376555e-06
6.500000000000000000e+01,1.707043356162014263e-05,2.821046371079360148e-06
6.600000000000000000e+01,1.358861754530051482e-05,1.858864200505880527e-06
6.700000000000000000e+01,1.071099629281691512e-05,5.104802031612913973e-06
6.800000000000000000e+01,1.366707852672383138e-05,6.903154772329265506e-06
6.900000000000000000e+01,5.184480000876590539e-06,3.360979550290172126e-06
7.000000000000000000e+01,7.018854622054320830e-06,2.127188056214455634e-06
7.100000000000000000e+01,1.143728692845867827e-05,3.937847273102187935e-07
7.200000000000000000e+01,1.240704175202182784e-05,7.549093564569447771e-06
7.300000000000000000e+01,5.847284971995348118e-06,3.512503957753653594e-06
7.400000000000000000e+01,1.197358514279381441e-05,8.213202526948639251e-06
7.500000000000000000e+01,5.363440486830211593e-06,3.134270492710761339e-06
7.600000000000000000e+01,5.103642716633784023e-06,4.449654607101301243e-07
7.700000000000000000e+01,3.254434485233844379e-06,1.674440899207709455e-06
7.800000000000000000e+01,3.228395677278431342e-06,1.644220834716381764e-06
8.000000000000000000e+01,5.478262443548989108e-06,3.080471478858786869e-06
8.100000000000000000e+01,3.138075117952451619e-06,1.585945019598634044e-06
8.200000000000000000e+01,6.493152443189304564e-06,8.367462607639043503e-07
8.300000000000000000e+01,4.716072589539542231e-06,2.515304012786004673e-06
8.400000000000000000e+01,1.290069560550704879e-06,1.290069560550705091e-06
8.500000000000000000e+01,2.733833846345162264e-06,2.733833846345161841e-06
8.600000000000000000e+01,7.959624568217532633e-06,4.012497887052886807e-06
8.700000000000000000e+01,1.366478639205911887e-06,1.366478639205912099e-06
