cluster_size, probability, probability_err
1.000000000000000000e+00,5.353409376212622250e-01,7.576526723077814298e-04
2.000000000000000000e+00,1.642447562110122272e-01,2.437521889233949606e-04
3.000000000000000000e+00,7.940770744832337247e-02,3.669208085010251526e-04
4.000000000000000000e+00,4.666459212560735564e-02,3.873693698058375203e-04
5.000000000000000000e+00,3.051657012563731633e-02,2.705489224874478788e-04
6.000000000000000000e+00,2.148998561794863982e-02,3.474579161792664761e-04
7.000000000000000000e+00,1.633487363328418526e-02,1.262664808844453693e-04
8.000000000000000000e+00,1.268295068606516314e-02,1.344236446451033812e-04
9.000000000000000000e+00,1.024725046862712957e-02,1.399985740398728838e-04
1.000000000000000000e+01,8.296251100748927576e-03,8.187154585334180466e-05
1.100000000000000000e+01,6.895357925196041703e-03,1.090665989240050248e-04
1.200000000000000000e+01,5.806014641528905486e-03,5.971227248957136657e-05
1.300000000000000000e+01,4.784504921403766840e-03,1.245726401481906808e-04
1.400000000000000000e+01,4.307281653912214785e-03,7.245154751174655370e-05
1.500000000000000000e+01,3.772510083438210954e-03,1.520020732497067686e-04
1.600000000000000000e+01,3.270845769973460947e-03,2.647389164986373432e-05
1.700000000000000000e+01,2.970478483696044076e-03,3.824270806822354453e-05
1.800000000000000000e+01,2.602685568191819530e-03,4.321511229693224992e-05
1.900000000000000000e+01,2.384082081279758573e-03,9.231669143643569659e-05
2.000000000000000000e+01,2.149461195157108869e-03,6.757109640974654017e-06
2.100000000000000000e+01,1.880846639746391533e-03,1.137355798020419198e-05
2.200000000000000000e+01,1.696212802719285900e-03,1.060101717455360292e-04
2.300000000000000000e+01,1.644056422665464120e-03,2.651473569041556377e-05
2.400000000000000000e+01,1.522193590352755423e-03,7.368746576138074497e-05
2.500000000000000000e+01,1.407677939906355627e-03,5.528918662204460553e-05
2.600000000000000000e+01,1.254759770952738754e-03,4.155492255438720872e-05
2.700000000000000000e+01,1.160748860236333413e-03,5.007737126936643495e-05
2.800000000000000000e+01,1.108977111982494381e-03,4.507850532691466228e-05
2.900000000000000000e+01,1.011636622247052931e-03,1.864570084767249106e-05
3.000000000000000000e+01,9.092064812101277030e-04,1.930346499729632844e-05
3.100000000000000000e+01,9.037401283507971034e-04,1.741506776894854254e-05
3.200000000000000000e+01,7.622519777808470969e-04,2.938067159079199808e-05
3.300000000000000000e+01,7.162411366470554895e-04,4.704094300443837452e-05
3.400000000000000000e+01,6.894177818538472927e-04,3.890854978492357466e-05
3.500000000000000000e+01,5.807586118343861185e-04,2.132665087361225518e-05
3.600000000000000000e+01,5.932412395741694161e-04,2.060582373230890216e-05
3.700000000000000000e+01,5.802188242729167068e-04,3.756301731700409900e-05
3.800000000000000000e+01,6.335330347200805777e-04,1.012529160557884813e-05
3.900000000000000000e+01,5.128665272249805299e-04,1.221622328180250622e-05
4.000000000000000000e+01,5.082745721989666678e-04,2.659811693046979129e-05
4.100000000000000000e+01,5.226891466210611134e-04,1.753263181285022823e-05
4.200000000000000000e+01,4.647181150134249770e-04,3.202946655884454495e-05
4.300000000000000000e+01,4.794391623787083137e-04,2.579955769341857745e-05
4.400000000000000000e+01,3.910635228361777059e-04,1.206626979599312729e-05
4.500000000000000000e+01,3.898853623058278341e-04,3.939238960247321968e-05
4.600000000000000000e+01,3.593472270835332792e-04,2.836469841748064308e-05
4.700000000000000000e+01,3.621751736008250208e-04,2.090557821080654281e-05
4.800000000000000000e+01,3.017016263249999784e-04,5.879234483693483887e-06
4.900000000000000000e+01,3.127771103922999873e-04,3.279314183070004628e-05
5.000000000000000000e+01,3.443314809440333173e-04,1.994186907493942886e-05
5.100000000000000000e+01,3.352548414495193818e-04,2.522547764235151627e-05
5.200000000000000000e+01,2.879178701817388959e-04,9.933169437235309164e-06
5.300000000000000000e+01,3.148853394799250110e-04,1.484214885359263235e-05
5.400000000000000000e+01,2.568674796706083333e-04,3.122059622744603876e-05
5.500000000000000000e+01,2.606341327389666675e-04,2.409597600672852349e-05
5.600000000000000000e+01,2.590437997377027985e-04,7.535072436544732430e-06
5.700000000000000000e+01,2.218116507011519314e-04,3.532075361098974099e-05
