t,D_cat_mean,D_cat_err,D_ani_mean,D_ani_err
0.000000000000000000e+00,nan,nan,nan,nan
4.000000000000000000e+00,1.978265874999999840e-01,5.694820156949817469e-03,2.032201833333333596e-01,9.697841316171448844e-03
8.000000000000000000e+00,1.431020875000000303e-01,2.857371592849935419e-03,1.458035916666666487e-01,4.851217858931585261e-03
1.200000000000000000e+01,1.249014569444444611e-01,1.907266884754765454e-03,1.266734069444444555e-01,3.215293759217572635e-03
1.600000000000000000e+01,1.158413333333333239e-01,1.426313059794692651e-03,1.171635729166666529e-01,2.384856628725529407e-03
2.000000000000000000e+01,1.104164166666666835e-01,1.145271824033896029e-03,1.115111166666666598e-01,1.905231229372578508e-03
2.400000000000000000e+01,1.067432291666666755e-01,9.554811827445463786e-04,1.076232638888889037e-01,1.580062075367800458e-03
2.800000000000000000e+01,1.041523095238095359e-01,8.260961764986268167e-04,1.048923214285714389e-01,1.343310956359532052e-03
3.200000000000000000e+01,1.021780416666666635e-01,7.386663215025364177e-04,1.028099843749999964e-01,1.172060564836061979e-03
3.600000000000000000e+01,1.006326851851851722e-01,6.649254560846990002e-04,1.012022407407407315e-01,1.044710297489834109e-03
4.000000000000000000e+01,9.939585000000000781e-02,5.937365872819032114e-04,9.989748333333334229e-02,9.251567676257044324e-04
4.400000000000000000e+01,9.836061742424243026e-02,5.511832721267139693e-04,9.881849242424242674e-02,8.443487311527478030e-04
4.800000000000000000e+01,9.751577777777778455e-02,5.133181444380629848e-04,9.791894444444444734e-02,7.766238984920142367e-04
5.200000000000000000e+01,9.679536858974359392e-02,4.800397316641932918e-04,9.714860897435897980e-02,7.119765915678759717e-04
5.600000000000000000e+01,9.617186607142855226e-02,4.517933754397879037e-04,9.648771428571430164e-02,6.577847982653024003e-04
6.000000000000000000e+01,9.562711944444443612e-02,4.280813898928580944e-04,9.591504722222223001e-02,6.157416473127555337e-04
6.400000000000000000e+01,9.516982291666667426e-02,4.041322627363274581e-04,9.541794010416668192e-02,5.754222265986275783e-04
6.800000000000000000e+01,9.477242892156863274e-02,3.839037903575475297e-04,9.498657352941176912e-02,5.392908786798539158e-04
7.200000000000000000e+01,9.439943749999998857e-02,3.713259172728705475e-04,9.459196064814816285e-02,5.078351527582029975e-04
7.600000000000000000e+01,9.406922149122808052e-02,3.534637332040944848e-04,9.424786622807017344e-02,4.784100605420621086e-04
8.000000000000000000e+01,9.377817083333334081e-02,3.421677498500171402e-04,9.393377916666664773e-02,4.576456779044572464e-04
8.400000000000000000e+01,9.351653373015873794e-02,3.330847890921532031e-04,9.365039087301588183e-02,4.357784196864811525e-04
8.800000000000000000e+01,9.327035606060606054e-02,3.224867415931106799e-04,9.338864015151512876e-02,4.172304406254497434e-04
9.200000000000000000e+01,9.304985326086957775e-02,3.155155364223843667e-04,9.315071557971013605e-02,3.999137651676184526e-04
9.600000000000000000e+01,9.285835416666665676e-02,3.098709266627693720e-04,9.294121354166665072e-02,3.861294418829765824e-04
1.000000000000000000e+02,9.266282500000000422e-02,3.037146273794846937e-04,9.273286833333331536e-02,3.753988736561196028e-04
1.040000000000000000e+02,9.249145673076922258e-02,2.993051779860087251e-04,9.254999679487178887e-02,3.613291024640871512e-04
1.080000000000000000e+02,9.233330401234567109e-02,2.942036174881727784e-04,9.237896450617284760e-02,3.491035297382422261e-04
1.120000000000000000e+02,9.218350148809524580e-02,2.916222311035723217e-04,9.221678125000000448e-02,3.410842972291875134e-04
1.160000000000000000e+02,9.205120258620690110e-02,2.873762596056591754e-04,9.207280747126436737e-02,3.323119612602559204e-04
1.200000000000000000e+02,9.192250833333333315e-02,2.823915970999380702e-04,9.193344166666667094e-02,3.242132996161272720e-04
1.240000000000000000e+02,9.180219220430108074e-02,2.744925825584883607e-04,9.180528091397847923e-02,3.151384707806391535e-04
1.280000000000000000e+02,9.168696093750000609e-02,2.686724139421733633e-04,9.168060026041666144e-02,3.064802534813515023e-04
1.320000000000000000e+02,9.158866666666666545e-02,2.626751957564494363e-04,9.156966414141413935e-02,2.987419881589783001e-04
1.360000000000000000e+02,9.148582965686273549e-02,2.582798449158721691e-04,9.145855759803922513e-02,2.932144922273197509e-04
1.400000000000000000e+02,9.139350833333333146e-02,2.506839273115690834e-04,9.135603690476190586e-02,2.869775095944055734e-04
1.440000000000000000e+02,9.130569791666666435e-02,2.450178078514771087e-04,9.126073842592591356e-02,2.809536421729721522e-04
1.480000000000000000e+02,9.121621283783784562e-02,2.380297883572060212e-04,9.116797184684685695e-02,2.743149619773014767e-04
1.520000000000000000e+02,9.114358991228072027e-02,2.329764913253352075e-04,9.109160635964912156e-02,2.703488598274385313e-04
1.560000000000000000e+02,9.106698717948719102e-02,2.275674562036365247e-04,9.100952991452990193e-02,2.653564250983030332e-04
1.600000000000000000e+02,9.099606666666666677e-02,2.254989652076102365e-04,9.093788229166666071e-02,2.605348091645068656e-04
1.640000000000000000e+02,9.093138516260161619e-02,2.223103673498184288e-04,9.087032215447155004e-02,2.569010193927125595e-04
1.680000000000000000e+02,9.086556250000001056e-02,2.195158462857504770e-04,9.079950992063492987e-02,2.540842242867708662e-04
1.720000000000000000e+02,9.080543410852712216e-02,2.178561473027099018e-04,9.073655038759688429e-02,2.492886775961229446e-04
1.760000000000000000e+02,9.074805397727273015e-02,2.155598838235600070e-04,9.067569223484847618e-02,2.448090531677069655e-04
1.800000000000000000e+02,9.069188703703703891e-02,2.153889147430598956e-04,9.061549722222222991e-02,2.418274479824772188e-04
1.840000000000000000e+02,9.063642934782609184e-02,2.151207929779316234e-04,9.055924456521738386e-02,2.381766598385486457e-04
1.880000000000000000e+02,9.058038120567375728e-02,2.121139088592300834e-04,9.050170212765958067e-02,2.356378660607569850e-04
1.920000000000000000e+02,9.052773437499998799e-02,2.121546346610875342e-04,9.044686631944444388e-02,2.322402067429391601e-04
1.960000000000000000e+02,9.048404761904761673e-02,2.114041963118346240e-04,9.040235544217686825e-02,2.307932857109065098e-04
2.000000000000000000e+02,9.043406666666667371e-02,2.106262171815206506e-04,9.034978333333333611e-02,2.272495980520420852e-04
2.040000000000000000e+02,9.039230392156863414e-02,2.107813524728228201e-04,9.030441176470586917e-02,2.254265300120234796e-04
2.080000000000000000e+02,9.035418269230768851e-02,2.106432398978541002e-04,9.026348557692306929e-02,2.227865081975619586e-04
2.120000000000000000e+02,9.030840408805029806e-02,2.105930454542894424e-04,9.021539308176099170e-02,2.211717583370841143e-04
2.160000000000000000e+02,9.027443672839505218e-02,2.129310007904345562e-04,9.017635030864197543e-02,2.175706430796856591e-04
2.200000000000000000e+02,9.023250757575758396e-02,2.150582833310855761e-04,9.013332575757576626e-02,2.160400138969193666e-04
2.240000000000000000e+02,9.019325148809523296e-02,2.176952102620105024e-04,9.009290178571430219e-02,2.139258560492785378e-04
2.280000000000000000e+02,9.015961988304094232e-02,2.222949576491022668e-04,9.005607456140350686e-02,2.132249700965377717e-04
2.320000000000000000e+02,9.012723419540227821e-02,2.252898920687893794e-04,9.002182471264366659e-02,2.113903038124974516e-04
2.360000000000000000e+02,9.009510593220339258e-02,2.274550610119733835e-04,8.998568502824857984e-02,2.071298979616913475e-04
2.400000000000000000e+02,9.006520138888887694e-02,2.317168933626208879e-04,8.995449305555555664e-02,2.045721764624588274e-04
2.440000000000000000e+02,9.003323087431694405e-02,2.367495056589876291e-04,8.992180327868851131e-02,2.029495938242273779e-04
2.480000000000000000e+02,9.000336021505377093e-02,2.405337842252534440e-04,8.988752016129032685e-02,2.023615865588745738e-04
2.520000000000000000e+02,8.997719576719577506e-02,2.455636351819185845e-04,8.985554232804232599e-02,2.021105425662892341e-04
2.560000000000000000e+02,8.995511718750000274e-02,2.497304147996702345e-04,8.982690755208332101e-02,2.021495520490423491e-04
2.600000000000000000e+02,8.992558333333333653e-02,2.516701951403055608e-04,8.979202564102564676e-02,2.002479349319676147e-04
2.640000000000000000e+02,8.989895202020201093e-02,2.555851407890244952e-04,8.976276515151516977e-02,2.009934395219005693e-04
2.680000000000000000e+02,8.987835820895520578e-02,2.592701224657730668e-04,8.973746268656716818e-02,1.999555165146333973e-04
2.720000000000000000e+02,8.985420343137254240e-02,2.615996224221425813e-04,8.971053921568628020e-02,2.006642830131398893e-04
2.760000000000000000e+02,8.983215579710146503e-02,2.650694351413606536e-04,8.968445652173913374e-02,1.996615979171492618e-04
2.800000000000000000e+02,8.981039285714285947e-02,2.695080651974539982e-04,8.965947619047619221e-02,2.000043565285157673e-04
2.840000000000000000e+02,8.978482394366196773e-02,2.741081726729718534e-04,8.963207159624411724e-02,2.009118475205430999e-04
2.880000000000000000e+02,8.976083912037036150e-02,2.774256847029726858e-04,8.960563657407408233e-02,2.009853928212213122e-04
2.920000000000000000e+02,8.973982876712327528e-02,2.807663765852308284e-04,8.958323630136985627e-02,2.001847120321199305e-04
2.960000000000000000e+02,8.971922860360360963e-02,2.840031419406876222e-04,8.956145833333332973e-02,1.997683574684935967e-04
3.000000000000000000e+02,8.969478888888889057e-02,2.880814089854072087e-04,8.953784999999998828e-02,2.008833766263423443e-04
3.040000000000000000e+02,8.967286732456139497e-02,2.904547094925387699e-04,8.951599232456139421e-02,2.003616060561796898e-04
3.080000000000000000e+02,8.965140151515151035e-02,2.933845002404125647e-04,8.949323051948052110e-02,2.010830862056292904e-04
3.120000000000000000e+02,8.963127136752135904e-02,2.972598898419185958e-04,8.947266025641024967e-02,2.006547924415023171e-04
3.160000000000000000e+02,8.961230485232067611e-02,3.003765190123521239e-04,8.945376054852319236e-02,2.003280793566029102e-04
3.200000000000000000e+02,8.959266666666666767e-02,3.037596766410372170e-04,8.943532812499997708e-02,1.993675243398618842e-04
3.240000000000000000e+02,8.957383230452672929e-02,3.071569318273198392e-04,8.941786008230452609e-02,1.993289957832344883e-04
3.280000000000000000e+02,8.955335873983739925e-02,3.113927024899030703e-04,8.939984247967479314e-02,2.000666727049422251e-04
3.320000000000000000e+02,8.953562248995983186e-02,3.136650830670621531e-04,8.938238955823292475e-02,1.993615390554393961e-04
3.360000000000000000e+02,8.952134920634920168e-02,3.170021105743984179e-04,8.936856150793651143e-02,1.998280423280427483e-04
3.400000000000000000e+02,8.950374019607842957e-02,3.200978516324313864e-04,8.935146078431374650e-02,2.003125075936334012e-04
3.440000000000000000e+02,8.948692829457365050e-02,3.238546444274357236e-04,8.933706879844960369e-02,2.004885552047888501e-04
3.480000000000000000e+02,8.947006704980843550e-02,3.274946175479339651e-04,8.932122126436779774e-02,2.009019025893122299e-04
3.520000000000000000e+02,8.945750473484849474e-02,3.309385917224795222e-04,8.930896306818184027e-02,2.017660044093468085e-04
3.560000000000000000e+02,8.944153089887639518e-02,3.346078491328209181e-04,8.929322565543071355e-02,2.031212427460800005e-04
3.600000000000000000e+02,8.942370833333332381e-02,3.384775311694377038e-04,8.927795370370369965e-02,2.039917043544543925e-04
3.640000000000000000e+02,8.940510073260074519e-02,3.415405738505106073e-04,8.926048076923076557e-02,2.054127984571176208e-04
