t,D_cat_mean,D_cat_err,D_ani_mean,D_ani_err
0.000000000000000000e+00,nan,nan,nan,nan
4.000000000000000000e+00,1.812628458333333248e-01,5.460817737559770608e-04,1.834594166666666804e-01,1.154002042812237155e-03
8.000000000000000000e+00,1.337726229166666669e-01,2.604808299556833347e-04,1.348536166666666480e-01,5.285599012643095538e-04
1.200000000000000000e+01,1.181233208333333229e-01,1.892655990894050763e-04,1.188300736111111144e-01,3.415773174979405084e-04
1.600000000000000000e+01,1.103291666666666726e-01,1.284079831887602026e-04,1.108750312500000057e-01,2.680193174312253310e-04
2.000000000000000000e+01,1.056416333333333180e-01,1.133488859154403722e-04,1.060772583333333408e-01,2.136505658007385527e-04
2.400000000000000000e+01,1.025582222222222450e-01,9.491614639079675299e-05,1.029181111111111130e-01,1.827466511288221805e-04
2.800000000000000000e+01,1.003244464285714399e-01,8.440164342359575530e-05,1.006332083333333349e-01,1.552198894631073942e-04
3.200000000000000000e+01,9.866508854166666787e-02,8.294703216388467804e-05,9.893271875000000937e-02,1.437409406532077539e-04
3.600000000000000000e+01,9.737908796296294855e-02,7.536398620662557678e-05,9.761089351851851004e-02,1.318910501396470473e-04
4.000000000000000000e+01,9.634709166666666214e-02,7.542274039385204641e-05,9.655044583333333152e-02,1.178843130673512296e-04
4.400000000000000000e+01,9.548123484848483611e-02,7.455780822570914879e-05,9.566196590909090136e-02,1.086419667187579335e-04
4.800000000000000000e+01,9.478862499999998747e-02,7.103714988115223934e-05,9.494684722222221374e-02,1.009003474053698791e-04
5.200000000000000000e+01,9.419601282051280611e-02,6.805552590266185733e-05,9.433603205128204827e-02,9.426977200266353914e-05
5.600000000000000000e+01,9.368291964285714590e-02,7.143423567295724484e-05,9.381119642857142782e-02,9.035583935386515069e-05
6.000000000000000000e+01,9.323553611111110029e-02,6.998651680967473050e-05,9.335594166666667804e-02,8.722686455071252277e-05
6.400000000000000000e+01,9.285709374999999433e-02,6.713362757740949638e-05,9.296600260416666706e-02,8.012417772511528518e-05
6.800000000000000000e+01,9.251957107843136741e-02,6.958208756782336627e-05,9.261950245098039824e-02,7.692057973290748806e-05
7.200000000000000000e+01,9.221712037037037291e-02,6.747401518012405579e-05,9.230598148148147497e-02,7.520899618077446969e-05
7.600000000000000000e+01,9.194862499999999217e-02,6.620724067074193291e-05,9.202858991228070329e-02,7.354503137891849442e-05
8.000000000000000000e+01,9.170158958333332611e-02,6.666129109186768264e-05,9.177908541666666975e-02,7.219468101007063543e-05
8.400000000000000000e+01,9.148769841269840941e-02,6.516877911188053091e-05,9.156089285714286152e-02,7.025158637957560790e-05
8.800000000000000000e+01,9.128293750000000817e-02,6.613851597475483440e-05,9.134864772727273319e-02,6.850395678727735427e-05
9.200000000000000000e+01,9.109882427536231120e-02,6.627674334131749569e-05,9.116083333333332983e-02,6.691374161828529785e-05
9.600000000000000000e+01,9.094560937499998610e-02,6.592438107830358464e-05,9.100337152777777938e-02,6.554425661808482211e-05
1.000000000000000000e+02,9.079678333333332518e-02,6.534308501486060371e-05,9.085013999999999590e-02,6.679806209763888651e-05
1.040000000000000000e+02,9.065728846153846276e-02,6.543482557108452836e-05,9.070623237179487042e-02,6.505419540457574388e-05
1.080000000000000000e+02,9.052545987654321558e-02,6.699945575272454087e-05,9.057207098765432396e-02,6.551882302090981111e-05
1.120000000000000000e+02,9.040181101190476742e-02,6.755652380883447080e-05,9.044699255952380612e-02,6.378927080307688453e-05
1.160000000000000000e+02,9.028448706896551046e-02,6.738599540809268255e-05,9.032829454022987814e-02,6.301633080137620830e-05
1.200000000000000000e+02,9.018795555555556009e-02,6.940470806961859167e-05,9.023112222222223755e-02,6.339854206775364482e-05
1.240000000000000000e+02,9.008627822580644873e-02,6.826987621719044484e-05,9.012892473118278014e-02,6.384281804060566235e-05
1.280000000000000000e+02,8.999928515625001124e-02,6.839413116798978229e-05,9.004112239583332566e-02,6.407011023094008639e-05
1.320000000000000000e+02,8.991141540404040677e-02,6.992280084520139175e-05,8.995508712121211281e-02,6.458645219174184986e-05
1.360000000000000000e+02,8.982946078431372494e-02,7.019896456880707770e-05,8.987413357843136719e-02,6.443480391644110716e-05
1.400000000000000000e+02,8.975682619047618827e-02,7.152226644112805545e-05,8.980153690476191941e-02,6.511270191095424144e-05
1.440000000000000000e+02,8.967983680555555170e-02,7.338765813027817403e-05,8.972339583333330260e-02,6.561312723741489616e-05
1.480000000000000000e+02,8.961249549549549220e-02,7.359314245333290080e-05,8.965636486486486256e-02,6.801672076055451902e-05
1.520000000000000000e+02,8.954586622807018947e-02,7.564312618945024042e-05,8.959068640350877077e-02,6.792455903700211049e-05
1.560000000000000000e+02,8.948671047008546764e-02,7.623724282976937635e-05,8.953240918803419268e-02,6.960790972164050661e-05
1.600000000000000000e+02,8.943046770833333603e-02,7.703252311336804270e-05,8.947573125000000960e-02,7.013290265639606598e-05
1.640000000000000000e+02,8.937377845528456100e-02,7.698259379194473449e-05,8.941669817073169546e-02,7.186341251383914072e-05
1.680000000000000000e+02,8.932618055555556491e-02,7.879518875906663892e-05,8.936791666666667189e-02,7.204470608477198026e-05
1.720000000000000000e+02,8.927848837209302613e-02,7.860736999589198527e-05,8.931958817829457886e-02,7.333228338860077542e-05
1.760000000000000000e+02,8.923044034090910070e-02,7.881016773240869086e-05,8.926979829545456102e-02,7.392940582917976718e-05
1.800000000000000000e+02,8.918757222222221948e-02,8.053808132927340116e-05,8.922362129629629601e-02,7.500971245411154826e-05
1.840000000000000000e+02,8.914298913043477990e-02,8.160373794745194955e-05,8.917681612318839601e-02,7.554414083478668386e-05
1.880000000000000000e+02,8.910259574468085142e-02,8.239620506587865423e-05,8.913322606382978464e-02,7.605296108489730434e-05
1.920000000000000000e+02,8.906352430555555810e-02,8.331075158609225866e-05,8.909172743055555899e-02,7.827936572499456010e-05
1.960000000000000000e+02,8.902665816326531256e-02,8.350760508890236252e-05,8.905126700680272844e-02,7.864795203289340494e-05
2.000000000000000000e+02,8.899458333333333526e-02,8.560991238615642653e-05,8.901499999999999690e-02,7.929887887831663920e-05
2.040000000000000000e+02,8.896037581699346719e-02,8.569957861610260253e-05,8.897716503267974475e-02,8.017254382958755444e-05
2.080000000000000000e+02,8.892616185897436742e-02,8.624134295514669310e-05,8.893987179487179706e-02,8.152043279896244567e-05
2.120000000000000000e+02,8.889893867924528181e-02,8.780712370470563982e-05,8.890915094339622848e-02,8.236782804240248726e-05
2.160000000000000000e+02,8.886734567901234672e-02,8.880630695817079878e-05,8.887486111111111975e-02,8.378528816381161778e-05
2.200000000000000000e+02,8.883918939393939396e-02,8.926855545836543315e-05,8.884300000000000530e-02,8.422704059814595755e-05
2.240000000000000000e+02,8.881328869047619423e-02,9.192515415576498785e-05,8.881379464285713010e-02,8.448565624617796561e-05
2.280000000000000000e+02,8.878826754385964193e-02,9.252925288806780797e-05,8.878566520467834344e-02,8.484894834274184445e-05
2.320000000000000000e+02,8.876035919540228858e-02,9.293060538728124570e-05,8.875433908045977927e-02,8.625484192475529974e-05
2.360000000000000000e+02,8.873836158192090207e-02,9.406705834546994079e-05,8.872899011299435756e-02,8.626702272208115350e-05
2.400000000000000000e+02,8.871459027777776896e-02,9.600752890898758840e-05,8.870315277777778007e-02,8.714438636991301038e-05
2.440000000000000000e+02,8.869058743169397352e-02,9.669359318659429014e-05,8.867601775956283905e-02,8.787933246090264266e-05
2.480000000000000000e+02,8.866883736559140472e-02,9.695153444393187316e-05,8.865288978494624550e-02,8.953452871936710261e-05
2.520000000000000000e+02,8.864710978835976807e-02,9.851432802476018551e-05,8.863014550264550206e-02,8.994160576530828787e-05
2.560000000000000000e+02,8.862429036458333020e-02,9.931966683430668800e-05,8.860710937499997886e-02,9.029211092899114006e-05
2.600000000000000000e+02,8.860403205128204729e-02,9.959122953554539902e-05,8.858641666666668135e-02,9.159516290061952735e-05
2.640000000000000000e+02,8.858356060606061011e-02,1.015615232449368929e-04,8.856594696969696812e-02,9.189670981658431019e-05
2.680000000000000000e+02,8.856217661691541398e-02,1.020910143513370901e-04,8.854531716417909926e-02,9.241582527434201704e-05
2.720000000000000000e+02,8.854364583333332317e-02,1.031833724805581343e-04,8.852602941176471174e-02,9.294986640499732769e-05
2.760000000000000000e+02,8.852681159420291990e-02,1.038070800331276715e-04,8.850908816425120951e-02,9.367610208703548269e-05
2.800000000000000000e+02,8.850947023809523084e-02,1.048460244474489942e-04,8.849108928571428057e-02,9.367164948445743148e-05
2.840000000000000000e+02,8.849009976525820664e-02,1.060301936629957551e-04,8.847080399061033051e-02,9.506975447271937398e-05
2.880000000000000000e+02,8.847368634259258902e-02,1.069764440908234956e-04,8.845410300925926617e-02,9.628805994625123411e-05
2.920000000000000000e+02,8.845656963470320544e-02,1.081919993942934312e-04,8.843610159817351379e-02,9.656603644909017559e-05
2.960000000000000000e+02,8.844153153153153091e-02,1.097361153041769943e-04,8.842038288288288361e-02,9.715133014280344088e-05
3.000000000000000000e+02,8.842464999999999353e-02,1.100556481169485127e-04,8.840181111111111711e-02,9.810785133630715632e-05
3.040000000000000000e+02,8.841101425438595285e-02,1.113676030456416409e-04,8.838717105263158014e-02,9.860613484717256952e-05
3.080000000000000000e+02,8.839732142857144315e-02,1.129338667655308204e-04,8.837164502164501778e-02,9.953049072627740735e-05
3.120000000000000000e+02,8.838290598290597655e-02,1.135491823160898441e-04,8.835637286324786455e-02,9.972318980777945927e-05
3.160000000000000000e+02,8.836708333333333221e-02,1.152949081223081032e-04,8.834007911392405266e-02,1.002858165017845660e-04
3.200000000000000000e+02,8.835548958333332148e-02,1.152988973604801733e-04,8.832676562499999773e-02,1.007411366390521812e-04
3.240000000000000000e+02,8.834313271604939122e-02,1.170589064411400187e-04,8.831325102880657751e-02,1.010022739640583956e-04
3.280000000000000000e+02,8.832974593495936111e-02,1.178281523817422045e-04,8.829843495934960873e-02,1.013716443882848673e-04
3.320000000000000000e+02,8.831912148594377177e-02,1.198860925458258988e-04,8.828620983935743516e-02,1.028223598179727524e-04
3.360000000000000000e+02,8.830865079365081416e-02,1.199042535196630764e-04,8.827448412698410407e-02,1.029341102943302560e-04
3.400000000000000000e+02,8.829742647058824723e-02,1.217629840115029674e-04,8.826142156862744337e-02,1.032166267542798731e-04
3.440000000000000000e+02,8.828585271317830607e-02,1.225147207238637815e-04,8.824807170542635359e-02,1.030941988700046917e-04
3.480000000000000000e+02,8.827503352490422006e-02,1.245944762383287003e-04,8.823516762452107698e-02,1.038412988446958131e-04
3.520000000000000000e+02,8.826474905303030583e-02,1.249873520238254689e-04,8.822281723484848293e-02,1.042284260429243069e-04
3.560000000000000000e+02,8.825670880149812103e-02,1.257853238907629811e-04,8.821332865168540760e-02,1.047103166769239064e-04
3.600000000000000000e+02,8.824451851851851381e-02,1.268026661499561838e-04,8.819921296296297231e-02,1.051082628225782732e-04
3.640000000000000000e+02,8.823719322344321381e-02,1.273055852774439159e-04,8.819077838827839300e-02,1.052774038368608042e-04
3.680000000000000000e+02,8.822745018115941973e-02,1.281936582235319378e-04,8.817954710144929042e-02,1.061096424195746325e-04
3.720000000000000000e+02,8.821978942652329569e-02,1.290997745090473423e-04,8.817064068100358143e-02,1.060451507694819875e-04
3.760000000000000000e+02,8.821312500000000334e-02,1.296618006550164794e-04,8.816213209219858626e-02,1.065036803872712156e-04
3.800000000000000000e+02,8.820230701754386282e-02,1.302885246466269748e-04,8.815013596491226566e-02,1.069898103124977126e-04
3.840000000000000000e+02,8.819378906249999983e-02,1.309042616969715938e-04,8.814045572916666405e-02,1.074852593213669567e-04
3.880000000000000000e+02,8.818643470790379912e-02,1.315379418984145539e-04,8.813210481099656435e-02,1.076328120124034457e-04
3.920000000000000000e+02,8.817775085034013083e-02,1.315757671088112462e-04,8.812241071428569827e-02,1.084010124331645454e-04
3.960000000000000000e+02,8.816978956228956055e-02,1.334038206047451355e-04,8.811363215488214606e-02,1.089049200911369330e-04
4.000000000000000000e+02,8.816068750000000120e-02,1.337897962385257587e-04,8.810373333333335055e-02,1.082761257784017368e-04
4.040000000000000000e+02,8.815340759075906973e-02,1.344843921561585749e-04,8.809563943894391236e-02,1.088634296570899809e-04
4.080000000000000000e+02,8.814368464052287078e-02,1.352938822349902565e-04,8.808549836601306526e-02,1.091792785269691271e-04
4.120000000000000000e+02,8.813689320388350124e-02,1.360138683657539373e-04,8.807808656957930027e-02,1.095640220216123135e-04
4.160000000000000000e+02,8.812868589743591552e-02,1.360292478064514875e-04,8.806954326923076282e-02,1.095238601642259130e-04
4.200000000000000000e+02,8.812143650793650973e-02,1.369444620504642503e-04,8.806218253968253751e-02,1.101156543322612242e-04
4.240000000000000000e+02,8.811271226415093305e-02,1.378624900527479632e-04,8.805306210691823954e-02,1.103036152312625729e-04
4.280000000000000000e+02,8.810768691588785617e-02,1.383264384131297506e-04,8.804760903426792074e-02,1.110252172465213519e-04
4.320000000000000000e+02,8.809939429012345058e-02,1.390355839014732872e-04,8.803850308641976430e-02,1.107042184882408621e-04
4.360000000000000000e+02,8.809240825688072207e-02,1.399082116451118665e-04,8.803054663608562980e-02,1.102354211685301093e-04
4.400000000000000000e+02,8.808499999999999663e-02,1.404455108710289397e-04,8.802233333333334131e-02,1.102067614873185358e-04
4.440000000000000000e+02,8.807784159159159909e-02,1.410282279048550279e-04,8.801447447447448280e-02,1.106006705297706965e-04
4.480000000000000000e+02,8.807065104166666991e-02,1.419427634251373875e-04,8.800647321428572978e-02,1.100335622166990536e-04
4.520000000000000000e+02,8.806472713864307855e-02,1.425650193540913154e-04,8.799992256637167998e-02,1.105996667037463852e-04
4.560000000000000000e+02,8.805790204678362598e-02,1.429098212868578949e-04,8.799212353801169617e-02,1.111422111810009505e-04
4.600000000000000000e+02,8.805121376811594902e-02,1.435682286621423672e-04,8.798484420289855168e-02,1.113696704192295144e-04
4.640000000000000000e+02,8.804453663793102014e-02,1.443237233629889949e-04,8.797774784482759181e-02,1.110913969985011414e-04
4.680000000000000000e+02,8.803863603988604236e-02,1.442367464878246584e-04,8.797120014245014830e-02,1.118846628573567058e-04
4.720000000000000000e+02,8.803115819209038351e-02,1.456411368267039217e-04,8.796359463276834378e-02,1.117667863285469400e-04
4.760000000000000000e+02,8.802506302521009851e-02,1.462907898555251796e-04,8.795730042016806915e-02,1.122020399233033589e-04
4.800000000000000000e+02,8.801793055555556800e-02,1.464496145782735737e-04,8.795040277777776971e-02,1.123522281469383372e-04
4.840000000000000000e+02,8.801169077134986252e-02,1.473369081736394814e-04,8.794430785123966143e-02,1.121788366638889497e-04
4.880000000000000000e+02,8.800675546448087638e-02,1.473781849185084680e-04,8.793884562841530750e-02,1.125957249192080512e-04
4.920000000000000000e+02,8.800008468834688569e-02,1.483317920520820703e-04,8.793227642276421618e-02,1.125886022131694414e-04
4.960000000000000000e+02,8.799435147849461736e-02,1.482333679994936727e-04,8.792643481182796372e-02,1.125009281535424506e-04
5.000000000000000000e+02,8.798846999999999918e-02,1.484528274786972243e-04,8.792010999999999576e-02,1.130685169801866829e-04
5.040000000000000000e+02,8.798342592592593714e-02,1.491205272703144955e-04,8.791472883597883925e-02,1.130958815487554894e-04
5.080000000000000000e+02,8.797575131233595358e-02,1.494437401269149950e-04,8.790696522309709993e-02,1.130246832857126859e-04
5.120000000000000000e+02,8.797123372395833363e-02,1.498006247652427505e-04,8.790308919270832522e-02,1.135505983791049688e-04
5.160000000000000000e+02,8.796523901808786516e-02,1.505342772819924166e-04,8.789739341085270330e-02,1.134703809997316922e-04
5.200000000000000000e+02,8.795883012820514268e-02,1.506580362773957127e-04,8.789159615384614654e-02,1.136682009155235405e-04
5.240000000000000000e+02,8.795332061068703022e-02,1.508893752207211370e-04,8.788645674300253618e-02,1.139155262868982534e-04
5.280000000000000000e+02,8.794795454545453750e-02,1.515757170324375598e-04,8.788181186868686268e-02,1.142655975427953594e-04
5.320000000000000000e+02,8.794283208020048370e-02,1.516774261468883305e-04,8.787717731829573775e-02,1.139079418859474565e-04
5.360000000000000000e+02,8.793651430348259357e-02,1.522937271916741597e-04,8.787091106965173870e-02,1.141687187690295063e-04
5.400000000000000000e+02,8.793159259259260285e-02,1.529036310966711476e-04,8.786590123456788914e-02,1.142614805187171380e-04
5.440000000000000000e+02,8.792708946078429955e-02,1.529623363704470161e-04,8.786189031862746968e-02,1.144048701905603268e-04
5.480000000000000000e+02,8.792160279805354139e-02,1.538500903933028138e-04,8.785668491484184550e-02,1.145730011192654763e-04
5.520000000000000000e+02,8.791491847826087003e-02,1.541376366291251950e-04,8.785054951690821068e-02,1.141801033692685428e-04
5.560000000000000000e+02,8.790958932853717989e-02,1.546358532481582979e-04,8.784583033573141464e-02,1.150341851709933493e-04
5.600000000000000000e+02,8.790541666666668030e-02,1.550975597968097194e-04,8.784212202380953238e-02,1.152477642103917214e-04
5.640000000000000000e+02,8.789881796690306170e-02,1.561137721247415997e-04,8.783621158392436457e-02,1.154417443235691506e-04
5.680000000000000000e+02,8.789525821596241850e-02,1.562558067327971022e-04,8.783388791079813074e-02,1.155524376877383418e-04
5.720000000000000000e+02,8.789007284382284457e-02,1.568237218120196053e-04,8.782952797202797646e-02,1.156630475393137199e-04
5.760000000000000000e+02,8.788445601851850586e-02,1.572214051282058353e-04,8.782519386574075271e-02,1.159344905330189401e-04
5.800000000000000000e+02,8.788015804597701375e-02,1.575520262812972461e-04,8.782227873563216991e-02,1.164035853662176732e-04
5.840000000000000000e+02,8.787396404109588943e-02,1.579441824508921266e-04,8.781737728310502755e-02,1.164731126383117309e-04
5.880000000000000000e+02,8.787050736961450614e-02,1.582831977849496346e-04,8.781527777777778376e-02,1.167371096527548434e-04
5.920000000000000000e+02,8.786599662162161706e-02,1.587299696294919098e-04,8.781213400900902966e-02,1.176253435158902796e-04
5.960000000000000000e+02,8.786093680089486491e-02,1.593271970300851059e-04,8.780819630872484238e-02,1.173884199043714817e-04
6.000000000000000000e+02,8.785571111111110942e-02,1.594047625697049531e-04,8.780434444444444597e-02,1.179422844542061378e-04
6.040000000000000000e+02,8.785235651214128028e-02,1.597811808173970054e-04,8.780241721854305237e-02,1.186980628299838991e-04
6.080000000000000000e+02,8.784704769736842445e-02,1.600386643513341601e-04,8.779815515350877786e-02,1.185504456056164335e-04
6.120000000000000000e+02,8.784255991285401521e-02,1.606135631134973619e-04,8.779522331154683557e-02,1.191461258848330353e-04
6.160000000000000000e+02,8.783805735930735881e-02,1.608426174836137903e-04,8.779184253246753722e-02,1.195519464883509323e-04
6.200000000000000000e+02,8.783503494623656760e-02,1.614152642843909606e-04,8.778953494623656373e-02,1.195341633651727327e-04
6.240000000000000000e+02,8.783045138888888326e-02,1.617392928271366615e-04,8.778582532051282250e-02,1.194601973637297680e-04
6.280000000000000000e+02,8.782664012738852777e-02,1.621613081962132821e-04,8.778335456475583332e-02,1.204893325699466839e-04
6.320000000000000000e+02,8.782242616033755778e-02,1.623558803695275630e-04,8.778032436708861630e-02,1.203139763922510795e-04
6.360000000000000000e+02,8.781846174004193095e-02,1.630906504763881789e-04,8.777787997903563344e-02,1.209681741724995409e-04
6.400000000000000000e+02,8.781491406249999909e-02,1.633410501561627587e-04,8.777608854166665808e-02,1.209570770683170745e-04
6.440000000000000000e+02,8.781010093167702923e-02,1.638751112543236372e-04,8.777281832298136632e-02,1.210999696087724636e-04
6.480000000000000000e+02,8.780622170781891833e-02,1.644819303856729492e-04,8.777091049382715338e-02,1.212469835939502226e-04
6.520000000000000000e+02,8.780269938650306361e-02,1.651570779642351700e-04,8.776893916155417696e-02,1.218625458489126529e-04
6.560000000000000000e+02,8.779875254065042101e-02,1.655818080074939066e-04,8.776665904471545043e-02,1.221860655390124618e-04
6.600000000000000000e+02,8.779452525252526285e-02,1.662649641929575236e-04,8.776431060606060264e-02,1.223825112926864474e-04
6.640000000000000000e+02,8.779073795180722395e-02,1.668674982387074665e-04,8.776267821285139992e-02,1.232357008751188690e-04
6.680000000000000000e+02,8.778782934131734716e-02,1.671826304688496122e-04,8.776191616766468306e-02,1.235090804094471936e-04
6.720000000000000000e+02,8.778329613095238459e-02,1.677300293148432724e-04,8.775901289682541684e-02,1.235909985590954107e-04
6.760000000000000000e+02,8.778017998027612401e-02,1.680650446853448725e-04,8.775795364891518513e-02,1.242669085634296160e-04
6.800000000000000000e+02,8.777607598039215142e-02,1.685221901786912598e-04,8.775617892156863109e-02,1.247731370484579292e-04
6.840000000000000000e+02,8.777281676413255240e-02,1.687794051847808330e-04,8.775507066276802548e-02,1.248880298197120760e-04
6.880000000000000000e+02,8.776879360465114632e-02,1.691373059453195110e-04,8.775303052325580944e-02,1.254477591669754793e-04
6.920000000000000000e+02,8.776600433526011991e-02,1.695469089299966089e-04,8.775214836223507731e-02,1.256580047426242438e-04
6.960000000000000000e+02,8.776167863984674078e-02,1.698294328612305593e-04,8.775006704980840844e-02,1.263796494665038830e-04
7.000000000000000000e+02,8.775876428571430243e-02,1.702071902776070033e-04,8.774947857142857688e-02,1.266415611159689111e-04
7.040000000000000000e+02,8.775555397727273499e-02,1.703350815860776033e-04,8.774885653409089659e-02,1.267707434002406249e-04
7.080000000000000000e+02,8.775156779661016926e-02,1.705695970542796594e-04,8.774702919020715974e-02,1.270596805892706277e-04
7.120000000000000000e+02,8.774802200374533234e-02,1.707296506550274402e-04,8.774544709737827630e-02,1.275015737977369158e-04
7.160000000000000000e+02,8.774524674115455336e-02,1.716297630821697379e-04,8.774471834264432890e-02,1.278329165003457273e-04
7.200000000000000000e+02,8.774198379629630229e-02,1.713415447081159725e-04,8.774305092592592226e-02,1.282519548364541957e-04
7.240000000000000000e+02,8.773965239410683181e-02,1.713794585302138933e-04,8.774257136279925429e-02,1.284168855498061038e-04
7.280000000000000000e+02,8.773563873626374909e-02,1.719245368189952373e-04,8.774017857142855925e-02,1.287829359850404512e-04
7.320000000000000000e+02,8.773279826958106653e-02,1.722543171920340802e-04,8.773920765027322377e-02,1.290881587461135526e-04
7.360000000000000000e+02,8.773041440217391185e-02,1.727637088646811862e-04,8.773852581521739136e-02,1.292140059455096281e-04
7.400000000000000000e+02,8.772747072072070718e-02,1.728088314862682550e-04,8.773716441441441194e-02,1.295436484537746747e-04
7.440000000000000000e+02,8.772363351254479358e-02,1.730630937804804445e-04,8.773451612903225560e-02,1.297517999165302292e-04
7.480000000000000000e+02,8.772133021390372820e-02,1.733043259046420791e-04,8.773367424242423107e-02,1.298988372426075275e-04
7.520000000000000000e+02,8.771876773049647191e-02,1.739704211432201403e-04,8.773203900709219960e-02,1.303530475349390014e-04
7.560000000000000000e+02,8.771725529100528329e-02,1.737507745839773302e-04,8.773160273368606210e-02,1.304883405538461653e-04
7.600000000000000000e+02,8.771376096491227681e-02,1.738614490682614529e-04,8.772914473684209624e-02,1.309279465697924937e-04
7.640000000000000000e+02,8.771143106457242322e-02,1.740866055919173519e-04,8.772781849912739127e-02,1.309573310059017109e-04
7.680000000000000000e+02,8.770919270833335557e-02,1.742508155337644962e-04,8.772674913194444812e-02,1.310566547568043033e-04
7.720000000000000000e+02,8.770632772020724166e-02,1.743774157824223001e-04,8.772457901554403525e-02,1.310783636141745986e-04
7.760000000000000000e+02,8.770436426116839934e-02,1.747423024704931253e-04,8.772314003436426644e-02,1.314715042176031105e-04
7.800000000000000000e+02,8.770290170940170382e-02,1.752625836471613931e-04,8.772221367521366997e-02,1.316311324512464231e-04
7.840000000000000000e+02,8.770111607142856702e-02,1.753816115560927473e-04,8.772116284013606324e-02,1.320911294788322304e-04
7.880000000000000000e+02,8.769857233502537097e-02,1.752721723155689843e-04,8.771943316412858516e-02,1.323203026209390028e-04
7.920000000000000000e+02,8.769685395622896229e-02,1.755595573862607538e-04,8.771877525252523566e-02,1.320544697920780894e-04
7.960000000000000000e+02,8.769480527638190415e-02,1.758872529289729099e-04,8.771778056951425040e-02,1.321647355465648628e-04
8.000000000000000000e+02,8.769278333333332953e-02,1.759927000494019699e-04,8.771687291666666053e-02,1.326254440338993693e-04
8.040000000000000000e+02,8.769000207296849536e-02,1.760135497184018856e-04,8.771550995024876562e-02,1.326692343311376373e-04
8.080000000000000000e+02,8.768745668316831055e-02,1.761445992723001180e-04,8.771424504950495193e-02,1.331029664714171521e-04
8.120000000000000000e+02,8.768590517241378612e-02,1.764889440823600396e-04,8.771367405582923549e-02,1.331978923643686429e-04
8.160000000000000000e+02,8.768369893790849134e-02,1.766681256740576641e-04,8.771255923202614380e-02,1.335576876029113990e-04
8.200000000000000000e+02,8.768200406504064737e-02,1.769598751175126055e-04,8.771186178861788141e-02,1.339126643859139885e-04
8.240000000000000000e+02,8.768027103559870861e-02,1.774580566151435568e-04,8.771065533980583473e-02,1.343001063365612587e-04
8.280000000000000000e+02,8.767805756843800868e-02,1.776057548766913794e-04,8.770912842190016490e-02,1.346176246181994638e-04
8.320000000000000000e+02,8.767582131410256441e-02,1.778267359739320677e-04,8.770767828525639909e-02,1.350090168516678826e-04
8.360000000000000000e+02,8.767364633173843624e-02,1.782485225550178843e-04,8.770616228070174381e-02,1.353260822280905322e-04
8.400000000000000000e+02,8.767213690476190202e-02,1.783783582480329426e-04,8.770507142857142391e-02,1.356567790742459288e-04
8.440000000000000000e+02,8.766945102685623492e-02,1.787674833192432204e-04,8.770290876777250832e-02,1.358685674275507003e-04
8.480000000000000000e+02,8.766845322327043721e-02,1.787402873620771808e-04,8.770227004716982244e-02,1.361993264802078196e-04
8.520000000000000000e+02,8.766632433489826570e-02,1.790023650674483493e-04,8.770063967136150496e-02,1.369667616710695346e-04
8.560000000000000000e+02,8.766501557632398745e-02,1.795423936993045854e-04,8.769956970404985119e-02,1.371463799724199743e-04
8.600000000000000000e+02,8.766321124031008216e-02,1.796682853917872847e-04,8.769759108527130920e-02,1.371629597613013027e-04
8.640000000000000000e+02,8.766172067901234488e-02,1.796679008513810669e-04,8.769625578703703350e-02,1.374246675804071099e-04
8.680000000000000000e+02,8.766018817204300484e-02,1.799883588489717900e-04,8.769490399385561352e-02,1.377270062148353187e-04
8.720000000000000000e+02,8.765767775229357794e-02,1.801814390290297800e-04,8.769248662079512369e-02,1.382970181255628800e-04
8.760000000000000000e+02,8.765650684931507175e-02,1.805646514144874297e-04,8.769131849315067728e-02,1.384406546596071870e-04
8.800000000000000000e+02,8.765559469696970751e-02,1.808020044978436475e-04,8.769050757575756749e-02,1.387707442524790100e-04
8.840000000000000000e+02,8.765365761689289381e-02,1.810660583360483578e-04,8.768841440422321665e-02,1.390787843934783647e-04
8.880000000000000000e+02,8.765356043543544307e-02,1.812421301547785264e-04,8.768850788288287679e-02,1.394317306824400908e-04
8.920000000000000000e+02,8.765099962630791552e-02,1.813055572322463070e-04,8.768602391629296000e-02,1.397930754234978591e-04
8.960000000000000000e+02,8.765009672619047953e-02,1.816902376710302668e-04,8.768518601190475326e-02,1.401049272586869332e-04
9.000000000000000000e+02,8.764944074074074165e-02,1.819176908004969918e-04,8.768457407407408144e-02,1.404253416635112695e-04
9.040000000000000000e+02,8.764709623893805757e-02,1.821230949227046157e-04,8.768278392330383642e-02,1.411284878746886680e-04
9.080000000000000000e+02,8.764589757709252693e-02,1.822275205791537068e-04,8.768204478707783411e-02,1.414485203643982367e-04
9.120000000000000000e+02,8.764525950292396950e-02,1.825147797367065116e-04,8.768162463450290822e-02,1.416336335540385001e-04
9.160000000000000000e+02,8.764451237263463923e-02,1.828805820299132627e-04,8.768110625909752986e-02,1.422262864517913675e-04
9.200000000000000000e+02,8.764250000000001206e-02,1.831427889615827402e-04,8.767958152173913056e-02,1.426873500099770946e-04
