r*,g_CA_avg,g_CA_err
0.02857142857142857,0.0,0.0
0.08571428571428572,0.0,0.0
0.14285714285714285,0.0,0.0
0.2,0.0,0.0
0.2571428571428571,0.0,0.0
0.3142857142857143,0.0,0.0
0.37142857142857144,0.0,0.0
0.42857142857142855,0.0,0.0
0.48571428571428565,0.0,0.0
0.5428571428571428,0.0,0.0
0.6,0.0,0.0
0.6571428571428571,0.0,0.0
0.7142857142857143,0.0,0.0
0.7714285714285714,0.0,0.0
0.8285714285714285,0.0,0.0
0.8857142857142857,0.0036268281017058693,0.0008441546115822894
0.9428571428571428,0.3681280080175366,0.008708626227807527
1.0,2.1654347730664063,0.01080759341962106
1.057142857142857,3.721734180190672,0.018220676650760256
1.1142857142857143,3.602522722753279,0.02021197197632781
1.1714285714285713,2.863953574169736,0.008079297419005746
1.2285714285714286,2.162695141354307,0.017696530204675147
1.2857142857142856,1.6150866686210619,0.007300587593464158
1.342857142857143,1.3109038922630945,0.010147361379063106
1.4,1.1018723946642413,0.009443509582325291
1.4571428571428573,0.961815056096959,0.009722257289559574
1.5142857142857142,0.8686341813403603,0.006048180793552926
1.5714285714285712,0.8412082417137949,0.006822431506712302
1.6285714285714286,0.8418980812766395,0.0076666214018016035
1.6857142857142855,0.8542106968085026,0.008349346196008037
1.7428571428571429,0.9105162736619018,0.007299770324035451
1.7999999999999998,0.9912443054468746,0.0064603784063440054
1.8571428571428572,1.0813768564636643,0.005094049368968473
1.9142857142857141,1.1580166869091215,0.0017715832804332957
1.9714285714285715,1.2098800260765894,0.008453803810605834
2.0285714285714285,1.2724791692970794,0.004660447900065947
2.0857142857142854,1.2998096446783236,0.0038724198570714457
2.142857142857143,1.2731219307008514,0.004684236453599151
2.2,1.215811028904911,0.007289410406607983
2.257142857142857,1.1554089503188507,0.0056792373757183524
2.314285714285714,1.099312840150494,0.004393374352140084
2.3714285714285714,1.0289096580454122,0.005058509436206512
2.4285714285714284,0.9857728964610823,0.0021349414746927755
2.4857142857142858,0.9626614127098554,0.0043074002640995255
2.5428571428571427,0.9381407604701858,0.003200069921456735
2.5999999999999996,0.939132174629207,0.003987457750445507
2.657142857142857,0.955493585360033,0.004177710523306259
2.7142857142857144,0.9857728106288841,0.003229532721244421
2.7714285714285714,0.9996102409186614,0.003702655237138734
2.8285714285714283,1.0272784804275639,0.00407963141558004
2.8857142857142857,1.051650632800706,0.0060782916013986145
2.942857142857143,1.059914807498363,0.0018947033960572462
3.0,1.0672063061379686,0.004177855842271332
3.057142857142857,1.076024699320336,0.00311541479045623
3.114285714285714,1.0639723456766386,0.002857210352515405
3.1714285714285713,1.051973397470177,0.004116976165855829
3.2285714285714286,1.0454232130234682,0.004288647056356098
3.2857142857142856,1.0256554300645535,0.004239346065622219
3.3428571428571425,1.004722088635337,0.003938316966735929
3.4,0.9945163345725074,0.004217229657019629
3.4571428571428573,0.9875256871925993,0.0026626427536597507
3.5142857142857142,0.9788319608487217,0.0023158735110436904
3.571428571428571,0.9764506405334241,0.0019086139769504042
3.6285714285714286,0.9814262704637029,0.001993383069172346
3.6857142857142855,0.9898464979626167,0.003697994192610345
3.742857142857143,1.0011086320692613,0.002571539441320491
3.8,1.0028052893722537,0.0014028441653870908
3.8571428571428568,1.017452711531877,0.00380333186651089
3.914285714285714,1.015559748381284,0.0030867265098038295
3.9714285714285715,1.0175399014161532,0.004199070277307419
4.0285714285714285,1.0236793646372566,0.0026029972102075746
4.085714285714285,1.018424622588277,0.0030511681987411034
4.142857142857142,1.0178908297915519,0.002784045796518358
4.2,1.0151366274206215,0.00238102412203871
4.257142857142857,1.0043881072465524,0.002543536420987082
4.314285714285714,0.9996976952372247,0.001837498294289175
4.371428571428571,1.0007262787977704,0.0028458143601316497
4.428571428571429,0.9974136676901166,0.0018090712620572132
4.485714285714286,0.9935684025336113,0.0021958345619693923
4.542857142857143,0.9890367638548124,0.004655693936642966
4.6,0.9968183833528569,0.0017201701323580497
4.657142857142857,0.9958291251994658,0.002535175829391785
4.714285714285714,0.9967458490122206,0.0018832980774521227
4.771428571428571,1.0014483274074026,0.0028018327909182738
4.828571428571428,1.0063163133400348,0.0028493170115221423
4.885714285714285,1.0044295689226737,0.0026816356375642773
4.942857142857143,1.0039860298505086,0.0021116675836437043
5.0,1.0068319211604178,0.001143448705949235
5.057142857142857,1.0059499422329652,0.0019512470859298517
5.114285714285714,1.0039488576685676,0.0016803054862120942
5.171428571428571,0.998625694461585,0.0016319116217012096
5.228571428571429,1.0013384106207832,0.0019254048502694511
5.285714285714286,1.0008322487063026,0.003002092733227642
5.3428571428571425,0.9972551761372074,0.0017768522569134321
5.4,0.9980958563789638,0.0015865575525213806
5.457142857142857,0.998430114346782,0.002027874027349097
5.514285714285714,0.9977834557516836,0.0014174859181513004
5.571428571428571,0.9955439408561606,0.0021832972287943223
5.628571428571428,0.9980293336754839,0.0022955536917979046
5.685714285714285,1.0017267399239609,0.0011929746961054474
5.742857142857143,0.9993356033139633,0.0012203302970534107
5.8,0.9953368500668107,0.0018450390965513645
5.857142857142857,0.9982527130322019,0.001768161980621345
5.914285714285715,1.0010765399618147,0.0021512390177322945
5.9714285714285715,1.0038747458343242,0.0006839634744366493
6.0285714285714285,0.999709308430001,0.0024242803655629983
6.085714285714285,1.0008980425630827,0.0015722685139087974
6.142857142857142,1.0005007952183873,0.0014867278185230915
