t,sigma_avg,sigma_err
0.000000000000000000e+00,nan,nan
4.000000000000000222e-01,1.573292159999999740e+02,2.097056409501955443e+01
8.000000000000000444e-01,1.094403773333333163e+02,1.048527448454888855e+01
1.199999999999999956e+00,9.335921688888889491e+01,6.889146098984110900e+00
1.600000000000000089e+00,8.522614466666665578e+01,5.100553747202239308e+00
2.000000000000000000e+00,8.015552533333331553e+01,3.959379974788894252e+00
2.399999999999999911e+00,7.657750666666666461e+01,3.145785791382702534e+00
2.799999999999999822e+00,7.424372952380954871e+01,2.616274392004959815e+00
3.200000000000000178e+00,7.254415333333332683e+01,2.225725085811335990e+00
3.600000000000000089e+00,7.115541333333332830e+01,1.924839312953610548e+00
4.000000000000000000e+00,7.003585600000000966e+01,1.690200828974731007e+00
4.400000000000000355e+00,6.913714181818178872e+01,1.500711746628133891e+00
4.799999999999999822e+00,6.842449111111110938e+01,1.371290327661304209e+00
5.200000000000000178e+00,6.774332923076923407e+01,1.261839860768452892e+00
5.599999999999999645e+00,6.715793904761906674e+01,1.191177657703096582e+00
6.000000000000000000e+00,6.650073599999998919e+01,1.108700957069801429e+00
6.400000000000000355e+00,6.597278000000000020e+01,1.075384278636945412e+00
6.799999999999999822e+00,6.546617568627451078e+01,1.042993828702354353e+00
7.200000000000000178e+00,6.504643555555556134e+01,1.023939474222905321e+00
7.599999999999999645e+00,6.466718596491229221e+01,1.014457790909248702e+00
8.000000000000000000e+00,6.433252533333332224e+01,1.003040916419984718e+00
8.400000000000000355e+00,6.399209015873015005e+01,9.818098387146697581e-01
8.800000000000000711e+00,6.368802545454544628e+01,9.761422159796238063e-01
9.199999999999999289e+00,6.346088463768116839e+01,9.864692735268791868e-01
9.599999999999999645e+00,6.317488000000000881e+01,9.817861782439925022e-01
1.000000000000000000e+01,6.291491626666665837e+01,9.724511215042104251e-01
1.040000000000000036e+01,6.269679179487179965e+01,9.817348310956620638e-01
1.080000000000000071e+01,6.249601283950617159e+01,9.869652167949186650e-01
1.119999999999999929e+01,6.227386380952382439e+01,9.890648035964981766e-01
1.159999999999999964e+01,6.205919080459771209e+01,9.812075084051172791e-01
1.200000000000000000e+01,6.188522844444444360e+01,9.723108663864393764e-01
1.240000000000000036e+01,6.171410924731181780e+01,9.780501150510765296e-01
1.280000000000000071e+01,6.154047583333332483e+01,9.809006829133581906e-01
1.319999999999999929e+01,6.135248808080807237e+01,9.790630657115603208e-01
1.359999999999999964e+01,6.119697411764705919e+01,9.802200863040846368e-01
1.400000000000000000e+01,6.103093180952381402e+01,9.811334336718861016e-01
1.440000000000000036e+01,6.085611333333334017e+01,9.764805096295522402e-01
1.480000000000000071e+01,6.067317765765765358e+01,9.745934270101602737e-01
1.519999999999999929e+01,6.053372561403508456e+01,9.760555250987862363e-01
1.559999999999999964e+01,6.038499623931623717e+01,9.636002929815711271e-01
1.600000000000000000e+01,6.024364666666666324e+01,9.542718200990015776e-01
1.639999999999999858e+01,6.010487154471545779e+01,9.452954167811967734e-01
1.680000000000000071e+01,5.995410222222221819e+01,9.389434323941996396e-01
1.719999999999999929e+01,5.980862139534883681e+01,9.290835602685160177e-01
1.760000000000000142e+01,5.967834666666666266e+01,9.193491125746502401e-01
1.800000000000000000e+01,5.954581333333334214e+01,9.130536374692691526e-01
1.839999999999999858e+01,5.940724289855072726e+01,9.153023349984171775e-01
1.880000000000000071e+01,5.925624397163119284e+01,9.151576013660859266e-01
1.919999999999999929e+01,5.912865555555556796e+01,9.160986323746385107e-01
1.960000000000000142e+01,5.901737687074828642e+01,9.240088987060028902e-01
2.000000000000000000e+01,5.892308266666666583e+01,9.348452405748141070e-01
2.039999999999999858e+01,5.884604444444444482e+01,9.401350009620368375e-01
2.080000000000000071e+01,5.876266153846152918e+01,9.492514614914698834e-01
2.119999999999999929e+01,5.867698616352201668e+01,9.610404654362546539e-01
2.160000000000000142e+01,5.857916543209876181e+01,9.746345970074924425e-01
2.200000000000000000e+01,5.849300363636363898e+01,9.866627399235217144e-01
2.239999999999999858e+01,5.841711428571429821e+01,9.947339168295241674e-01
2.280000000000000071e+01,5.832086081871343453e+01,9.982089540002727635e-01
2.319999999999999929e+01,5.823664827586206627e+01,1.002793248575418739e+00
2.360000000000000142e+01,5.816581694915252854e+01,1.006721078871626096e+00
2.400000000000000000e+01,5.810754222222222154e+01,1.012728794807423949e+00
2.439999999999999858e+01,5.804066885245902085e+01,1.014603879158370914e+00
2.480000000000000071e+01,5.797131182795699544e+01,1.016230996336832781e+00
2.519999999999999929e+01,5.791318095238095509e+01,1.021263826160467403e+00
2.560000000000000142e+01,5.785941666666666094e+01,1.024572877866764875e+00
2.600000000000000000e+01,5.780753641025641087e+01,1.031414732564060577e+00
2.639999999999999858e+01,5.774825454545455017e+01,1.035584685904586300e+00
2.680000000000000071e+01,5.771353631840795373e+01,1.046427393038274811e+00
2.719999999999999929e+01,5.766243529411765678e+01,1.051381386780767757e+00
2.760000000000000142e+01,5.762175072463767123e+01,1.054682851164073565e+00
2.800000000000000000e+01,5.757699809523810330e+01,1.060129974517200591e+00
2.839999999999999858e+01,5.754772582159624505e+01,1.073383985169605870e+00
2.880000000000000071e+01,5.750528148148147523e+01,1.084829087028364780e+00
2.919999999999999929e+01,5.746796712328766432e+01,1.099186606347028361e+00
2.960000000000000142e+01,5.742811171171170059e+01,1.108598859799804215e+00
3.000000000000000000e+01,5.738366577777778588e+01,1.121420317985497350e+00
3.039999999999999858e+01,5.734101403508773132e+01,1.129745866188301973e+00
3.080000000000000071e+01,5.729451082251081573e+01,1.136412760455231874e+00
3.119999999999999929e+01,5.725242051282050681e+01,1.147503724658534452e+00
3.160000000000000142e+01,5.720643713080168880e+01,1.157061170674805517e+00
3.200000000000000000e+01,5.716117666666666253e+01,1.169607196783033931e+00
3.239999999999999858e+01,5.710766748971193607e+01,1.182925074876103988e+00
3.279999999999999716e+01,5.707002601626017224e+01,1.196688420625407145e+00
3.320000000000000284e+01,5.701905220883534042e+01,1.209792533374045576e+00
3.360000000000000142e+01,5.696655555555555850e+01,1.225587694661995908e+00
3.400000000000000000e+01,5.691746509803922294e+01,1.243351534346945009e+00
