t,sigma_avg,sigma_err
0.000000000000000000e+00,nan,nan
4.000000000000000222e-01,8.852325416666664637e+01,1.194061258597450959e+01
8.000000000000000444e-01,6.436580572916665233e+01,6.004219525096910814e+00
1.199999999999999956e+00,5.629676388888890415e+01,4.011423108811485783e+00
1.600000000000000089e+00,5.233376041666665657e+01,3.041316232308165723e+00
2.000000000000000000e+00,4.988786458333333229e+01,2.452746374724750655e+00
2.399999999999999911e+00,4.817726215277777868e+01,2.063602609356061990e+00
2.799999999999999822e+00,4.690374999999999517e+01,1.789894552292466301e+00
3.200000000000000178e+00,4.590182031249999284e+01,1.570415863715311833e+00
3.600000000000000089e+00,4.517459837962963576e+01,1.420200013376762938e+00
4.000000000000000000e+00,4.458745104166666806e+01,1.301488057633988671e+00
4.400000000000000355e+00,4.415772727272727138e+01,1.200843411287216833e+00
4.799999999999999822e+00,4.379603993055556543e+01,1.116130043826381257e+00
5.200000000000000178e+00,4.348545753205127795e+01,1.045022067234228969e+00
5.599999999999999645e+00,4.324340848214286837e+01,9.904647554776646601e-01
6.000000000000000000e+00,4.297672083333334569e+01,9.341744148494957045e-01
6.400000000000000355e+00,4.273419596354165861e+01,8.881096985888696782e-01
6.799999999999999822e+00,4.250549938725490051e+01,8.522206392040085898e-01
7.200000000000000178e+00,4.232822858796295407e+01,8.278468039221883457e-01
7.599999999999999645e+00,4.216578399122807497e+01,8.052943143604027743e-01
8.000000000000000000e+00,4.202154895833334081e+01,7.924719694154166438e-01
8.400000000000000355e+00,4.187406349206349176e+01,7.755543431519907882e-01
8.800000000000000711e+00,4.171975047348484367e+01,7.623554698459586998e-01
9.199999999999999289e+00,4.160154800724637880e+01,7.611035773284987593e-01
9.599999999999999645e+00,4.148788671875000489e+01,7.639082658969624795e-01
1.000000000000000000e+01,4.138187875000000560e+01,7.590422214101638643e-01
1.040000000000000036e+01,4.127211738782050787e+01,7.594189929594959976e-01
1.080000000000000071e+01,4.118063040123455920e+01,7.579633492977657649e-01
1.119999999999999929e+01,4.108146093750000460e+01,7.554270609217248467e-01
1.159999999999999964e+01,4.101419899425287952e+01,7.585913747160356602e-01
1.200000000000000000e+01,4.094763194444444565e+01,7.662452604576028836e-01
1.240000000000000036e+01,4.089014112903225140e+01,7.720309542588049689e-01
1.280000000000000071e+01,4.083782226562500028e+01,7.869485536041558316e-01
1.319999999999999929e+01,4.077903409090909292e+01,8.016492888035038344e-01
1.359999999999999964e+01,4.070835784313725725e+01,8.135454646282459512e-01
1.400000000000000000e+01,4.063643154761903986e+01,8.271129633657368085e-01
1.440000000000000036e+01,4.057102430555555372e+01,8.385044340735222645e-01
1.480000000000000071e+01,4.052033502252252362e+01,8.475667221513881744e-01
1.519999999999999929e+01,4.046874725877192702e+01,8.570694011676038837e-01
1.559999999999999964e+01,4.043234508547009654e+01,8.664403361759832611e-01
1.600000000000000000e+01,4.040062499999999801e+01,8.808144573711561565e-01
1.639999999999999858e+01,4.036433943089430443e+01,8.923757867262536170e-01
1.680000000000000071e+01,4.032445684523808893e+01,9.050402736139766535e-01
1.719999999999999929e+01,4.028826550387597649e+01,9.175947356109531716e-01
1.760000000000000142e+01,4.025205965909090366e+01,9.317959611942681075e-01
1.800000000000000000e+01,4.020729166666666998e+01,9.447103721738258075e-01
1.839999999999999858e+01,4.016360733695652385e+01,9.580465471512070730e-01
1.880000000000000071e+01,4.011871897163119627e+01,9.693589856103606017e-01
1.919999999999999929e+01,4.006884114583333201e+01,9.822815439491990874e-01
1.960000000000000142e+01,4.003581420068027086e+01,9.963433916993172934e-01
2.000000000000000000e+01,4.001628958333333230e+01,1.012028379740877115e+00
2.039999999999999858e+01,3.999566380718954406e+01,1.027385254790818436e+00
2.080000000000000071e+01,3.997827524038461178e+01,1.043766082961202990e+00
2.119999999999999929e+01,3.995386595911949712e+01,1.060807180040713726e+00
2.160000000000000142e+01,3.993330054012345443e+01,1.074759635447931849e+00
2.200000000000000000e+01,3.990444318181818772e+01,1.088110958264994377e+00
2.239999999999999858e+01,3.988842447916667311e+01,1.099866151761147659e+00
2.280000000000000071e+01,3.987674524853800762e+01,1.113956638272698640e+00
2.319999999999999929e+01,3.987815553160920246e+01,1.126946607532151923e+00
2.360000000000000142e+01,3.988141066384179112e+01,1.138414050096661301e+00
2.400000000000000000e+01,3.987856770833333542e+01,1.151242390921920489e+00
2.439999999999999858e+01,3.987804474043716851e+01,1.163587084441242370e+00
2.480000000000000071e+01,3.986843581989246843e+01,1.174465830744101602e+00
2.519999999999999929e+01,3.986024140211640798e+01,1.186300424457000791e+00
2.560000000000000142e+01,3.985298665364582860e+01,1.197393557556638344e+00
2.600000000000000000e+01,3.983291987179487137e+01,1.205366861038897008e+00
2.639999999999999858e+01,3.981464804292929927e+01,1.215180547333018612e+00
2.680000000000000071e+01,3.980659359452736368e+01,1.224110382630525740e+00
2.719999999999999929e+01,3.979711090686274844e+01,1.235924404407223509e+00
2.760000000000000142e+01,3.978442028985506340e+01,1.248811982828636369e+00
2.800000000000000000e+01,3.977399255952380486e+01,1.260599508849294503e+00
2.839999999999999858e+01,3.976691607981221210e+01,1.273128505280484157e+00
2.880000000000000071e+01,3.976147569444444230e+01,1.285636814155370899e+00
2.919999999999999929e+01,3.976069492009132489e+01,1.297016112709556745e+00
2.960000000000000142e+01,3.976502111486486513e+01,1.308179716899784184e+00
3.000000000000000000e+01,3.976202638888889140e+01,1.321210439128378544e+00
3.039999999999999858e+01,3.975320175438596948e+01,1.332831601760767759e+00
3.080000000000000071e+01,3.974202922077922295e+01,1.340582458671123023e+00
3.119999999999999929e+01,3.974061832264958127e+01,1.349273513692193394e+00
3.160000000000000142e+01,3.974546545358649752e+01,1.355677090405208896e+00
3.200000000000000000e+01,3.975116406250000267e+01,1.364901233099566458e+00
3.239999999999999858e+01,3.975782150205761667e+01,1.373225250788344010e+00
3.279999999999999716e+01,3.975865726626015828e+01,1.381280697072920116e+00
3.320000000000000284e+01,3.976306852409638282e+01,1.386944498590506836e+00
3.360000000000000142e+01,3.977096602182540153e+01,1.393165954496720094e+00
3.400000000000000000e+01,3.977467769607842740e+01,1.399108518316718008e+00
3.439999999999999858e+01,3.977663759689922784e+01,1.405375865211128561e+00
3.479999999999999716e+01,3.978400862068965438e+01,1.412310107415202687e+00
3.520000000000000284e+01,3.978997277462120508e+01,1.419475422837561229e+00
3.560000000000000142e+01,3.979542485955055042e+01,1.428581269485234673e+00
3.600000000000000000e+01,3.979640162037037499e+01,1.435117096725550656e+00
