t,sigma_avg,sigma_err
0.000000000000000000e+00,nan,nan
4.000000000000000222e-01,4.283748998437499722e+01,7.579221588048702607e+00
8.000000000000000444e-01,2.800545351562499974e+01,3.818495555617579917e+00
1.199999999999999956e+00,2.301289273437500071e+01,2.548244950754989357e+00
1.600000000000000089e+00,2.054545013671874898e+01,1.905525639066452781e+00
2.000000000000000000e+00,1.913589046874999866e+01,1.536802331655832354e+00
2.399999999999999911e+00,1.820486175781250182e+01,1.289473140573679233e+00
2.799999999999999822e+00,1.752715888392857480e+01,1.105467801112289372e+00
3.200000000000000178e+00,1.699244238281249864e+01,9.626135378771516482e-01
3.600000000000000089e+00,1.661264348958333414e+01,8.542591004094669538e-01
4.000000000000000000e+00,1.631784281250000035e+01,7.786243359500880645e-01
4.400000000000000355e+00,1.607618480113636039e+01,7.183108986575080790e-01
4.799999999999999822e+00,1.586834238281250009e+01,6.652467747511985330e-01
5.200000000000000178e+00,1.570691051682692319e+01,6.221526136785365813e-01
5.599999999999999645e+00,1.556318504464285901e+01,5.889112113933412385e-01
6.000000000000000000e+00,1.543349828125000123e+01,5.565919265001535443e-01
6.400000000000000355e+00,1.531638354492187126e+01,5.289842528784388653e-01
6.799999999999999822e+00,1.520575477941176779e+01,5.026049049259406765e-01
7.200000000000000178e+00,1.509805403645833266e+01,4.775580494514627961e-01
7.599999999999999645e+00,1.500382351973684436e+01,4.594725375508917353e-01
8.000000000000000000e+00,1.492081722656249987e+01,4.485379108493702249e-01
8.400000000000000355e+00,1.482978883928571534e+01,4.343586563661962496e-01
8.800000000000000711e+00,1.474371828835226950e+01,4.219377351873861426e-01
9.199999999999999289e+00,1.467880373641304814e+01,4.157145542372217561e-01
9.599999999999999645e+00,1.461387578125000175e+01,4.103216943926972227e-01
1.000000000000000000e+01,1.455367546875000073e+01,4.056095555715158452e-01
1.040000000000000036e+01,1.449578626802884251e+01,4.010846694638424692e-01
1.080000000000000071e+01,1.443939539930555327e+01,3.941397709680455330e-01
1.119999999999999929e+01,1.438342876674107274e+01,3.904712349485566780e-01
1.159999999999999964e+01,1.433298855064655264e+01,3.858648080358544896e-01
1.200000000000000000e+01,1.428482750000000046e+01,3.817071574370414777e-01
1.240000000000000036e+01,1.424184412802418898e+01,3.767378663620844503e-01
1.280000000000000071e+01,1.419818627929687338e+01,3.722630722214872456e-01
