t,D_solv_mean,D_solv_err
0.000000000000000000e+00,nan,nan
4.000000000000000000e+00,8.033587083333333378e-01,1.171336753263024473e-03
8.000000000000000000e+00,6.017366875000000892e-01,5.322355649659142639e-04
1.200000000000000000e+01,5.366734444444445362e-01,4.812958722548083316e-04
1.600000000000000000e+01,5.049366250000000278e-01,3.244382993258351409e-04
2.000000000000000000e+01,4.860963583333332561e-01,2.786046066732719532e-04
2.400000000000000000e+01,4.736247847222220808e-01,2.091160088309653592e-04
2.800000000000000000e+01,4.649872738095238711e-01,1.953647108068647109e-04
3.200000000000000000e+01,4.586111770833333212e-01,1.990345622159636770e-04
3.600000000000000000e+01,4.536654259259259581e-01,1.619712530779943908e-04
4.000000000000000000e+01,4.496924166666667055e-01,1.717307705733806954e-04
4.400000000000000000e+01,4.464068560606060387e-01,1.694774506270489581e-04
4.800000000000000000e+01,4.437748958333333493e-01,1.541120889830570925e-04
5.200000000000000000e+01,4.414752564102563670e-01,1.718245073728332005e-04
5.600000000000000000e+01,4.395423511904762437e-01,1.646777588830772375e-04
6.000000000000000000e+01,4.379131666666666867e-01,1.762813913711757578e-04
6.400000000000000000e+01,4.364595572916666333e-01,1.624652928514042972e-04
6.800000000000000000e+01,4.352080147058823845e-01,1.762251116212786950e-04
7.200000000000000000e+01,4.340868518518518071e-01,1.730613166939637393e-04
7.600000000000000000e+01,4.330946052631577947e-01,1.774978384935492091e-04
8.000000000000000000e+01,4.321628749999999464e-01,1.787453643748414538e-04
8.400000000000000000e+01,4.313198809523809407e-01,1.757664840204256520e-04
8.800000000000000000e+01,4.305451704545454339e-01,1.735253191376139351e-04
9.200000000000000000e+01,4.299227355072463008e-01,1.610187921524361442e-04
9.600000000000000000e+01,4.293156944444443956e-01,1.672935564314774991e-04
1.000000000000000000e+02,4.287299666666666842e-01,1.630969695655948553e-04
1.040000000000000000e+02,4.281684294871794805e-01,1.732163872392132326e-04
1.080000000000000000e+02,4.276986574074073677e-01,1.696073464823099155e-04
1.120000000000000000e+02,4.272720833333333301e-01,1.704090279299864225e-04
1.160000000000000000e+02,4.268360344827585307e-01,1.728971046238291670e-04
1.200000000000000000e+02,4.264349166666666635e-01,1.753949494391226669e-04
1.240000000000000000e+02,4.260669758064515866e-01,1.795455511178956260e-04
1.280000000000000000e+02,4.257311718749999807e-01,1.880628169260765254e-04
1.320000000000000000e+02,4.253803787878787657e-01,1.758341604143523040e-04
1.360000000000000000e+02,4.250827941176471003e-01,1.829557487447785796e-04
1.400000000000000000e+02,4.248079166666666739e-01,1.796198352803108766e-04
1.440000000000000000e+02,4.245402777777777525e-01,1.812403119766526206e-04
1.480000000000000000e+02,4.242750675675675542e-01,1.839440474942149811e-04
1.520000000000000000e+02,4.240431907894737229e-01,1.877828484334523719e-04
1.560000000000000000e+02,4.238103418803419453e-01,1.812013307322910027e-04
1.600000000000000000e+02,4.235827083333333354e-01,1.942953576517359002e-04
1.640000000000000000e+02,4.233809756097560717e-01,1.924393801501401318e-04
1.680000000000000000e+02,4.231918849206349198e-01,1.911953927465195391e-04
1.720000000000000000e+02,4.230028488372092887e-01,1.920561046314741042e-04
1.760000000000000000e+02,4.228185321969696875e-01,1.984766055257987480e-04
1.800000000000000000e+02,4.226640555555555290e-01,1.955424421186193493e-04
1.840000000000000000e+02,4.224906612318841681e-01,1.955973470783286606e-04
1.880000000000000000e+02,4.223388297872340269e-01,1.941465860331068559e-04
1.920000000000000000e+02,4.221732552083333201e-01,1.944908792047791470e-04
1.960000000000000000e+02,4.220201275510203631e-01,1.968045727788945401e-04
2.000000000000000000e+02,4.218928000000000678e-01,1.983474104870385152e-04
2.040000000000000000e+02,4.217547303921568291e-01,1.978109256669715189e-04
2.080000000000000000e+02,4.216200480769231040e-01,1.976787547757008566e-04
2.120000000000000000e+02,4.215001179245283502e-01,1.993281160157756265e-04
2.160000000000000000e+02,4.213796682098765456e-01,1.993845698203048332e-04
2.200000000000000000e+02,4.212736515151515593e-01,1.995285938258160527e-04
2.240000000000000000e+02,4.211660714285714313e-01,2.031491690565185291e-04
2.280000000000000000e+02,4.210491885964912084e-01,2.035377784069016796e-04
2.320000000000000000e+02,4.209579166666667094e-01,2.033126315039380171e-04
2.360000000000000000e+02,4.208482132768360806e-01,2.045166870218292291e-04
2.400000000000000000e+02,4.207660138888888457e-01,2.055060537971828481e-04
2.440000000000000000e+02,4.206609221311475300e-01,2.064332671877745437e-04
2.480000000000000000e+02,4.205834139784945802e-01,2.043778836980207907e-04
2.520000000000000000e+02,4.205002248677248700e-01,2.080096171568329017e-04
2.560000000000000000e+02,4.204104166666666198e-01,2.064232421962961255e-04
2.600000000000000000e+02,4.203310000000000102e-01,2.068862701018747425e-04
2.640000000000000000e+02,4.202637184343434029e-01,2.052429469049514598e-04
2.680000000000000000e+02,4.201740422885572035e-01,2.063336651506445830e-04
2.720000000000000000e+02,4.201051715686275334e-01,2.050199368928622514e-04
2.760000000000000000e+02,4.200394504830917697e-01,2.106081690763241085e-04
2.800000000000000000e+02,4.199642738095237249e-01,2.034917912547978553e-04
2.840000000000000000e+02,4.198949882629108288e-01,2.067355733240708272e-04
2.880000000000000000e+02,4.198407060185185280e-01,2.080642246986747791e-04
2.920000000000000000e+02,4.197625114155251191e-01,2.075198890779382543e-04
2.960000000000000000e+02,4.197078603603603963e-01,2.077322447238212546e-04
3.000000000000000000e+02,4.196360666666666961e-01,2.049330257621073974e-04
3.040000000000000000e+02,4.195842872807017399e-01,2.083985800862949366e-04
3.080000000000000000e+02,4.195242694805195183e-01,2.073553019513513966e-04
3.120000000000000000e+02,4.194668215811966361e-01,2.078080190165811428e-04
3.160000000000000000e+02,4.194229588607594761e-01,2.053896478468228404e-04
3.200000000000000000e+02,4.193695052083333263e-01,2.084209220174234700e-04
3.240000000000000000e+02,4.193238168724279791e-01,2.068076236603494248e-04
3.280000000000000000e+02,4.192636788617886134e-01,2.087796709026052007e-04
3.320000000000000000e+02,4.192162500000000125e-01,2.116725801827498406e-04
3.360000000000000000e+02,4.191703125000000307e-01,2.094164622174531163e-04
3.400000000000000000e+02,4.191144166666666560e-01,2.109872609973247092e-04
3.440000000000000000e+02,4.190790455426355865e-01,2.107117204721145945e-04
3.480000000000000000e+02,4.190402729885057687e-01,2.112526028426421143e-04
3.520000000000000000e+02,4.189906107954545211e-01,2.109549202696985124e-04
3.560000000000000000e+02,4.189671535580524742e-01,2.119904880688989438e-04
3.600000000000000000e+02,4.189173518518519157e-01,2.124219958457276489e-04
3.640000000000000000e+02,4.188795421245421480e-01,2.106392777411310248e-04
3.680000000000000000e+02,4.188437862318840632e-01,2.133396859502812749e-04
3.720000000000000000e+02,4.188016173835125144e-01,2.125205824241430173e-04
3.760000000000000000e+02,4.187625886524822816e-01,2.150866427722101528e-04
3.800000000000000000e+02,4.187342807017543356e-01,2.130714100296697566e-04
3.840000000000000000e+02,4.187014062499999634e-01,2.158998229103768860e-04
3.880000000000000000e+02,4.186608548109965744e-01,2.180964719656189104e-04
3.920000000000000000e+02,4.186322151360544197e-01,2.176077154963320011e-04
3.960000000000000000e+02,4.185905092592593357e-01,2.175408756870741847e-04
4.000000000000000000e+02,4.185632916666667258e-01,2.202817486856616851e-04
4.040000000000000000e+02,4.185296617161716748e-01,2.199081668011263467e-04
