t,D_solv_mean,D_solv_err
0.000000000000000000e+00,nan,nan
4.000000000000000000e+00,8.016838333333332622e-01,1.218799365571925390e-03
8.000000000000000000e+00,6.012995625000000510e-01,6.869320917940101258e-04
1.200000000000000000e+01,5.361872916666665656e-01,3.782799433705360138e-04
1.600000000000000000e+01,5.044910104166666631e-01,3.291211737674875769e-04
2.000000000000000000e+01,4.857712416666666866e-01,2.616671318260796616e-04
2.400000000000000000e+01,4.735601041666666622e-01,1.832520867396920754e-04
2.800000000000000000e+01,4.647031785714285657e-01,2.130517953633794231e-04
3.200000000000000000e+01,4.582640572916666377e-01,1.352464981933282785e-04
3.600000000000000000e+01,4.533898240740740215e-01,1.418848639717950385e-04
4.000000000000000000e+01,4.492468333333333730e-01,1.522533701911644598e-04
4.400000000000000000e+01,4.460262878787878971e-01,1.163227116367494493e-04
4.800000000000000000e+01,4.433743055555555701e-01,1.140310765526327696e-04
5.200000000000000000e+01,4.410470192307692772e-01,1.199840841170667414e-04
5.600000000000000000e+01,4.392789583333333026e-01,1.092428592048798466e-04
6.000000000000000000e+01,4.375572777777777533e-01,1.163307244392445199e-04
6.400000000000000000e+01,4.360238802083333809e-01,1.200715207435898197e-04
6.800000000000000000e+01,4.347437499999999844e-01,1.091421336231684583e-04
7.200000000000000000e+01,4.336080555555555383e-01,1.322168952671022287e-04
7.600000000000000000e+01,4.325942982456140173e-01,1.248986157366077741e-04
8.000000000000000000e+01,4.316675625000000460e-01,1.146912036439044232e-04
8.400000000000000000e+01,4.308416269841269797e-01,1.117619347888442751e-04
8.800000000000000000e+01,4.300608901515151627e-01,1.145179059175889931e-04
9.200000000000000000e+01,4.293852355072463878e-01,1.180590095804224225e-04
9.600000000000000000e+01,4.287779513888889116e-01,1.285560026704976871e-04
1.000000000000000000e+02,4.281719666666665702e-01,1.175771714006058422e-04
1.040000000000000000e+02,4.276140064102563754e-01,1.297454174244547958e-04
1.080000000000000000e+02,4.271249845679012114e-01,1.326580456117534585e-04
1.120000000000000000e+02,4.266502380952380546e-01,1.330569413453509201e-04
1.160000000000000000e+02,4.262215948275861477e-01,1.339760258501447034e-04
1.200000000000000000e+02,4.258256944444444025e-01,1.303761243995391723e-04
1.240000000000000000e+02,4.254652553763441647e-01,1.407347357178511413e-04
1.280000000000000000e+02,4.250933984374999919e-01,1.347782650993244397e-04
1.320000000000000000e+02,4.247776641414141574e-01,1.400112156200721155e-04
1.360000000000000000e+02,4.244535539215686937e-01,1.336802956028333700e-04
1.400000000000000000e+02,4.241457738095237850e-01,1.393241866213518318e-04
1.440000000000000000e+02,4.238796180555555182e-01,1.436851407844170060e-04
1.480000000000000000e+02,4.236140990990990285e-01,1.449678809938715197e-04
1.520000000000000000e+02,4.233583662280701598e-01,1.488840179523487611e-04
1.560000000000000000e+02,4.231249145299145198e-01,1.502234474889115956e-04
1.600000000000000000e+02,4.228741666666666066e-01,1.426451570082247272e-04
1.640000000000000000e+02,4.226857012195122110e-01,1.557743277686328084e-04
1.680000000000000000e+02,4.224985218253968222e-01,1.500906612970824366e-04
1.720000000000000000e+02,4.223172093023255802e-01,1.499008397066307376e-04
1.760000000000000000e+02,4.221400473484848703e-01,1.576195023447377573e-04
1.800000000000000000e+02,4.219566296296296537e-01,1.504050266424755732e-04
1.840000000000000000e+02,4.217700634057971465e-01,1.580304810043147779e-04
1.880000000000000000e+02,4.216285372340425330e-01,1.513589240781507334e-04
1.920000000000000000e+02,4.214499565972221751e-01,1.556200210768676588e-04
1.960000000000000000e+02,4.213180782312925254e-01,1.544766815308996303e-04
2.000000000000000000e+02,4.211868750000000716e-01,1.533791856009687673e-04
2.040000000000000000e+02,4.210549836601307772e-01,1.610435444544332348e-04
2.080000000000000000e+02,4.209119150641026375e-01,1.560096766822476196e-04
2.120000000000000000e+02,4.208001572327044748e-01,1.552653689873348256e-04
2.160000000000000000e+02,4.206791358024691840e-01,1.525000854562354245e-04
2.200000000000000000e+02,4.205683030303030701e-01,1.614779926270023625e-04
2.240000000000000000e+02,4.204729166666666407e-01,1.558000209157413534e-04
2.280000000000000000e+02,4.203522076023392673e-01,1.637659844164491695e-04
2.320000000000000000e+02,4.202344827586207421e-01,1.595517329532849431e-04
2.360000000000000000e+02,4.201477824858756982e-01,1.573010184244182585e-04
2.400000000000000000e+02,4.200569166666666687e-01,1.629913555074761849e-04
2.440000000000000000e+02,4.199703688524589751e-01,1.609370890051877898e-04
2.480000000000000000e+02,4.198845228494623716e-01,1.606671866229884371e-04
2.520000000000000000e+02,4.198016732804232265e-01,1.618613989637223706e-04
2.560000000000000000e+02,4.197180989583333965e-01,1.649319401554668208e-04
2.600000000000000000e+02,4.196304807692308181e-01,1.645878780820420832e-04
2.640000000000000000e+02,4.195631439393939788e-01,1.633842882602272993e-04
2.680000000000000000e+02,4.194975435323383128e-01,1.704776612251670013e-04
2.720000000000000000e+02,4.194023468137254573e-01,1.671140651996442399e-04
2.760000000000000000e+02,4.193330434782608362e-01,1.658430207159977828e-04
2.800000000000000000e+02,4.192625416666667104e-01,1.675205204377433791e-04
2.840000000000000000e+02,4.191898298122065936e-01,1.656677820366506723e-04
2.880000000000000000e+02,4.191410879629630104e-01,1.689501391708352431e-04
