t,D_solv_mean,D_solv_err
0.000000000000000000e+00,nan,nan
4.000000000000000000e+00,8.041472916666666526e-01,1.883745744391717141e-03
8.000000000000000000e+00,6.024002916666665319e-01,8.934121410961603669e-04
1.200000000000000000e+01,5.368045416666665792e-01,5.298158820275154736e-04
1.600000000000000000e+01,5.049549374999999785e-01,5.140981593883548872e-04
2.000000000000000000e+01,4.862983666666667593e-01,4.201413708282983675e-04
2.400000000000000000e+01,4.740069791666666754e-01,2.967460824431244516e-04
2.800000000000000000e+01,4.652316369047619915e-01,2.781200948070006564e-04
3.200000000000000000e+01,4.585709114583333412e-01,2.622892633862789011e-04
3.600000000000000000e+01,4.534210138888889463e-01,1.794851539248913945e-04
4.000000000000000000e+01,4.494259583333333197e-01,2.007497813945005485e-04
4.400000000000000000e+01,4.461394696969697149e-01,1.882924010360762879e-04
4.800000000000000000e+01,4.432620833333332788e-01,1.909194708288410090e-04
5.200000000000000000e+01,4.411037500000000167e-01,1.457713782331532097e-04
5.600000000000000000e+01,4.390862500000000113e-01,1.657448691408284309e-04
6.000000000000000000e+01,4.373504999999999754e-01,1.547106507630685557e-04
6.400000000000000000e+01,4.358112499999999834e-01,1.390712279651129296e-04
6.800000000000000000e+01,4.344516176470588631e-01,1.503077886532486597e-04
7.200000000000000000e+01,4.333396759259258713e-01,1.393948098682774894e-04
7.600000000000000000e+01,4.322392543859648883e-01,1.447549496913408168e-04
8.000000000000000000e+01,4.313574374999999961e-01,1.465948077660586036e-04
8.400000000000000000e+01,4.304214087301587166e-01,1.234737611359160148e-04
8.800000000000000000e+01,4.297738825757574932e-01,1.317608264247239547e-04
9.200000000000000000e+01,4.290106340579710187e-01,1.395285941419266125e-04
9.600000000000000000e+01,4.283346354166667203e-01,1.263753989937058814e-04
1.000000000000000000e+02,4.277402999999999622e-01,1.512549413538302799e-04
1.040000000000000000e+02,4.271900160256410506e-01,1.427164689961430625e-04
1.080000000000000000e+02,4.266822067901234194e-01,1.461002468262284019e-04
1.120000000000000000e+02,4.262183333333333657e-01,1.394754581542622925e-04
1.160000000000000000e+02,4.258130747126436799e-01,1.413794433800939949e-04
1.200000000000000000e+02,4.253558055555555772e-01,1.235790008925140532e-04
1.240000000000000000e+02,4.249742338709676659e-01,1.342969563938778605e-04
1.280000000000000000e+02,4.246103255208334426e-01,1.450311831043805900e-04
1.320000000000000000e+02,4.242503787878788013e-01,1.432696258050944992e-04
1.360000000000000000e+02,4.239426593137254895e-01,1.448685906749564930e-04
1.400000000000000000e+02,4.236594880952381237e-01,1.547883148507473848e-04
1.440000000000000000e+02,4.233580671296295894e-01,1.482640505684457003e-04
1.480000000000000000e+02,4.230972860360361354e-01,1.423023585067173893e-04
1.520000000000000000e+02,4.228320723684210192e-01,1.644625680535230419e-04
1.560000000000000000e+02,4.226083653846153254e-01,1.454107652254175694e-04
1.600000000000000000e+02,4.223648333333333005e-01,1.560016878766688601e-04
1.640000000000000000e+02,4.221441971544716010e-01,1.609585417612563257e-04
1.680000000000000000e+02,4.219150099206349092e-01,1.519467711092992418e-04
1.720000000000000000e+02,4.217261627906976895e-01,1.512874990782779214e-04
1.760000000000000000e+02,4.215376515151515457e-01,1.652027375688490765e-04
1.800000000000000000e+02,4.213283240740740010e-01,1.652846948155474080e-04
1.840000000000000000e+02,4.211798822463767022e-01,1.659216310632435714e-04
1.880000000000000000e+02,4.210050797872339490e-01,1.688656036235792655e-04
1.920000000000000000e+02,4.208491406250000066e-01,1.652843369228124831e-04
1.960000000000000000e+02,4.206639880952380284e-01,1.680299636849869125e-04
2.000000000000000000e+02,4.205424583333333688e-01,1.729863881080788239e-04
2.040000000000000000e+02,4.204047058823530136e-01,1.672748726066943111e-04
2.080000000000000000e+02,4.202685416666667173e-01,1.653334908985647559e-04
2.120000000000000000e+02,4.201304088050313856e-01,1.743684989498550328e-04
2.160000000000000000e+02,4.200142438271605161e-01,1.762007137298502325e-04
2.200000000000000000e+02,4.198716666666666986e-01,1.757149290097744551e-04
2.240000000000000000e+02,4.197540699404761488e-01,1.781947512709572911e-04
2.280000000000000000e+02,4.196193128654971405e-01,1.833068151628720953e-04
2.320000000000000000e+02,4.195216810344827851e-01,1.819575677615566068e-04
2.360000000000000000e+02,4.194117231638417875e-01,1.829093379091437880e-04
2.400000000000000000e+02,4.193056944444444878e-01,1.837635629495156528e-04
2.440000000000000000e+02,4.192067281420765457e-01,1.897493733382964642e-04
2.480000000000000000e+02,4.190977150537634199e-01,1.915509593355938954e-04
2.520000000000000000e+02,4.190033333333333943e-01,1.880563471702061606e-04
2.560000000000000000e+02,4.189426497395833948e-01,1.885554339692523248e-04
2.600000000000000000e+02,4.188412115384615442e-01,1.881819952407317795e-04
2.640000000000000000e+02,4.187582133838383958e-01,2.001103033432531382e-04
2.680000000000000000e+02,4.186872636815920368e-01,1.978752163201388564e-04
2.720000000000000000e+02,4.185966237745097906e-01,1.944520148850514580e-04
2.760000000000000000e+02,4.185306038647342852e-01,1.950675959182263531e-04
2.800000000000000000e+02,4.184677559523809487e-01,1.987639016837029304e-04
2.840000000000000000e+02,4.183707863849764896e-01,2.032631522614326510e-04
2.880000000000000000e+02,4.183070659722222251e-01,1.999651669165750719e-04
2.920000000000000000e+02,4.182338527397260752e-01,1.992404552350001377e-04
2.960000000000000000e+02,4.181620551801802366e-01,2.038878261973668497e-04
3.000000000000000000e+02,4.180979944444443985e-01,2.048335492151781058e-04
3.040000000000000000e+02,4.180439364035087868e-01,2.037051086292544246e-04
3.080000000000000000e+02,4.179851677489176964e-01,2.113418677619823146e-04
3.120000000000000000e+02,4.179272489316239181e-01,2.100073135613144293e-04
3.160000000000000000e+02,4.178664082278481517e-01,2.072627106314894668e-04
3.200000000000000000e+02,4.177838645833332754e-01,2.075327840543991418e-04
3.240000000000000000e+02,4.177438323045267188e-01,2.133479082913785946e-04
3.280000000000000000e+02,4.176854166666666979e-01,2.108963046381502040e-04
3.320000000000000000e+02,4.176430471887550011e-01,2.088011548572800977e-04
3.360000000000000000e+02,4.175780158730158509e-01,2.165677566941406982e-04
3.400000000000000000e+02,4.175357009803921104e-01,2.089836424810833510e-04
3.440000000000000000e+02,4.174843313953487955e-01,2.114092499573778971e-04
3.480000000000000000e+02,4.174249329501916184e-01,2.103611773568401524e-04
3.520000000000000000e+02,4.173822727272726851e-01,2.130764646257586072e-04
3.560000000000000000e+02,4.173517275280899108e-01,2.162473591460923196e-04
3.600000000000000000e+02,4.172924861111111383e-01,2.145759720848622830e-04
3.640000000000000000e+02,4.172504716117215184e-01,2.133659559995570792e-04
3.680000000000000000e+02,4.171999139492753583e-01,2.125704738898815250e-04
3.720000000000000000e+02,4.171594668458781241e-01,2.133657568536977708e-04
3.760000000000000000e+02,4.171178900709219262e-01,2.153166352518093361e-04
3.800000000000000000e+02,4.170740526315789287e-01,2.108271659659540528e-04
3.840000000000000000e+02,4.170474262152777944e-01,2.116332432451430471e-04
3.880000000000000000e+02,4.169983805841924185e-01,2.140369406489463168e-04
3.920000000000000000e+02,4.169608588435374519e-01,2.140613937294946821e-04
3.960000000000000000e+02,4.169246296296297283e-01,2.083841638572491556e-04
4.000000000000000000e+02,4.168773416666666232e-01,2.105113353960943383e-04
4.040000000000000000e+02,4.168466171617161709e-01,2.074336099911788832e-04
4.080000000000000000e+02,4.168080065359477393e-01,2.077015817573833376e-04
4.120000000000000000e+02,4.167647249190938874e-01,2.051603167008837466e-04
4.160000000000000000e+02,4.167385817307692197e-01,2.074929481449935462e-04
4.200000000000000000e+02,4.166959126984127737e-01,2.057173888661700410e-04
4.240000000000000000e+02,4.166681996855346459e-01,2.083481121065118905e-04
4.280000000000000000e+02,4.166451323987539479e-01,2.069780879893983426e-04
4.320000000000000000e+02,4.166091820987653516e-01,2.066400346958498040e-04
4.360000000000000000e+02,4.165709862385321149e-01,2.055882126885018584e-04
4.400000000000000000e+02,4.165421590909091920e-01,2.053128767657574915e-04
4.440000000000000000e+02,4.165112612612612564e-01,2.054259094753216515e-04
4.480000000000000000e+02,4.164795014880953161e-01,2.050895910550330835e-04
4.520000000000000000e+02,4.164457964601770423e-01,2.040324572602696476e-04
4.560000000000000000e+02,4.164141812865496672e-01,2.030194465519301469e-04
4.600000000000000000e+02,4.163847826086957693e-01,2.033319646260527906e-04
4.640000000000000000e+02,4.163617456896552271e-01,2.062040695453992310e-04
4.680000000000000000e+02,4.163430199430199208e-01,2.029061371391302233e-04
4.720000000000000000e+02,4.163047669491525826e-01,2.034838716191122976e-04
4.760000000000000000e+02,4.162773809523809265e-01,2.012720777399332856e-04
4.800000000000000000e+02,4.162428819444444761e-01,1.986715504845202273e-04
4.840000000000000000e+02,4.162196969696969617e-01,1.993484368595994558e-04
4.880000000000000000e+02,4.161880464480874342e-01,1.978357905852675726e-04
4.920000000000000000e+02,4.161698170731708002e-01,1.997394145276443266e-04
4.960000000000000000e+02,4.161483198924731397e-01,2.002654231328124604e-04
5.000000000000000000e+02,4.161225333333333221e-01,1.983765791631982207e-04
5.040000000000000000e+02,4.160975198412698584e-01,2.000239025412681138e-04
5.080000000000000000e+02,4.160787073490813670e-01,2.033933309764317634e-04
5.120000000000000000e+02,4.160542968749999515e-01,2.004557996485893060e-04
5.160000000000000000e+02,4.160272286821705690e-01,1.973893035226709084e-04
5.200000000000000000e+02,4.159923717948718069e-01,2.001166814833413494e-04
5.240000000000000000e+02,4.159842557251908768e-01,2.004964939029360322e-04
5.280000000000000000e+02,4.159586489898989825e-01,2.008135247603269787e-04
5.320000000000000000e+02,4.159362781954887289e-01,2.003938389263418512e-04
5.360000000000000000e+02,4.159145211442785706e-01,2.010957310886733089e-04
5.400000000000000000e+02,4.158986728395062116e-01,2.002461696180788395e-04
5.440000000000000000e+02,4.158678615196078066e-01,2.024047258454913460e-04
5.480000000000000000e+02,4.158530717761557693e-01,2.039269420507122579e-04
5.520000000000000000e+02,4.158270531400966585e-01,1.996258131618523746e-04
5.560000000000000000e+02,4.158102218225419588e-01,2.048676861015782632e-04
5.600000000000000000e+02,4.157927976190476937e-01,2.052546797903476400e-04
5.640000000000000000e+02,4.157690307328605894e-01,2.044329155303121765e-04
5.680000000000000000e+02,4.157452171361503135e-01,2.039308508563884457e-04
5.720000000000000000e+02,4.157307400932401253e-01,2.039731166635746411e-04
5.760000000000000000e+02,4.157153356481481654e-01,2.042425518366748399e-04
5.800000000000000000e+02,4.156964942528736384e-01,2.043477745108765085e-04
5.840000000000000000e+02,4.156762557077625653e-01,2.055163254727344457e-04
