t,D_solv_mean,D_solv_err
0.000000000000000000e+00,nan,nan
4.000000000000000000e+00,8.032677500000000581e-01,1.001097197461580128e-03
8.000000000000000000e+00,6.020548124999999251e-01,6.163887194635175653e-04
1.200000000000000000e+01,5.368407222222222330e-01,4.603107627302719155e-04
1.600000000000000000e+01,5.048660000000000370e-01,3.313016393478454905e-04
2.000000000000000000e+01,4.860772749999999753e-01,2.173658902740477773e-04
2.400000000000000000e+01,4.736898124999999737e-01,2.087034908746550755e-04
2.800000000000000000e+01,4.648687142857143018e-01,1.798492046856225556e-04
3.200000000000000000e+01,4.583650260416667344e-01,1.797021213606333839e-04
3.600000000000000000e+01,4.533502592592593139e-01,1.362037285671051075e-04
4.000000000000000000e+01,4.493315833333332843e-01,1.335210166330202898e-04
4.400000000000000000e+01,4.460219318181817272e-01,1.293631986534429941e-04
4.800000000000000000e+01,4.433045138888888625e-01,1.160337841151029038e-04
5.200000000000000000e+01,4.408951923076923629e-01,8.968692248358549931e-05
5.600000000000000000e+01,4.389428273809524161e-01,1.083905113403964819e-04
6.000000000000000000e+01,4.372383611111111401e-01,1.164445081312793205e-04
6.400000000000000000e+01,4.357510937499999848e-01,9.315345020454597320e-05
6.800000000000000000e+01,4.344630147058823333e-01,1.229732387945903737e-04
7.200000000000000000e+01,4.332293287037036755e-01,9.881245896473676903e-05
7.600000000000000000e+01,4.321834649122807126e-01,9.295313819304320657e-05
8.000000000000000000e+01,4.312225625000000173e-01,9.696868254981537059e-05
8.400000000000000000e+01,4.303796626984127127e-01,9.356589847913081986e-05
8.800000000000000000e+01,4.296309848484848315e-01,1.044498416048797017e-04
9.200000000000000000e+01,4.289324094202898729e-01,9.789563881816882467e-05
9.600000000000000000e+01,4.282573784722222276e-01,9.207189111340669061e-05
1.000000000000000000e+02,4.277089166666667164e-01,9.329637247656149873e-05
1.040000000000000000e+02,4.270820192307692165e-01,8.579834732594886606e-05
1.080000000000000000e+02,4.265795679012345798e-01,9.234677933368639756e-05
1.120000000000000000e+02,4.261198065476189956e-01,1.015993273444175914e-04
1.160000000000000000e+02,4.256571982758620143e-01,9.046838889799352227e-05
1.200000000000000000e+02,4.252578472222222072e-01,8.367106779879773684e-05
1.240000000000000000e+02,4.248812903225805959e-01,9.591844360920256604e-05
1.280000000000000000e+02,4.245179427083333179e-01,9.343656774691316727e-05
1.320000000000000000e+02,4.241657702020201759e-01,9.818027064779574504e-05
1.360000000000000000e+02,4.238584558823529913e-01,9.798612737468501144e-05
1.400000000000000000e+02,4.235528333333333784e-01,9.941419307032886966e-05
1.440000000000000000e+02,4.232917245370370063e-01,8.549077036990653466e-05
1.480000000000000000e+02,4.229843018018017986e-01,9.222633066369696569e-05
1.520000000000000000e+02,4.227251315789473662e-01,9.600403348586797965e-05
1.560000000000000000e+02,4.224937927350427280e-01,8.648692885173935052e-05
1.600000000000000000e+02,4.222617083333333743e-01,8.402913824656173182e-05
1.640000000000000000e+02,4.220297764227641801e-01,8.942213505186330015e-05
1.680000000000000000e+02,4.218489781746031508e-01,8.694751311349332404e-05
1.720000000000000000e+02,4.216347189922481364e-01,8.386947950071924735e-05
1.760000000000000000e+02,4.214408996212121172e-01,8.610412709994454301e-05
1.800000000000000000e+02,4.212614537037037143e-01,9.516997909995802041e-05
1.840000000000000000e+02,4.210835869565216494e-01,8.260498851048493087e-05
1.880000000000000000e+02,4.209278280141844353e-01,8.402432035856699272e-05
1.920000000000000000e+02,4.207919791666666076e-01,8.569463242133496938e-05
1.960000000000000000e+02,4.206184353741496684e-01,9.277360686420175486e-05
2.000000000000000000e+02,4.204760166666666743e-01,8.694300921783130261e-05
2.040000000000000000e+02,4.203373284313725589e-01,9.097995135397857094e-05
2.080000000000000000e+02,4.202083894230769223e-01,9.663593980898771115e-05
2.120000000000000000e+02,4.200623820754716964e-01,9.054550723704244287e-05
2.160000000000000000e+02,4.199407175925926050e-01,9.348311054832883179e-05
2.200000000000000000e+02,4.197971136363635725e-01,9.958096154642862583e-05
2.240000000000000000e+02,4.196901934523810107e-01,9.507002585523183778e-05
2.280000000000000000e+02,4.195617982456140704e-01,9.592936036839797367e-05
2.320000000000000000e+02,4.194785129310344973e-01,9.389443328353667311e-05
2.360000000000000000e+02,4.193702754237288444e-01,9.891756237521814584e-05
2.400000000000000000e+02,4.192492083333332897e-01,9.999616933677997292e-05
2.440000000000000000e+02,4.191524726775955334e-01,1.053333205922026629e-04
2.480000000000000000e+02,4.190579435483871018e-01,1.000307294032109969e-04
2.520000000000000000e+02,4.189537632275132095e-01,1.046740707164695532e-04
2.560000000000000000e+02,4.188674218750000344e-01,1.069184939563445452e-04
2.600000000000000000e+02,4.187765576923077049e-01,9.884870168008123934e-05
2.640000000000000000e+02,4.186905555555555658e-01,1.113076193604521771e-04
2.680000000000000000e+02,4.185957338308458064e-01,1.059715609066759701e-04
2.720000000000000000e+02,4.185315073529410901e-01,1.101889695624159722e-04
2.760000000000000000e+02,4.184539673913043600e-01,1.118420263928444978e-04
2.800000000000000000e+02,4.183739642857143837e-01,1.162189817118032168e-04
