t,sigma_avg,sigma_err
0.000000000000000000e+00,nan,nan
4.000000000000000222e-01,6.215238468749998901e+02,8.166271635220033431e+01
8.000000000000000444e-01,4.735790250000000015e+02,4.052071582211692657e+01
1.199999999999999956e+00,4.323756906250000611e+02,2.731615565758209740e+01
1.600000000000000089e+00,4.123461562499998649e+02,2.090402278813938253e+01
2.000000000000000000e+00,3.995922750000000292e+02,1.699180698656248367e+01
2.399999999999999911e+00,3.910810781250000332e+02,1.429188459210083373e+01
2.799999999999999822e+00,3.846794598214286225e+02,1.253109268243549579e+01
3.200000000000000178e+00,3.796228359374999286e+02,1.120711968351305998e+01
3.600000000000000089e+00,3.757635833333332585e+02,1.010620417655021797e+01
4.000000000000000000e+00,3.721372875000000136e+02,9.118507107052517213e+00
4.400000000000000355e+00,3.689795198863635619e+02,8.338999337564805714e+00
4.799999999999999822e+00,3.663955234375000032e+02,7.699276337656429270e+00
5.200000000000000178e+00,3.645441129807692278e+02,7.163518376573763113e+00
5.599999999999999645e+00,3.631438459821428637e+02,6.711093740374128203e+00
6.000000000000000000e+00,3.620400999999999954e+02,6.441886177488330034e+00
6.400000000000000355e+00,3.611176640625000118e+02,6.204699632915237295e+00
6.799999999999999822e+00,3.600933639705882570e+02,6.016253430848474082e+00
7.200000000000000178e+00,3.591400781250000023e+02,5.907856338677268226e+00
7.599999999999999645e+00,3.583075657894736992e+02,5.836118089283342414e+00
8.000000000000000000e+00,3.575979609375000337e+02,5.818688439789365674e+00
8.400000000000000355e+00,3.569684732142856092e+02,5.844041973508930177e+00
8.800000000000000711e+00,3.564926079545454058e+02,5.903498961874160678e+00
9.199999999999999289e+00,3.559353179347826313e+02,5.965541232468336119e+00
9.599999999999999645e+00,3.555038476562500023e+02,6.042083362920715572e+00
1.000000000000000000e+01,3.551623874999999089e+02,6.128725359044389087e+00
1.040000000000000036e+01,3.548525697115384219e+02,6.245241124648667430e+00
1.080000000000000071e+01,3.545885763888888391e+02,6.346417985373346227e+00
1.119999999999999929e+01,3.542208582589286152e+02,6.474853252269428872e+00
1.159999999999999964e+01,3.538466573275862856e+02,6.640824446889808108e+00
1.200000000000000000e+01,3.533595937500000446e+02,6.762535478516823240e+00
1.240000000000000036e+01,3.528232862903225850e+02,6.916652644414958750e+00
1.280000000000000071e+01,3.525025488281249864e+02,7.092038159028675182e+00
1.319999999999999929e+01,3.523084375000000250e+02,7.264869967168597675e+00
1.359999999999999964e+01,3.521345955882353564e+02,7.436935300916855951e+00
1.400000000000000000e+01,3.518239285714285529e+02,7.633314637385009149e+00
1.440000000000000036e+01,3.514072916666665947e+02,7.828303282315508760e+00
1.480000000000000071e+01,3.510106418918918507e+02,8.002600746350372773e+00
1.519999999999999929e+01,3.506327220394737196e+02,8.154313943648478613e+00
1.559999999999999964e+01,3.501795913461539271e+02,8.343091743525690163e+00
1.600000000000000000e+01,3.496619531249999682e+02,8.520519777731566435e+00
1.639999999999999858e+01,3.491110746951219994e+02,8.703245448454124400e+00
1.680000000000000071e+01,3.485564285714285120e+02,8.892256130459420760e+00
1.719999999999999929e+01,3.480191642441861859e+02,9.090783514421797662e+00
1.760000000000000142e+01,3.475787215909090264e+02,9.291794798773130637e+00
1.800000000000000000e+01,3.472081458333333330e+02,9.482450752408158934e+00
1.839999999999999858e+01,3.468015692934782805e+02,9.664942758353152641e+00
1.880000000000000071e+01,3.463520146276595142e+02,9.851960430314026240e+00
1.919999999999999929e+01,3.459009960937499955e+02,1.003093414261266325e+01
1.960000000000000142e+01,3.454697831632652196e+02,1.020139116668101487e+01
2.000000000000000000e+01,3.449652937500000007e+02,1.037392328006449382e+01
2.039999999999999858e+01,3.444817279411764730e+02,1.055916618224680370e+01
2.080000000000000071e+01,3.440167427884615563e+02,1.075070719447193923e+01
2.119999999999999929e+01,3.435956780660377490e+02,1.094274510926815402e+01
2.160000000000000142e+01,3.432094444444443297e+02,1.113610557864795325e+01
2.200000000000000000e+01,3.428305056818181811e+02,1.131301925310078893e+01
2.239999999999999858e+01,3.424409095982143754e+02,1.149604131172536015e+01
2.280000000000000071e+01,3.420210690789473347e+02,1.166643437184879062e+01
2.319999999999999929e+01,3.416121012931034784e+02,1.180148659864359928e+01
2.360000000000000142e+01,3.412277860169490964e+02,1.190656306404153320e+01
2.400000000000000000e+01,3.409115625000000591e+02,1.200930643775875417e+01
2.439999999999999858e+01,3.405656864754099047e+02,1.212110179378793617e+01
2.480000000000000071e+01,3.402466179435483582e+02,1.222289970961298167e+01
2.519999999999999929e+01,3.399802529761905703e+02,1.233017137306009836e+01
2.560000000000000142e+01,3.396916992187499318e+02,1.242880391101256521e+01
2.600000000000000000e+01,3.394389086538461697e+02,1.254294631034726137e+01
2.639999999999999858e+01,3.392041903409091219e+02,1.266222817797122602e+01
2.680000000000000071e+01,3.389928777985073793e+02,1.276964665916381669e+01
2.719999999999999929e+01,3.388053308823529051e+02,1.287845569356391806e+01
2.760000000000000142e+01,3.386751630434781646e+02,1.296861868407412643e+01
2.800000000000000000e+01,3.385408928571429215e+02,1.304938111924334621e+01
2.839999999999999858e+01,3.383654841549296179e+02,1.313585494623078276e+01
2.880000000000000071e+01,3.382207031250000000e+02,1.322204524200845555e+01
2.919999999999999929e+01,3.380664041095890866e+02,1.331108743053588483e+01
2.960000000000000142e+01,3.378750506756756522e+02,1.340327449651823954e+01
3.000000000000000000e+01,3.377056999999999789e+02,1.348022045180404760e+01
3.039999999999999858e+01,3.375466406250000659e+02,1.356982090124679630e+01
3.080000000000000071e+01,3.373944277597402674e+02,1.365894546394673448e+01
3.119999999999999929e+01,3.372682451923077451e+02,1.374664422799152064e+01
3.160000000000000142e+01,3.371361550632911417e+02,1.383507883433754948e+01
3.200000000000000000e+01,3.370106718750000141e+02,1.391974932811230481e+01
3.239999999999999858e+01,3.368558333333333508e+02,1.399922251859757516e+01
3.279999999999999716e+01,3.366944245426830093e+02,1.407564325973048369e+01
3.320000000000000284e+01,3.365475564759036047e+02,1.414395092512064345e+01
3.360000000000000142e+01,3.363920870535713448e+02,1.419447558940053433e+01
3.400000000000000000e+01,3.362520110294117899e+02,1.424841080471610688e+01
3.439999999999999858e+01,3.361410610465117088e+02,1.429833802842622248e+01
3.479999999999999716e+01,3.360448706896552267e+02,1.434845364469128093e+01
3.520000000000000284e+01,3.359615518465909076e+02,1.439975654138297578e+01
3.560000000000000142e+01,3.359181846910112199e+02,1.446023411511656320e+01
