t,sigma_avg,sigma_err
0.000000000000000000e+00,nan,nan
4.000000000000000222e-01,5.467306604166666517e+01,7.367212505372425113e+00
8.000000000000000444e-01,4.046688177083332505e+01,3.673732547959879913e+00
1.199999999999999956e+00,3.665683472222222150e+01,2.418678837813355464e+00
1.600000000000000089e+00,3.480398880208333878e+01,1.807075272596443849e+00
2.000000000000000000e+00,3.366711541666666818e+01,1.443317799792425360e+00
2.399999999999999911e+00,3.286683072916666504e+01,1.222664447534096199e+00
2.799999999999999822e+00,3.220872693452381696e+01,1.058568983819758058e+00
3.200000000000000178e+00,3.164532447916666413e+01,9.351280392241440031e-01
3.600000000000000089e+00,3.116529837962963256e+01,8.481940517766242138e-01
4.000000000000000000e+00,3.081783687499999402e+01,7.829202814486697637e-01
4.400000000000000355e+00,3.055471041666666565e+01,7.313863738120502944e-01
4.799999999999999822e+00,3.032246562499999598e+01,6.911268402087646923e-01
5.200000000000000178e+00,3.008176105769230801e+01,6.552122150912409460e-01
5.599999999999999645e+00,2.984177336309523909e+01,6.237587597295159991e-01
6.000000000000000000e+00,2.962897923611111395e+01,5.929346813907636626e-01
6.400000000000000355e+00,2.945873697916666245e+01,5.691207475410342553e-01
6.799999999999999822e+00,2.930340379901961256e+01,5.655191665269203583e-01
7.200000000000000178e+00,2.915071701388888670e+01,5.719901373082855178e-01
7.599999999999999645e+00,2.900189199561403797e+01,5.818594678770392381e-01
8.000000000000000000e+00,2.884747968750000524e+01,5.906814010423931949e-01
8.400000000000000355e+00,2.870046626984126803e+01,5.971026172951887645e-01
8.800000000000000711e+00,2.856334990530302775e+01,6.059016234579680527e-01
9.199999999999999289e+00,2.843658967391304415e+01,6.160265881795227161e-01
9.599999999999999645e+00,2.833276171874999960e+01,6.264881397858846901e-01
1.000000000000000000e+01,2.823887124999999898e+01,6.359875035364255247e-01
1.040000000000000036e+01,2.815116386217948730e+01,6.445860013888428108e-01
1.080000000000000071e+01,2.806496604938270778e+01,6.529842450804694831e-01
1.119999999999999929e+01,2.798947358630952564e+01,6.634939549476879250e-01
1.159999999999999964e+01,2.791908584770114743e+01,6.768728966067868447e-01
1.200000000000000000e+01,2.785383645833333688e+01,6.864619900855479795e-01
1.240000000000000036e+01,2.780239012096774331e+01,6.944471770841088576e-01
1.280000000000000071e+01,2.776456998697916134e+01,7.021449358972932098e-01
1.319999999999999929e+01,2.772110669191919641e+01,7.102082582404809497e-01
1.359999999999999964e+01,2.768510171568627953e+01,7.178183875784828194e-01
1.400000000000000000e+01,2.764175535714285914e+01,7.248867696496504864e-01
1.440000000000000036e+01,2.759753674768519005e+01,7.326596735737208599e-01
1.480000000000000071e+01,2.755665512387386684e+01,7.375342257364632115e-01
1.519999999999999929e+01,2.751626260964912873e+01,7.407526330371957402e-01
1.559999999999999964e+01,2.746719230769231146e+01,7.394958131706601545e-01
1.600000000000000000e+01,2.742462213541667282e+01,7.379589216945036112e-01
1.639999999999999858e+01,2.738213490853658527e+01,7.396146353831906106e-01
1.680000000000000071e+01,2.734116790674602981e+01,7.387713022069434254e-01
1.719999999999999929e+01,2.730126041666667192e+01,7.377760406781316282e-01
1.760000000000000142e+01,2.726560156249999523e+01,7.365261171193022705e-01
1.800000000000000000e+01,2.723363726851852107e+01,7.384123278493091025e-01
1.839999999999999858e+01,2.720984148550725124e+01,7.401815548826845559e-01
1.880000000000000071e+01,2.717117819148936064e+01,7.404834561094781886e-01
1.919999999999999929e+01,2.712662695312500460e+01,7.383686346965843139e-01
1.960000000000000142e+01,2.708843749999999773e+01,7.362058501081593098e-01
2.000000000000000000e+01,2.705695375000000169e+01,7.335650309254941881e-01
2.039999999999999858e+01,2.702127757352941373e+01,7.311421674707143659e-01
2.080000000000000071e+01,2.697957852564102765e+01,7.316315748849034906e-01
2.119999999999999929e+01,2.693777672955975078e+01,7.315775557196123602e-01
2.160000000000000142e+01,2.690509027777777007e+01,7.318818946589791263e-01
2.200000000000000000e+01,2.687045928030302733e+01,7.320620097743719690e-01
2.239999999999999858e+01,2.684507514880953138e+01,7.323639296631557771e-01
2.280000000000000071e+01,2.681532931286549726e+01,7.348683737906208657e-01
2.319999999999999929e+01,2.678678125000000065e+01,7.395596856358952476e-01
2.360000000000000142e+01,2.676175741525423746e+01,7.416840955931791601e-01
2.400000000000000000e+01,2.673885902777777801e+01,7.432414804437076361e-01
2.439999999999999858e+01,2.671705891393443011e+01,7.466607417025951099e-01
2.480000000000000071e+01,2.669151377688172033e+01,7.525832862751740127e-01
2.519999999999999929e+01,2.666842311507936714e+01,7.574157729379557003e-01
2.560000000000000142e+01,2.665059863281249619e+01,7.615139890907717257e-01
2.600000000000000000e+01,2.663223557692307253e+01,7.651721842169614263e-01
2.639999999999999858e+01,2.661493623737374037e+01,7.696596150454929619e-01
2.680000000000000071e+01,2.659137888681592088e+01,7.746544921841953535e-01
2.719999999999999929e+01,2.656609359681372595e+01,7.801972246833264180e-01
2.760000000000000142e+01,2.654159571256038319e+01,7.843740325657111434e-01
2.800000000000000000e+01,2.651335833333333269e+01,7.876881436450730023e-01
2.839999999999999858e+01,2.648284947183098481e+01,7.925757869389622456e-01
2.880000000000000071e+01,2.645185112847222086e+01,7.996454115033648780e-01
2.919999999999999929e+01,2.642003381849315247e+01,8.037774518401898938e-01
2.960000000000000142e+01,2.638787471846845989e+01,8.059199786557619261e-01
3.000000000000000000e+01,2.635795569444444553e+01,8.086378052199955091e-01
3.039999999999999858e+01,2.632791241776316227e+01,8.110498696446147848e-01
3.080000000000000071e+01,2.629827299783549321e+01,8.147568953917286860e-01
3.119999999999999929e+01,2.626801749465812463e+01,8.184804419742369719e-01
3.160000000000000142e+01,2.623897428797468478e+01,8.199586142747695705e-01
3.200000000000000000e+01,2.620947877604167076e+01,8.209640475869811604e-01
3.239999999999999858e+01,2.617690727880658486e+01,8.225516039225955200e-01
3.279999999999999716e+01,2.613787944613821423e+01,8.250590070308138069e-01
3.320000000000000284e+01,2.610030208333333235e+01,8.286046271633977778e-01
3.360000000000000142e+01,2.606966728670634481e+01,8.341467005156903980e-01
3.400000000000000000e+01,2.603869203431372625e+01,8.407573029573913725e-01
3.439999999999999858e+01,2.600941848352713492e+01,8.474376209935581272e-01
3.479999999999999716e+01,2.597858632662835277e+01,8.536675631675585407e-01
3.520000000000000284e+01,2.595114062499999363e+01,8.586048202619649405e-01
3.560000000000000142e+01,2.592889232209737571e+01,8.627456814867985324e-01
3.600000000000000000e+01,2.590288622685185516e+01,8.673240864962536989e-01
3.639999999999999858e+01,2.587843750000000043e+01,8.725146093722834229e-01
3.679999999999999716e+01,2.585577853260869574e+01,8.787430701328825533e-01
3.720000000000000284e+01,2.583621931003583683e+01,8.850834282423503119e-01
3.760000000000000142e+01,2.581382214095744487e+01,8.929667972149043509e-01
3.800000000000000000e+01,2.578949989035087498e+01,9.009817006445212106e-01
3.839999999999999858e+01,2.576828070746527644e+01,9.080663927568556337e-01
3.879999999999999716e+01,2.575190893470790598e+01,9.143261242630209562e-01
3.920000000000000284e+01,2.573579102891156367e+01,9.214715824598826988e-01
3.960000000000000142e+01,2.572068350168349937e+01,9.275581000823551747e-01
4.000000000000000000e+01,2.570703781249999764e+01,9.315198286608786793e-01
4.039999999999999858e+01,2.569248525165016872e+01,9.348861435260991115e-01
4.079999999999999716e+01,2.567854973447712652e+01,9.387737282369529312e-01
4.120000000000000284e+01,2.566427447411002660e+01,9.439672129802226808e-01
4.160000000000000142e+01,2.565291656650640562e+01,9.503481179747900187e-01
4.200000000000000000e+01,2.564166557539682501e+01,9.564086935987138327e-01
