t,sigma_avg,sigma_err
0.000000000000000000e+00,nan,nan
4.000000000000000222e-01,2.691975106770833008e+02,4.277142390532712568e+01
8.000000000000000444e-01,1.946532630208333217e+02,2.144219191704441840e+01
1.199999999999999956e+00,1.739745052083333121e+02,1.448885592297917846e+01
1.600000000000000089e+00,1.635577018229166413e+02,1.093114185937653637e+01
2.000000000000000000e+00,1.570717223958333193e+02,8.953505729037855687e+00
2.399999999999999911e+00,1.519925998263888971e+02,7.604345466779220963e+00
2.799999999999999822e+00,1.480344501488095261e+02,6.663338803461957838e+00
3.200000000000000178e+00,1.449784241536457898e+02,5.926923020650597174e+00
3.600000000000000089e+00,1.427874305555555452e+02,5.394239836199374416e+00
4.000000000000000000e+00,1.411591276041667129e+02,4.957539548024750609e+00
4.400000000000000355e+00,1.397919886363636408e+02,4.578958710381075825e+00
4.799999999999999822e+00,1.387044314236111120e+02,4.301667610607113446e+00
5.200000000000000178e+00,1.376979667467948616e+02,4.059420198064697338e+00
5.599999999999999645e+00,1.369161253720238278e+02,3.881216147470882838e+00
6.000000000000000000e+00,1.362099704861111036e+02,3.709595951333289676e+00
6.400000000000000355e+00,1.356497786458333223e+02,3.586019835703146974e+00
6.799999999999999822e+00,1.352002297794118135e+02,3.511543980847140922e+00
7.200000000000000178e+00,1.348543012152777578e+02,3.455984689475265714e+00
7.599999999999999645e+00,1.345565323464912524e+02,3.398723516501455322e+00
8.000000000000000000e+00,1.343604231770833053e+02,3.361094786162021730e+00
8.400000000000000355e+00,1.342110528273809393e+02,3.340771340047511639e+00
8.800000000000000711e+00,1.340585582386363512e+02,3.327256027384433601e+00
9.199999999999999289e+00,1.339929336503623176e+02,3.310156528083304295e+00
9.599999999999999645e+00,1.339139051649305543e+02,3.283805670261300769e+00
1.000000000000000000e+01,1.338402708333333351e+02,3.258773733732290623e+00
1.040000000000000036e+01,1.337860336538461183e+02,3.225055061714841909e+00
1.080000000000000071e+01,1.337326687885802414e+02,3.196132352942118615e+00
1.119999999999999929e+01,1.336520972842262438e+02,3.189300088589545723e+00
1.159999999999999964e+01,1.335663326149425245e+02,3.174921166174681009e+00
1.200000000000000000e+01,1.334690685763889064e+02,3.155702688509712583e+00
1.240000000000000036e+01,1.333931972446236216e+02,3.144639215422673217e+00
1.280000000000000071e+01,1.332796964518229004e+02,3.136878507972547414e+00
1.319999999999999929e+01,1.331485819128787966e+02,3.139233767052308277e+00
1.359999999999999964e+01,1.330471951593137305e+02,3.145556485063329966e+00
1.400000000000000000e+01,1.329802172619047838e+02,3.147716437534777256e+00
1.440000000000000036e+01,1.328661407696758943e+02,3.148260029671766436e+00
1.480000000000000071e+01,1.327350598254504632e+02,3.157247134793855547e+00
1.519999999999999929e+01,1.326160286458333530e+02,3.168163660708374962e+00
1.559999999999999964e+01,1.325315190972222297e+02,3.186331612263217927e+00
1.600000000000000000e+01,1.324407838541666536e+02,3.199717169592105392e+00
1.639999999999999858e+01,1.323735810467480007e+02,3.218208514546470500e+00
1.680000000000000071e+01,1.323008891369047433e+02,3.232385832820992899e+00
1.719999999999999929e+01,1.322449666908914594e+02,3.246702595352712439e+00
1.760000000000000142e+01,1.321887352035984691e+02,3.264571556399475938e+00
1.800000000000000000e+01,1.321664513888888735e+02,3.282101103838205969e+00
1.839999999999999858e+01,1.321398584692029203e+02,3.302215847240506097e+00
1.880000000000000071e+01,1.320978197030141814e+02,3.323426991532747898e+00
1.919999999999999929e+01,1.320576481119791765e+02,3.343363840675488419e+00
1.960000000000000142e+01,1.320223240858843496e+02,3.370413934598395223e+00
2.000000000000000000e+01,1.319911213541666655e+02,3.399123105211791174e+00
2.039999999999999858e+01,1.319674714052287641e+02,3.431227727573686881e+00
2.080000000000000071e+01,1.319412374799679526e+02,3.460573878715681673e+00
2.119999999999999929e+01,1.319078758844339632e+02,3.486588728493188238e+00
2.160000000000000142e+01,1.318838937114197165e+02,3.508472814507352489e+00
2.200000000000000000e+01,1.318635085227272725e+02,3.531050731226054396e+00
2.239999999999999858e+01,1.318327520461309916e+02,3.558073154292364038e+00
2.280000000000000071e+01,1.317939103618421086e+02,3.579274248469924924e+00
2.319999999999999929e+01,1.317190580100574948e+02,3.593137160268141894e+00
2.360000000000000142e+01,1.316526024011299398e+02,3.606215287102659151e+00
2.400000000000000000e+01,1.316033472222222258e+02,3.627940807294430137e+00
2.439999999999999858e+01,1.315551861338798005e+02,3.653288912040635328e+00
2.480000000000000071e+01,1.315062453797042963e+02,3.680999296349933836e+00
2.519999999999999929e+01,1.314572784391534412e+02,3.701911580932562895e+00
2.560000000000000142e+01,1.314008972167968636e+02,3.721303206961596555e+00
2.600000000000000000e+01,1.313371181891025685e+02,3.737846128213501373e+00
2.639999999999999858e+01,1.312728274936868615e+02,3.753194009421933153e+00
2.680000000000000071e+01,1.312194954912935145e+02,3.774346601594892103e+00
2.719999999999999929e+01,1.311825099571078681e+02,3.797089319611349545e+00
2.760000000000000142e+01,1.311592364885265738e+02,3.819407665114686878e+00
2.800000000000000000e+01,1.311359683779761838e+02,3.844298950496464862e+00
2.839999999999999858e+01,1.311170099765258499e+02,3.874227255818735394e+00
2.880000000000000071e+01,1.310895847800925935e+02,3.902419508834292117e+00
2.919999999999999929e+01,1.310490903253424619e+02,3.928863161120616621e+00
2.960000000000000142e+01,1.309805222409909788e+02,3.953602583731140818e+00
3.000000000000000000e+01,1.309162184027777585e+02,3.979840502973905014e+00
3.039999999999999858e+01,1.308568948739035136e+02,4.015472596640659475e+00
3.080000000000000071e+01,1.308011025432900283e+02,4.051340660169245211e+00
3.119999999999999929e+01,1.307434154647436060e+02,4.084462422837151330e+00
3.160000000000000142e+01,1.306747168380801440e+02,4.114730729615697413e+00
3.200000000000000000e+01,1.306229466145833271e+02,4.139295991464543079e+00
3.239999999999999858e+01,1.305773386059670997e+02,4.159945349963784622e+00
3.279999999999999716e+01,1.305318321265244208e+02,4.174356021898181446e+00
3.320000000000000284e+01,1.304693903739959637e+02,4.192083236683898484e+00
3.360000000000000142e+01,1.304136194816468048e+02,4.212010726517847026e+00
3.400000000000000000e+01,1.303715517769607857e+02,4.227476329026513824e+00
3.439999999999999858e+01,1.303253206758720921e+02,4.244857902471683708e+00
3.479999999999999716e+01,1.302824182830459847e+02,4.260297928134368028e+00
3.520000000000000284e+01,1.302309073153409145e+02,4.278119688703140966e+00
3.560000000000000142e+01,1.301946676029962475e+02,4.291910659590255861e+00
3.600000000000000000e+01,1.301622829861110802e+02,4.299423307114440540e+00
3.639999999999999858e+01,1.301298248626374061e+02,4.304787118222970221e+00
3.679999999999999716e+01,1.301019559556159777e+02,4.310297548083499741e+00
3.720000000000000284e+01,1.300651657706093260e+02,4.316753430691672833e+00
3.760000000000000142e+01,1.300276761968084998e+02,4.322734205412412933e+00
3.800000000000000000e+01,1.300072313596490972e+02,4.325804454129805521e+00
3.839999999999999858e+01,1.299943983289930998e+02,4.328851004988631068e+00
3.879999999999999716e+01,1.299722052190721513e+02,4.332151649040190122e+00
3.920000000000000284e+01,1.299578284438775313e+02,4.331520990485972611e+00
3.960000000000000142e+01,1.299378051346801044e+02,4.329518996494873484e+00
4.000000000000000000e+01,1.299242109374999927e+02,4.322144877734955593e+00
4.039999999999999858e+01,1.299264000618811963e+02,4.312440465728973216e+00
4.079999999999999716e+01,1.299250689338235247e+02,4.303586961003619038e+00
4.120000000000000284e+01,1.299274195995145647e+02,4.299121439797935373e+00
4.160000000000000142e+01,1.299248722956730830e+02,4.293881529530173324e+00
4.200000000000000000e+01,1.299194370039682553e+02,4.285478869208117381e+00
4.239999999999999858e+01,1.299171948702830548e+02,4.272205715273908133e+00
4.279999999999999716e+01,1.299229848130841560e+02,4.264555899011716278e+00
4.320000000000000284e+01,1.299304277584876104e+02,4.258430586921450711e+00
4.360000000000000142e+01,1.299372969227828776e+02,4.249944998432184207e+00
4.400000000000000000e+01,1.299398768939394131e+02,4.244820626805185348e+00
4.439999999999999858e+01,1.299382202515014910e+02,4.241167951526288782e+00
4.479999999999999716e+01,1.299363583519345298e+02,4.236507824499893715e+00
4.520000000000000284e+01,1.299372718473451016e+02,4.232197771553564358e+00
4.560000000000000142e+01,1.299220988669590611e+02,4.231091837239213227e+00
4.600000000000000000e+01,1.299160099637681185e+02,4.236246133057362862e+00
4.639999999999999858e+01,1.299159482758620641e+02,4.241903995639005664e+00
4.679999999999999716e+01,1.299161480591168356e+02,4.243860222374654434e+00
4.720000000000000284e+01,1.299126765536722701e+02,4.243208130682080359e+00
4.760000000000000142e+01,1.299185005252100495e+02,4.240816855700213495e+00
4.800000000000000000e+01,1.299241080729166811e+02,4.239174896626248135e+00
4.839999999999999858e+01,1.299267691115702519e+02,4.236929562164060137e+00
4.879999999999999716e+01,1.299285689890710671e+02,4.235534104612059814e+00
4.920000000000000284e+01,1.299327913279132360e+02,4.235201993375961038e+00
4.960000000000000142e+01,1.299436974966397713e+02,4.234679478566431676e+00
5.000000000000000000e+01,1.299541624999999954e+02,4.239532541998053183e+00
5.039999999999999858e+01,1.299564112103174978e+02,4.238701935873318227e+00
5.079999999999999716e+01,1.299491633858268074e+02,4.238484075424135966e+00
5.120000000000000284e+01,1.299490336100260492e+02,4.240442876665658112e+00
5.160000000000000142e+01,1.299588622416020769e+02,4.240187888200537714e+00
5.200000000000000000e+01,1.299547896634615540e+02,4.239603996502732564e+00
5.239999999999999858e+01,1.299468909033078887e+02,4.239309986415128684e+00
5.279999999999999716e+01,1.299307627051767895e+02,4.237474374771452723e+00
5.320000000000000284e+01,1.299254836309523284e+02,4.236665051522678027e+00
5.360000000000000142e+01,1.299165792133084665e+02,4.238202654606533670e+00
5.400000000000000000e+01,1.299100540123456824e+02,4.241279219172208848e+00
5.439999999999999858e+01,1.299086454503676578e+02,4.241439052185027592e+00
5.479999999999999716e+01,1.299062043795620411e+02,4.242077371630664118e+00
5.520000000000000284e+01,1.299002585295893368e+02,4.243148395075963641e+00
5.560000000000000142e+01,1.298933434502397972e+02,4.243386547546004195e+00
5.600000000000000000e+01,1.298891555059523739e+02,4.245178761587710348e+00
5.639999999999999858e+01,1.298818705673758984e+02,4.248812415262177566e+00
5.679999999999999716e+01,1.298697256455399156e+02,4.253230733722655366e+00
5.720000000000000284e+01,1.298628350815850752e+02,4.259615108955651763e+00
5.760000000000000142e+01,1.298559714988425924e+02,4.266732467991893429e+00
5.800000000000000000e+01,1.298440804597700833e+02,4.271620927134546442e+00
5.839999999999999858e+01,1.298309503424657692e+02,4.278078772342342795e+00
5.879999999999999716e+01,1.298289452239229149e+02,4.284095417169154096e+00
5.920000000000000284e+01,1.298297490850224847e+02,4.286653405076866541e+00
5.960000000000000142e+01,1.298222455257270553e+02,4.287458617538427497e+00
6.000000000000000000e+01,1.298219947916666683e+02,4.289681800755252183e+00
6.039999999999999858e+01,1.298250586368653501e+02,4.295669356475498191e+00
6.079999999999999716e+01,1.298338747258772230e+02,4.298675033645970700e+00
6.120000000000000284e+01,1.298392293028322229e+02,4.300355849978813261e+00
6.160000000000000142e+01,1.298434659090908951e+02,4.302476839935169828e+00
6.200000000000000000e+01,1.298440389784946092e+02,4.304509456246345955e+00
6.239999999999999858e+01,1.298395198985042782e+02,4.308599592001567835e+00
6.279999999999999716e+01,1.298282394506369428e+02,4.313470448359379539e+00
6.320000000000000284e+01,1.298152393196202183e+02,4.321631080075063025e+00
6.360000000000000142e+01,1.298027401074423324e+02,4.330109286183671635e+00
6.400000000000000000e+01,1.297804459635416663e+02,4.338605574481729121e+00
6.440000000000000568e+01,1.297535455486542446e+02,4.347216659216029733e+00
6.479999999999999716e+01,1.297360210905349902e+02,4.354855798142680534e+00
6.520000000000000284e+01,1.297184049079754402e+02,4.362223003483967076e+00
6.559999999999999432e+01,1.296912823932926813e+02,4.366496918117517723e+00
6.600000000000000000e+01,1.296630808080808208e+02,4.368376337892867056e+00
6.640000000000000568e+01,1.296304577685743027e+02,4.371235967471536199e+00
6.679999999999999716e+01,1.295998892839321570e+02,4.375161566995295459e+00
6.720000000000000284e+01,1.295645352802579282e+02,4.378290887293482037e+00
6.759999999999999432e+01,1.295273283407297811e+02,4.380996857646212383e+00
6.800000000000000000e+01,1.294955484068627243e+02,4.384974867511317598e+00
6.840000000000000568e+01,1.294645361232943230e+02,4.391624931071325122e+00
6.879999999999999716e+01,1.294368111070736518e+02,4.396827229900835299e+00
6.920000000000000284e+01,1.294033974590558671e+02,4.403970650250453645e+00
6.959999999999999432e+01,1.293687410201149817e+02,4.411925973051642025e+00
7.000000000000000000e+01,1.293448437499999670e+02,4.418532483539197919e+00
7.040000000000000568e+01,1.293230853456439320e+02,4.427006777952822603e+00
7.079999999999999716e+01,1.292966160546139349e+02,4.440111130198470590e+00
7.120000000000000284e+01,1.292680609199438209e+02,4.452964041756636071e+00
7.159999999999999432e+01,1.292340069250465717e+02,4.465062105231466738e+00
7.200000000000000000e+01,1.291967809606481410e+02,4.477170117038738795e+00
7.240000000000000568e+01,1.291575866137200705e+02,4.487393279707601934e+00
7.279999999999999716e+01,1.291209463713370269e+02,4.498342230722971458e+00
7.320000000000000284e+01,1.290805797472677341e+02,4.508815714438261679e+00
7.359999999999999432e+01,1.290380151721014386e+02,4.518180811976816535e+00
7.400000000000000000e+01,1.290011585022522524e+02,4.527736968501011816e+00
7.440000000000000568e+01,1.289639126904121724e+02,4.538837703535932633e+00
7.479999999999999716e+01,1.289284815062388532e+02,4.549970104463889164e+00
7.520000000000000284e+01,1.288894545101950087e+02,4.562600277298552776e+00
7.559999999999999432e+01,1.288496803350969913e+02,4.572584314091779234e+00
7.600000000000000000e+01,1.288154180372806934e+02,4.579656635554643529e+00
7.640000000000000568e+01,1.287737647251308886e+02,4.587823239628988858e+00
7.679999999999999716e+01,1.287279608832465101e+02,4.598583503848462151e+00
7.720000000000000284e+01,1.286794041450777399e+02,4.610660455497496812e+00
7.759999999999999432e+01,1.286301801439003327e+02,4.622767723535027962e+00
7.800000000000000000e+01,1.285821674679487501e+02,4.636269683751571336e+00
7.840000000000000568e+01,1.285344945790816382e+02,4.646919848433549660e+00
7.879999999999999716e+01,1.284886460977157299e+02,4.655131298342637614e+00
7.920000000000000284e+01,1.284415693392255662e+02,4.663054060156422764e+00
7.959999999999999432e+01,1.283947079145728765e+02,4.669961289305543772e+00
8.000000000000000000e+01,1.283565338541666847e+02,4.675216696129869121e+00
8.040000000000000568e+01,1.283157364220564034e+02,4.679100677355346072e+00
8.079999999999999716e+01,1.282743811881188378e+02,4.681649538222607987e+00
8.120000000000000284e+01,1.282294193862889813e+02,4.685410706726098162e+00
8.159999999999999432e+01,1.281837073631536157e+02,4.688848221955332463e+00
8.200000000000000000e+01,1.281342174796747884e+02,4.691433527923906333e+00
8.240000000000000568e+01,1.280816583232200685e+02,4.692464004776065956e+00
8.279999999999999716e+01,1.280243068136070974e+02,4.694540521392402077e+00
8.320000000000000284e+01,1.279682917668269084e+02,4.693296954711733804e+00
8.359999999999999432e+01,1.279112340510367005e+02,4.691144355846152969e+00
8.400000000000000000e+01,1.278497643849206469e+02,4.688361748191384848e+00
8.440000000000000568e+01,1.277969083234596894e+02,4.684967804449123641e+00
8.479999999999999716e+01,1.277462129029088373e+02,4.681897927442518537e+00
8.520000000000000284e+01,1.276898413047730685e+02,4.678764622416093921e+00
8.559999999999999432e+01,1.276375170366044074e+02,4.674832680697759812e+00
8.600000000000000000e+01,1.275857667151162786e+02,4.671480937545749335e+00
8.640000000000000568e+01,1.275384150752314554e+02,4.670039487437987802e+00
8.679999999999999716e+01,1.274917158698156499e+02,4.670637852877960405e+00
8.720000000000000284e+01,1.274402905198776637e+02,4.671618321222719139e+00
8.759999999999999432e+01,1.273889994767884417e+02,4.672860721485536217e+00
8.800000000000000000e+01,1.273317566287878861e+02,4.675178309824028489e+00
8.840000000000000568e+01,1.272722626791100708e+02,4.674034638142181564e+00
8.879999999999999716e+01,1.272059285848348225e+02,4.672823792299047874e+00
8.920000000000000284e+01,1.271416257940956740e+02,4.673324921520727315e+00
8.959999999999999432e+01,1.270775681268601431e+02,4.674497083412979315e+00
9.000000000000000000e+01,1.270108425925925957e+02,4.677062261753894390e+00
9.040000000000000568e+01,1.269495241058259580e+02,4.680683622498224672e+00
9.079999999999999716e+01,1.268848751835535893e+02,4.684219095911580588e+00
9.120000000000000284e+01,1.268211405793128677e+02,4.686794435529342273e+00
9.159999999999999432e+01,1.267569482350800882e+02,4.688434881356586814e+00
9.200000000000000000e+01,1.266927830615941986e+02,4.687861583824876277e+00
9.240000000000000568e+01,1.266303267045454248e+02,4.686122349288117661e+00
9.279999999999999716e+01,1.265720153107040460e+02,4.687258985210130291e+00
9.320000000000000284e+01,1.265201202610872571e+02,4.688584781564519410e+00
9.359999999999999432e+01,1.264632345085470178e+02,4.691223248368631360e+00
9.400000000000000000e+01,1.264048980496453822e+02,4.694226711736370738e+00
9.440000000000000568e+01,1.263509986317090181e+02,4.699562755188188667e+00
9.479999999999999716e+01,1.262956509317862412e+02,4.706207326798606871e+00
9.520000000000000284e+01,1.262383392419467754e+02,4.711813710466808303e+00
9.559999999999999432e+01,1.261818220449790715e+02,4.715498069078532417e+00
9.600000000000000000e+01,1.261275455729166595e+02,4.721066169928652023e+00
9.640000000000000568e+01,1.260729080221300080e+02,4.727251059840792635e+00
9.679999999999999716e+01,1.260142023932506845e+02,4.732243255720288921e+00
9.720000000000000284e+01,1.259530167609739237e+02,4.737583858659435876e+00
9.759999999999999432e+01,1.258877102544399094e+02,4.742586092497926842e+00
9.800000000000000000e+01,1.258235958758503301e+02,4.749153490074463413e+00
9.840000000000000568e+01,1.257595253218157012e+02,4.754873189623546104e+00
9.879999999999999716e+01,1.257023448043184999e+02,4.759196028615125584e+00
9.920000000000000284e+01,1.256429740003360109e+02,4.764521745113052376e+00
9.959999999999999432e+01,1.255849585843373717e+02,4.771610784346303369e+00
1.000000000000000000e+02,1.255272562500000078e+02,4.777309713797977864e+00
1.004000000000000057e+02,1.254648945883133990e+02,4.781004255497337319e+00
1.007999999999999972e+02,1.254064639136904873e+02,4.782121008409421670e+00
1.012000000000000028e+02,1.253542984189723057e+02,4.781664287608098363e+00
1.015999999999999943e+02,1.253006920521653740e+02,4.784362166094204838e+00
1.020000000000000000e+02,1.252503257761437965e+02,4.788213586950482714e+00
1.024000000000000057e+02,1.252009663899739564e+02,4.791281457890812945e+00
1.027999999999999972e+02,1.251500233057717253e+02,4.795195281672249621e+00
1.032000000000000028e+02,1.250987716004521815e+02,4.798584029569820331e+00
1.035999999999999943e+02,1.250515705437580607e+02,4.803670441894260179e+00
1.040000000000000000e+02,1.249992067307692594e+02,4.807086158285376776e+00
1.044000000000000057e+02,1.249466016123882639e+02,4.809978312679720425e+00
1.047999999999999972e+02,1.248918177480915972e+02,4.812723582279059720e+00
1.052000000000000028e+02,1.248417953897338322e+02,4.816499333777002789e+00
1.055999999999999943e+02,1.247948597301136431e+02,4.820813342432333393e+00
1.060000000000000000e+02,1.247482350628930874e+02,4.826319879490246656e+00
1.064000000000000057e+02,1.247044564536340658e+02,4.834110682577406948e+00
