r,gSC_mean,gSC_err
5.000000000000000278e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.500000000000000222e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.500000000000000333e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.500000000000000111e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.500000000000000444e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.500000000000001332e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.500000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.500000000000000888e-01,1.916898049487561018e-04,1.251567924103068108e-05
9.499999999999999556e-01,4.080304489832246584e-01,3.474861545273387193e-04
1.050000000000000044e+00,2.203724963309704243e+00,1.652012302572262612e-03
1.150000000000000133e+00,2.143282928632332496e+00,1.154500595293894184e-03
1.250000000000000000e+00,1.414710440214573595e+00,8.083352255997539168e-04
1.350000000000000089e+00,9.797723688446534629e-01,5.431245971874762001e-04
1.450000000000000178e+00,7.751592394255173435e-01,4.644645639544959939e-04
1.550000000000000044e+00,7.020820562788221419e-01,5.650939577082137507e-04
1.650000000000000133e+00,7.157811727142077141e-01,5.112672589519335004e-04
1.750000000000000000e+00,8.028426531419228240e-01,4.141306728478958560e-04
1.850000000000000089e+00,9.402857174290328857e-01,5.812013785587009278e-04
1.950000000000000178e+00,1.082713042420466287e+00,5.221959651229628142e-04
2.049999999999999822e+00,1.180430844253665290e+00,3.860440091382373053e-04
2.150000000000000355e+00,1.178927475413184212e+00,4.547560382062086040e-04
2.250000000000000000e+00,1.095610785480707117e+00,3.251965983071530429e-04
2.350000000000000533e+00,9.989068969088936711e-01,1.734289094950033103e-04
2.450000000000000178e+00,9.310246377886594038e-01,4.789333744281685547e-04
2.549999999999999822e+00,9.064397069973540999e-01,4.122562222901156813e-04
2.650000000000000355e+00,9.193935834146105268e-01,2.960175719758799439e-04
2.750000000000000000e+00,9.592373892638528243e-01,2.138156787993881027e-04
2.850000000000000533e+00,1.004948904572511292e+00,3.619926924226813118e-04
2.950000000000000178e+00,1.039090796689998486e+00,2.569230301993520181e-04
3.049999999999999822e+00,1.052867989847844576e+00,2.003317308748127823e-04
3.150000000000000355e+00,1.042626850573148412e+00,3.331027382415891131e-04
3.250000000000000000e+00,1.019079799440507417e+00,1.903736127662403383e-04
3.350000000000000533e+00,9.931388943658436830e-01,2.496447021268378822e-04
3.450000000000000178e+00,9.757099550975656399e-01,2.406918786605108493e-04
3.549999999999999822e+00,9.702160962103889563e-01,2.978102096810906021e-04
3.650000000000000355e+00,9.775461338906487052e-01,2.085013083774833135e-04
3.750000000000000000e+00,9.922659791593202439e-01,3.211146427610780886e-04
3.850000000000000533e+00,1.006381006183686644e+00,1.802590930009414984e-04
3.950000000000000178e+00,1.015718120262130153e+00,2.753936085538221052e-04
4.050000000000000711e+00,1.016812755722788175e+00,2.922428693881492655e-04
4.150000000000000355e+00,1.011757987308219864e+00,2.559430004482177558e-04
4.250000000000000000e+00,1.002960021659176526e+00,1.930955196274961765e-04
4.349999999999999645e+00,9.954603407001370030e-01,2.013593913238236814e-04
4.450000000000000178e+00,9.907252863206773563e-01,1.931671261648875131e-04
4.550000000000000711e+00,9.904046944513303918e-01,2.096618139263465793e-04
4.650000000000000355e+00,9.940961527123455266e-01,1.700181247935536621e-04
4.750000000000000000e+00,9.992960879101404625e-01,1.519417531752813939e-04
4.850000000000000533e+00,1.003960793641807125e+00,1.827554316415360932e-04
4.950000000000000178e+00,1.005768196420290250e+00,1.388219046946428947e-04
5.050000000000000711e+00,1.005411518127913517e+00,1.705844362548099378e-04
5.150000000000000355e+00,1.003363418108931704e+00,1.800856586039583653e-04
5.250000000000000000e+00,1.000210431679815049e+00,1.052106790307814769e-04
5.350000000000000533e+00,9.977835780392183551e-01,1.488887416981613996e-04
5.450000000000000178e+00,9.967357203708075986e-01,2.005137484288319397e-04
5.550000000000000711e+00,9.970739347477500791e-01,1.583157624544136968e-04
5.650000000000000355e+00,9.987119253067364699e-01,1.305950598331390459e-04
5.750000000000000000e+00,1.000329012658630390e+00,1.602606881253140140e-04
5.850000000000000533e+00,1.001434167009720655e+00,1.842446701706720153e-04
5.950000000000000178e+00,1.002126478733074366e+00,7.359884809076892691e-05
6.050000000000000711e+00,1.001956605273338186e+00,1.589741747762215033e-04
6.150000000000000355e+00,1.000845741936152500e+00,1.595917993192302680e-04
6.250000000000000000e+00,9.999712946518537482e-01,1.358596980740398995e-04
6.350000000000000533e+00,9.989765542461730430e-01,1.219098890266868366e-04
6.450000000000000178e+00,9.990993881965808399e-01,7.987439512805987059e-05
6.550000000000000711e+00,9.992095157380743720e-01,1.438264148911294832e-04
6.650000000000000355e+00,9.997977750732942592e-01,6.501031027437069270e-05
6.750000000000000000e+00,1.000435190440793765e+00,1.481266358511817093e-04
6.850000000000000533e+00,1.000806872625889410e+00,1.642107140850901869e-04
6.950000000000000178e+00,1.000758995022224207e+00,1.581841441613803044e-04
7.050000000000000711e+00,1.000664841821222950e+00,7.544549310647482188e-05
7.150000000000000355e+00,1.000201935151112664e+00,1.587132210314828808e-04
7.250000000000000000e+00,1.000033970629032209e+00,8.231112102788470020e-05
7.350000000000000533e+00,9.997458800991948502e-01,1.489950308717603270e-04
7.450000000000000178e+00,9.998708602268431278e-01,8.718030058678166369e-05
7.550000000000000711e+00,9.999221656835365346e-01,1.483247592338869669e-04
7.650000000000000355e+00,9.998955280099126597e-01,1.161757271264968086e-04
7.750000000000000000e+00,1.000306915380711814e+00,1.109839946754733798e-04
7.850000000000000533e+00,1.000413332111838249e+00,1.253647308672599565e-04
7.950000000000000178e+00,1.000357846307742937e+00,9.864697128894906754e-05
8.050000000000000711e+00,1.000300442458148087e+00,9.842572270707594044e-05
8.150000000000000355e+00,1.000134774132229065e+00,8.602031026305531213e-05
8.250000000000000000e+00,1.000055041517612819e+00,1.204296984241130672e-04
8.350000000000001421e+00,1.000053113804048710e+00,1.017287492041845439e-04
8.449999999999999289e+00,9.999586833335522007e-01,1.571934082403335169e-04
8.550000000000000711e+00,1.000074376829471534e+00,1.092096019412596992e-04
8.650000000000000355e+00,1.000241181148978420e+00,6.566844065850429668e-05
8.750000000000000000e+00,1.000242947172947705e+00,8.720317127393913505e-05
8.850000000000001421e+00,1.000446036942462813e+00,1.212367128758739756e-04
8.949999999999999289e+00,1.000228988031334421e+00,5.069351529957410600e-05
9.050000000000000711e+00,1.000161164068728237e+00,1.754356302472298286e-04
9.150000000000000355e+00,1.000165277356558358e+00,1.465651383033858373e-04
9.250000000000000000e+00,1.000212039266520136e+00,7.117256520853403078e-05
9.350000000000001421e+00,1.000208577296199497e+00,6.902299448565124963e-05
9.449999999999999289e+00,1.000023017559533489e+00,6.474060525931604867e-05
9.550000000000000711e+00,1.000131123091555496e+00,1.351526801966849837e-04
9.650000000000002132e+00,1.000192689145000369e+00,1.212691435487368830e-04
9.750000000000000000e+00,1.000168937366842759e+00,9.093556493304389018e-05
9.850000000000001421e+00,1.000346473402117464e+00,6.642676682543078074e-05
9.949999999999999289e+00,1.000027149118507097e+00,3.377503178267984862e-05
