r,gSC_mean,gSC_err
5.000000000000000278e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.500000000000000222e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.500000000000000333e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.500000000000000111e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.500000000000000444e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.500000000000001332e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.500000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.500000000000000888e-01,1.978717152378691650e-04,1.197239493839441156e-05
9.499999999999999556e-01,4.084129688929311053e-01,2.831801367579976224e-04
1.050000000000000044e+00,2.202838946202120951e+00,7.926430720948560117e-04
1.150000000000000133e+00,2.142989651117044314e+00,3.586910311597948085e-04
1.250000000000000000e+00,1.414653326926710530e+00,6.915079040194394445e-04
1.350000000000000089e+00,9.802213335700308283e-01,3.558145249850189228e-04
1.450000000000000178e+00,7.756224961429379894e-01,4.578991524706670069e-04
1.550000000000000044e+00,7.014686758455965787e-01,2.741072662579028207e-04
1.650000000000000133e+00,7.149570891654011273e-01,2.558547322659099300e-04
1.750000000000000000e+00,8.029503852842883038e-01,3.274039929294887208e-04
1.850000000000000089e+00,9.407942041642387565e-01,3.176653260361266061e-04
1.950000000000000178e+00,1.083375567465964640e+00,4.494898584366975049e-04
2.049999999999999822e+00,1.180128008748985824e+00,2.536465248262315228e-04
2.150000000000000355e+00,1.178762681376531507e+00,3.459814009906482177e-04
2.250000000000000000e+00,1.095600756609304005e+00,9.212413340660196908e-05
2.350000000000000533e+00,9.983369677813620502e-01,3.880131672819417030e-04
2.450000000000000178e+00,9.305219227678639404e-01,1.073770317416421097e-04
2.549999999999999822e+00,9.056919970188017643e-01,2.170324592853364117e-04
2.650000000000000355e+00,9.197199178560115929e-01,1.532617257351449349e-04
2.750000000000000000e+00,9.589968443226283279e-01,1.557588444742536631e-04
2.850000000000000533e+00,1.005372727510970288e+00,2.261226557680923491e-04
2.950000000000000178e+00,1.040573146346066791e+00,1.329903800182970621e-04
3.049999999999999822e+00,1.053059818732307917e+00,1.578568375342192251e-04
3.150000000000000355e+00,1.042609644211817566e+00,1.475803250389552169e-04
3.250000000000000000e+00,1.018920052376065311e+00,1.437565505828830885e-04
3.350000000000000533e+00,9.928848283377973427e-01,2.212307545267061645e-04
3.450000000000000178e+00,9.750194253498408736e-01,1.149395976319707448e-04
3.549999999999999822e+00,9.703155968500837281e-01,2.048086394430394610e-04
3.650000000000000355e+00,9.775644668879225341e-01,1.613155359468399234e-04
3.750000000000000000e+00,9.922707747036595416e-01,1.491841720904592196e-04
3.850000000000000533e+00,1.006603209086097239e+00,1.495351369457378822e-04
3.950000000000000178e+00,1.015579206633823173e+00,1.174550511196430301e-04
4.050000000000000711e+00,1.016858538291585345e+00,2.308069825416570701e-04
4.150000000000000355e+00,1.011564349518939254e+00,9.093938573739546681e-05
4.250000000000000000e+00,1.003116521595231569e+00,6.197567183551278848e-05
4.349999999999999645e+00,9.950913617459772320e-01,1.059377147104418698e-04
4.450000000000000178e+00,9.904185020798458305e-01,1.370429395739699305e-04
4.550000000000000711e+00,9.906169647212591522e-01,8.419653221505917862e-05
4.650000000000000355e+00,9.940738467295744396e-01,5.844169697767928422e-05
4.750000000000000000e+00,9.992563707370664128e-01,1.210154088073344531e-04
4.850000000000000533e+00,1.003627787071428301e+00,1.593038566519366049e-04
4.950000000000000178e+00,1.005907799720929363e+00,1.288888191372576067e-04
5.050000000000000711e+00,1.005574545539534181e+00,1.723412511444489691e-04
5.150000000000000355e+00,1.002916986233120200e+00,4.987187111549406046e-05
5.250000000000000000e+00,1.000124015511493436e+00,1.144933037831161242e-04
5.350000000000000533e+00,9.976625468423886423e-01,9.005647603368692228e-05
5.450000000000000178e+00,9.966433133917865783e-01,1.638116788534665306e-04
5.550000000000000711e+00,9.970334038879297145e-01,6.599644312379304007e-05
5.650000000000000355e+00,9.985700699764139543e-01,8.463701844295439458e-05
5.750000000000000000e+00,1.000345918823078772e+00,1.310226691992514940e-04
5.850000000000000533e+00,1.001746981004319137e+00,1.414964749028839604e-04
5.950000000000000178e+00,1.002154077776970409e+00,1.043154698667609302e-04
6.050000000000000711e+00,1.001916839971569662e+00,1.110086543096344735e-04
6.150000000000000355e+00,1.000923171112376941e+00,1.022273961819984445e-04
6.250000000000000000e+00,9.994751478662335931e-01,9.905103932350980500e-05
6.350000000000000533e+00,9.988305355699587107e-01,6.247888384355446340e-05
6.450000000000000178e+00,9.987402578313393509e-01,1.189480586578489370e-04
6.550000000000000711e+00,9.990966278039523640e-01,4.955704020855543866e-05
6.650000000000000355e+00,9.997453913787237578e-01,8.298896612535492810e-05
6.750000000000000000e+00,1.000403007705370717e+00,1.152811200130686523e-04
6.850000000000000533e+00,1.000910397699863008e+00,1.329354756074623087e-04
6.950000000000000178e+00,1.000951768462312597e+00,8.926914098926404815e-05
7.050000000000000711e+00,1.000726875380329783e+00,1.019141699541190564e-04
7.150000000000000355e+00,1.000068738159047843e+00,8.757153184945307438e-05
7.250000000000000000e+00,9.998664719037575477e-01,8.552789083616787688e-05
7.350000000000000533e+00,9.996381025425146172e-01,8.739985822300028336e-05
7.450000000000000178e+00,9.995860638327791481e-01,7.189898881412221164e-05
7.550000000000000711e+00,9.998759558263563552e-01,5.626263974766157521e-05
7.650000000000000355e+00,1.000106399011898128e+00,5.381003889833852442e-05
7.750000000000000000e+00,1.000373759899327197e+00,5.470477179019365423e-05
7.850000000000000533e+00,1.000321734452443767e+00,6.627218272941842075e-05
7.950000000000000178e+00,1.000442118980893413e+00,5.540192349850656898e-05
8.050000000000000711e+00,1.000298203220967297e+00,7.037956758560011351e-05
8.150000000000000355e+00,1.000102241339720033e+00,4.497139046350912786e-05
8.250000000000000000e+00,1.000059409693310197e+00,7.872545677110668585e-05
8.350000000000001421e+00,9.997970070170459911e-01,7.807137055588917384e-05
8.449999999999999289e+00,9.998886280619032618e-01,6.765437022284473108e-05
8.550000000000000711e+00,9.999894850658208600e-01,7.422039008424268945e-05
8.650000000000000355e+00,1.000238068834223837e+00,7.986822665269558276e-05
8.750000000000000000e+00,1.000302598728196601e+00,2.994654622633576311e-05
8.850000000000001421e+00,1.000272781445011638e+00,6.373993185455576621e-05
8.949999999999999289e+00,1.000251248659739689e+00,5.109448991921729835e-05
9.050000000000000711e+00,1.000086314980780156e+00,5.935991926701510125e-05
9.150000000000000355e+00,1.000088446868506953e+00,5.198524660108361982e-05
9.250000000000000000e+00,9.999321197204658063e-01,2.944437667789680173e-05
9.350000000000001421e+00,1.000031146042840380e+00,3.951606634050432387e-05
9.449999999999999289e+00,1.000057299799211208e+00,3.156714704756209255e-05
9.550000000000000711e+00,1.000076593764891664e+00,6.999994139062696956e-05
9.650000000000002132e+00,1.000152148521261442e+00,5.610743363434468975e-05
9.750000000000000000e+00,1.000101199199085356e+00,5.381934366011235156e-05
9.850000000000001421e+00,1.000159978999723309e+00,7.142960282658679513e-05
9.949999999999999289e+00,1.000122747378857868e+00,6.260940799921868919e-05
