t,D_cat_mean,D_cat_err,D_ani_mean,D_ani_err
0.000000000000000000e+00,nan,nan,nan,nan
4.000000000000000222e-01,1.851626416666666275e-01,1.897803132547579890e-03,1.877786916666666084e-01,1.452756816719934230e-03
8.000000000000000444e-01,1.315305666666666540e-01,9.364055209729992956e-04,1.328905520833333354e-01,7.440159624918094494e-04
1.199999999999999956e+00,1.134661666666666735e-01,6.130067487088706503e-04,1.144000513888888959e-01,5.065110898568948904e-04
1.600000000000000089e+00,1.043383552083333166e-01,4.511440909880718971e-04,1.050638562499999901e-01,3.901275882605724022e-04
2.000000000000000000e+00,9.883469999999999756e-02,3.545136710087471409e-04,9.942818333333333647e-02,3.205180299622226408e-04
2.399999999999999911e+00,9.515276388888890824e-02,2.877199449431806972e-04,9.565158333333333152e-02,2.756071000505089263e-04
2.799999999999999822e+00,9.251027380952384083e-02,2.409544242481383397e-04,9.294669642857143754e-02,2.439961913890287704e-04
3.200000000000000178e+00,9.052065624999998394e-02,2.040655437401797992e-04,9.090478124999998299e-02,2.175207624710779383e-04
3.600000000000000089e+00,8.896825462962962283e-02,1.770871604591953629e-04,8.931497222222220533e-02,1.974716813346330340e-04
4.000000000000000000e+00,8.772494583333331764e-02,1.558254560855649106e-04,8.803865416666667443e-02,1.842119168946546720e-04
4.400000000000000355e+00,8.669927651515149658e-02,1.378328306194663599e-04,8.699220075757574389e-02,1.725942867807827501e-04
4.799999999999999822e+00,8.584155902777777791e-02,1.242380046826978995e-04,8.611675000000000579e-02,1.633045697514758912e-04
5.200000000000000178e+00,8.511604487179487422e-02,1.137297258601834774e-04,8.536966346153844476e-02,1.537034608950822603e-04
5.599999999999999645e+00,8.449190178571430732e-02,1.043044462435833275e-04,8.472545833333335052e-02,1.461701055722649785e-04
6.000000000000000000e+00,8.394781388888887530e-02,9.819221713732827065e-05,8.417099444444445244e-02,1.394464872950548317e-04
6.400000000000000355e+00,8.347604947916664742e-02,9.348450043972250005e-05,8.368415625000000246e-02,1.351249463208935297e-04
6.799999999999999822e+00,8.305658823529413204e-02,8.768484757611523213e-05,8.324904411764708079e-02,1.311554532538220484e-04
7.200000000000000178e+00,8.268122916666666156e-02,8.458847393343258921e-05,8.285926851851851960e-02,1.269571249309772905e-04
7.599999999999999645e+00,8.234805043859649842e-02,8.146814041676622709e-05,8.251012280701755519e-02,1.244231573227448358e-04
8.000000000000000000e+00,8.204350000000000531e-02,7.821199989185392593e-05,8.219657499999999395e-02,1.205632498504662211e-04
8.400000000000000355e+00,8.176908928571427482e-02,7.509965276625818183e-05,8.191163293650792487e-02,1.180621202971492313e-04
8.800000000000000711e+00,8.151793939393939259e-02,7.201899969290178390e-05,8.164895833333332686e-02,1.162968157066134603e-04
9.199999999999999289e+00,8.128745652173914593e-02,6.930738186847605511e-05,8.140944202898550697e-02,1.152601055126987209e-04
