t,D_cat_mean,D_cat_err,D_ani_mean,D_ani_err
0.000000000000000000e+00,nan,nan,nan,nan
4.000000000000000222e-01,2.080366958333332850e-01,3.839264559841788597e-03,2.119399291666666518e-01,3.267510331189622981e-03
8.000000000000000444e-01,1.475850958333333185e-01,1.914034882829737270e-03,1.494572416666666292e-01,1.629850122486980590e-03
1.199999999999999956e+00,1.274321430555555579e-01,1.268638208801595472e-03,1.286138694444444730e-01,1.079344977279140519e-03
1.600000000000000089e+00,1.173382187499999868e-01,9.461315818684089361e-04,1.181622916666666551e-01,8.021948709424885906e-04
2.000000000000000000e+00,1.112784250000000003e-01,7.531461243592423071e-04,1.118813416666666755e-01,6.387946245012297375e-04
2.399999999999999911e+00,1.072477708333333390e-01,6.252340704906487025e-04,1.077104930555555784e-01,5.294923474114542105e-04
2.799999999999999822e+00,1.043759702380952642e-01,5.387495549212520038e-04,1.047215297619047830e-01,4.516996822996176427e-04
3.200000000000000178e+00,1.022275729166666480e-01,4.708537889254254486e-04,1.024561041666666589e-01,3.952419707553422737e-04
3.600000000000000089e+00,1.005651990740740603e-01,4.175055743792252614e-04,1.007098472222222318e-01,3.482485490961703374e-04
4.000000000000000000e+00,9.922514166666665525e-02,3.762027036533782003e-04,9.931102916666664782e-02,3.062607605220937453e-04
4.400000000000000355e+00,9.813039772727272236e-02,3.448558191279972878e-04,9.816343560606059782e-02,2.756685133311986380e-04
4.799999999999999822e+00,9.721012152777777637e-02,3.163322620271231500e-04,9.719818402777777311e-02,2.500398970463246144e-04
5.200000000000000178e+00,9.643305769230768598e-02,2.948038349237092201e-04,9.638115064102564800e-02,2.276149059222454837e-04
5.599999999999999645e+00,9.576099404761904965e-02,2.729121943097118129e-04,9.568091071428572181e-02,2.100493162898686662e-04
6.000000000000000000e+00,9.517775555555554878e-02,2.568172381747987898e-04,9.507291388888887418e-02,1.953554390226360101e-04
6.400000000000000355e+00,9.466424479166664352e-02,2.423687044573664040e-04,9.453449739583331957e-02,1.827093590963784755e-04
6.799999999999999822e+00,9.421202450980392662e-02,2.292071468273041833e-04,9.405810049019606989e-02,1.708791184605497478e-04
7.200000000000000178e+00,9.381797453703702439e-02,2.186477104847571636e-04,9.363011805555555844e-02,1.631798562800122591e-04
7.599999999999999645e+00,9.346661184210527940e-02,2.105833033668796310e-04,9.324169517543860752e-02,1.568194337110152803e-04
8.000000000000000000e+00,9.313838541666666360e-02,2.043083905604828224e-04,9.290476875000000523e-02,1.505669624128589421e-04
8.400000000000000355e+00,9.284877976190475390e-02,1.979352487431190874e-04,9.259790476190474240e-02,1.437452163866675633e-04
8.800000000000000711e+00,9.258733901515150966e-02,1.922312450992067010e-04,9.231032386363635656e-02,1.404086830179605101e-04
9.199999999999999289e+00,9.235394565217390495e-02,1.866015864703968478e-04,9.205171557971016105e-02,1.388987089064118820e-04
9.599999999999999645e+00,9.213735416666668510e-02,1.834402854756001010e-04,9.181836458333333950e-02,1.370487275213612898e-04
1.000000000000000000e+01,9.193834833333333623e-02,1.796161118740560356e-04,9.160647166666666119e-02,1.384451921250101896e-04
1.040000000000000036e+01,9.175503205128203443e-02,1.755339685227594304e-04,9.140263942307691458e-02,1.393598484533468105e-04
1.080000000000000071e+01,9.157829166666667242e-02,1.712202624331545572e-04,9.121479783950617315e-02,1.388730377604982026e-04
1.119999999999999929e+01,9.142056398809525475e-02,1.686748435298837515e-04,9.103792410714285632e-02,1.397695866567272760e-04
1.159999999999999964e+01,9.126760344827586358e-02,1.661596691681136947e-04,9.087353879310344773e-02,1.381100434164951889e-04
1.200000000000000000e+01,9.112059444444443879e-02,1.643271833182139352e-04,9.072330555555555009e-02,1.388263083240611222e-04
1.240000000000000036e+01,9.098068145161289366e-02,1.635513831328311860e-04,9.058619489247310419e-02,1.398912472392174408e-04
1.280000000000000071e+01,9.084676041666664426e-02,1.616812507404646860e-04,9.045545572916664778e-02,1.403412577839074915e-04
1.319999999999999929e+01,9.072275126262627221e-02,1.597367572942364649e-04,9.033353914141414864e-02,1.410585057371071985e-04
1.359999999999999964e+01,9.060630759803924017e-02,1.600280215614484748e-04,9.022340686274511745e-02,1.414086071472213998e-04
1.400000000000000000e+01,9.049087023809523900e-02,1.594278965241957460e-04,9.012262738095237757e-02,1.422805086023708849e-04
1.440000000000000036e+01,9.038045370370369203e-02,1.596684430003999437e-04,9.002692939814813111e-02,1.425711553956742481e-04
1.480000000000000071e+01,9.027580968468468248e-02,1.607773569465945377e-04,8.993320720720719696e-02,1.441684132159573475e-04
1.519999999999999929e+01,9.018280592105262783e-02,1.626139701662845851e-04,8.984180153508773692e-02,1.451941194486609972e-04
1.559999999999999964e+01,9.009128205128205669e-02,1.641560948387817576e-04,8.975294551282050892e-02,1.438313845278923553e-04
1.600000000000000000e+01,9.000463854166666777e-02,1.653743541080296344e-04,8.966876979166667205e-02,1.431273308550734275e-04
1.639999999999999858e+01,8.992139227642277632e-02,1.666035020669332520e-04,8.959113211382115083e-02,1.427523659034827836e-04
1.680000000000000071e+01,8.984060912698410561e-02,1.675885757130438970e-04,8.952065674603174039e-02,1.427834520433276069e-04
1.719999999999999929e+01,8.976773934108528419e-02,1.680421603508379966e-04,8.944893313953489189e-02,1.420632593866514247e-04
1.760000000000000142e+01,8.969441950757575666e-02,1.679348371083080817e-04,8.937739772727271159e-02,1.423885081562670848e-04
1.800000000000000000e+01,8.962196388888887810e-02,1.678585317510622953e-04,8.931236759259260360e-02,1.429770767333448538e-04
1.839999999999999858e+01,8.955399456521739854e-02,1.673012307400802438e-04,8.925018568840581423e-02,1.438766979750920327e-04
1.880000000000000071e+01,8.948896099290779005e-02,1.671387619107440479e-04,8.919471453900708335e-02,1.441101863304664922e-04
1.919999999999999929e+01,8.942762152777780638e-02,1.673041944681485167e-04,8.913908854166666118e-02,1.441907530626648120e-04
1.960000000000000142e+01,8.936653061224489325e-02,1.671076989964787247e-04,8.908481292517006489e-02,1.447749587503190105e-04
2.000000000000000000e+01,8.931015833333333376e-02,1.668368008713915157e-04,8.903292500000001275e-02,1.459164474531429820e-04
2.039999999999999858e+01,8.925335784313727372e-02,1.662087742825245622e-04,8.898265522875817291e-02,1.465359036043606530e-04
2.080000000000000071e+01,8.919835737179486468e-02,1.657099082967969015e-04,8.893429487179485560e-02,1.482650826514323741e-04
2.119999999999999929e+01,8.914711477987422028e-02,1.652212716471957951e-04,8.888619496855346136e-02,1.483478406214366440e-04
2.160000000000000142e+01,8.909908179012343554e-02,1.647911401473095983e-04,8.884016203703699877e-02,1.490061465579974845e-04
2.200000000000000000e+01,8.905209848484849089e-02,1.648757435816437507e-04,8.879604545454546083e-02,1.489084261060168494e-04
2.239999999999999858e+01,8.900963541666667700e-02,1.649323551526426861e-04,8.875481398809526024e-02,1.491842718722677949e-04
2.280000000000000071e+01,8.896918128654970892e-02,1.643857125935602691e-04,8.871673976608185352e-02,1.493385848250708295e-04
2.319999999999999929e+01,8.893004310344829189e-02,1.643546575566702116e-04,8.867940373563218404e-02,1.502640411711494940e-04
2.360000000000000142e+01,8.889175847457626845e-02,1.640745162832621287e-04,8.864213276836155342e-02,1.510215755702259911e-04
2.400000000000000000e+01,8.885432638888889068e-02,1.640877269454693046e-04,8.860586805555556444e-02,1.520155016192532968e-04
2.439999999999999858e+01,8.881943306010930961e-02,1.641682162280702975e-04,8.857069672131148708e-02,1.530035599646196477e-04
2.480000000000000071e+01,8.878260752688173219e-02,1.633799409110885809e-04,8.853735215053763763e-02,1.537310349334218465e-04
2.519999999999999929e+01,8.874668650793651747e-02,1.628538547618546333e-04,8.850677248677249476e-02,1.545156124075000982e-04
