r,gCA_mean,gCA_err
5.000000000000000278e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.500000000000000222e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.500000000000000333e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.500000000000000111e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.500000000000000444e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.500000000000001332e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.500000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.500000000000000888e-01,2.596594418288828625e-04,1.046808891351516851e-05
9.499999999999999556e-01,6.165267410593867625e-01,1.162814383137407426e-02
1.050000000000000044e+00,3.850625777541387240e+00,6.485255232572786910e-02
1.150000000000000133e+00,4.323409430331526693e+00,6.424161560873280219e-02
1.250000000000000000e+00,3.212131893995069820e+00,4.397521538672586466e-02
1.350000000000000089e+00,2.387984363992396997e+00,3.025251617393922079e-02
1.450000000000000178e+00,1.919097880357640618e+00,2.354898712363685809e-02
1.550000000000000044e+00,1.663132402854934799e+00,2.076800598212706975e-02
1.650000000000000133e+00,1.530822982315231950e+00,2.039118266570989768e-02
1.750000000000000000e+00,1.477285079345521446e+00,2.159744040621151481e-02
1.850000000000000089e+00,1.479122166295213203e+00,2.443422568599496261e-02
1.950000000000000178e+00,1.515885836873323456e+00,2.822687009453262591e-02
2.049999999999999822e+00,1.558182122877322495e+00,3.135112400204224242e-02
2.150000000000000355e+00,1.570651760779349315e+00,3.274276455595589996e-02
2.250000000000000000e+00,1.537828031501022652e+00,3.148223983727430064e-02
2.350000000000000533e+00,1.486118822723065946e+00,2.952039435042531218e-02
2.450000000000000178e+00,1.434247173865491165e+00,2.769999329887248493e-02
2.549999999999999822e+00,1.395688193641031027e+00,2.633359295778260611e-02
2.650000000000000355e+00,1.371640900226159143e+00,2.632716655356623359e-02
2.750000000000000000e+00,1.357866953717278502e+00,2.641787712344809830e-02
2.850000000000000533e+00,1.350149393963335553e+00,2.668713594223739646e-02
2.950000000000000178e+00,1.346282414162706109e+00,2.710072344680559964e-02
3.049999999999999822e+00,1.340387929357175434e+00,2.756337067393264950e-02
3.150000000000000355e+00,1.331917238245284407e+00,2.717694997663819279e-02
3.250000000000000000e+00,1.318417884965225495e+00,2.673704853214277713e-02
3.350000000000000533e+00,1.304363522368360506e+00,2.599838308944566606e-02
3.450000000000000178e+00,1.289513674379901609e+00,2.540072893612313476e-02
3.549999999999999822e+00,1.275610498552829153e+00,2.468311771741132921e-02
3.650000000000000355e+00,1.264831787279894204e+00,2.427881061975462051e-02
3.750000000000000000e+00,1.254661019773934072e+00,2.378835157486023852e-02
3.850000000000000533e+00,1.245773535813053723e+00,2.330088107613605131e-02
3.950000000000000178e+00,1.238185409320879726e+00,2.297968626543852796e-02
4.050000000000000711e+00,1.229620608516829972e+00,2.270199341037413762e-02
4.150000000000000355e+00,1.221351701390940736e+00,2.222707476101698845e-02
4.250000000000000000e+00,1.212983173258741942e+00,2.146941457712087109e-02
4.349999999999999645e+00,1.204882964000806300e+00,2.110414657096966809e-02
4.450000000000000178e+00,1.197229575272260149e+00,2.042566396977852500e-02
4.550000000000000711e+00,1.188708876827613947e+00,1.990663546307861603e-02
4.650000000000000355e+00,1.180105080304675091e+00,1.940489923001952749e-02
4.750000000000000000e+00,1.173168026997939872e+00,1.901165015476462619e-02
4.850000000000000533e+00,1.166549927829864775e+00,1.833910165529670580e-02
4.950000000000000178e+00,1.159504112786494900e+00,1.766539370760224215e-02
5.050000000000000711e+00,1.152748574919926217e+00,1.730057907035316075e-02
5.150000000000000355e+00,1.146793370194212347e+00,1.662778127363602129e-02
5.250000000000000000e+00,1.140139653747225701e+00,1.609989066298050941e-02
5.350000000000000533e+00,1.133857214196650087e+00,1.542104443055327886e-02
5.450000000000000178e+00,1.128114500225569250e+00,1.489228910170856471e-02
5.550000000000000711e+00,1.121171879545549199e+00,1.447783252163918448e-02
5.650000000000000355e+00,1.115901859583054545e+00,1.384110304254534789e-02
5.750000000000000000e+00,1.110037285432356580e+00,1.342953355329268642e-02
5.850000000000000533e+00,1.104348844432800236e+00,1.267748189596004833e-02
5.950000000000000178e+00,1.099208290388006493e+00,1.222496700157804997e-02
6.050000000000000711e+00,1.093892837607788326e+00,1.187990048909676535e-02
6.150000000000000355e+00,1.088853275253394814e+00,1.126344127817815663e-02
6.250000000000000000e+00,1.083861497726593015e+00,1.073428605864453975e-02
6.350000000000000533e+00,1.078789663688478395e+00,1.017646963330219763e-02
6.450000000000000178e+00,1.073987261783320823e+00,9.747081800107677482e-03
6.550000000000000711e+00,1.069520484485047884e+00,9.196662438257530506e-03
6.650000000000000355e+00,1.064579652299910251e+00,8.723679841639617183e-03
6.750000000000000000e+00,1.060280368289240993e+00,8.282839201591700104e-03
6.850000000000000533e+00,1.056087081941755823e+00,7.888798192887104543e-03
6.950000000000000178e+00,1.052009421503157904e+00,7.466177100598585074e-03
7.050000000000000711e+00,1.047738891300412423e+00,7.087585633050630558e-03
7.150000000000000355e+00,1.043802721506943865e+00,6.570577086974459073e-03
7.250000000000000000e+00,1.040054523828441546e+00,6.193797093189503875e-03
7.350000000000000533e+00,1.036193340832521015e+00,5.829349896941070190e-03
7.450000000000000178e+00,1.032464771822356520e+00,5.442445520054270229e-03
7.550000000000000711e+00,1.029106368287994622e+00,5.042504396623953035e-03
7.650000000000000355e+00,1.025273626959921414e+00,4.680473781852175982e-03
7.750000000000000000e+00,1.022089949144508569e+00,4.355165593971577903e-03
7.850000000000000533e+00,1.018923489501450508e+00,3.986219917829035043e-03
7.950000000000000178e+00,1.015785697265010556e+00,3.680610660093823743e-03
8.050000000000000711e+00,1.012772613863961002e+00,3.475022482340387603e-03
8.150000000000000355e+00,1.009756877020085541e+00,3.232063050285479203e-03
8.250000000000000000e+00,1.006935095864364804e+00,3.035096178964573777e-03
8.350000000000001421e+00,1.004154915669883907e+00,2.727097435142900820e-03
8.449999999999999289e+00,1.001494061532714142e+00,2.532173239514033149e-03
8.550000000000000711e+00,9.989825294688856605e-01,2.404033468806999595e-03
8.650000000000000355e+00,9.962059637133835466e-01,2.374277926522714178e-03
8.750000000000000000e+00,9.938847064100111428e-01,2.279688648330534424e-03
8.850000000000001421e+00,9.914166122589437302e-01,2.277996541523979752e-03
8.949999999999999289e+00,9.893639023146525435e-01,2.271210375179298722e-03
9.050000000000000711e+00,9.870741187844137565e-01,2.297329399908878012e-03
9.150000000000000355e+00,9.848636042221844411e-01,2.388728218360862063e-03
9.250000000000000000e+00,9.830453011710036382e-01,2.372983801472987320e-03
9.350000000000001421e+00,9.811187915651995439e-01,2.497411648397615709e-03
9.449999999999999289e+00,9.793421526623523610e-01,2.517269864842525649e-03
9.550000000000000711e+00,9.776116364418427906e-01,2.659500168494861698e-03
9.650000000000002132e+00,9.758449950861006750e-01,2.801919309088840397e-03
9.750000000000000000e+00,9.743546688863776728e-01,2.842680597169650741e-03
9.850000000000001421e+00,9.726485819783091680e-01,2.976055174895740705e-03
9.949999999999999289e+00,9.709342675619734297e-01,3.082619851681005652e-03
