A_fit,A_fit_error,omega_fit,omega_fit_error,phi_fit,phi_fit_error,lambda_fit,lambda_fit_error,relative_err (err/l_d),lambda_debye
28.579191351272605,2.1905410520562856,0.0,0.0,0.0,0.0,1.1300139577562611,0.037341955575062966,0.0366090425433452,1.02002
28.71829471851201,1.2487052892690627,0.0,0.0,0.0,0.0,0.9469820419357037,0.016295243277215307,0.019477938414075194,0.8366
32.64297070701763,2.971428333485658,0.0,0.0,0.0,0.0,0.8132850805857096,0.020196402677520153,0.027751841535582484,0.72775
14.104040698021723,7.159574783928887,0.0,0.0,0.0,0.0,0.8525117959867433,0.0735600469096736,0.15608234189071188,0.47129
55318.25297100043,17389.07116632296,0.0,0.0,0.0,0.0,0.5731566530551113,0.3759431995565768,0.9829351310078616,0.38247
38954.96704723676,24323.132859604997,2.317375073010594,0.49756905049825045,-3.2932597836159254,0.9228247938929545,0.7763393072420887,0.1324365467186443,0.3812001229596578,0.34742
39.71161577599351,1.8399195838026456,2.8633149506916076,0.034610101362993966,5.564080672318886,0.06875139800722292,0.5251586712510974,0.006056848530727626,0.020582623205653402,0.29427
25.790709095405145,0.7478067878343878,2.913802377519487,0.015693369412089726,8.797605890615817,0.02931609455246936,0.5969092327219168,0.004798102080326358,0.018195305575754106,0.2637
34.07721415082249,1.1790220856284845,-2.9179058574353087,0.02211343979169503,-8.077217032134058,0.434645282896949,0.5691602958801278,0.004588410745532879,0.01996089418163692,0.22987
27.36310114300659,1.0251232954044793,-3.026526131518904,0.024188999321326177,-12.061312122520793,0.06263322930154605,0.6069495927111314,0.005861095695262978,0.027957907342410694,0.20964
10.980829007954139,0.10209495883174925,3.1286965222771177,0.0019298012247727296,2.7070305112020026,0.00403525215708156,0.7987666485732255,0.0029608077422708465,0.016773214039603707,0.17652
