r,gZZ_mean,gZZ_err
2.857142857142857054e-02,0.000000000000000000e+00,0.000000000000000000e+00
8.571428571428571508e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.428571428571428492e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000111e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.571428571428571175e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.142857142857142794e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.714285714285714413e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.285714285714285476e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.857142857142856540e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.428571428571428159e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.999999999999999778e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.571428571428571397e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.142857142857143016e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.714285714285713524e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.285714285714285143e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.857142857142856762e-01,-1.981680458879238327e-02,1.329112921748957675e-03
9.428571428571428381e-01,-1.505636832017567039e+00,1.443206715056049444e-02
1.000000000000000000e+00,-7.637030914404296489e+00,2.846947713620257003e-02
1.057142857142856940e+00,-1.083798748913480559e+01,2.283759893185531575e-02
1.114285714285714324e+00,-8.746468325506992159e+00,2.896158438427376067e-02
1.171428571428571264e+00,-5.760936635268510742e+00,2.051710992429750871e-02
1.228571428571428648e+00,-3.545995027632553587e+00,2.081548202207569864e-02
1.285714285714285587e+00,-2.212844251848255173e+00,8.410154472536634368e-03
1.342857142857142971e+00,-1.411339959766419794e+00,1.330775989842411869e-02
1.399999999999999911e+00,-8.821572434738852442e-01,1.340569386645430391e-02
1.457142857142857295e+00,-5.630154310589867706e-01,1.152013657364777538e-02
1.514285714285714235e+00,-3.468573636853818920e-01,9.165604263586783415e-03
1.571428571428571175e+00,-2.035274597651069439e-01,1.031303408957511512e-02
1.628571428571428559e+00,-5.514324832497288081e-02,1.019928873376160956e-02
1.685714285714285499e+00,6.029003160992714438e-02,1.271105614386060755e-02
1.742857142857142883e+00,1.516493055158670000e-01,4.988304174051383377e-03
1.799999999999999822e+00,2.372892642088299253e-01,6.680020950247026086e-03
1.857142857142857206e+00,3.203307690711841293e-01,7.495094429880256280e-03
1.914285714285714146e+00,3.635918962327703841e-01,7.530871351274053861e-03
1.971428571428571530e+00,3.958441289790132767e-01,9.525604915521016652e-03
2.028571428571428470e+00,3.857957476803146601e-01,7.588146126046696124e-03
2.085714285714285410e+00,3.344415619002844009e-01,8.022305475366853927e-03
2.142857142857142794e+00,3.145618308521954676e-01,1.167228160488424822e-02
2.200000000000000178e+00,2.371736059685690401e-01,6.331203745615045057e-03
2.257142857142857117e+00,1.730326001611757203e-01,4.437548823650424266e-03
2.314285714285714057e+00,1.342530585304709256e-01,9.139380738438689436e-03
2.371428571428571441e+00,8.211167451400289141e-02,4.522075311011678617e-03
2.428571428571428381e+00,6.101135097948082869e-02,7.029322876947336103e-03
2.485714285714285765e+00,3.551634438553219475e-02,4.543479555548716846e-03
2.542857142857142705e+00,2.655063617210151605e-02,6.219347434464189521e-03
2.599999999999999645e+00,8.101517074271580993e-03,5.051779501578572244e-03
2.657142857142857029e+00,-1.213322278156958589e-03,4.915214350480636048e-03
2.714285714285714413e+00,-9.471313057611840946e-03,4.864105387042192211e-03
2.771428571428571352e+00,-1.797167170216555990e-02,4.337068108018851155e-03
2.828571428571428292e+00,-2.948457002899911375e-02,5.365972891713122715e-03
2.885714285714285676e+00,-3.411144269714485450e-02,5.387355401239858101e-03
2.942857142857143060e+00,-3.675319443051119211e-02,3.234122645866790904e-03
3.000000000000000000e+00,-3.465726509049229381e-02,6.601607040362670459e-03
3.057142857142856940e+00,-2.626489130713549613e-02,3.657244434308510629e-03
3.114285714285713880e+00,-1.899310046069420041e-02,7.011223023737076128e-03
3.171428571428571264e+00,-1.386244335126538517e-02,4.461671830310405887e-03
3.228571428571428648e+00,-1.550005388400710338e-02,5.524095561365117285e-03
3.285714285714285587e+00,-7.469524571866159417e-03,4.927118493972314738e-03
3.342857142857142527e+00,-8.768701531333199933e-03,5.989671493542168303e-03
3.399999999999999911e+00,-6.978723222344629731e-03,4.502426056425892081e-03
3.457142857142857295e+00,-8.252880627546832840e-03,5.102945377296233542e-03
3.514285714285714235e+00,-6.013872140347475796e-03,5.774354112127996763e-03
3.571428571428571175e+00,-1.486705934687404572e-03,4.326151194598513820e-03
3.628571428571428559e+00,-1.390741482846191658e-03,3.984144912494057972e-03
3.685714285714285499e+00,-7.850623145376944140e-03,5.815763133125057688e-03
3.742857142857142883e+00,2.538437182955610889e-03,3.088212248128691540e-03
3.799999999999999822e+00,1.250130749141287103e-03,1.485726355332281324e-03
3.857142857142856762e+00,1.319867145967057410e-03,2.580006951420322440e-03
3.914285714285714146e+00,6.628232809620060624e-03,2.769869784497592646e-03
3.971428571428571530e+00,3.968757391131427434e-03,2.863704555547750934e-03
4.028571428571428470e+00,4.187716764743143125e-03,4.700501719008849145e-03
4.085714285714285410e+00,1.316176172767047261e-03,5.107453803925529091e-03
4.142857142857142350e+00,8.872654906232835953e-03,4.741573577041564500e-03
4.200000000000000178e+00,-3.845735718503773054e-04,2.411873700032993954e-03
4.257142857142857117e+00,4.617705102405888942e-04,1.961536468790315429e-03
4.314285714285714057e+00,3.380817568558303239e-03,2.789310575252048393e-03
4.371428571428570997e+00,-1.142120218341080616e-03,3.982215553581823497e-03
4.428571428571428825e+00,1.326200670636756883e-03,4.370501963547821986e-03
4.485714285714285765e+00,-5.916114901832902721e-03,4.278071246150822425e-03
4.542857142857142705e+00,6.203778644064339258e-03,2.635458171285247082e-03
4.599999999999999645e+00,-3.793495714226091491e-03,4.065480799320581734e-03
4.657142857142856585e+00,3.040009964070944370e-03,3.745142238748951514e-03
4.714285714285714413e+00,-3.754282894634641821e-03,3.729018447536773008e-03
4.771428571428571352e+00,8.594736434078597892e-04,3.994019804835787120e-03
4.828571428571428292e+00,-1.726241465206967887e-03,2.577885893425679604e-03
4.885714285714285232e+00,-4.512561094438760851e-04,2.826231963762968532e-03
4.942857142857143060e+00,2.064741742612064056e-04,2.426281358056739390e-03
5.000000000000000000e+00,8.086925950702750915e-03,5.010183739457163554e-03
5.057142857142856940e+00,-1.950762233263847456e-03,5.071746968140558413e-03
5.114285714285713880e+00,3.777660657933656733e-03,4.773080568161017223e-03
5.171428571428570820e+00,-1.680088801251633556e-03,2.448257130580742090e-03
5.228571428571428648e+00,-3.409689965081575021e-03,4.836628736886052111e-03
5.285714285714285587e+00,7.875463692249562442e-04,3.041893022979724834e-03
5.342857142857142527e+00,-5.727726024023960597e-03,3.923033865238877323e-03
5.400000000000000355e+00,-2.322783433319797284e-03,2.764195484894367387e-03
5.457142857142857295e+00,7.133335333784796006e-03,3.363039021371288378e-03
5.514285714285714235e+00,-5.872225501854799919e-03,1.596375925779113880e-03
5.571428571428571175e+00,-3.842584200765220221e-04,2.343368744584105930e-03
5.628571428571428115e+00,3.671634326565920256e-04,2.235392057656556720e-03
5.685714285714285054e+00,9.020130707585894293e-04,2.701988056367180240e-03
