timestep,H(t)_mean,H(t)_err
2.000000000000000111e-01,8.750935999999999160e-01,7.111275975519570089e-04
4.000000000000000222e-01,7.993419999999999970e-01,6.245067653756935285e-04
5.999999999999999778e-01,7.413946000000000147e-01,1.130980618755256630e-03
8.000000000000000444e-01,6.943465999999999250e-01,1.611037820785102704e-03
1.000000000000000000e+00,6.546739999999999782e-01,8.318978302652259901e-04
1.199999999999999956e+00,6.157823999999999520e-01,1.438099391558180819e-03
1.399999999999999911e+00,5.828155999999999892e-01,1.608958812400120009e-03
1.600000000000000089e+00,5.516242000000000090e-01,1.905665327385695339e-03
1.800000000000000044e+00,5.243849999999999900e-01,1.707679273165780501e-03
2.000000000000000000e+00,4.991827999999999821e-01,1.772610430974612752e-03
2.200000000000000178e+00,4.762556000000000012e-01,1.993150235180481383e-03
2.399999999999999911e+00,4.539894000000000429e-01,1.382020643840021091e-03
2.600000000000000089e+00,4.340495999999999799e-01,1.349393663835723751e-03
2.799999999999999822e+00,4.162355999999999834e-01,1.758415809756039283e-03
3.000000000000000000e+00,3.979971999999999954e-01,1.935418698886628422e-03
3.200000000000000178e+00,3.803747999999999574e-01,1.644323642109422976e-03
3.399999999999999911e+00,3.654857999999999718e-01,1.773329591474748440e-03
3.600000000000000089e+00,3.513994000000000284e-01,1.774985368953782431e-03
3.799999999999999822e+00,3.374247999999999692e-01,1.465069636570224317e-03
4.000000000000000000e+00,3.252876000000000101e-01,1.404295645510584938e-03
4.200000000000000178e+00,3.129774000000000167e-01,1.868373345988434079e-03
4.400000000000000355e+00,3.008315999999999768e-01,2.373862898315739090e-03
4.599999999999999645e+00,2.894324000000000341e-01,1.686944681962038606e-03
4.799999999999999822e+00,2.804810000000000358e-01,1.554354045898165239e-03
5.000000000000000000e+00,2.708657999999999899e-01,1.417363093917719781e-03
5.200000000000000178e+00,2.611970000000000125e-01,1.424578112986442813e-03
5.400000000000000355e+00,2.524414000000000380e-01,9.304041917360368966e-04
5.599999999999999645e+00,2.443116000000000176e-01,1.214108751306899707e-03
5.799999999999999822e+00,2.372685999999999962e-01,1.362617503190091152e-03
6.000000000000000000e+00,2.302723999999999882e-01,1.510658022187684208e-03
6.200000000000000178e+00,2.228812000000000015e-01,1.396765706910076815e-03
6.400000000000000355e+00,2.157431999999999961e-01,1.106999295392729161e-03
6.599999999999999645e+00,2.086916000000000049e-01,1.232262658689293891e-03
6.799999999999999822e+00,2.044172000000000211e-01,1.255892646686012238e-03
7.000000000000000000e+00,1.981860000000000288e-01,1.577843781874493966e-03
7.200000000000000178e+00,1.925936000000000037e-01,1.461226149505953122e-03
7.400000000000000355e+00,1.863858000000000181e-01,1.415284331857031164e-03
7.599999999999999645e+00,1.811965999999999855e-01,1.385639116076045618e-03
7.799999999999999822e+00,1.755491999999999886e-01,1.391821303185148111e-03
8.000000000000000000e+00,1.707317999999999891e-01,1.261441294710141789e-03
8.199999999999999289e+00,1.661252000000000284e-01,1.082196812044831881e-03
8.400000000000000355e+00,1.606814000000000020e-01,1.066459778894640912e-03
8.599999999999999645e+00,1.571073999999999804e-01,1.264560975200483160e-03
8.800000000000000711e+00,1.539998000000000200e-01,1.092934828798130219e-03
9.000000000000000000e+00,1.495121999999999840e-01,7.465558518958896432e-04
9.199999999999999289e+00,1.459784000000000082e-01,1.075953047302711813e-03
9.400000000000000355e+00,1.430453999999999892e-01,8.927068723830884579e-04
9.599999999999999645e+00,1.398439999999999961e-01,7.015363853714221649e-04
9.800000000000000711e+00,1.357910000000000228e-01,8.223572216500553119e-04
1.000000000000000000e+01,1.330159999999999676e-01,5.639506184055494446e-04
1.019999999999999929e+01,1.305554000000000159e-01,4.672303072361668570e-04
1.040000000000000036e+01,1.271947999999999968e-01,2.945130557377700214e-04
1.059999999999999964e+01,1.243635999999999908e-01,4.034587463421750045e-04
1.080000000000000071e+01,1.213742000000000154e-01,6.785099409736011127e-04
1.100000000000000000e+01,1.191903999999999880e-01,9.985177314399580617e-04
1.119999999999999929e+01,1.166343999999999992e-01,7.191610111790002792e-04
1.140000000000000036e+01,1.144813999999999971e-01,7.832984488686292037e-04
1.159999999999999964e+01,1.121778000000000219e-01,4.057956875078883204e-04
1.180000000000000071e+01,1.099122000000000154e-01,7.637378084133330299e-04
1.200000000000000000e+01,1.076030000000000042e-01,7.883656512050730113e-04
1.219999999999999929e+01,1.054569999999999952e-01,5.659838336913876724e-04
1.240000000000000036e+01,1.032804000000000083e-01,3.530762807099897772e-04
1.259999999999999964e+01,1.010955999999999938e-01,3.375626756618681072e-04
1.280000000000000071e+01,9.902079999999999216e-02,2.917494473002478950e-04
1.300000000000000000e+01,9.654460000000000819e-02,3.740713300962809473e-04
1.319999999999999929e+01,9.532219999999999582e-02,4.444296794769675126e-04
1.340000000000000036e+01,9.379959999999999687e-02,8.182832394715173216e-04
1.359999999999999964e+01,9.125039999999998153e-02,6.265413473985575023e-04
1.380000000000000071e+01,8.931920000000000137e-02,7.028868614506871568e-04
1.400000000000000000e+01,8.822260000000001212e-02,4.787134424684570243e-04
1.419999999999999929e+01,8.648039999999998506e-02,5.282901286225221912e-04
1.440000000000000036e+01,8.610340000000001048e-02,3.000784230830335145e-04
1.459999999999999964e+01,8.421059999999999657e-02,3.013915393636657381e-04
1.480000000000000071e+01,8.259419999999999262e-02,4.112448662293542050e-04
1.500000000000000000e+01,8.146540000000000725e-02,2.783333612774445041e-04
1.519999999999999929e+01,7.969079999999999220e-02,3.456639119144498369e-04
1.540000000000000036e+01,7.827839999999999798e-02,2.050791554497935465e-04
