t,D_solv_mean,D_solv_err
0.000000000000000000e+00,nan,nan
4.000000000000000000e+00,1.874981979166666923e-01,3.621913782498790524e-04
8.000000000000000000e+00,1.384811093750000222e-01,1.711778635899736251e-04
1.200000000000000000e+01,1.224193715277777789e-01,1.082426647870433103e-04
1.600000000000000000e+01,1.144873307291666698e-01,8.057230569280021584e-05
2.000000000000000000e+01,1.097854895833333400e-01,6.988731086268836401e-05
2.400000000000000000e+01,1.066476215277777917e-01,5.210537851901705052e-05
2.800000000000000000e+01,1.044325669642857252e-01,4.522600206119004208e-05
3.200000000000000000e+01,1.027581705729166683e-01,4.302997243531039411e-05
3.600000000000000000e+01,1.014764409722222066e-01,3.859419081541920759e-05
4.000000000000000000e+01,1.004540885416666668e-01,3.832630341004881325e-05
4.400000000000000000e+01,9.961658143939394749e-02,3.448636358376227416e-05
4.800000000000000000e+01,9.889927951388888250e-02,3.101482048243914963e-05
5.200000000000000000e+01,9.832951923076924117e-02,2.668348017184919685e-05
5.600000000000000000e+01,9.780943452380951031e-02,2.866726768981401217e-05
6.000000000000000000e+01,9.736780555555554773e-02,2.720056891085180192e-05
6.400000000000000000e+01,9.697565104166666616e-02,2.896537650677517725e-05
6.800000000000000000e+01,9.663251531862745991e-02,2.558804367954916047e-05
7.200000000000000000e+01,9.633036458333332774e-02,2.830162256011583419e-05
7.600000000000000000e+01,9.605566337719297076e-02,2.927565042176694552e-05
8.000000000000000000e+01,9.581350781250000392e-02,2.926651275557935007e-05
8.400000000000000000e+01,9.559523313492063190e-02,3.023199529920902272e-05
8.800000000000000000e+01,9.538969696969697154e-02,3.036052214154062371e-05
9.200000000000000000e+01,9.520564764492753240e-02,2.933014248941510888e-05
9.600000000000000000e+01,9.503398871527776737e-02,3.135408714458793759e-05
1.000000000000000000e+02,9.488124166666665749e-02,3.191400290388516698e-05
1.040000000000000000e+02,9.474003806089742463e-02,3.366314273106929295e-05
1.080000000000000000e+02,9.460228780864197995e-02,3.441120291350174251e-05
1.120000000000000000e+02,9.448368303571427762e-02,3.512634760241153768e-05
1.160000000000000000e+02,9.436595007183908035e-02,3.564440536383427547e-05
1.200000000000000000e+02,9.425622569444444543e-02,3.845162814709052342e-05
1.240000000000000000e+02,9.415509072580645344e-02,3.969405081590945332e-05
1.280000000000000000e+02,9.406427571614582595e-02,4.023749749631016056e-05
1.320000000000000000e+02,9.397599273989898361e-02,4.134256685012759216e-05
1.360000000000000000e+02,9.389558363970587629e-02,4.174405440147113997e-05
1.400000000000000000e+02,9.381704166666667011e-02,4.247708960365428291e-05
1.440000000000000000e+02,9.374573061342592051e-02,4.463526212876227464e-05
1.480000000000000000e+02,9.367497325450449552e-02,4.582824028119813895e-05
1.520000000000000000e+02,9.361086211622805797e-02,4.712361902471058286e-05
1.560000000000000000e+02,9.354763354700855460e-02,4.624081584175806706e-05
1.600000000000000000e+02,9.348979296874999900e-02,4.843680228782107274e-05
1.640000000000000000e+02,9.343030995934958893e-02,4.826505308752459665e-05
1.680000000000000000e+02,9.338011904761904514e-02,4.862381885359261718e-05
1.720000000000000000e+02,9.333064074612404393e-02,4.974556129440383799e-05
1.760000000000000000e+02,9.328318536931819172e-02,5.158005228589141388e-05
1.800000000000000000e+02,9.323715277777777644e-02,5.252964490963019963e-05
1.840000000000000000e+02,9.319138360507245311e-02,5.316018833610333097e-05
1.880000000000000000e+02,9.314739583333334072e-02,5.307914337101529365e-05
1.920000000000000000e+02,9.310865885416665100e-02,5.350045563849533710e-05
1.960000000000000000e+02,9.306950467687075124e-02,5.350897106858343050e-05
2.000000000000000000e+02,9.303011458333332317e-02,5.486295140511378738e-05
2.040000000000000000e+02,9.299512867647059811e-02,5.518912861184063572e-05
2.080000000000000000e+02,9.296166866987179422e-02,5.490952339885036220e-05
2.120000000000000000e+02,9.292639544025156628e-02,5.644124730460266286e-05
2.160000000000000000e+02,9.289389467592594485e-02,5.671866055087458592e-05
2.200000000000000000e+02,9.286240530303030427e-02,5.671714094857899295e-05
2.240000000000000000e+02,9.283451450892857282e-02,5.699836721499026656e-05
2.280000000000000000e+02,9.280370065789474154e-02,5.706590140555758078e-05
2.320000000000000000e+02,9.277495510057472139e-02,5.782003186469431960e-05
2.360000000000000000e+02,9.274922316384179299e-02,5.816643425823363932e-05
2.400000000000000000e+02,9.272131944444443608e-02,5.795898638463043134e-05
2.440000000000000000e+02,9.269637978142077073e-02,5.941200018970605899e-05
2.480000000000000000e+02,9.267012768817205204e-02,5.890028423697029318e-05
2.520000000000000000e+02,9.264740410052911546e-02,5.917920339064970371e-05
2.560000000000000000e+02,9.262672526041666743e-02,5.968799997591067616e-05
2.600000000000000000e+02,9.260146634615384897e-02,6.030967007226877062e-05
2.640000000000000000e+02,9.257814078282827763e-02,6.044313021006381798e-05
2.680000000000000000e+02,9.255879975124377268e-02,6.012007656740080326e-05
2.720000000000000000e+02,9.253717064950980897e-02,6.080122709195446976e-05
2.760000000000000000e+02,9.251816123188405516e-02,6.092663405288847980e-05
2.800000000000000000e+02,9.249660714285713736e-02,6.180351418230084026e-05
2.840000000000000000e+02,9.247751613849766739e-02,6.160475413687548031e-05
2.880000000000000000e+02,9.245935329861111607e-02,6.131356663741225797e-05
2.920000000000000000e+02,9.244121718036529822e-02,6.215311403408011099e-05
2.960000000000000000e+02,9.242484515765764241e-02,6.197194093021310543e-05
3.000000000000000000e+02,9.240927083333333458e-02,6.218349793916515831e-05
3.040000000000000000e+02,9.239210526315788652e-02,6.191312949679523311e-05
3.080000000000000000e+02,9.237589285714287168e-02,6.186095818092061450e-05
3.120000000000000000e+02,9.236006276709401996e-02,6.199272845463496334e-05
3.160000000000000000e+02,9.234537183544302974e-02,6.206334869894794960e-05
3.200000000000000000e+02,9.232882812500001202e-02,6.179438695250143848e-05
3.240000000000000000e+02,9.231661522633743955e-02,6.167336152728176177e-05
3.280000000000000000e+02,9.230162601626017149e-02,6.170777951595799186e-05
3.320000000000000000e+02,9.229085717871486627e-02,6.134414207304981809e-05
3.360000000000000000e+02,9.227512400793651259e-02,6.107628075178889193e-05
3.400000000000000000e+02,9.226405637254903036e-02,6.145460351291879642e-05
3.440000000000000000e+02,9.224892199612402810e-02,6.153461122259170225e-05
3.480000000000000000e+02,9.223789511494254190e-02,6.188917522836732835e-05
3.520000000000000000e+02,9.222446732954545090e-02,6.165779446521484314e-05
3.560000000000000000e+02,9.221307350187266105e-02,6.192292077324411696e-05
3.600000000000000000e+02,9.220157986111110482e-02,6.206200970010290665e-05
3.640000000000000000e+02,9.219053342490841907e-02,6.194956788827396196e-05
3.680000000000000000e+02,9.218078011775363012e-02,6.190232906921883235e-05
3.720000000000000000e+02,9.216848678315410492e-02,6.215792833553727547e-05
3.760000000000000000e+02,9.215782358156027199e-02,6.240888796103631359e-05
3.800000000000000000e+02,9.214737938596491429e-02,6.206069045327524108e-05
3.840000000000000000e+02,9.213798828124999951e-02,6.227392074666782519e-05
3.880000000000000000e+02,9.212736791237112477e-02,6.269129572031532786e-05
3.920000000000000000e+02,9.211741071428572458e-02,6.306076086090285594e-05
3.960000000000000000e+02,9.210828598484847862e-02,6.307052470476594156e-05
4.000000000000000000e+02,9.209972395833333769e-02,6.283913492852293014e-05
4.040000000000000000e+02,9.209076938943894231e-02,6.331781210711777701e-05
4.080000000000000000e+02,9.208070874183006682e-02,6.316579609716316290e-05
4.120000000000000000e+02,9.207190028317151220e-02,6.349448632922989730e-05
4.160000000000000000e+02,9.206368189102563659e-02,6.367255711427515961e-05
4.200000000000000000e+02,9.205376488095240450e-02,6.392294862494719225e-05
4.240000000000000000e+02,9.204561713836477421e-02,6.389776429204823056e-05
4.280000000000000000e+02,9.203735397196260992e-02,6.424865708993577913e-05
4.320000000000000000e+02,9.202926311728396036e-02,6.432703391408486091e-05
4.360000000000000000e+02,9.201975344036696092e-02,6.502812429056217813e-05
4.400000000000000000e+02,9.201168560606061420e-02,6.510183496414853404e-05
4.440000000000000000e+02,9.200510510510509499e-02,6.554364863146275560e-05
4.480000000000000000e+02,9.199555896577379932e-02,6.555448379464104305e-05
4.520000000000000000e+02,9.198764288348082463e-02,6.594535251030804598e-05
4.560000000000000000e+02,9.198096673976607907e-02,6.610730834595607730e-05
4.600000000000000000e+02,9.197355525362319040e-02,6.636035752670864580e-05
