t,D_solv_mean,D_solv_err
0.000000000000000000e+00,nan,nan
4.000000000000000000e+00,1.869984124999999886e-01,3.366472654068953857e-04
8.000000000000000000e+00,1.381176520833333476e-01,1.887501300243300958e-04
1.200000000000000000e+01,1.221728263888888916e-01,1.017695768336694743e-04
1.600000000000000000e+01,1.142913645833333325e-01,8.459744974624640594e-05
2.000000000000000000e+01,1.095912166666666715e-01,6.687186383554377677e-05
2.400000000000000000e+01,1.064488263888889036e-01,5.229570636970900838e-05
2.800000000000000000e+01,1.042061369047619090e-01,4.628383477884601431e-05
3.200000000000000000e+01,1.025454687499999934e-01,4.513067500052634934e-05
3.600000000000000000e+01,1.012267962962963147e-01,3.982776657939245585e-05
4.000000000000000000e+01,1.001775666666666620e-01,3.087514319954803616e-05
4.400000000000000000e+01,9.932742424242424484e-02,3.338761029058961386e-05
4.800000000000000000e+01,9.863227777777777705e-02,3.307540108049718107e-05
5.200000000000000000e+01,9.801428846153845131e-02,3.528608301963923917e-05
5.600000000000000000e+01,9.750852380952382270e-02,3.373189368787357493e-05
6.000000000000000000e+01,9.707354999999998069e-02,3.347873401133061896e-05
6.400000000000000000e+01,9.667801302083334214e-02,3.636956539099100728e-05
6.800000000000000000e+01,9.633246568627450157e-02,3.582081046881259217e-05
7.200000000000000000e+01,9.602860416666668397e-02,3.705823644993554866e-05
7.600000000000000000e+01,9.575564473684210209e-02,3.663039123766339395e-05
8.000000000000000000e+01,9.550801250000000298e-02,3.746754861308677518e-05
8.400000000000000000e+01,9.528732341269842421e-02,3.837949519450458943e-05
8.800000000000000000e+01,9.508376325757575409e-02,3.909734241414878806e-05
9.200000000000000000e+01,9.490601630434783442e-02,3.893356238963917282e-05
9.600000000000000000e+01,9.472600868055555678e-02,4.074720514150434377e-05
1.000000000000000000e+02,9.458466499999998445e-02,3.965593633654800889e-05
1.040000000000000000e+02,9.443563782051282718e-02,3.907486640763189659e-05
1.080000000000000000e+02,9.430101234567901669e-02,3.971962248866340916e-05
1.120000000000000000e+02,9.417422023809521314e-02,3.961229429960050395e-05
1.160000000000000000e+02,9.406385919540229124e-02,4.086834287929661305e-05
1.200000000000000000e+02,9.395436527777778490e-02,4.243461504140485726e-05
1.240000000000000000e+02,9.385546639784946021e-02,4.144581984649901239e-05
1.280000000000000000e+02,9.376222395833333501e-02,4.123326264148068348e-05
1.320000000000000000e+02,9.367365656565654342e-02,4.375811253560797209e-05
1.360000000000000000e+02,9.358563725490195995e-02,4.393535900210461331e-05
1.400000000000000000e+02,9.350736904761904056e-02,4.575057250026252952e-05
1.440000000000000000e+02,9.343373263888887781e-02,4.543001720760606461e-05
1.480000000000000000e+02,9.336255405405405328e-02,4.665466116621801087e-05
1.520000000000000000e+02,9.329755921052632073e-02,4.672241610407849123e-05
1.560000000000000000e+02,9.323457371794871551e-02,4.655724993831817190e-05
1.600000000000000000e+02,9.317218229166666921e-02,4.884991058442145640e-05
1.640000000000000000e+02,9.311786585365852686e-02,4.969171173986743046e-05
1.680000000000000000e+02,9.306479861111113805e-02,4.976976580135521498e-05
1.720000000000000000e+02,9.301266375968993139e-02,5.100914100942334121e-05
1.760000000000000000e+02,9.296339488636364001e-02,5.040931690319777999e-05
1.800000000000000000e+02,9.291812962962964217e-02,5.188901666342593972e-05
1.840000000000000000e+02,9.287466485507246683e-02,5.332192119184596873e-05
1.880000000000000000e+02,9.282968085106384215e-02,5.279920323887994969e-05
1.920000000000000000e+02,9.278435763888889798e-02,5.338448477305591513e-05
1.960000000000000000e+02,9.274648809523808324e-02,5.359271141683756746e-05
2.000000000000000000e+02,9.270997500000000002e-02,5.415444313645640002e-05
2.040000000000000000e+02,9.267373366013073599e-02,5.409166719785161488e-05
2.080000000000000000e+02,9.263879006410255523e-02,5.407335421508013454e-05
2.120000000000000000e+02,9.260321540880503410e-02,5.433655495263982755e-05
2.160000000000000000e+02,9.257226851851850513e-02,5.403719813305200257e-05
2.200000000000000000e+02,9.254066666666664609e-02,5.464327624709459480e-05
2.240000000000000000e+02,9.250892113095238178e-02,5.517936876797860477e-05
2.280000000000000000e+02,9.248133040935672955e-02,5.457586020866220022e-05
2.320000000000000000e+02,9.245210488505747892e-02,5.626581628929096024e-05
2.360000000000000000e+02,9.242318502824857507e-02,5.635488304886927276e-05
2.400000000000000000e+02,9.239891666666667780e-02,5.624101837301597796e-05
2.440000000000000000e+02,9.237260928961747719e-02,5.611745538046364855e-05
2.480000000000000000e+02,9.234778897849463264e-02,5.677174037752934731e-05
2.520000000000000000e+02,9.232207671957673445e-02,5.704788816917591893e-05
2.560000000000000000e+02,9.229885416666666620e-02,5.754542458232287804e-05
2.600000000000000000e+02,9.227969230769229869e-02,5.679335305668152935e-05
2.640000000000000000e+02,9.225628787878788206e-02,5.679549537733573074e-05
2.680000000000000000e+02,9.223627487562190141e-02,5.782926359071798310e-05
2.720000000000000000e+02,9.221528799019608480e-02,5.809576718248499167e-05
2.760000000000000000e+02,9.219413043478261183e-02,5.795767537533742325e-05
2.800000000000000000e+02,9.217471428571430425e-02,5.826390142270542843e-05
2.840000000000000000e+02,9.215754107981219412e-02,5.838840857895393811e-05
2.880000000000000000e+02,9.213901620370369694e-02,5.839868972903056849e-05
2.920000000000000000e+02,9.211929794520547221e-02,5.796269423264319967e-05
2.960000000000000000e+02,9.210170608108109169e-02,5.891743067761986762e-05
3.000000000000000000e+02,9.208375000000000588e-02,5.884515802898974539e-05
3.040000000000000000e+02,9.206819627192983080e-02,5.836141182550759379e-05
3.080000000000000000e+02,9.205148268398267997e-02,5.917505740531525113e-05
3.120000000000000000e+02,9.203458867521367714e-02,5.868647555055940773e-05
3.160000000000000000e+02,9.201993670886074450e-02,5.911990649398096763e-05
3.200000000000000000e+02,9.200371354166667071e-02,5.912986884793512910e-05
3.240000000000000000e+02,9.199127572016460586e-02,5.915515753893858515e-05
3.280000000000000000e+02,9.197375000000000689e-02,5.960358065887278915e-05
3.320000000000000000e+02,9.195944277108433762e-02,5.987320085609443927e-05
3.360000000000000000e+02,9.194680059523810400e-02,6.076465295294021410e-05
3.400000000000000000e+02,9.193432843137254451e-02,6.058995785231802964e-05
