t,D_cat_mean,D_cat_err,D_ani_mean,D_ani_err
0.000000000000000000e+00,nan,nan,nan,nan
4.000000000000000222e-01,9.837356249999998359e-02,1.038252649302082511e-03,9.900132916666663785e-02,1.421472681549792961e-03
8.000000000000000444e-01,7.174432291666664463e-02,6.251854242786058450e-04,7.206332291666664447e-02,8.281835622506154458e-04
1.199999999999999956e+00,6.194826944444444677e-02,4.958486730612938868e-04,6.216802916666667317e-02,6.375275110340868296e-04
1.600000000000000089e+00,5.667563749999998679e-02,4.400921485149561388e-04,5.683938124999998731e-02,5.456882613223801954e-04
2.000000000000000000e+00,5.331446833333332996e-02,4.107153576097968915e-04,5.344864666666666875e-02,4.912298295504084365e-04
2.399999999999999911e+00,5.095706180555555770e-02,3.906081826770134067e-04,5.106650277777777941e-02,4.581115617306064525e-04
2.799999999999999822e+00,4.919547500000000240e-02,3.781341251153500145e-04,4.928701488095238448e-02,4.344367714608258439e-04
3.200000000000000178e+00,4.781920989583333254e-02,3.680912784813187579e-04,4.790487552083332046e-02,4.162323868420114356e-04
3.600000000000000089e+00,4.671292916666665990e-02,3.604728881612372375e-04,4.679270833333333546e-02,4.026675019607924293e-04
4.000000000000000000e+00,4.580159583333333340e-02,3.555705518240505781e-04,4.587293333333333084e-02,3.913214066400569433e-04
4.400000000000000355e+00,4.503126136363636012e-02,3.511997860161627030e-04,4.509773484848484532e-02,3.821189181930889742e-04
4.799999999999999822e+00,4.437354166666666183e-02,3.482117641130930206e-04,4.443659375000000300e-02,3.746612581295882707e-04
5.200000000000000178e+00,4.380168589743589636e-02,3.460531782302149581e-04,4.386707371794871385e-02,3.691229444199322805e-04
5.599999999999999645e+00,4.330000297619047978e-02,3.436452008315943633e-04,4.336750000000000327e-02,3.636151070057032017e-04
6.000000000000000000e+00,4.285669722222221895e-02,3.408109948571710749e-04,4.292471944444444659e-02,3.590660950360302682e-04
6.400000000000000355e+00,4.246010937499998528e-02,3.388277614541448414e-04,4.252794791666666269e-02,3.546812765394275076e-04
6.799999999999999822e+00,4.210206617647059557e-02,3.370659709790517727e-04,4.217130882352941590e-02,3.513974558603603481e-04
7.200000000000000178e+00,4.177906018518517950e-02,3.354431211326913275e-04,4.184879861111110572e-02,3.484448873407568073e-04
7.599999999999999645e+00,4.148469078947368549e-02,3.341837892063319001e-04,4.155496929824561980e-02,3.459736895390122763e-04
8.000000000000000000e+00,4.121562916666667020e-02,3.324599175343927117e-04,4.128585833333333482e-02,3.434544732013793751e-04
8.400000000000000355e+00,4.096607738095238427e-02,3.302759858425902790e-04,4.103874999999999884e-02,3.404291535894523029e-04
8.800000000000000711e+00,4.073753409090909161e-02,3.287715599300326786e-04,4.081057954545454225e-02,3.376252166870500650e-04
9.199999999999999289e+00,4.052552717391304238e-02,3.272700732145454854e-04,4.059716485507246231e-02,3.350680243213526011e-04
9.599999999999999645e+00,4.032646354166666974e-02,3.255485667614980245e-04,4.040009548611112056e-02,3.324984666799272060e-04
1.000000000000000000e+01,4.014064500000000951e-02,3.239241591911846594e-04,4.021794666666667073e-02,3.298053468447824594e-04
1.040000000000000036e+01,3.996825641025640585e-02,3.222200590527525576e-04,4.004777403846153383e-02,3.279598846870210240e-04
1.080000000000000071e+01,3.980607716049382183e-02,3.206800764738472736e-04,3.988690277777776766e-02,3.261750212351222219e-04
1.119999999999999929e+01,3.965371130952381057e-02,3.195323928168287910e-04,3.973566220238096414e-02,3.242798381444020436e-04
1.159999999999999964e+01,3.950963793103449279e-02,3.182024598976401124e-04,3.959339367816092081e-02,3.228950259598232847e-04
1.200000000000000000e+01,3.937369999999999759e-02,3.179168461899943869e-04,3.945786111111111716e-02,3.212065057718119514e-04
1.240000000000000036e+01,3.924506854838709369e-02,3.171996229281753474e-04,3.933044220430107624e-02,3.195115491724433848e-04
1.280000000000000071e+01,3.912415885416666017e-02,3.166146229246509362e-04,3.920806249999999465e-02,3.180694559733954143e-04
1.319999999999999929e+01,3.900763257575758092e-02,3.161029607012320712e-04,3.909221717171718069e-02,3.172426902850629653e-04
1.359999999999999964e+01,3.889666666666666967e-02,3.157305589617125422e-04,3.898241911764705608e-02,3.161373063155886428e-04
1.400000000000000000e+01,3.879109761904762227e-02,3.154182920704871884e-04,3.887694642857142391e-02,3.145693212141198675e-04
1.440000000000000036e+01,3.869023842592592827e-02,3.151222085135600248e-04,3.877635185185185351e-02,3.131710201062063597e-04
1.480000000000000071e+01,3.859484121621620939e-02,3.149079150270184691e-04,3.867986936936936709e-02,3.119092538624535448e-04
1.519999999999999929e+01,3.850368201754386654e-02,3.149536222138999016e-04,3.858696820175439024e-02,3.106699439145883812e-04
1.559999999999999964e+01,3.841617200854700875e-02,3.148999598026217071e-04,3.849726068376068538e-02,3.096820716031507977e-04
1.600000000000000000e+01,3.833134479166667302e-02,3.147619054599617733e-04,3.841148958333333308e-02,3.086557897709430527e-04
1.639999999999999858e+01,3.825035569105690592e-02,3.146662324635406171e-04,3.832953150406504667e-02,3.078785344469799805e-04
1.680000000000000071e+01,3.817270734126983894e-02,3.146408253338298534e-04,3.825079960317460254e-02,3.068505688522317086e-04
1.719999999999999929e+01,3.809846317829458651e-02,3.147677386313538651e-04,3.817469670542635723e-02,3.053584410724119783e-04
1.760000000000000142e+01,3.802574431818181444e-02,3.147663167018472708e-04,3.810142708333333350e-02,3.041234261191689235e-04
1.800000000000000000e+01,3.795533518518518640e-02,3.146780679245191298e-04,3.803094537037036982e-02,3.031361649147359667e-04
