r,gNN_mean,gNN_err
5.000000000000000278e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.500000000000000222e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.500000000000000333e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.500000000000000111e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.500000000000000444e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.500000000000001332e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.500000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.500000000000000888e-01,3.350996301175992911e-05,3.179034222754713535e-05
9.499999999999999556e-01,2.935497490430156731e-01,2.314777350639743436e-03
1.050000000000000044e+00,2.051641208604351618e+00,1.089497818511938124e-02
1.150000000000000133e+00,2.610874662554242498e+00,1.288840314193875729e-02
1.250000000000000000e+00,2.141264129759901547e+00,1.000207770797366391e-02
1.350000000000000089e+00,1.707870122607201724e+00,8.200569282810344154e-03
1.450000000000000178e+00,1.432102543764293134e+00,6.705528075526313164e-03
1.550000000000000044e+00,1.280942085904135164e+00,5.674947247616415717e-03
1.650000000000000133e+00,1.190407556886953655e+00,2.645874333681073973e-03
1.750000000000000000e+00,1.124876258047950772e+00,4.496937070680906770e-03
1.850000000000000089e+00,1.089347359255038672e+00,4.256991003332448800e-03
1.950000000000000178e+00,1.073452809971241040e+00,3.845255617526247699e-03
2.049999999999999822e+00,1.052441880893750792e+00,2.842990653081498269e-03
2.150000000000000355e+00,1.040340478530470847e+00,3.278144590538747873e-03
2.250000000000000000e+00,1.035725936767479372e+00,3.875401196172114249e-03
2.350000000000000533e+00,1.017032109652741045e+00,3.425312867802034460e-03
2.450000000000000178e+00,1.010058477297960833e+00,3.903075480899195673e-03
2.549999999999999822e+00,1.009050254279705072e+00,2.406720698647629546e-03
2.650000000000000355e+00,1.003403072545067776e+00,3.185379173459720881e-03
2.750000000000000000e+00,1.002143341760082462e+00,2.833962643895645336e-03
2.850000000000000533e+00,9.981303433618565757e-01,3.442004056207802545e-03
2.950000000000000178e+00,9.973094144262608651e-01,2.674533598095223726e-03
3.049999999999999822e+00,9.960848151488661539e-01,3.235044934273542932e-03
3.150000000000000355e+00,9.946690730802607572e-01,2.951614308224026137e-03
3.250000000000000000e+00,9.942787334918927744e-01,2.648368952972321617e-03
3.350000000000000533e+00,9.939327428363677885e-01,2.654917883616224588e-03
3.450000000000000178e+00,9.933770383314997066e-01,2.229346811084671753e-03
3.549999999999999822e+00,9.912481123444208952e-01,2.906503705538683851e-03
3.650000000000000355e+00,9.914566347386882805e-01,2.677618930023677960e-03
3.750000000000000000e+00,9.940563573321007373e-01,2.714462656991720527e-03
3.850000000000000533e+00,9.927085861276196965e-01,2.091013255584577880e-03
3.950000000000000178e+00,9.911690038963621996e-01,2.112097405226867532e-03
4.050000000000000711e+00,9.911403828088163337e-01,1.786731060074765428e-03
4.150000000000000355e+00,9.928358820308759158e-01,2.232405131895350350e-03
4.250000000000000000e+00,9.893512769574034360e-01,1.983892759153665832e-03
4.349999999999999645e+00,9.914898932400202369e-01,1.476813221098342323e-03
4.450000000000000178e+00,9.902042792882319588e-01,1.142073452832568494e-03
4.550000000000000711e+00,9.919361788909478728e-01,1.151759546705929255e-03
4.650000000000000355e+00,9.917977484679127986e-01,1.242763275674741525e-03
4.750000000000000000e+00,9.920001479171318692e-01,8.311978347172042014e-04
4.850000000000000533e+00,9.924370856180780853e-01,1.010688565885829119e-03
4.950000000000000178e+00,9.916712941814809223e-01,1.615716906084084829e-03
5.050000000000000711e+00,9.928494025666096956e-01,1.322354061481246720e-03
5.150000000000000355e+00,9.926024214602795492e-01,1.418997065707223483e-03
5.250000000000000000e+00,9.909404811006019553e-01,1.533044890071528533e-03
5.350000000000000533e+00,9.920208397022267643e-01,1.492010812088495402e-03
5.450000000000000178e+00,9.915573310980901889e-01,1.291818855457885001e-03
5.550000000000000711e+00,9.917095904473214318e-01,1.533560712446861707e-03
5.650000000000000355e+00,9.936832006963698394e-01,1.342949998216302768e-03
5.750000000000000000e+00,9.927647689232920181e-01,1.539209805480998890e-03
5.850000000000000533e+00,9.931077392978469032e-01,1.203850145573258324e-03
5.950000000000000178e+00,9.935509807083144906e-01,1.110223148598452145e-03
6.050000000000000711e+00,9.912981769623897543e-01,1.132385003664585204e-03
6.150000000000000355e+00,9.919400536732156937e-01,1.001210380503373592e-03
6.250000000000000000e+00,9.910880010229595749e-01,1.008445321462980108e-03
6.350000000000000533e+00,9.919738337565175978e-01,1.158865245389723974e-03
6.450000000000000178e+00,9.918463034855389271e-01,1.151022811681598045e-03
6.550000000000000711e+00,9.925838367666365292e-01,1.435604189197832795e-03
6.650000000000000355e+00,9.911554253590765251e-01,9.482098262810815213e-04
6.750000000000000000e+00,9.913319676781618961e-01,1.356246238146608524e-03
6.850000000000000533e+00,9.905349772011439180e-01,1.461866516467409671e-03
6.950000000000000178e+00,9.906898021493928397e-01,1.090314107764195350e-03
7.050000000000000711e+00,9.901203401214002664e-01,1.131261335372978462e-03
7.150000000000000355e+00,9.911061439374867499e-01,8.945913711748913061e-04
7.250000000000000000e+00,9.898899748841205604e-01,1.157165220981224135e-03
7.350000000000000533e+00,9.906460547631408264e-01,9.760096281369258411e-04
7.450000000000000178e+00,9.904810648475377288e-01,1.065742154332100216e-03
7.550000000000000711e+00,9.902773876007134879e-01,8.527172121125397870e-04
7.650000000000000355e+00,9.909419353946056219e-01,7.706619126008747113e-04
7.750000000000000000e+00,9.902091563223127668e-01,1.179063322143046990e-03
7.850000000000000533e+00,9.894550093406844216e-01,9.460476405981979586e-04
7.950000000000000178e+00,9.899979860420786704e-01,1.168210449766198065e-03
8.050000000000000711e+00,9.907900330082609619e-01,9.835630512525293627e-04
8.150000000000000355e+00,9.907888493478210767e-01,8.303124783700228896e-04
8.250000000000000000e+00,9.903427402038552652e-01,8.878652213192165859e-04
8.350000000000001421e+00,9.909362882299269648e-01,7.474307573225595809e-04
8.449999999999999289e+00,9.910931392747661661e-01,9.594941928451009711e-04
8.550000000000000711e+00,9.903658112023308036e-01,9.551852246710400155e-04
8.650000000000000355e+00,9.913879488359162995e-01,6.148180754567306476e-04
8.750000000000000000e+00,9.908556746664800574e-01,5.430020181420858183e-04
8.850000000000001421e+00,9.904534661812143259e-01,6.216743533912014045e-04
8.949999999999999289e+00,9.926688554706212253e-01,8.838795540597983247e-04
9.050000000000000711e+00,9.923414041640226113e-01,8.369096010774698538e-04
9.150000000000000355e+00,9.924644624502881873e-01,5.762626065971300764e-04
9.250000000000000000e+00,9.923108965678444360e-01,5.435006482697718857e-04
9.350000000000001421e+00,9.906087483807752836e-01,6.301055250669554625e-04
9.449999999999999289e+00,9.923002592518257448e-01,6.807017033843680304e-04
9.550000000000000711e+00,9.760135206988301837e-01,8.233947098928525886e-04
9.650000000000002132e+00,9.451604044208575806e-01,7.015301878713425202e-04
9.750000000000000000e+00,9.145376425749554006e-01,4.399411254266658066e-04
9.850000000000001421e+00,8.852078646320247213e-01,7.637392368031169785e-04
9.949999999999999289e+00,8.575659655012268789e-01,6.491404603708316075e-04
