r,gZZ_mean,gZZ_err
5.000000000000000278e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.500000000000000222e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.500000000000000333e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.500000000000000111e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.500000000000000444e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.500000000000001332e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.500000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.500000000000000888e-01,-3.781991250560682184e-04,4.272658309669999041e-05
9.499999999999999556e-01,-6.219827834230668984e-01,7.308324880629230719e-03
1.050000000000000044e+00,-3.316415630477901111e+00,3.177582322670474690e-02
1.150000000000000133e+00,-3.052672284055196084e+00,1.947165214243988182e-02
1.250000000000000000e+00,-1.819009171561387417e+00,8.315706910661035262e-03
1.350000000000000089e+00,-1.062521251544598311e+00,2.852732577139093211e-03
1.450000000000000178e+00,-6.531453562763080978e-01,1.231778069829421538e-03
1.550000000000000044e+00,-4.218893200629185714e-01,1.854795089345217651e-03
1.650000000000000133e+00,-2.756561839790577784e-01,3.242346745084476439e-03
1.750000000000000000e+00,-1.674593655974878081e-01,2.910801615163386997e-03
1.850000000000000089e+00,-9.230395927484638663e-02,2.528678058673143950e-03
1.950000000000000178e+00,-3.111760914599859262e-02,3.344408407311387846e-03
2.049999999999999822e+00,6.125322476889527752e-03,3.162834303684503110e-03
2.150000000000000355e+00,1.933363232294045206e-02,3.666475461827451918e-03
2.250000000000000000e+00,1.974860316467670282e-02,2.123925071733134221e-03
2.350000000000000533e+00,1.249474360839735246e-02,1.736823150011932533e-03
2.450000000000000178e+00,2.505871069804355231e-03,1.948844755450104957e-03
2.549999999999999822e+00,8.523837244939879831e-04,1.660851417963476193e-03
2.650000000000000355e+00,-5.237135718759056147e-03,8.505770729118419674e-04
2.750000000000000000e+00,-8.579017531692744933e-03,8.410110092086815758e-04
2.850000000000000533e+00,-9.885204849599694282e-03,9.940402413405012572e-04
2.950000000000000178e+00,-1.059949308921242020e-02,1.016361931181268942e-03
3.049999999999999822e+00,-1.082915976905502939e-02,1.078932248289855801e-03
3.150000000000000355e+00,-1.106673112006699780e-02,8.339637058815714673e-04
3.250000000000000000e+00,-1.021587412959674632e-02,7.601062789871757853e-04
3.350000000000000533e+00,-7.175266924301171648e-03,7.799739075238969546e-04
3.450000000000000178e+00,-7.070392794861923673e-03,9.923237384019062760e-04
3.549999999999999822e+00,-6.067805981952290213e-03,7.126259250933202408e-04
3.650000000000000355e+00,-5.064885948088582342e-03,7.317574944113353118e-04
3.750000000000000000e+00,-3.985374687663157181e-03,7.435067941254415187e-04
3.850000000000000533e+00,-4.644800527545322674e-03,9.120205672696818974e-04
3.950000000000000178e+00,-3.136266337127091401e-03,6.909256030662612111e-04
4.050000000000000711e+00,-2.416576935798264540e-03,4.330975770805932357e-04
4.150000000000000355e+00,-2.421145508006672300e-03,7.254950263509488129e-04
4.250000000000000000e+00,-2.242770014460404495e-03,4.751220590435015559e-04
4.349999999999999645e+00,-6.637700261856504863e-04,9.967622258473766029e-04
4.450000000000000178e+00,-1.499995039139578792e-03,6.364698154973888770e-04
4.550000000000000711e+00,-2.809054059255800093e-04,4.983062871049957114e-04
4.650000000000000355e+00,9.028195980161690453e-04,5.504876627642084266e-04
4.750000000000000000e+00,-1.571284249020088453e-04,4.461078627023471171e-04
4.850000000000000533e+00,-1.204585248185452429e-03,5.886941062627794579e-04
4.950000000000000178e+00,-1.597749497986722476e-03,4.903421449848540401e-04
5.050000000000000711e+00,-4.448186587218572077e-04,5.685625540917977217e-04
5.150000000000000355e+00,-5.005096109175876783e-04,5.545266146549392063e-04
5.250000000000000000e+00,-9.705159431755650207e-04,4.888861846227269452e-04
5.350000000000000533e+00,-7.904464114189213792e-04,3.993148745186234842e-04
5.450000000000000178e+00,-3.603364208959902617e-04,3.887536408594416686e-04
5.550000000000000711e+00,-5.654889816455455076e-04,2.712418684060027342e-04
5.650000000000000355e+00,-6.253371679634689862e-04,3.943692550029444244e-04
5.750000000000000000e+00,-8.628906724872376088e-04,4.421035945407569097e-04
5.850000000000000533e+00,-1.856703256728930887e-04,4.789284468346122182e-04
5.950000000000000178e+00,-1.348787659609662558e-05,4.493563418869916297e-04
6.050000000000000711e+00,-9.015206695783817281e-05,2.212757354756673999e-04
6.150000000000000355e+00,1.317057954869582605e-04,3.024091960623264330e-04
6.250000000000000000e+00,4.023650293398795257e-05,3.927690840663308888e-04
6.350000000000000533e+00,3.734372457406820309e-05,4.512748782122058002e-04
6.450000000000000178e+00,4.900238808728029976e-04,2.431040851139437881e-04
6.550000000000000711e+00,1.214056729253343319e-04,4.880564387153485048e-04
6.650000000000000355e+00,7.504902250373479472e-04,2.776784530371650267e-04
6.750000000000000000e+00,5.787464809855702658e-04,3.637995633693524617e-04
6.850000000000000533e+00,-1.573064681501978759e-04,3.039911103721671184e-04
6.950000000000000178e+00,-3.822330359142700365e-04,4.574415665641320353e-04
7.050000000000000711e+00,-4.567285171832136223e-04,3.148799419633544362e-04
7.150000000000000355e+00,-4.844859451663019348e-04,3.819983583642826228e-04
7.250000000000000000e+00,5.989781707014252141e-05,3.351709493209825870e-04
7.350000000000000533e+00,-1.678066099207064957e-04,3.522505297671998589e-04
7.450000000000000178e+00,-5.037042923365042885e-04,3.456700159815049808e-04
7.550000000000000711e+00,-1.716316825693286921e-04,2.712227478493215859e-04
7.650000000000000355e+00,-2.725367691145397095e-05,2.831334998323712672e-04
7.750000000000000000e+00,6.354063807545440312e-05,2.272092758415185983e-04
7.850000000000000533e+00,-6.024754818620969707e-05,3.832407479303043024e-04
7.950000000000000178e+00,4.662601713889547028e-05,3.062665699839822384e-04
8.050000000000000711e+00,-1.652961529458929545e-04,2.982593819899047056e-04
8.150000000000000355e+00,2.187949409509393098e-04,3.122957394408818746e-04
8.250000000000000000e+00,-1.065820848340948173e-04,2.613211486238270725e-04
8.350000000000001421e+00,1.224362486311747421e-05,3.141323717816241028e-04
8.449999999999999289e+00,9.366038390956621384e-05,2.672509785594022014e-04
8.550000000000000711e+00,-2.084581031915000383e-04,2.969939199480418511e-04
8.650000000000000355e+00,7.777442943088797565e-05,3.264530872631955165e-04
8.750000000000000000e+00,6.986573914866678879e-05,2.662987722206812706e-04
8.850000000000001421e+00,3.871653994680368527e-05,2.471115194284727811e-04
8.949999999999999289e+00,3.365894113332767784e-04,2.095424029372831289e-04
9.050000000000000711e+00,-1.495880589678089123e-04,2.151053351500868498e-04
9.150000000000000355e+00,6.618098840207586333e-05,1.694312545003163540e-04
9.250000000000000000e+00,-2.125859875068192349e-04,2.040935011967390310e-04
9.350000000000001421e+00,2.981110225173111281e-05,2.087654670546477216e-04
9.449999999999999289e+00,-1.128092247150602772e-04,2.583132526093599485e-04
9.550000000000000711e+00,1.584778356924720856e-04,1.789863040316384986e-04
9.650000000000002132e+00,-7.084464809115065265e-05,1.698110983777390785e-04
9.750000000000000000e+00,2.337234356342587807e-04,1.807736559583392264e-04
9.850000000000001421e+00,1.373659027516849261e-04,2.383434025975796143e-04
9.949999999999999289e+00,1.182493026291364711e-04,1.756636066435125797e-04
