r,gZZ_mean,gZZ_err
5.000000000000000278e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.500000000000000222e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.500000000000000333e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.500000000000000111e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.500000000000000444e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.500000000000001332e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.500000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.500000000000000888e-01,-2.060027782656321941e-04,4.533816487394919510e-05
9.499999999999999556e-01,-6.220940407292254726e-01,3.995659571606277431e-03
1.050000000000000044e+00,-3.736955279278233455e+00,1.365413916379707576e-02
1.150000000000000133e+00,-3.881948136182135300e+00,1.483882956708055048e-02
1.250000000000000000e+00,-2.610896506747992341e+00,9.926760935980235775e-03
1.350000000000000089e+00,-1.715860786371021574e+00,1.192465988715998848e-02
1.450000000000000178e+00,-1.193678160796457721e+00,6.691383586388648975e-03
1.550000000000000044e+00,-8.893089937052962579e-01,2.593450631041180430e-03
1.650000000000000133e+00,-6.795465903779198680e-01,3.609351324630019273e-03
1.750000000000000000e+00,-5.297063871078898645e-01,3.203043210394566822e-03
1.850000000000000089e+00,-4.239646872684660894e-01,2.540021493999812356e-03
1.950000000000000178e+00,-3.396256747019207878e-01,3.364349749998440508e-03
2.049999999999999822e+00,-2.788861037950894350e-01,3.574597258019174707e-03
2.150000000000000355e+00,-2.223164865652510203e-01,3.592294569084720970e-03
2.250000000000000000e+00,-1.846152755363929254e-01,3.484154995519201953e-03
2.350000000000000533e+00,-1.679365775727167942e-01,3.629714004613172288e-03
2.450000000000000178e+00,-1.419279717941954178e-01,1.728700887821519759e-03
2.549999999999999822e+00,-1.244887868810221898e-01,2.412103904212668359e-03
2.650000000000000355e+00,-1.074615460457207516e-01,3.085972611451463007e-03
2.750000000000000000e+00,-9.536859012618617570e-02,1.076329299567281789e-03
2.850000000000000533e+00,-8.917591461585647195e-02,2.268080802218051979e-03
2.950000000000000178e+00,-7.290924334737561296e-02,2.051893441549941955e-03
3.049999999999999822e+00,-6.813302932341902540e-02,2.174833416757607305e-03
3.150000000000000355e+00,-6.115355866855783085e-02,1.250682364272086159e-03
3.250000000000000000e+00,-5.465101269231138759e-02,1.906894302912597039e-03
3.350000000000000533e+00,-4.800434881611241600e-02,1.916654707496843286e-03
3.450000000000000178e+00,-4.024063592331193068e-02,1.694578959938611859e-03
3.549999999999999822e+00,-3.683664137054354359e-02,2.301240660363638741e-03
3.650000000000000355e+00,-3.278810660281213096e-02,1.298308533707599570e-03
3.750000000000000000e+00,-3.104229694201352668e-02,1.695002623742664213e-03
3.850000000000000533e+00,-2.464385538158986311e-02,9.233949672900119933e-04
3.950000000000000178e+00,-2.328479416385906969e-02,1.794618666455579086e-03
4.050000000000000711e+00,-2.143040602070500622e-02,1.302672733270532129e-03
4.150000000000000355e+00,-1.974393799223019691e-02,1.490823199535974393e-03
4.250000000000000000e+00,-1.635204550029529733e-02,1.982685800521842047e-03
4.349999999999999645e+00,-1.570388580471511128e-02,1.733762776558011491e-03
4.450000000000000178e+00,-1.223283229053562238e-02,1.057513681617844141e-03
4.550000000000000711e+00,-1.304290744857354925e-02,1.253316115413864208e-03
4.650000000000000355e+00,-1.251855495043532364e-02,1.051690141679557499e-03
4.750000000000000000e+00,-8.188157741226808825e-03,1.188256759008145128e-03
4.850000000000000533e+00,-8.342543290032145009e-03,1.134874155051061526e-03
4.950000000000000178e+00,-7.906267388667620466e-03,9.826133592183135344e-04
5.050000000000000711e+00,-6.736648951095269844e-03,9.099816818978583022e-04
5.150000000000000355e+00,-3.853612123346938749e-03,1.242201127629085971e-03
5.250000000000000000e+00,-6.478471608502056438e-03,1.296201874466140422e-03
5.350000000000000533e+00,-4.477027888662466273e-03,7.590995800422352217e-04
5.450000000000000178e+00,-4.779845001689686165e-03,1.311196443821932046e-03
5.550000000000000711e+00,-3.777723075363636964e-03,1.361466228280244078e-03
5.650000000000000355e+00,-3.387002841960540418e-03,9.055951346903289099e-04
5.750000000000000000e+00,-3.257546138420641755e-03,1.336603692866679838e-03
5.850000000000000533e+00,-1.526896274349231943e-03,6.496814712883794592e-04
5.950000000000000178e+00,-3.515210916673194765e-03,7.003118039647158836e-04
6.050000000000000711e+00,-1.442881232089576748e-03,9.972803823921233025e-04
6.150000000000000355e+00,-3.526431427357179602e-03,1.155625549762034909e-03
6.250000000000000000e+00,-2.076302204291868934e-03,9.694649986009458171e-04
6.350000000000000533e+00,-3.304563332122722932e-03,1.254250415768541713e-03
6.450000000000000178e+00,-2.248382257848069443e-03,6.957430402880435951e-04
6.550000000000000711e+00,-2.544064689011826721e-03,4.730151052772370388e-04
6.650000000000000355e+00,-2.736842480761203598e-03,8.193759108690141200e-04
6.750000000000000000e+00,-1.494965055468488969e-03,9.262263683009743995e-04
6.850000000000000533e+00,-2.077423032174752129e-03,1.174322108609090901e-03
6.950000000000000178e+00,-9.140804649080402910e-04,6.374657746845488601e-04
7.050000000000000711e+00,1.560813669514438118e-04,4.727745765310949156e-04
7.150000000000000355e+00,-5.310201123372992882e-04,5.326704813841224044e-04
7.250000000000000000e+00,-1.987223325615916809e-03,6.424943986909522871e-04
7.350000000000000533e+00,-6.068101829078687004e-04,8.972728486134051978e-04
7.450000000000000178e+00,-1.581947555653973134e-03,8.663945073591744614e-04
7.550000000000000711e+00,-1.231863727829463127e-04,9.526920920666866232e-04
7.650000000000000355e+00,2.302666542283393571e-04,1.186334678380583521e-03
7.750000000000000000e+00,-7.103010149346999490e-04,1.099957429030925951e-03
7.850000000000000533e+00,2.476996204310299987e-04,6.302524168424538742e-04
7.950000000000000178e+00,4.936241484507774977e-05,6.485621907302914664e-04
8.050000000000000711e+00,-8.917354138543665204e-04,1.076443971188388669e-03
8.150000000000000355e+00,-7.275361518487511109e-04,6.677584639380096040e-04
8.250000000000000000e+00,-1.206285037903165281e-03,7.519934760872825068e-04
8.350000000000001421e+00,4.837955599631182718e-04,5.692323794453177507e-04
8.449999999999999289e+00,-1.088688163104589712e-03,8.984824375500582863e-04
8.550000000000000711e+00,3.299545776183965056e-04,6.156070480587306094e-04
8.650000000000000355e+00,-8.896907309792645869e-04,5.045408030515137867e-04
8.750000000000000000e+00,-1.996207975762498421e-03,8.460043524182715670e-04
8.850000000000001421e+00,5.248470260253102143e-04,5.211364083366961135e-04
8.949999999999999289e+00,-1.232270005314517426e-03,6.110162807330109811e-04
9.050000000000000711e+00,-6.805407753529335363e-04,6.721182804748575094e-04
9.150000000000000355e+00,1.309802994370645821e-03,6.182108581259289359e-04
9.250000000000000000e+00,4.680285373415582375e-04,7.942783879085080906e-04
9.350000000000001421e+00,-5.822826365991185188e-04,6.684812883792838438e-04
9.449999999999999289e+00,1.529868202702289127e-04,6.022470425765082732e-04
9.550000000000000711e+00,8.173121264783977935e-04,4.700995015356637750e-04
9.650000000000002132e+00,1.474212221039250623e-03,6.632763410697624634e-04
9.750000000000000000e+00,-1.676210454751192350e-04,4.631257046992148297e-04
9.850000000000001421e+00,-1.912074091810156363e-04,7.818927653832040414e-04
9.949999999999999289e+00,2.598157241461507500e-04,8.428868057282045811e-04
