timestep,H(t)_mean,H(t)_err
2.000000000000000111e-01,7.599173999999999651e-01,1.747212311083000879e-03
4.000000000000000222e-01,5.594120000000000203e-01,2.363312738509227521e-03
5.999999999999999778e-01,4.265373999999999555e-01,2.017046370314767769e-03
8.000000000000000444e-01,3.452001999999999571e-01,2.193230981907743054e-03
1.000000000000000000e+00,2.922753999999999630e-01,1.967486508212957456e-03
1.199999999999999956e+00,2.524431999999999787e-01,1.870131048884004403e-03
1.399999999999999911e+00,2.214831999999999912e-01,2.068899330562022111e-03
1.600000000000000089e+00,1.942220000000000057e-01,1.577163244562846019e-03
1.800000000000000044e+00,1.700843999999999967e-01,1.093239433975923096e-03
2.000000000000000000e+00,1.511098000000000163e-01,2.229133450469034366e-03
2.200000000000000178e+00,1.379552000000000000e-01,1.356462657060633235e-03
2.399999999999999911e+00,1.237767999999999924e-01,8.553555634939182190e-04
2.600000000000000089e+00,1.124123999999999957e-01,1.040749134037592541e-03
2.799999999999999822e+00,1.010079999999999867e-01,1.471669697996123242e-03
3.000000000000000000e+00,9.265199999999999825e-02,1.334309334449849428e-03
3.200000000000000178e+00,8.443559999999999954e-02,5.467148799877321079e-04
3.399999999999999911e+00,7.895900000000000141e-02,1.033623432396924046e-03
3.600000000000000089e+00,7.450039999999999440e-02,1.484471845472319553e-03
3.799999999999999822e+00,6.823419999999999486e-02,1.484773699928713291e-03
4.000000000000000000e+00,6.378980000000000761e-02,1.325964909037943232e-03
4.200000000000000178e+00,5.892079999999999540e-02,1.530203038815438656e-03
4.400000000000000355e+00,5.408299999999999219e-02,1.783314890870369481e-03
4.599999999999999645e+00,5.008459999999999995e-02,1.109044615874402477e-03
4.799999999999999822e+00,4.782419999999999727e-02,1.198341954535516070e-03
5.000000000000000000e+00,4.587619999999999892e-02,1.435953808449282358e-03
5.200000000000000178e+00,4.349220000000000169e-02,1.450284778931365407e-03
5.400000000000000355e+00,4.135579999999999812e-02,1.025348984492597182e-03
5.599999999999999645e+00,3.980720000000000092e-02,9.902126236319155027e-04
5.799999999999999822e+00,3.836839999999999695e-02,1.052052213533149648e-03
6.000000000000000000e+00,3.629739999999999356e-02,1.402464637700359283e-03
6.200000000000000178e+00,3.477439999999999698e-02,1.459401884334811904e-03
6.400000000000000355e+00,3.243379999999999874e-02,1.092415186639219497e-03
6.599999999999999645e+00,3.143859999999999710e-02,1.323946282898214944e-03
6.799999999999999822e+00,2.948600000000000179e-02,1.240072699481768563e-03
7.000000000000000000e+00,2.785420000000000257e-02,1.058808500154773341e-03
7.200000000000000178e+00,2.785299999999999929e-02,1.133459791964408622e-03
7.400000000000000355e+00,2.680139999999999606e-02,1.001773756893241515e-03
7.599999999999999645e+00,2.603300000000000058e-02,7.108300078077737106e-04
7.799999999999999822e+00,2.316640000000000019e-02,6.733666608913749414e-04
8.000000000000000000e+00,2.274439999999999795e-02,9.843562668058758198e-04
8.199999999999999289e+00,2.314000000000000085e-02,8.153577129088799939e-04
8.400000000000000355e+00,2.190619999999999720e-02,8.901448421464902864e-04
8.599999999999999645e+00,2.082479999999999748e-02,6.890463264541794603e-04
8.800000000000000711e+00,1.995820000000000233e-02,3.818250122765661815e-04
9.000000000000000000e+00,1.879959999999999964e-02,4.567818516535002344e-04
9.199999999999999289e+00,1.787880000000000025e-02,6.025872053072486552e-04
9.400000000000000355e+00,1.795760000000000065e-02,6.051977032342407232e-04
9.599999999999999645e+00,1.666880000000000098e-02,8.020124313251009119e-04
9.800000000000000711e+00,1.554099999999999926e-02,9.902843026121338314e-04
1.000000000000000000e+01,1.519940000000000180e-02,8.306646495427625135e-04
1.019999999999999929e+01,1.461800000000000078e-02,7.953238962837718253e-04
1.040000000000000036e+01,1.464520000000000058e-02,6.841951037533082090e-04
1.059999999999999964e+01,1.478059999999999964e-02,9.240150215229184661e-04
1.080000000000000071e+01,1.430760000000000018e-02,6.348481393215226658e-04
1.100000000000000000e+01,1.359560000000000282e-02,7.114709129683377195e-04
1.119999999999999929e+01,1.291160000000000051e-02,4.686679634880114645e-04
1.140000000000000036e+01,1.275659999999999815e-02,3.203461565244694370e-04
1.159999999999999964e+01,1.246279999999999957e-02,1.987821420550646466e-04
1.180000000000000071e+01,1.209460000000000049e-02,4.288592543014546989e-04
1.200000000000000000e+01,1.175359999999999946e-02,1.965417512896432638e-04
1.219999999999999929e+01,1.123000000000000040e-02,3.449556493232136122e-04
1.240000000000000036e+01,1.143939999999999887e-02,4.145027864803804110e-04
1.259999999999999964e+01,1.143360000000000036e-02,4.736501451493496185e-04
1.280000000000000071e+01,1.133439999999999968e-02,4.277808551115861412e-04
1.300000000000000000e+01,1.099299999999999930e-02,6.646839850635787809e-04
1.319999999999999929e+01,1.091739999999999898e-02,6.397270199077101198e-04
1.340000000000000036e+01,1.099619999999999938e-02,5.528610494509447271e-04
1.359999999999999964e+01,1.126260000000000108e-02,6.457860791314718558e-04
1.380000000000000071e+01,1.099540000000000066e-02,3.203182167782531089e-04
1.400000000000000000e+01,1.046920000000000142e-02,4.657699432123116323e-04
1.419999999999999929e+01,1.007320000000000090e-02,5.149647949132055971e-04
1.440000000000000036e+01,1.017679999999999974e-02,2.127706276721484527e-04
1.459999999999999964e+01,9.781000000000001499e-03,3.831119940696192075e-04
1.480000000000000071e+01,9.438999999999999474e-03,6.334002683927437939e-04
1.500000000000000000e+01,9.123799999999999619e-03,6.566700389084306625e-04
1.519999999999999929e+01,8.593800000000000397e-03,5.498914802031397821e-04
1.540000000000000036e+01,8.013199999999999837e-03,5.358943366000428442e-04
1.559999999999999964e+01,7.278600000000000521e-03,4.958186765340733123e-04
1.580000000000000071e+01,6.835199999999999609e-03,4.000916644970249386e-04
