timestep,H(t)_mean,H(t)_err
2.000000000000000111e-01,7.497721999999999998e-01,1.237724929618856141e-02
4.000000000000000222e-01,5.563827999999999552e-01,9.234467193076183189e-03
5.999999999999999778e-01,4.156354000000000437e-01,6.150858936766478990e-03
8.000000000000000444e-01,3.405929999999999791e-01,1.466757352120656201e-02
1.000000000000000000e+00,2.858652000000000415e-01,1.021205429088584832e-02
1.199999999999999956e+00,2.490300000000000014e-01,9.498287503545047028e-03
1.399999999999999911e+00,2.215294000000000152e-01,1.086431461528981381e-02
1.600000000000000089e+00,2.037919999999999732e-01,1.277479333296629299e-02
1.800000000000000044e+00,1.673154000000000030e-01,1.590156637441733287e-02
2.000000000000000000e+00,1.516433999999999838e-01,1.224592976706954418e-02
2.200000000000000178e+00,1.334700000000000331e-01,1.291112197293481020e-02
2.399999999999999911e+00,1.329402000000000084e-01,9.926529743067310715e-03
2.600000000000000089e+00,1.263795999999999808e-01,5.750515929897072852e-03
2.799999999999999822e+00,1.118576000000000015e-01,3.610387632928076327e-03
3.000000000000000000e+00,1.055890000000000023e-01,6.225144656953764989e-03
3.200000000000000178e+00,9.680180000000000728e-02,1.013277511050156635e-02
3.399999999999999911e+00,8.760000000000001119e-02,9.156258012965776474e-03
3.600000000000000089e+00,7.932239999999998736e-02,9.258325623999190401e-03
3.799999999999999822e+00,7.437380000000000380e-02,8.958018739654433071e-03
4.000000000000000000e+00,7.003360000000000141e-02,6.521052925716828118e-03
4.200000000000000178e+00,6.280460000000000209e-02,4.597678279305762554e-03
4.400000000000000355e+00,6.036640000000000061e-02,3.675600802589964761e-03
4.599999999999999645e+00,5.803240000000000481e-02,3.669288099890768550e-03
4.799999999999999822e+00,5.594920000000001142e-02,3.942975264949046682e-03
5.000000000000000000e+00,5.807500000000000162e-02,5.559354306032312197e-03
5.200000000000000178e+00,5.029060000000000474e-02,6.670838302642328847e-03
5.400000000000000355e+00,4.595099999999999879e-02,4.699346763115059937e-03
5.599999999999999645e+00,3.959160000000000457e-02,4.443818522397150264e-03
5.799999999999999822e+00,3.626120000000000038e-02,2.005339258080787290e-03
6.000000000000000000e+00,3.358180000000000193e-02,3.976930102478543061e-03
6.200000000000000178e+00,3.480700000000000460e-02,4.393640529219476273e-03
6.400000000000000355e+00,3.676820000000000088e-02,4.340165796372298830e-03
6.599999999999999645e+00,3.223700000000000176e-02,4.534926625646770390e-03
6.799999999999999822e+00,2.969200000000000311e-02,4.383657559618450543e-03
7.000000000000000000e+00,2.921059999999999629e-02,2.938762232641490418e-03
7.200000000000000178e+00,2.668440000000000395e-02,1.297881065429340409e-03
7.400000000000000355e+00,2.217219999999999955e-02,2.358188847399630712e-03
7.599999999999999645e+00,2.277320000000000039e-02,3.069215769541138415e-03
7.799999999999999822e+00,2.027820000000000317e-02,3.083340029902638477e-03
8.000000000000000000e+00,1.914240000000000039e-02,2.978882988638526484e-03
8.199999999999999289e+00,1.784140000000000031e-02,2.650000577358427572e-03
8.400000000000000355e+00,1.708520000000000177e-02,4.429508476117864288e-03
8.599999999999999645e+00,1.392459999999999878e-02,3.618869500272149913e-03
8.800000000000000711e+00,1.080299999999999837e-02,2.835296704050565414e-03
9.000000000000000000e+00,1.202280000000000015e-02,2.453155302870162809e-03
9.199999999999999289e+00,1.266379999999999936e-02,2.151731753727680573e-03
9.400000000000000355e+00,1.452519999999999853e-02,4.022028249527843241e-03
9.599999999999999645e+00,1.520440000000000159e-02,3.619944897370677706e-03
9.800000000000000711e+00,1.583680000000000157e-02,1.559432634005072753e-03
1.000000000000000000e+01,1.652680000000000121e-02,2.446469954853318970e-03
1.019999999999999929e+01,1.516859999999999910e-02,2.916119709476961992e-03
1.040000000000000036e+01,1.585420000000000232e-02,2.564132200180014708e-03
1.059999999999999964e+01,1.205939999999999963e-02,1.072730982119934461e-03
1.080000000000000071e+01,8.162800000000001305e-03,1.769175949418259289e-03
1.100000000000000000e+01,8.757999999999998425e-03,3.381990286798588867e-03
1.119999999999999929e+01,6.867400000000000067e-03,2.630464343039076204e-03
1.140000000000000036e+01,7.552999999999999818e-03,2.109680497136947989e-03
1.159999999999999964e+01,6.887399999999999252e-03,2.017539258601923347e-03
1.180000000000000071e+01,1.004239999999999994e-02,3.140272481807907749e-03
1.200000000000000000e+01,1.324759999999999827e-02,4.412666320944741254e-03
1.219999999999999929e+01,1.330379999999999931e-02,4.617770115542782147e-03
1.240000000000000036e+01,1.202160000000000034e-02,4.445351792603145606e-03
1.259999999999999964e+01,1.013079999999999883e-02,3.699392252789639179e-03
1.280000000000000071e+01,9.457399999999999488e-03,3.322590895671628710e-03
1.300000000000000000e+01,8.892199999999999410e-03,3.479736375072112024e-03
1.319999999999999929e+01,8.289200000000000040e-03,2.679617610779567571e-03
1.340000000000000036e+01,6.264200000000000150e-03,2.188717487479825349e-03
1.359999999999999964e+01,7.476199999999999686e-03,3.625887869198384655e-03
1.380000000000000071e+01,8.757000000000000894e-03,4.511304811249179647e-03
1.400000000000000000e+01,8.205399999999998112e-03,3.193563254422871183e-03
1.419999999999999929e+01,5.768399999999999916e-03,2.590305669221298814e-03
1.440000000000000036e+01,7.583399999999999690e-03,3.515255987833602359e-03
1.459999999999999964e+01,6.967999999999999368e-03,3.064049053132145498e-03
1.480000000000000071e+01,6.358199999999999616e-03,2.772692867953462786e-03
1.500000000000000000e+01,6.383800000000000238e-03,2.855493414455722093e-03
1.519999999999999929e+01,8.225599999999999579e-03,2.374635058277376788e-03
1.540000000000000036e+01,9.577800000000000896e-03,2.777469322962901506e-03
1.559999999999999964e+01,1.216099999999999993e-02,3.397323593654275747e-03
1.580000000000000071e+01,1.098639999999999860e-02,4.519426275535424337e-03
1.600000000000000000e+01,9.709800000000001069e-03,3.765196613724175814e-03
1.619999999999999929e+01,9.049800000000000205e-03,3.192628938664811115e-03
1.639999999999999858e+01,5.152999999999999595e-03,2.454171672886800749e-03
1.660000000000000142e+01,6.461999999999999862e-03,3.616667582181143630e-03
1.680000000000000071e+01,6.436399999999999240e-03,2.578714187342210935e-03
1.700000000000000000e+01,7.001400000000000505e-03,1.189496725510415156e-03
1.719999999999999929e+01,5.706199999999999814e-03,1.528721276099734251e-03
1.739999999999999858e+01,6.981600000000000132e-03,2.080405936349922959e-03
1.760000000000000142e+01,7.603600000000000289e-03,1.179688628410056114e-03
1.780000000000000071e+01,7.629200000000000911e-03,7.405446914265200863e-04
1.800000000000000000e+01,8.174199999999999522e-03,2.640971609086322381e-03
1.819999999999999929e+01,9.443799999999998723e-03,2.535506545051698091e-03
1.839999999999999858e+01,7.513999999999998111e-03,2.816009303961902483e-03
1.860000000000000142e+01,3.122600000000000115e-03,1.405401423081675729e-03
1.880000000000000071e+01,3.167199999999999790e-03,1.014560269279257817e-03
1.900000000000000000e+01,5.078199999999999728e-03,1.639121453706222442e-03
1.919999999999999929e+01,4.418000000000000052e-03,1.618612646682336979e-03
1.939999999999999858e+01,4.423600000000000622e-03,1.622731604425081686e-03
1.960000000000000142e+01,6.879599999999999604e-03,2.651203247584009697e-03
1.980000000000000071e+01,6.288799999999999772e-03,2.357092475911795517e-03
2.000000000000000000e+01,7.533799999999998484e-03,1.810713848182533576e-03
2.019999999999999929e+01,6.302999999999998708e-03,1.362171281447380720e-03
2.039999999999999858e+01,3.751399999999999787e-03,1.136977027032648425e-03
2.060000000000000142e+01,1.885200000000000070e-03,7.708577949271836578e-04
2.080000000000000071e+01,2.526200000000000147e-03,6.331635965530550648e-04
