t,D_cat_mean,D_cat_err,D_ani_mean,D_ani_err
0.000000000000000000e+00,nan,nan,nan,nan
4.000000000000000222e-01,6.607452916666665121e-01,4.658173793916323135e-03,6.540930416666665970e-01,5.177624026854836525e-03
8.000000000000000444e-01,4.715437291666665365e-01,2.324080632946193790e-03,4.682222083333332785e-01,2.593470966546754155e-03
1.199999999999999956e+00,4.224071944444444671e-01,1.551194466773361379e-03,4.202185416666667228e-01,1.728634846231497796e-03
1.600000000000000089e+00,4.007019270833332980e-01,1.165436153140605394e-03,3.991024062499999303e-01,1.304734888846068681e-03
2.000000000000000000e+00,3.881555916666666883e-01,9.317594326580393811e-04,3.869156833333332601e-01,1.049679562568535786e-03
2.399999999999999911e+00,3.797964722222222922e-01,7.784707456263922996e-04,3.787667361111111686e-01,8.831963713918969915e-04
2.799999999999999822e+00,3.737451488095238639e-01,6.667347750929481474e-04,3.728668869047619960e-01,7.698799469220813339e-04
3.200000000000000178e+00,3.691454427083332712e-01,5.783152817722305838e-04,3.683597864583333381e-01,6.843805436617512008e-04
3.600000000000000089e+00,3.654972129629628919e-01,5.154869674351482715e-04,3.647939907407406479e-01,6.206036749128631801e-04
4.000000000000000000e+00,3.625433000000000128e-01,4.688233945339614298e-04,3.618961291666666913e-01,5.689743081097453766e-04
4.400000000000000355e+00,3.601022310606060151e-01,4.317811074687250591e-04,3.595055454545453832e-01,5.268707463845632337e-04
4.799999999999999822e+00,3.580532986111110705e-01,4.016330958131806672e-04,3.574884722222222977e-01,4.948942383394976151e-04
5.200000000000000178e+00,3.563061217948718107e-01,3.750053005993025891e-04,3.557708333333333139e-01,4.730102992988063329e-04
5.599999999999999645e+00,3.547986011904762371e-01,3.542272108503392858e-04,3.542899107142857273e-01,4.561036465145304085e-04
6.000000000000000000e+00,3.534829444444443913e-01,3.365241218217492948e-04,3.530069166666666702e-01,4.443687849374091227e-04
6.400000000000000355e+00,3.523279947916665433e-01,3.222957208636848285e-04,3.518850260416666598e-01,4.370479181040281104e-04
6.799999999999999822e+00,3.513080637254902272e-01,3.090492514862051127e-04,3.508920098039216007e-01,4.315325668125522310e-04
7.200000000000000178e+00,3.503993518518518369e-01,2.995742411112060758e-04,3.500066203703703360e-01,4.294775269657895213e-04
7.599999999999999645e+00,3.495820833333334043e-01,2.906173874808161092e-04,3.492093421052632207e-01,4.274878340902894531e-04
8.000000000000000000e+00,3.488523124999999836e-01,2.835093449241730848e-04,3.484911666666666852e-01,4.254236339528114389e-04
8.400000000000000355e+00,3.481913293650793495e-01,2.782956640070922754e-04,3.478396031746031625e-01,4.238011855226085233e-04
8.800000000000000711e+00,3.475886931818181202e-01,2.765137318497090223e-04,3.472406628787878535e-01,4.220498455825108823e-04
9.199999999999999289e+00,3.470373369565217248e-01,2.753017726919671990e-04,3.466873007246377147e-01,4.194227873885665895e-04
9.599999999999999645e+00,3.465293750000000839e-01,2.739652202364730306e-04,3.461711284722222559e-01,4.170448162266054428e-04
1.000000000000000000e+01,3.460591666666666399e-01,2.729517085221971396e-04,3.456898833333333920e-01,4.161663455775333723e-04
1.040000000000000036e+01,3.456179807692306705e-01,2.730663423541735248e-04,3.452460096153845415e-01,4.148873197993615397e-04
1.080000000000000071e+01,3.452087191358024221e-01,2.723344708546664530e-04,3.448336265432098147e-01,4.140865337049297302e-04
1.119999999999999929e+01,3.448310267857143119e-01,2.705031176066133671e-04,3.444537500000000030e-01,4.117638034829535594e-04
1.159999999999999964e+01,3.444770545977012266e-01,2.684952031145874289e-04,3.441040373563218902e-01,4.093508152968365014e-04
1.200000000000000000e+01,3.441472638888888325e-01,2.655614240870406454e-04,3.437742083333333309e-01,4.072098190102835399e-04
1.240000000000000036e+01,3.438407526881720466e-01,2.627716037521775610e-04,3.434662365591397704e-01,4.068140270279335191e-04
1.280000000000000071e+01,3.435502604166665863e-01,2.597953750484764896e-04,3.431765885416666606e-01,4.067685005431195995e-04
1.319999999999999929e+01,3.432766666666667854e-01,2.571934715379514962e-04,3.429051136363637231e-01,4.077532655263756372e-04
1.359999999999999964e+01,3.430216544117647426e-01,2.552623353668084035e-04,3.426490686274510367e-01,4.097631151437040875e-04
1.400000000000000000e+01,3.427801309523809681e-01,2.530260806391790361e-04,3.424084642857142535e-01,4.115041115257444052e-04
1.440000000000000036e+01,3.425519560185185108e-01,2.505673381328902736e-04,3.421777199074074183e-01,4.140799037920286072e-04
1.480000000000000071e+01,3.423332657657657263e-01,2.493582720653123703e-04,3.419584009009008496e-01,4.161371961256676985e-04
1.519999999999999929e+01,3.421240570175439477e-01,2.478081432507325344e-04,3.417510964912281457e-01,4.187933909990691002e-04
1.559999999999999964e+01,3.419240918803418960e-01,2.476574239011065763e-04,3.415561965811965695e-01,4.213624723152555865e-04
1.600000000000000000e+01,3.417293333333333294e-01,2.472832971141369473e-04,3.413735000000001074e-01,4.245078143593599687e-04
1.639999999999999858e+01,3.415435467479676079e-01,2.471366813603745479e-04,3.412001626016261113e-01,4.276658766642486603e-04
1.680000000000000071e+01,3.413699305555555896e-01,2.467931820998903766e-04,3.410364980158729908e-01,4.313154614974991103e-04
1.719999999999999929e+01,3.412047868217054636e-01,2.457086793872517239e-04,3.408806879844961113e-01,4.348566057304846088e-04
1.760000000000000142e+01,3.410451609848484944e-01,2.443308454560371703e-04,3.407338636363635986e-01,4.399062901213088121e-04
1.800000000000000000e+01,3.408930370370369944e-01,2.426534595994236866e-04,3.405940740740741046e-01,4.453655045805888211e-04
1.839999999999999858e+01,3.407462681159419970e-01,2.419505004238637778e-04,3.404594293478260814e-01,4.498804774262864345e-04
1.880000000000000071e+01,3.406052127659574547e-01,2.417429186809870814e-04,3.403281205673759358e-01,4.541847841984995404e-04
1.919999999999999929e+01,3.404700173611111547e-01,2.423011264657976016e-04,3.402022569444445033e-01,4.581946669693291426e-04
1.960000000000000142e+01,3.403406802721088420e-01,2.425070750983184204e-04,3.400812159863945139e-01,4.619666510076648916e-04
2.000000000000000000e+01,3.402158916666666588e-01,2.433595841529000549e-04,3.399639833333333305e-01,4.658007132287850520e-04
2.039999999999999858e+01,3.400975735294117785e-01,2.447975454762371444e-04,3.398514215686275208e-01,4.699437476833624987e-04
2.080000000000000071e+01,3.399847035256409744e-01,2.467868404737379477e-04,3.397420753205128152e-01,4.742758366849867237e-04
2.119999999999999929e+01,3.398785455974843162e-01,2.480347665762363575e-04,3.396359669811320758e-01,4.783036236613615586e-04
2.160000000000000142e+01,3.397777700617283791e-01,2.489904040033738184e-04,3.395335879629629017e-01,4.828011281104666128e-04
2.200000000000000000e+01,3.396813787878788515e-01,2.497192497660198499e-04,3.394332348484848660e-01,4.874516855615597974e-04
2.239999999999999858e+01,3.395879315476190707e-01,2.504369758395742253e-04,3.393352604166667286e-01,4.918565813776948348e-04
2.280000000000000071e+01,3.394955336257309275e-01,2.509228448307787335e-04,3.392419809941520370e-01,4.960308966181366762e-04
2.319999999999999929e+01,3.394065732758621001e-01,2.513982645306629530e-04,3.391506034482759113e-01,5.002028440695629888e-04
2.360000000000000142e+01,3.393208757062146641e-01,2.511772517679677994e-04,3.390643573446327497e-01,5.046967198657449291e-04
2.400000000000000000e+01,3.392388680555555869e-01,2.512178569193674726e-04,3.389804930555555540e-01,5.087260061068987673e-04
2.439999999999999858e+01,3.391620833333333640e-01,2.511845504844433473e-04,3.388994808743169829e-01,5.123044935585592497e-04
2.480000000000000071e+01,3.390875940860214599e-01,2.512929816384841140e-04,3.388225873655913434e-01,5.161215697702701633e-04
2.519999999999999929e+01,3.390164748677248485e-01,2.509200433692419167e-04,3.387494113756613912e-01,5.193844368466685527e-04
2.560000000000000142e+01,3.389484830729166398e-01,2.508489536731866665e-04,3.386787890624999298e-01,5.230675816516657407e-04
2.600000000000000000e+01,3.388826987179486827e-01,2.512445694634909250e-04,3.386103461538461645e-01,5.268410853920421849e-04
2.639999999999999858e+01,3.388211994949494876e-01,2.517741025288619929e-04,3.385429166666666378e-01,5.312901545989743733e-04
2.680000000000000071e+01,3.387616355721392858e-01,2.524706785811682260e-04,3.384761131840796078e-01,5.353678324980105496e-04
2.719999999999999929e+01,3.387035661764705718e-01,2.534725179460319586e-04,3.384120649509804180e-01,5.387877154057337751e-04
2.760000000000000142e+01,3.386486594202897660e-01,2.539683757595933406e-04,3.383499516908212157e-01,5.417056417148615518e-04
2.800000000000000000e+01,3.385949821428572148e-01,2.541455225288673432e-04,3.382892261904761888e-01,5.446547917708221848e-04
2.839999999999999858e+01,3.385414201877934848e-01,2.543011068554851977e-04,3.382305868544601690e-01,5.474459097704556130e-04
2.880000000000000071e+01,3.384890567129629213e-01,2.543715545960202390e-04,3.381742997685185381e-01,5.505417373936246630e-04
2.919999999999999929e+01,3.384376141552511430e-01,2.545905605793173003e-04,3.381192636986301570e-01,5.534580823117483993e-04
2.960000000000000142e+01,3.383889189189189239e-01,2.551580002632523772e-04,3.380650675675675454e-01,5.558485229707022879e-04
3.000000000000000000e+01,3.383419166666666311e-01,2.561435458225124221e-04,3.380109166666666054e-01,5.582096974007997019e-04
3.039999999999999858e+01,3.382952905701754331e-01,2.572894922691901015e-04,3.379591940789474225e-01,5.602221839144555819e-04
3.080000000000000071e+01,3.382484307359306941e-01,2.584563280628232249e-04,3.379103300865800019e-01,5.622520062686417030e-04
3.119999999999999929e+01,3.382031410256410853e-01,2.591453163965858650e-04,3.378629647435897332e-01,5.647470560517536169e-04
3.160000000000000142e+01,3.381615084388184811e-01,2.598018907328156191e-04,3.378166666666665985e-01,5.674418622501466256e-04
3.200000000000000000e+01,3.381211145833333265e-01,2.604185875160620043e-04,3.377731354166665922e-01,5.699947330422387715e-04
3.239999999999999858e+01,3.380817592592592069e-01,2.609159303217270087e-04,3.377314917695474206e-01,5.719000327142240939e-04
3.279999999999999716e+01,3.380425152439024972e-01,2.616077401952156853e-04,3.376905843495935922e-01,5.736376584680354107e-04
3.320000000000000284e+01,3.380046034136545696e-01,2.622500603090653095e-04,3.376514558232931451e-01,5.752210521007350766e-04
3.360000000000000142e+01,3.379657490079364668e-01,2.631330480572986220e-04,3.376124305555555649e-01,5.763880624153575483e-04
3.400000000000000000e+01,3.379272794117647583e-01,2.645561706715750640e-04,3.375732990196078642e-01,5.776273796065868778e-04
3.439999999999999858e+01,3.378881637596899412e-01,2.665553053568651444e-04,3.375350726744186236e-01,5.788805615068118998e-04
3.479999999999999716e+01,3.378496599616858109e-01,2.687409079912252900e-04,3.374971024904215300e-01,5.801620908555860275e-04
3.520000000000000284e+01,3.378123106060605396e-01,2.711406570255641183e-04,3.374599289772726718e-01,5.816898659153890141e-04
3.560000000000000142e+01,3.377754119850187031e-01,2.737013540471549297e-04,3.374223455056179488e-01,5.830333850625955784e-04
3.600000000000000000e+01,3.377387685185185839e-01,2.764985846207675623e-04,3.373853749999999874e-01,5.841478254739009609e-04
3.639999999999999858e+01,3.377022664835164778e-01,2.792878547604527094e-04,3.373477518315018964e-01,5.850565404026395518e-04
3.679999999999999716e+01,3.376665579710144693e-01,2.823976266881351289e-04,3.373093342391304539e-01,5.855814501115936708e-04
3.720000000000000284e+01,3.376320654121863218e-01,2.858344385539556302e-04,3.372699865591397006e-01,5.859440080926093999e-04
3.760000000000000142e+01,3.375998005319148509e-01,2.890920820111063101e-04,3.372308377659574696e-01,5.862293968724210632e-04
