t,D_cat_mean,D_cat_err,D_ani_mean,D_ani_err
0.000000000000000000e+00,nan,nan,nan,nan
4.000000000000000222e-01,5.715559999999998420e-01,1.669740435490972997e-03,5.722943749999999108e-01,1.794333860165413675e-03
8.000000000000000444e-01,4.119516874999998857e-01,8.300254564427380667e-04,4.123802499999998927e-01,9.001864292722850129e-04
1.199999999999999956e+00,3.673595694444445336e-01,5.439241252071250416e-04,3.676930416666667201e-01,6.040762843740065963e-04
1.600000000000000089e+00,3.460792812499999260e-01,4.017531976973529820e-04,3.463614166666666994e-01,4.577755033928291575e-04
2.000000000000000000e+00,3.331894499999999981e-01,3.151754249424489627e-04,3.334507666666666204e-01,3.689064754425685697e-04
2.399999999999999911e+00,3.243938194444445089e-01,2.569696467453353047e-04,3.246377986111111946e-01,3.081051449322483099e-04
2.799999999999999822e+00,3.179771250000000826e-01,2.183963983400765958e-04,3.182098869047619294e-01,2.648338007866165591e-04
3.200000000000000178e+00,3.130722031249999482e-01,1.896480369543683824e-04,3.133031249999999046e-01,2.320307798920698554e-04
3.600000000000000089e+00,3.092016018518518039e-01,1.692781971614120892e-04,3.094246898148148572e-01,2.088239026499572374e-04
4.000000000000000000e+00,3.060691416666666553e-01,1.533377025092068390e-04,3.062852333333332955e-01,1.929124692767923103e-04
4.400000000000000355e+00,3.034804886363636212e-01,1.406459043855506940e-04,3.036919659090908663e-01,1.796360249096037572e-04
4.799999999999999822e+00,3.013078263888889774e-01,1.313519158984165539e-04,3.015132048611111060e-01,1.702151791078001066e-04
5.200000000000000178e+00,2.994632788461538131e-01,1.269962496679896398e-04,2.996555480769229618e-01,1.648156207507684551e-04
5.599999999999999645e+00,2.978708601190477312e-01,1.233605321573974240e-04,2.980572916666667238e-01,1.614115184611055668e-04
6.000000000000000000e+00,2.964783611111111439e-01,1.204523257324152343e-04,2.966661944444444754e-01,1.591924765771470798e-04
6.400000000000000355e+00,2.952522916666666108e-01,1.175115555496277788e-04,2.954430989583333167e-01,1.578369079970397639e-04
6.799999999999999822e+00,2.941660294117646735e-01,1.157979813601142682e-04,2.943570833333333803e-01,1.566703206418075143e-04
7.200000000000000178e+00,2.931972453703702852e-01,1.144693308360222108e-04,2.933882870370369544e-01,1.566058978325546227e-04
7.599999999999999645e+00,2.923284649122807055e-01,1.124926223694175918e-04,2.925183114035087573e-01,1.571766697050023653e-04
8.000000000000000000e+00,2.915433749999999935e-01,1.106892895774514785e-04,2.917339583333333208e-01,1.573001070828347885e-04
8.400000000000000355e+00,2.908325992063491849e-01,1.096792305608969851e-04,2.910204166666666703e-01,1.568326799609183594e-04
8.800000000000000711e+00,2.901857386363636548e-01,1.077838601706055955e-04,2.903704734848484570e-01,1.559314256924503061e-04
9.199999999999999289e+00,2.895965036231883949e-01,1.053701466759415773e-04,2.897748731884057793e-01,1.557561199751636514e-04
9.599999999999999645e+00,2.890549826388889576e-01,1.043718210277981372e-04,2.892271701388888783e-01,1.552651257753405261e-04
1.000000000000000000e+01,2.885543333333333016e-01,1.044298039384218145e-04,2.887226833333333964e-01,1.544969464119525838e-04
1.040000000000000036e+01,2.880923878205127742e-01,1.045064048008267210e-04,2.882577884615383779e-01,1.541224059996432465e-04
1.080000000000000071e+01,2.876651697530864249e-01,1.049998736167897107e-04,2.878253703703703148e-01,1.534684358327945792e-04
1.119999999999999929e+01,2.872683630952381773e-01,1.042338695730384295e-04,2.874232440476190975e-01,1.532408781466833975e-04
1.159999999999999964e+01,2.868979310344828004e-01,1.030374144630552893e-04,2.870486494252873499e-01,1.530599584214541653e-04
1.200000000000000000e+01,2.865552916666666006e-01,1.017256888016653964e-04,2.866982777777777880e-01,1.532520671096744146e-04
1.240000000000000036e+01,2.862351747311827621e-01,1.007503608386204269e-04,2.863699731182795527e-01,1.537296799164841624e-04
1.280000000000000071e+01,2.859345572916666134e-01,1.000389403831266407e-04,2.860610026041666143e-01,1.543182052888949281e-04
1.319999999999999929e+01,2.856511363636363710e-01,9.910947742443513924e-05,2.857697601010101285e-01,1.548647736390703408e-04
1.359999999999999964e+01,2.853824387254902395e-01,9.870338929649673850e-05,2.854951715686274705e-01,1.564769712931207051e-04
1.400000000000000000e+01,2.851286428571428999e-01,9.810649881429570778e-05,2.852369642857142673e-01,1.572419062640062980e-04
1.440000000000000036e+01,2.848875694444443774e-01,9.760663121779008687e-05,2.849933680555555293e-01,1.582189529614365776e-04
1.480000000000000071e+01,2.846586373873873366e-01,9.713492789570093067e-05,2.847615990990990942e-01,1.592576682511366061e-04
1.519999999999999929e+01,2.844402631578947238e-01,9.677015992611223976e-05,2.845417214912281390e-01,1.603246541409220310e-04
1.559999999999999964e+01,2.842335363247863178e-01,9.728467600763924259e-05,2.843333974358974725e-01,1.614809799333028568e-04
1.600000000000000000e+01,2.840378333333333782e-01,9.712195201336323717e-05,2.841348229166666961e-01,1.627911802778439704e-04
1.639999999999999858e+01,2.838517581300813442e-01,9.726629862377571842e-05,2.839448577235772486e-01,1.641410900587393553e-04
1.680000000000000071e+01,2.836737698412697961e-01,9.807297612224689378e-05,2.837660218253967859e-01,1.650835656954046412e-04
1.719999999999999929e+01,2.835036821705426702e-01,9.878711828758842512e-05,2.835959593023256176e-01,1.665195791288281275e-04
