t,sigma_avg,sigma_err
0.000000000000000000e+00,nan,nan
4.000000000000000000e+00,9.252971407499999259e+02,1.328735232092028014e+02
8.000000000000000000e+00,6.574507004166665638e+02,6.697816675490742000e+01
1.200000000000000000e+01,5.677418188888888153e+02,4.490920392559361574e+01
1.600000000000000000e+01,5.238232437499998468e+02,3.398868367377679078e+01
2.000000000000000000e+01,4.970887300000000550e+02,2.718001172183337388e+01
2.400000000000000000e+01,4.786268041666666022e+02,2.299643459547964497e+01
2.800000000000000000e+01,4.659743166666667094e+02,1.959866544610417805e+01
3.200000000000000000e+01,4.568909062500000573e+02,1.743507091233637851e+01
3.600000000000000000e+01,4.496775203703703596e+02,1.557885019496475110e+01
4.000000000000000000e+01,4.440468875000000253e+02,1.391426275460985273e+01
4.400000000000000000e+01,4.396531893939393854e+02,1.283249779293982940e+01
4.800000000000000000e+01,4.355297187500000291e+02,1.179581873728016816e+01
5.200000000000000000e+01,4.324149807692307945e+02,1.092356644253474940e+01
5.600000000000000000e+01,4.293401726190475642e+02,1.026072745871617897e+01
6.000000000000000000e+01,4.270839555555556331e+02,9.778557303711101767e+00
6.400000000000000000e+01,4.250108958333333362e+02,9.261287463932614372e+00
6.800000000000000000e+01,4.234967058823530124e+02,8.831871792206740679e+00
7.200000000000000000e+01,4.224297592592591855e+02,8.372063120621550780e+00
7.600000000000000000e+01,4.215261754385965105e+02,8.125229219222509514e+00
8.000000000000000000e+01,4.208887083333332839e+02,7.901122706896585690e+00
8.400000000000000000e+01,4.201851468253968278e+02,7.723909120194095479e+00
8.800000000000000000e+01,4.189323787878786902e+02,7.453401815588891921e+00
9.200000000000000000e+01,4.181072572463768893e+02,7.328357092351724944e+00
9.600000000000000000e+01,4.172846111111111895e+02,7.208269167982641612e+00
1.000000000000000000e+02,4.166055566666667005e+02,7.144417466812806872e+00
1.040000000000000000e+02,4.158229903846154230e+02,6.993473908313029064e+00
1.080000000000000000e+02,4.153811820987654073e+02,6.956422268000849840e+00
1.120000000000000000e+02,4.149749196428571167e+02,6.908326003122013503e+00
1.160000000000000000e+02,4.144418017241379175e+02,6.859104602043978538e+00
1.200000000000000000e+02,4.139372944444444329e+02,6.850453779671658694e+00
1.240000000000000000e+02,4.135344892473118534e+02,6.815666671584075686e+00
1.280000000000000000e+02,4.131233802083332876e+02,6.872410857190691225e+00
1.320000000000000000e+02,4.126124696969696970e+02,6.875859469653841316e+00
1.360000000000000000e+02,4.121118088235293726e+02,6.838171511010417980e+00
1.400000000000000000e+02,4.116958666666666318e+02,6.828670397875730380e+00
1.440000000000000000e+02,4.112108842592592737e+02,6.803215376966925021e+00
1.480000000000000000e+02,4.107736103603603510e+02,6.845634351253941929e+00
1.520000000000000000e+02,4.104334342105263431e+02,6.874387879029455917e+00
1.560000000000000000e+02,4.098994017094017295e+02,6.902300028285734967e+00
1.600000000000000000e+02,4.094617416666666259e+02,6.982741629428979024e+00
1.640000000000000000e+02,4.090390589430894011e+02,7.029849774678910812e+00
1.680000000000000000e+02,4.085342599206347813e+02,7.091241506571616782e+00
1.720000000000000000e+02,4.081368197674418639e+02,7.135605335356168588e+00
1.760000000000000000e+02,4.077505909090909313e+02,7.196391913973333665e+00
1.800000000000000000e+02,4.072459740740740699e+02,7.313081305282517874e+00
1.840000000000000000e+02,4.067683242753622608e+02,7.389533042314979205e+00
1.880000000000000000e+02,4.062805017730496502e+02,7.520090949236574396e+00
1.920000000000000000e+02,4.057894704861110995e+02,7.666133569489922195e+00
1.960000000000000000e+02,4.053146241496598350e+02,7.781538931958813521e+00
2.000000000000000000e+02,4.049135566666666932e+02,7.879765159728451707e+00
2.040000000000000000e+02,4.044641715686274210e+02,7.937596570355156089e+00
2.080000000000000000e+02,4.041550112179487542e+02,8.035802779042327870e+00
2.120000000000000000e+02,4.038228238993710306e+02,8.134414589660133643e+00
2.160000000000000000e+02,4.035159583333332876e+02,8.209314961560730595e+00
2.200000000000000000e+02,4.031786409090909160e+02,8.310422270439643100e+00
2.240000000000000000e+02,4.028489107142857506e+02,8.411583048463848300e+00
2.280000000000000000e+02,4.026468128654970542e+02,8.506503686734486536e+00
2.320000000000000000e+02,4.023773979885057770e+02,8.587325701642631870e+00
2.360000000000000000e+02,4.022583220338982528e+02,8.726171874421295271e+00
2.400000000000000000e+02,4.020969166666666297e+02,8.867244733973915771e+00
2.440000000000000000e+02,4.018656502732240483e+02,8.991977854076608878e+00
2.480000000000000000e+02,4.016591142473118339e+02,9.064031845476421267e+00
2.520000000000000000e+02,4.014763306878306821e+02,9.166751439679382329e+00
2.560000000000000000e+02,4.012121354166666833e+02,9.247444782400659591e+00
2.600000000000000000e+02,4.010374448717948894e+02,9.371881578958838332e+00
2.640000000000000000e+02,4.008818547979798268e+02,9.488736308277919917e+00
2.680000000000000000e+02,4.007200074626865671e+02,9.601974703141904044e+00
2.720000000000000000e+02,4.004740661764706147e+02,9.717435305814110080e+00
2.760000000000000000e+02,4.002204033816425408e+02,9.804609679756838503e+00
2.800000000000000000e+02,3.999568452380951840e+02,9.873934314131490808e+00
2.840000000000000000e+02,3.997023122065727989e+02,9.947634461109011283e+00
2.880000000000000000e+02,3.994700439814814672e+02,1.000465238629536913e+01
2.920000000000000000e+02,3.992535319634702660e+02,1.011111865384695641e+01
2.960000000000000000e+02,3.991408096846846547e+02,1.017535414673129779e+01
3.000000000000000000e+02,3.990508577777778214e+02,1.025966970600277151e+01
3.040000000000000000e+02,3.989348848684210225e+02,1.036184668672573395e+01
3.080000000000000000e+02,3.987789783549783351e+02,1.042105042609345666e+01
3.120000000000000000e+02,3.987346730769230589e+02,1.047160376403560456e+01
3.160000000000000000e+02,3.986399451476793274e+02,1.051327168898219355e+01
3.200000000000000000e+02,3.986146583333332956e+02,1.055496145992912638e+01
3.240000000000000000e+02,3.985373137860082693e+02,1.060020039979668738e+01
3.280000000000000000e+02,3.984054339430894629e+02,1.065260400785774308e+01
3.320000000000000000e+02,3.982842048192770790e+02,1.068434448718335972e+01
3.360000000000000000e+02,3.981289434523808950e+02,1.068135994884105955e+01
3.400000000000000000e+02,3.980266470588234711e+02,1.071836780220428587e+01
3.440000000000000000e+02,3.979469912790697776e+02,1.075679380870115942e+01
3.480000000000000000e+02,3.978595162835248971e+02,1.080362815934885390e+01
3.520000000000000000e+02,3.977556107954545723e+02,1.085081693842302109e+01
3.560000000000000000e+02,3.976280383895131081e+02,1.091308594231433027e+01
3.600000000000000000e+02,3.975318101851850656e+02,1.094560744110508566e+01
3.640000000000000000e+02,3.974256364468864717e+02,1.099074231364761189e+01
3.680000000000000000e+02,3.973365443840580156e+02,1.103305275386119177e+01
3.720000000000000000e+02,3.972446684587814048e+02,1.106780479118591387e+01
3.760000000000000000e+02,3.970961037234043260e+02,1.109747730477140060e+01
3.800000000000000000e+02,3.969695087719298385e+02,1.112324863475427783e+01
3.840000000000000000e+02,3.969254166666666492e+02,1.115660943145442197e+01
3.880000000000000000e+02,3.968364175257732427e+02,1.117676109122926320e+01
3.920000000000000000e+02,3.967124489795918407e+02,1.119324106795860807e+01
3.960000000000000000e+02,3.965758796296296396e+02,1.121264891105900041e+01
4.000000000000000000e+02,3.964417541666666125e+02,1.126402406979687321e+01
4.040000000000000000e+02,3.962982632013201396e+02,1.130049419147128198e+01
4.080000000000000000e+02,3.961586397058823650e+02,1.132013444873631691e+01
4.120000000000000000e+02,3.960540291262136066e+02,1.134363263256467214e+01
4.160000000000000000e+02,3.960229166666666742e+02,1.139302810587124526e+01
4.200000000000000000e+02,3.959225555555555616e+02,1.141319922500350970e+01
4.240000000000000000e+02,3.958493907232704032e+02,1.146721004422914447e+01
4.280000000000000000e+02,3.957407866043614035e+02,1.150118152314336584e+01
4.320000000000000000e+02,3.956505324074074679e+02,1.153345412230179434e+01
4.360000000000000000e+02,3.954822553516819426e+02,1.155801344561586497e+01
4.400000000000000000e+02,3.953650151515150810e+02,1.158168419314804432e+01
4.440000000000000000e+02,3.952134572072071705e+02,1.161357604589912462e+01
4.480000000000000000e+02,3.950731175595238369e+02,1.165759309767563501e+01
