t,sigma_avg,sigma_err
0.000000000000000000e+00,nan,nan
4.000000000000000000e+00,6.616501083333332645e+01,7.008915583084770695e+00
8.000000000000000000e+00,4.580050910416666454e+01,3.501177897822489893e+00
1.200000000000000000e+01,3.900954430555555774e+01,2.362736246721949929e+00
1.600000000000000000e+01,3.559108452604166217e+01,1.775669046425443431e+00
2.000000000000000000e+01,3.362719229166665968e+01,1.458482471151093529e+00
2.400000000000000000e+01,3.230559097222221965e+01,1.267776361103895022e+00
2.800000000000000000e+01,3.135875089285714168e+01,1.111285798595029295e+00
3.200000000000000000e+01,3.062827005208333020e+01,1.004539779530398969e+00
3.600000000000000000e+01,3.005912847222221984e+01,9.282169194004887824e-01
4.000000000000000000e+01,2.960899500000000018e+01,8.693518166607722142e-01
4.400000000000000000e+01,2.922954715909090595e+01,8.129279652079008933e-01
4.800000000000000000e+01,2.892313142361111389e+01,7.774443820673385686e-01
5.200000000000000000e+01,2.863173461538461950e+01,7.563993006689448961e-01
5.600000000000000000e+01,2.841844806547619484e+01,7.411986476858681838e-01
6.000000000000000000e+01,2.821966166666666709e+01,7.266747275756854085e-01
6.400000000000000000e+01,2.803181927083333136e+01,7.068377853101519559e-01
6.800000000000000000e+01,2.788012205882353101e+01,6.949532327237416540e-01
7.200000000000000000e+01,2.774075416666666527e+01,6.835096205468164099e-01
7.600000000000000000e+01,2.761356458333333563e+01,6.705985807312513369e-01
8.000000000000000000e+01,2.750409385416666552e+01,6.567307812835643244e-01
8.400000000000000000e+01,2.739544255952381491e+01,6.441781283907193068e-01
8.800000000000000000e+01,2.729418626893939148e+01,6.318192406953659912e-01
9.200000000000000000e+01,2.720831829710144945e+01,6.242793765058861633e-01
9.600000000000000000e+01,2.712286319444444160e+01,6.168249638667967494e-01
1.000000000000000000e+02,2.705375975000000111e+01,6.114617969153338661e-01
1.040000000000000000e+02,2.697784815705128381e+01,6.041333688924624967e-01
1.080000000000000000e+02,2.689599074074074636e+01,5.931672226489763666e-01
1.120000000000000000e+02,2.683591145833333513e+01,5.905896150692777624e-01
1.160000000000000000e+02,2.678093354885057664e+01,5.836373836555988071e-01
1.200000000000000000e+02,2.672664236111111080e+01,5.801789613537076118e-01
1.240000000000000000e+02,2.666618346774193427e+01,5.703777304633407264e-01
1.280000000000000000e+02,2.662480078125000205e+01,5.646457523649790478e-01
1.320000000000000000e+02,2.657561458333333348e+01,5.586137847991439198e-01
1.360000000000000000e+02,2.652628431372549045e+01,5.542931735706835283e-01
1.400000000000000000e+02,2.648496994047619069e+01,5.497709729862273464e-01
1.440000000000000000e+02,2.644925636574074090e+01,5.434900172412923114e-01
1.480000000000000000e+02,2.641835670045044893e+01,5.403171090573274382e-01
1.520000000000000000e+02,2.637748437500000165e+01,5.346096559876040155e-01
1.560000000000000000e+02,2.633412366452991549e+01,5.258847525171727044e-01
1.600000000000000000e+02,2.630140312499999666e+01,5.225659015855014244e-01
1.640000000000000000e+02,2.625903556910569847e+01,5.190565307379542137e-01
1.680000000000000000e+02,2.622286259920634777e+01,5.173631710230690572e-01
1.720000000000000000e+02,2.620602083333333354e+01,5.196251945505340197e-01
1.760000000000000000e+02,2.617533380681818045e+01,5.188870328442524160e-01
1.800000000000000000e+02,2.614580254629629508e+01,5.197639006281332685e-01
1.840000000000000000e+02,2.612341938405797492e+01,5.226263116260837505e-01
1.880000000000000000e+02,2.610985593971631147e+01,5.287435020988723311e-01
1.920000000000000000e+02,2.608662391493055566e+01,5.317421026892441560e-01
1.960000000000000000e+02,2.607282440476189933e+01,5.350268658749148809e-01
2.000000000000000000e+02,2.606237291666666422e+01,5.399432540099285971e-01
2.040000000000000000e+02,2.604635253267973738e+01,5.458605100554518863e-01
2.080000000000000000e+02,2.604194971955128679e+01,5.529396274046342041e-01
2.120000000000000000e+02,2.603386477987421443e+01,5.584220451308181676e-01
2.160000000000000000e+02,2.601921450617284037e+01,5.613988304906741833e-01
2.200000000000000000e+02,2.600882670454545931e+01,5.664376191083025924e-01
2.240000000000000000e+02,2.599859430803571669e+01,5.737435811181734735e-01
2.280000000000000000e+02,2.599168457602339188e+01,5.806474821672138464e-01
2.320000000000000000e+02,2.598331088362069252e+01,5.841546000205949385e-01
2.360000000000000000e+02,2.597972934322033822e+01,5.898921352508431637e-01
2.400000000000000000e+02,2.597769635416667100e+01,5.956600122171078482e-01
2.440000000000000000e+02,2.597171499316940668e+01,6.003081194683367317e-01
2.480000000000000000e+02,2.597017473118279440e+01,6.043742663981751528e-01
2.520000000000000000e+02,2.596070238095238736e+01,6.093100407764342474e-01
2.560000000000000000e+02,2.596232112630208277e+01,6.149525640864442755e-01
2.600000000000000000e+02,2.596211330128205219e+01,6.186056043034049434e-01
2.640000000000000000e+02,2.595851025883838403e+01,6.238238579878309098e-01
2.680000000000000000e+02,2.595963059701492881e+01,6.292469128040273363e-01
2.720000000000000000e+02,2.595880147058823084e+01,6.372269602009944522e-01
2.760000000000000000e+02,2.595690187198068344e+01,6.418271682629879127e-01
2.800000000000000000e+02,2.595847500000000352e+01,6.469351561935470230e-01
2.840000000000000000e+02,2.596206939553990622e+01,6.519210381276575594e-01
2.880000000000000000e+02,2.596706886574074247e+01,6.556499363305005046e-01
2.920000000000000000e+02,2.597161358447488766e+01,6.621023628375348746e-01
2.960000000000000000e+02,2.597600506756756289e+01,6.672617508289604427e-01
3.000000000000000000e+02,2.597468138888888944e+01,6.727771734848153606e-01
3.040000000000000000e+02,2.597639089912280497e+01,6.769279761559119368e-01
3.080000000000000000e+02,2.597959604978354875e+01,6.810213601465553435e-01
3.120000000000000000e+02,2.598028979700854535e+01,6.866991196493048566e-01
3.160000000000000000e+02,2.597935337552742752e+01,6.920801838287751195e-01
3.200000000000000000e+02,2.598257395833332950e+01,6.979631935763818129e-01
3.240000000000000000e+02,2.598409722222222129e+01,7.049363569670796803e-01
3.280000000000000000e+02,2.598944308943089965e+01,7.132612477361085501e-01
3.320000000000000000e+02,2.598839106425702994e+01,7.203991061565803156e-01
3.360000000000000000e+02,2.599176661706349023e+01,7.282355731214034122e-01
3.400000000000000000e+02,2.599936740196078588e+01,7.361626384048312044e-01
3.440000000000000000e+02,2.599845445736434613e+01,7.457485809300949953e-01
3.480000000000000000e+02,2.600108716475095960e+01,7.525249107992867392e-01
3.520000000000000000e+02,2.600451396780303526e+01,7.594904478602018116e-01
3.560000000000000000e+02,2.600709363295879939e+01,7.682786489336597135e-01
3.600000000000000000e+02,2.600681087962963289e+01,7.749887654776618229e-01
3.640000000000000000e+02,2.600685531135531647e+01,7.801929312145730044e-01
3.680000000000000000e+02,2.600625384963768028e+01,7.860788011848957035e-01
3.720000000000000000e+02,2.600848297491039673e+01,7.903462864958439305e-01
3.760000000000000000e+02,2.600972052304964066e+01,7.954871573534679774e-01
3.800000000000000000e+02,2.601201249999999732e+01,7.989074340027035870e-01
3.840000000000000000e+02,2.601671332465277686e+01,8.026533124739704261e-01
3.880000000000000000e+02,2.601888702749140947e+01,8.086102275125187644e-01
3.920000000000000000e+02,2.602026211734693817e+01,8.131528178114363348e-01
3.960000000000000000e+02,2.602428072390571856e+01,8.172099347101217104e-01
4.000000000000000000e+02,2.602610520833333752e+01,8.210526985223851604e-01
4.040000000000000000e+02,2.603062376237623354e+01,8.253245859101403514e-01
4.080000000000000000e+02,2.603774652777777732e+01,8.286397962375164905e-01
4.120000000000000000e+02,2.604465999190938419e+01,8.316971970012119186e-01
4.160000000000000000e+02,2.604989883814102569e+01,8.365621975466881466e-01
4.200000000000000000e+02,2.606050912698412247e+01,8.404478139643564161e-01
4.240000000000000000e+02,2.606775334119496890e+01,8.452758409007520291e-01
4.280000000000000000e+02,2.607346573208722518e+01,8.490830082910062471e-01
4.320000000000000000e+02,2.607943711419752475e+01,8.543058259110849484e-01
4.360000000000000000e+02,2.608583256880734069e+01,8.588014643663856029e-01
4.400000000000000000e+02,2.608981534090909093e+01,8.638291654895140503e-01
4.440000000000000000e+02,2.609564527027026770e+01,8.684918469329784285e-01
4.480000000000000000e+02,2.609866722470238187e+01,8.734214288499645429e-01
4.520000000000000000e+02,2.610147050147493175e+01,8.785793244678526959e-01
4.560000000000000000e+02,2.610364747807017949e+01,8.848253314497125377e-01
4.600000000000000000e+02,2.610779365942029173e+01,8.911742517846547029e-01
4.640000000000000000e+02,2.611032112068965461e+01,8.956724416236478969e-01
4.680000000000000000e+02,2.611431766381766550e+01,9.015754074549053865e-01
4.720000000000000000e+02,2.611777966101694659e+01,9.067760986454077576e-01
4.760000000000000000e+02,2.612301978291316118e+01,9.119585166788597430e-01
4.800000000000000000e+02,2.612927152777777451e+01,9.171880309234230477e-01
4.840000000000000000e+02,2.613093750000000526e+01,9.219485180409869862e-01
4.880000000000000000e+02,2.613670047814207464e+01,9.257499004500892026e-01
4.920000000000000000e+02,2.613906131436314695e+01,9.320241189396260006e-01
4.960000000000000000e+02,2.613981821236559355e+01,9.368851302419273219e-01
5.000000000000000000e+02,2.614374900000000324e+01,9.416694582112408174e-01
5.040000000000000000e+02,2.614299388227513532e+01,9.460783356197974836e-01
5.080000000000000000e+02,2.614474885170603713e+01,9.500598787383672805e-01
5.120000000000000000e+02,2.614447054036457985e+01,9.546155803727288669e-01
5.160000000000000000e+02,2.614427987726098124e+01,9.574516232463350374e-01
5.200000000000000000e+02,2.614583108974359149e+01,9.601253111901330017e-01
5.240000000000000000e+02,2.614834208015267336e+01,9.626228939335008672e-01
