t,D_cat_mean,D_cat_err,D_ani_mean,D_ani_err
0.000000000000000000e+00,nan,nan,nan,nan
4.000000000000000000e+00,1.478163583333333420e-01,4.934062941934288940e-04,1.479809916666666447e-01,3.531881763545695048e-04
8.000000000000000000e+00,1.082668666666666696e-01,2.572218260886081323e-04,1.083456208333333504e-01,1.577235367995884435e-04
1.200000000000000000e+01,9.524623194444443997e-02,1.795331313808602421e-04,9.529657916666664508e-02,1.104431255287166932e-04
1.600000000000000000e+01,8.879605312499999625e-02,1.309517307841169499e-04,8.884321458333335753e-02,8.201015218402002026e-05
2.000000000000000000e+01,8.492087500000000677e-02,1.045082947930706877e-04,8.495958333333333834e-02,7.284398917727746261e-05
2.400000000000000000e+01,8.237098611111111357e-02,8.965160799076187501e-05,8.240477777777777124e-02,6.275183812800315321e-05
2.800000000000000000e+01,8.054107738095236946e-02,8.616536147239310043e-05,8.057258333333332245e-02,5.205306845543376999e-05
3.200000000000000000e+01,7.916852083333333900e-02,7.594818470657333127e-05,7.919591145833335122e-02,4.862185350673869488e-05
3.600000000000000000e+01,7.809946759259259186e-02,7.144019044057165835e-05,7.812640740740740830e-02,4.931570694779098839e-05
4.000000000000000000e+01,7.726704583333333931e-02,6.964907169989865987e-05,7.729068749999998267e-02,4.198822000529334636e-05
4.400000000000000000e+01,7.655802651515150603e-02,6.118685238945068276e-05,7.658081060606058976e-02,4.008605425506698715e-05
4.800000000000000000e+01,7.598277430555555600e-02,5.973351360430658499e-05,7.600414236111110999e-02,3.968161567107969848e-05
5.200000000000000000e+01,7.548634294871793549e-02,5.503391452035741169e-05,7.550844871794870627e-02,3.962037587611003922e-05
5.600000000000000000e+01,7.506754761904763096e-02,5.582267454328658567e-05,7.508864583333334231e-02,3.800195135256543541e-05
6.000000000000000000e+01,7.470244444444443244e-02,5.306578273867303889e-05,7.472413888888888855e-02,3.461720266232647282e-05
6.400000000000000000e+01,7.438460937499999370e-02,4.884306654108367800e-05,7.440641666666666931e-02,3.676797868043844364e-05
6.800000000000000000e+01,7.410017401960783401e-02,4.947536125481200400e-05,7.411917156862743439e-02,3.549204476010601355e-05
7.200000000000000000e+01,7.385242129629629448e-02,4.651158433372156890e-05,7.387145601851852206e-02,3.563559240064341911e-05
7.600000000000000000e+01,7.362967324561404958e-02,4.632033298056962114e-05,7.364941008771928865e-02,3.730920156057547916e-05
8.000000000000000000e+01,7.342690208333332857e-02,4.688657676488171570e-05,7.344662708333332679e-02,3.622931754196182256e-05
8.400000000000000000e+01,7.324892658730157435e-02,4.426698304684190626e-05,7.326994841269841852e-02,3.742720230262057765e-05
8.800000000000000000e+01,7.308000000000000607e-02,4.444363449101238433e-05,7.310172916666667076e-02,3.567680374332676504e-05
9.200000000000000000e+01,7.293381884057971443e-02,4.412223183825118812e-05,7.295500181159421393e-02,3.692499123135059515e-05
9.600000000000000000e+01,7.278932465277777875e-02,4.235686773945841180e-05,7.281078124999999790e-02,3.860521190723703138e-05
1.000000000000000000e+02,7.266523833333335403e-02,4.323022312765330765e-05,7.268572000000000921e-02,4.073833626911343406e-05
1.040000000000000000e+02,7.254736217948717925e-02,4.262117202279533835e-05,7.256716666666666871e-02,3.948998841273749507e-05
1.080000000000000000e+02,7.244320524691358343e-02,4.257672551722772338e-05,7.246275000000000632e-02,3.927251280134403072e-05
1.120000000000000000e+02,7.234034821428572681e-02,4.336795230956931645e-05,7.235879613095239082e-02,3.981187698896749872e-05
1.160000000000000000e+02,7.224719252873562647e-02,4.318289688415591300e-05,7.226398850574712596e-02,3.919384114297852744e-05
1.200000000000000000e+02,7.215835694444444615e-02,4.228112449694226642e-05,7.217420138888888670e-02,4.132531887123981883e-05
1.240000000000000000e+02,7.207755241935484558e-02,4.210425070905573141e-05,7.209227284946237435e-02,4.192534759832473293e-05
1.280000000000000000e+02,7.199909505208332283e-02,4.238804114546615887e-05,7.201197395833333625e-02,4.220402630907330553e-05
1.320000000000000000e+02,7.193140025252524328e-02,4.241292293314389753e-05,7.194176515151515239e-02,4.269137477557678512e-05
1.360000000000000000e+02,7.186417647058823688e-02,4.151389178300680195e-05,7.187303063725489216e-02,4.393053177133224437e-05
1.400000000000000000e+02,7.180184166666665757e-02,4.196211732361627869e-05,7.180821666666667435e-02,4.484663013333260880e-05
1.440000000000000000e+02,7.174053703703703322e-02,4.202958851287268507e-05,7.174492476851851430e-02,4.556827089456166001e-05
1.480000000000000000e+02,7.168466103603603201e-02,4.243480577350395785e-05,7.168806869369369339e-02,4.647125965527514166e-05
1.520000000000000000e+02,7.162703947368423418e-02,4.157301224388201155e-05,7.162975000000000592e-02,4.725491553240230983e-05
1.560000000000000000e+02,7.158200961538460638e-02,4.217839162125201693e-05,7.158380341880342390e-02,4.743640304030469424e-05
1.600000000000000000e+02,7.153007083333333405e-02,4.326597623486974403e-05,7.153056041666668030e-02,4.730253517629845499e-05
1.640000000000000000e+02,7.148484146341463341e-02,4.341478748378529463e-05,7.148461077235770955e-02,4.842472433004626223e-05
1.680000000000000000e+02,7.144053769841270107e-02,4.359643041334897162e-05,7.143949900793648833e-02,4.893407324645402339e-05
1.720000000000000000e+02,7.139936821705425429e-02,4.378041229989080674e-05,7.139774418604651063e-02,4.895685474784745552e-05
1.760000000000000000e+02,7.135975094696969667e-02,4.406369036238981475e-05,7.135733143939393397e-02,4.880710715105602193e-05
1.800000000000000000e+02,7.132282129629628764e-02,4.398619704090325582e-05,7.132020462962962437e-02,5.106275815732243815e-05
1.840000000000000000e+02,7.128642028985507362e-02,4.413640260033672768e-05,7.128343387681160270e-02,5.106372649278659916e-05
1.880000000000000000e+02,7.124977039007092394e-02,4.449875845957717343e-05,7.124700797872340896e-02,5.079163656548877910e-05
1.920000000000000000e+02,7.121609027777778267e-02,4.451225491998980408e-05,7.121334635416667891e-02,5.137419495192116291e-05
1.960000000000000000e+02,7.118281037414966872e-02,4.496540726277705797e-05,7.118063605442177810e-02,5.177954150961272420e-05
2.000000000000000000e+02,7.115270083333333218e-02,4.580035907202527551e-05,7.115101666666666380e-02,5.119252275286362741e-05
2.040000000000000000e+02,7.112334477124182541e-02,4.583528710510376055e-05,7.112132761437908735e-02,5.140184408886558761e-05
2.080000000000000000e+02,7.109660737179486489e-02,4.568347366610281006e-05,7.109367227564102054e-02,5.166256930972947344e-05
2.120000000000000000e+02,7.107060534591194689e-02,4.652562741993825519e-05,7.106642295597484504e-02,5.181091107158158785e-05
2.160000000000000000e+02,7.104506172839505918e-02,4.716788067018989449e-05,7.103961959876543830e-02,5.131515812627164465e-05
2.200000000000000000e+02,7.101829469696969988e-02,4.698440888377562936e-05,7.101189090909090784e-02,5.209115514208005008e-05
2.240000000000000000e+02,7.099490327380952870e-02,4.752788545499798630e-05,7.098815699404761870e-02,5.286263488112069456e-05
2.280000000000000000e+02,7.097032821637426492e-02,4.833659749562876500e-05,7.096320833333333300e-02,5.194917752224359584e-05
2.320000000000000000e+02,7.094936278735632096e-02,4.832788779285747177e-05,7.094202011494252225e-02,5.194714097614577840e-05
2.360000000000000000e+02,7.092562853107345355e-02,4.900107651614484086e-05,7.091823446327684410e-02,5.205929206699543693e-05
2.400000000000000000e+02,7.090375694444443766e-02,4.988560672108151832e-05,7.089631250000000273e-02,5.179781663847717710e-05
2.440000000000000000e+02,7.088299180327869986e-02,5.017480892531530668e-05,7.087585382513661436e-02,5.224630509047970895e-05
2.480000000000000000e+02,7.086284946236559579e-02,5.104416045505996588e-05,7.085630376344086157e-02,5.172508580233569232e-05
2.520000000000000000e+02,7.084205026455027421e-02,5.136677471969783353e-05,7.083616402116402200e-02,5.252402979683493546e-05
2.560000000000000000e+02,7.082269531250000305e-02,5.248467618119124719e-05,7.081765624999999953e-02,5.201797005306685160e-05
2.600000000000000000e+02,7.080502564102564289e-02,5.231866400769731964e-05,7.080121153846154203e-02,5.231456337370876892e-05
2.640000000000000000e+02,7.078953282828283344e-02,5.269749262220224732e-05,7.078747474747473789e-02,5.225658630929207367e-05
2.680000000000000000e+02,7.076963308457710766e-02,5.300698391257315428e-05,7.076872512437810958e-02,5.235235317626889311e-05
2.720000000000000000e+02,7.075263480392154913e-02,5.385400209492375879e-05,7.075257965686274075e-02,5.203756755934527541e-05
2.760000000000000000e+02,7.073661231884056932e-02,5.357529611806960055e-05,7.073803743961352974e-02,5.298274479693646140e-05
2.800000000000000000e+02,7.071926190476189589e-02,5.429215520942184747e-05,7.072189880952381436e-02,5.234786747502097987e-05
2.840000000000000000e+02,7.070595657276995682e-02,5.455225735461009112e-05,7.071008215962441834e-02,5.191989834237606909e-05
2.880000000000000000e+02,7.068879050925926111e-02,5.530148969554919778e-05,7.069434027777776741e-02,5.225804658317548848e-05
2.920000000000000000e+02,7.067478881278536906e-02,5.575447076570516099e-05,7.068228310502283618e-02,5.231400961285277815e-05
2.960000000000000000e+02,7.066044481981982595e-02,5.590519809942520426e-05,7.066979729729729043e-02,5.202687278706058017e-05
3.000000000000000000e+02,7.064594999999999902e-02,5.591695626500502479e-05,7.065632777777777762e-02,5.191333223542875279e-05
3.040000000000000000e+02,7.063264254385964724e-02,5.597876971198587862e-05,7.064405153508772350e-02,5.210165770420855421e-05
3.080000000000000000e+02,7.061910714285714319e-02,5.702984775595477002e-05,7.063169913419911627e-02,5.163996494542545494e-05
3.120000000000000000e+02,7.060798611111111789e-02,5.703706096809511806e-05,7.062147435897433989e-02,5.151763610468560291e-05
3.160000000000000000e+02,7.059563291139239749e-02,5.741853036518121422e-05,7.060993670886075990e-02,5.167093727570257829e-05
3.200000000000000000e+02,7.058244270833333167e-02,5.758773376822896715e-05,7.059743229166667855e-02,5.180020850537961374e-05
3.240000000000000000e+02,7.057223765432099616e-02,5.772886782356140533e-05,7.058791666666666687e-02,5.124371401209339123e-05
3.280000000000000000e+02,7.056144308943090859e-02,5.846433847688175758e-05,7.057809959349595208e-02,5.178234908450897309e-05
3.320000000000000000e+02,7.054988955823293661e-02,5.901368075727945144e-05,7.056738453815261658e-02,5.171815295679461834e-05
3.360000000000000000e+02,7.053783730158730281e-02,5.918141474046582180e-05,7.055621527777777846e-02,5.196222484575606978e-05
3.400000000000000000e+02,7.052563235294118105e-02,5.948242742373647732e-05,7.054506372549018689e-02,5.177993255062499859e-05
3.440000000000000000e+02,7.051777131782946406e-02,5.962090340310309333e-05,7.053861918604650838e-02,5.196883256087016109e-05
3.480000000000000000e+02,7.050690134099617257e-02,6.015884708565554201e-05,7.052919061302681536e-02,5.244720468879424244e-05
3.520000000000000000e+02,7.049624053030303927e-02,6.030574787232547595e-05,7.051968276515151179e-02,5.233194083757884213e-05
3.560000000000000000e+02,7.048551498127339499e-02,6.060646169831924719e-05,7.050990168539325587e-02,5.228406916289455772e-05
3.600000000000000000e+02,7.047662037037036309e-02,6.115966785852485973e-05,7.050215277777777123e-02,5.247036593056942619e-05
3.640000000000000000e+02,7.046728937728938269e-02,6.176183225261825543e-05,7.049385989010989451e-02,5.267610575497242163e-05
3.680000000000000000e+02,7.045867300724638349e-02,6.172840780747512887e-05,7.048644021739129684e-02,5.278886813606010629e-05
3.720000000000000000e+02,7.044956541218636015e-02,6.193550254242752154e-05,7.047820788530465008e-02,5.260097651668681917e-05
3.760000000000000000e+02,7.044129875886524783e-02,6.263369049415545950e-05,7.047066489361702990e-02,5.282202416962308676e-05
3.800000000000000000e+02,7.043352631578946033e-02,6.246065831995423591e-05,7.046382894736842595e-02,5.260748679015167864e-05
3.840000000000000000e+02,7.042519531249999409e-02,6.272652882149190861e-05,7.045661458333332683e-02,5.254003733539239533e-05
3.880000000000000000e+02,7.041612113402061224e-02,6.301958397069005633e-05,7.044859536082474782e-02,5.259241848239339231e-05
3.920000000000000000e+02,7.040737244897959934e-02,6.337510492376305989e-05,7.044120748299320667e-02,5.269180101715917173e-05
3.960000000000000000e+02,7.040030723905724153e-02,6.329029864187178320e-05,7.043561026936026592e-02,5.317048062332025039e-05
4.000000000000000000e+02,7.039410833333333006e-02,6.333583060378646361e-05,7.043053333333333665e-02,5.304926257036225566e-05
4.040000000000000000e+02,7.038585808580857806e-02,6.396652568034627540e-05,7.042294554455444389e-02,5.303500634724682102e-05
4.080000000000000000e+02,7.037790849673201954e-02,6.429414023058017730e-05,7.041584558823529849e-02,5.277920175330398167e-05
4.120000000000000000e+02,7.037097896440129563e-02,6.428646927003437166e-05,7.041008090614886417e-02,5.261736773784345312e-05
4.160000000000000000e+02,7.036310096153845783e-02,6.452301681203468004e-05,7.040333733974360464e-02,5.333260207351046286e-05
4.200000000000000000e+02,7.035724206349205923e-02,6.487833520871635949e-05,7.039871825396826210e-02,5.310396116091597025e-05
4.240000000000000000e+02,7.034987814465407108e-02,6.480777045305799217e-05,7.039268474842766410e-02,5.346783288592531626e-05
4.280000000000000000e+02,7.034354750778816501e-02,6.520451598054889056e-05,7.038774532710280474e-02,5.324640919170829298e-05
4.320000000000000000e+02,7.033581404320987662e-02,6.530564903303312724e-05,7.038124228395062354e-02,5.340738387071667943e-05
4.360000000000000000e+02,7.033010321100915951e-02,6.540631019468266067e-05,7.037648700305809690e-02,5.316205847482465642e-05
4.400000000000000000e+02,7.032372348484848545e-02,6.572966090692220083e-05,7.037088636363635075e-02,5.331701091292053530e-05
