t,D_cat_mean,D_cat_err,D_ani_mean,D_ani_err
0.000000000000000000e+00,nan,nan,nan,nan
4.000000000000000000e+00,1.613275291666666500e-01,9.542248432864969916e-04,1.597176208333333236e-01,1.949998346622539794e-03
8.000000000000000000e+00,1.181835020833333499e-01,4.752760379340391643e-04,1.174047541666666666e-01,9.922716491913732666e-04
1.200000000000000000e+01,1.037470319444444289e-01,3.261971899748240334e-04,1.032578999999999858e-01,6.646668055503806953e-04
1.600000000000000000e+01,9.650099479166665550e-02,2.511592524356452347e-04,9.616856145833332925e-02,5.057154437610861513e-04
2.000000000000000000e+01,9.212407499999999971e-02,1.941992014746595082e-04,9.188739999999998020e-02,4.055350565215052488e-04
2.400000000000000000e+01,8.921317361111109900e-02,1.749736164862115333e-04,8.903445833333334392e-02,3.376203226939292049e-04
2.800000000000000000e+01,8.712560714285713659e-02,1.569933666952806324e-04,8.699284523809523717e-02,2.916255778746058608e-04
3.200000000000000000e+01,8.556568229166665318e-02,1.434669691399602029e-04,8.546838541666666733e-02,2.553425176341150783e-04
3.600000000000000000e+01,8.435389814814815701e-02,1.342442049882639637e-04,8.428202314814815799e-02,2.365199941459325170e-04
4.000000000000000000e+01,8.337496666666666112e-02,1.243568919133880893e-04,8.331770833333333737e-02,2.138609549760576121e-04
4.400000000000000000e+01,8.257752651515151698e-02,1.124249928576454298e-04,8.254498484848485362e-02,2.031902976716680063e-04
4.800000000000000000e+01,8.189102777777776399e-02,1.088147605736400168e-04,8.187735416666666599e-02,1.938381392595635397e-04
5.200000000000000000e+01,8.133058653846153563e-02,1.044688625567025125e-04,8.133177243589742589e-02,1.873744073157285076e-04
5.600000000000000000e+01,8.083435119047618911e-02,1.001045361937825869e-04,8.084207738095236517e-02,1.827893319476443540e-04
6.000000000000000000e+01,8.041911388888890733e-02,9.388595404591994252e-05,8.043638055555556166e-02,1.782527889169960213e-04
6.400000000000000000e+01,8.004085416666667507e-02,9.354969066480675383e-05,8.006917968749999170e-02,1.737413578813247700e-04
6.800000000000000000e+01,7.971600000000000907e-02,8.955726314922696056e-05,7.975340441176470563e-02,1.700517110430391470e-04
