r,gCA_mean,gCA_err
5.000000000000000278e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.500000000000000222e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.500000000000000333e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.500000000000000111e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.500000000000000444e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.500000000000001332e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.500000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.500000000000000888e-01,1.872603547611850750e-04,1.499576709501439387e-06
9.499999999999999556e-01,4.399093293364274571e-01,1.477659322347960481e-03
1.050000000000000044e+00,2.574733684273867951e+00,7.260132911494259281e-03
1.150000000000000133e+00,2.722292746736246105e+00,5.989481356083512127e-03
1.250000000000000000e+00,1.925674688948738389e+00,3.490574890981016157e-03
1.350000000000000089e+00,1.390820781384201066e+00,2.007696534949312498e-03
1.450000000000000178e+00,1.108418837630833931e+00,1.443485435705946793e-03
1.550000000000000044e+00,9.721455321736993671e-01,1.364841066690942583e-03
1.650000000000000133e+00,9.252447048998266865e-01,1.388758504647987597e-03
1.750000000000000000e+00,9.428903843134485152e-01,1.731598349701409098e-03
1.850000000000000089e+00,1.008198564208043990e+00,2.289500627805497561e-03
1.950000000000000178e+00,1.100449537122496491e+00,2.885306579400500476e-03
2.049999999999999822e+00,1.186252262010892622e+00,3.275096702935819271e-03
2.150000000000000355e+00,1.219896509970877840e+00,3.382768511523543114e-03
2.250000000000000000e+00,1.192940105600319267e+00,3.140796378325182332e-03
2.350000000000000533e+00,1.140091727379837661e+00,2.709970406463219333e-03
2.450000000000000178e+00,1.091762205663703522e+00,2.514767040023811739e-03
2.549999999999999822e+00,1.063074811372023643e+00,2.361880062575501867e-03
2.650000000000000355e+00,1.055430373703698521e+00,2.435649728663069353e-03
2.750000000000000000e+00,1.063136906950574945e+00,2.575289693754395648e-03
2.850000000000000533e+00,1.080219166401031217e+00,2.774563236088170137e-03
2.950000000000000178e+00,1.098761334087316133e+00,2.935978120492495434e-03
3.049999999999999822e+00,1.111656425608368526e+00,3.033776421583269777e-03
3.150000000000000355e+00,1.115009945487054788e+00,3.092581953593148084e-03
3.250000000000000000e+00,1.109165044881579076e+00,2.977177830729934617e-03
3.350000000000000533e+00,1.098012077221476979e+00,2.916040311054755255e-03
3.450000000000000178e+00,1.086503143685400019e+00,2.820192737143514209e-03
3.549999999999999822e+00,1.078067496079928356e+00,2.777458164703296151e-03
3.650000000000000355e+00,1.074236005277727557e+00,2.786887964258722827e-03
3.750000000000000000e+00,1.074342517941991204e+00,2.800692551577861102e-03
3.850000000000000533e+00,1.076602529435201738e+00,2.841896806649415672e-03
3.950000000000000178e+00,1.079311711062179047e+00,2.947745846580833960e-03
4.050000000000000711e+00,1.080793803960741872e+00,2.934487269217893150e-03
4.150000000000000355e+00,1.080107820853984046e+00,2.938839000604339443e-03
4.250000000000000000e+00,1.077729352128297124e+00,2.922793804133176198e-03
4.349999999999999645e+00,1.074125973400607448e+00,2.901654885343471317e-03
4.450000000000000178e+00,1.070615339296473012e+00,2.869173809559734389e-03
4.550000000000000711e+00,1.067538729693249921e+00,2.862614487509574247e-03
4.650000000000000355e+00,1.065712609469661398e+00,2.869739859562047898e-03
4.750000000000000000e+00,1.064563817401303014e+00,2.887284856810601145e-03
4.850000000000000533e+00,1.064123766661447812e+00,2.879030983828263952e-03
4.950000000000000178e+00,1.063587390085546369e+00,2.899552792812772582e-03
5.050000000000000711e+00,1.062775910048147976e+00,2.904769850776704916e-03
5.150000000000000355e+00,1.061612738497085484e+00,2.871998348262768622e-03
5.250000000000000000e+00,1.060003538263792899e+00,2.862146008795835896e-03
5.350000000000000533e+00,1.058226299481816124e+00,2.849989564454722801e-03
5.450000000000000178e+00,1.056311574154346955e+00,2.836057234468392519e-03
5.550000000000000711e+00,1.054543880229625641e+00,2.819744042053907128e-03
5.650000000000000355e+00,1.053155762622592029e+00,2.799730562541671072e-03
5.750000000000000000e+00,1.051858365321777011e+00,2.811279398156466425e-03
5.850000000000000533e+00,1.050671160461047249e+00,2.815409425525266986e-03
5.950000000000000178e+00,1.049615785306003968e+00,2.797405006041446193e-03
6.050000000000000711e+00,1.048412440199546714e+00,2.771333897448641833e-03
6.150000000000000355e+00,1.047100079913489745e+00,2.801625174570968220e-03
6.250000000000000000e+00,1.045801919062844254e+00,2.779270833268010499e-03
6.350000000000000533e+00,1.044396321735972410e+00,2.739323919598242712e-03
6.450000000000000178e+00,1.043006578057517952e+00,2.736627832057402301e-03
6.550000000000000711e+00,1.041625986482216826e+00,2.721543233213338710e-03
6.650000000000000355e+00,1.040346518694197586e+00,2.724531000904398172e-03
6.750000000000000000e+00,1.039137289993639079e+00,2.690405323462807634e-03
6.850000000000000533e+00,1.038020771249056340e+00,2.695889439758327333e-03
6.950000000000000178e+00,1.036814357374430173e+00,2.655867076473735020e-03
7.050000000000000711e+00,1.035611204482689285e+00,2.646709149514415299e-03
7.150000000000000355e+00,1.034507639116544198e+00,2.634169491496874023e-03
7.250000000000000000e+00,1.033297724848155852e+00,2.611766185387952559e-03
7.350000000000000533e+00,1.032103208161353924e+00,2.588922903911812165e-03
7.450000000000000178e+00,1.030941248227160267e+00,2.575378305909679661e-03
7.550000000000000711e+00,1.029760572659495166e+00,2.538838310539609511e-03
7.650000000000000355e+00,1.028647116848295351e+00,2.530761303153652650e-03
7.750000000000000000e+00,1.027541500555461784e+00,2.504637964555987695e-03
7.850000000000000533e+00,1.026460863791218481e+00,2.486066459533460647e-03
7.950000000000000178e+00,1.025388628751340514e+00,2.451831829873436265e-03
8.050000000000000711e+00,1.024317010807954897e+00,2.448303603097632796e-03
8.150000000000000355e+00,1.023258741252749404e+00,2.446903361652402742e-03
8.250000000000000000e+00,1.022240785952950093e+00,2.415221402281921264e-03
8.350000000000001421e+00,1.021189791045302497e+00,2.382072069478457978e-03
8.449999999999999289e+00,1.020224083971617901e+00,2.338920344855919403e-03
8.550000000000000711e+00,1.019225456909862659e+00,2.341545471688361111e-03
8.650000000000000355e+00,1.018169892197913651e+00,2.296269809811456262e-03
8.750000000000000000e+00,1.017267873307720727e+00,2.280794971062011667e-03
8.850000000000001421e+00,1.016315067783000403e+00,2.269540788517176479e-03
8.949999999999999289e+00,1.015383174294397506e+00,2.239368319479837378e-03
9.050000000000000711e+00,1.014478131452635656e+00,2.203974881805169286e-03
9.150000000000000355e+00,1.013557016680184386e+00,2.171316139877963770e-03
9.250000000000000000e+00,1.012704738914047109e+00,2.152612552343609580e-03
9.350000000000001421e+00,1.011794209114392329e+00,2.116404018181472502e-03
9.449999999999999289e+00,1.010962141041928497e+00,2.082018892932614284e-03
9.550000000000000711e+00,1.010070956027370626e+00,2.061236570192226045e-03
9.650000000000002132e+00,1.009271833864232137e+00,2.027987205193875972e-03
9.750000000000000000e+00,1.008482740458699789e+00,1.985413477710432952e-03
9.850000000000001421e+00,1.007689553006859695e+00,1.955341953236061896e-03
9.949999999999999289e+00,1.006952832602814318e+00,1.949804660711300418e-03
