r_value,n_plus,n_minus,probability
0.1,26.200000000000003,110.46,0.0
0.1,26.200000000000003,120.97999999999999,0.0
0.1,26.200000000000003,131.5,0.0
0.1,26.200000000000003,142.01999999999998,0.0
0.1,26.200000000000003,152.54,0.0
0.1,26.200000000000003,163.06,0.0
0.1,26.200000000000003,173.57999999999998,0.0
0.1,26.200000000000003,184.1,0.0
0.1,26.200000000000003,194.62,0.0
0.1,26.200000000000003,205.14,0.0
0.1,26.200000000000003,215.65999999999997,0.0
0.1,26.200000000000003,226.18,0.0
0.1,26.200000000000003,236.7,0.0
0.1,26.200000000000003,247.21999999999997,0.0
0.1,26.200000000000003,257.74,0.0
0.1,36.68,5.26,0.0
0.1,36.68,15.78,0.0
0.1,36.68,26.299999999999997,0.0005260881124364076
0.1,36.68,36.82,0.0034944867768259874
0.1,36.68,47.339999999999996,0.00017911779416999744
0.1,36.68,57.86,0.0
0.1,36.68,68.38,0.0
0.1,36.68,78.9,0.0
0.1,36.68,89.41999999999999,0.0
0.1,36.68,99.94,0.0
0.1,36.68,110.46,0.0
0.1,36.68,120.97999999999999,0.0
0.1,36.68,131.5,0.0
0.1,36.68,142.01999999999998,0.0
0.1,36.68,152.54,0.0
0.1,36.68,163.06,0.0
0.1,36.68,173.57999999999998,0.0
0.1,36.68,184.1,0.0
0.1,36.68,194.62,0.0
0.1,36.68,205.14,0.0
0.1,36.68,215.65999999999997,0.0
0.1,36.68,226.18,0.0
0.1,36.68,236.7,0.0
0.1,36.68,247.21999999999997,0.0
0.1,36.68,257.74,0.0
0.1,47.160000000000004,5.26,0.0
0.1,47.160000000000004,15.78,0.0
0.1,47.160000000000004,26.299999999999997,0.0
0.1,47.160000000000004,36.82,0.00044047205987716347
0.1,47.160000000000004,47.339999999999996,0.0018373655490016717
0.1,47.160000000000004,57.86,0.0001712321051184881
0.1,47.160000000000004,68.38,0.0
0.1,47.160000000000004,78.9,0.0
0.1,47.160000000000004,89.41999999999999,0.0
0.1,47.160000000000004,99.94,0.0
0.1,47.160000000000004,110.46,0.0
0.1,47.160000000000004,120.97999999999999,0.0
0.1,47.160000000000004,131.5,0.0
0.1,47.160000000000004,142.01999999999998,0.0
0.1,47.160000000000004,152.54,0.0
0.1,47.160000000000004,163.06,0.0
0.1,47.160000000000004,173.57999999999998,0.0
0.1,47.160000000000004,184.1,0.0
0.1,47.160000000000004,194.62,0.0
0.1,47.160000000000004,205.14,0.0
0.1,47.160000000000004,215.65999999999997,0.0
0.1,47.160000000000004,226.18,0.0
0.1,47.160000000000004,236.7,0.0
0.1,47.160000000000004,247.21999999999997,0.0
0.1,47.160000000000004,257.74,0.0
0.1,57.64,5.26,0.0
0.1,57.64,15.78,0.0
0.1,57.64,26.299999999999997,0.0
0.1,57.64,36.82,0.0
0.1,57.64,47.339999999999996,0.00022305234745697794
0.1,57.64,57.86,0.0011817268307190397
0.1,57.64,68.38,8.786910657396101e-05
0.1,57.64,78.9,0.0
0.1,57.64,89.41999999999999,0.0
0.1,57.64,99.94,0.0
0.1,57.64,110.46,0.0
0.1,57.64,120.97999999999999,0.0
0.1,57.64,131.5,0.0
0.1,57.64,142.01999999999998,0.0
0.1,57.64,152.54,0.0
0.1,57.64,163.06,0.0
0.1,57.64,173.57999999999998,0.0
0.1,57.64,184.1,0.0
0.1,57.64,194.62,0.0
0.1,57.64,205.14,0.0
0.1,57.64,215.65999999999997,0.0
0.1,57.64,226.18,0.0
0.1,57.64,236.7,0.0
0.1,57.64,247.21999999999997,0.0
0.1,57.64,257.74,0.0
0.1,68.12,5.26,0.0
0.1,68.12,15.78,0.0
0.1,68.12,26.299999999999997,0.0
0.1,68.12,36.82,0.0
0.1,68.12,47.339999999999996,1.1265270073584745e-06
0.1,68.12,57.86,0.00022079929344226098
0.1,68.12,68.38,0.0007604057299669702
0.1,68.12,78.9,8.899563358131947e-05
0.1,68.12,89.41999999999999,0.0
0.1,68.12,99.94,0.0
0.1,68.12,110.46,0.0
0.1,68.12,120.97999999999999,0.0
0.1,68.12,131.5,0.0
0.1,68.12,142.01999999999998,0.0
0.1,68.12,152.54,0.0
0.1,68.12,163.06,0.0
0.1,68.12,173.57999999999998,0.0
0.1,68.12,184.1,0.0
0.1,68.12,194.62,0.0
0.1,68.12,205.14,0.0
0.1,68.12,215.65999999999997,0.0
0.1,68.12,226.18,0.0
0.1,68.12,236.7,0.0
0.1,68.12,247.21999999999997,0.0
0.1,68.12,257.74,0.0
0.1,78.6,5.26,0.0
0.1,78.6,15.78,0.0
0.1,78.6,26.299999999999997,0.0
0.1,78.6,36.82,0.0
0.1,78.6,47.339999999999996,0.0
0.1,78.6,57.86,0.0
0.1,78.6,68.38,0.00010251395766962118
0.1,78.6,78.9,0.0004956718832377288
0.1,78.6,89.41999999999999,5.29467693458483e-05
0.1,78.6,99.94,0.0
0.1,78.6,110.46,0.0
0.1,78.6,120.97999999999999,0.0
0.1,78.6,131.5,0.0
0.1,78.6,142.01999999999998,0.0
0.1,78.6,152.54,0.0
0.1,78.6,163.06,0.0
0.1,78.6,173.57999999999998,0.0
0.1,78.6,184.1,0.0
0.1,78.6,194.62,0.0
0.1,78.6,205.14,0.0
0.1,78.6,215.65999999999997,0.0
0.1,78.6,226.18,0.0
0.1,78.6,236.7,0.0
0.1,78.6,247.21999999999997,0.0
0.1,78.6,257.74,0.0
0.1,89.08000000000001,5.26,0.0
0.1,89.08000000000001,15.78,0.0
0.1,89.08000000000001,26.299999999999997,0.0
0.1,89.08000000000001,36.82,0.0
0.1,89.08000000000001,47.339999999999996,0.0
0.1,89.08000000000001,57.86,0.0
0.1,89.08000000000001,68.38,0.0
0.1,89.08000000000001,78.9,0.00010814659270641355
0.1,89.08000000000001,89.41999999999999,0.00032781935914131605
0.1,89.08000000000001,99.94,6.871814744886693e-05
0.1,89.08000000000001,110.46,0.0
0.1,89.08000000000001,120.97999999999999,0.0
0.1,89.08000000000001,131.5,0.0
0.1,89.08000000000001,142.01999999999998,0.0
0.1,89.08000000000001,152.54,0.0
0.1,89.08000000000001,163.06,0.0
0.1,89.08000000000001,173.57999999999998,0.0
0.1,89.08000000000001,184.1,0.0
0.1,89.08000000000001,194.62,0.0
0.1,89.08000000000001,205.14,0.0
0.1,89.08000000000001,215.65999999999997,0.0
0.1,89.08000000000001,226.18,0.0
0.1,89.08000000000001,236.7,0.0
0.1,89.08000000000001,247.21999999999997,0.0
0.1,89.08000000000001,257.74,0.0
0.1,99.56,5.26,0.0
0.1,99.56,15.78,0.0
0.1,99.56,26.299999999999997,0.0
0.1,99.56,36.82,0.0
0.1,99.56,47.339999999999996,0.0
0.1,99.56,57.86,0.0
0.1,99.56,68.38,0.0
0.1,99.56,78.9,0.0
0.1,99.56,89.41999999999999,6.083245839735762e-05
0.1,99.56,99.94,0.00023882372555999656
0.1,99.56,110.46,2.4783594161886436e-05
0.1,99.56,120.97999999999999,0.0
0.1,99.56,131.5,0.0
0.1,99.56,142.01999999999998,0.0
0.1,99.56,152.54,0.0
0.1,99.56,163.06,0.0
0.1,99.56,173.57999999999998,0.0
0.1,99.56,184.1,0.0
0.1,99.56,194.62,0.0
0.1,99.56,205.14,0.0
0.1,99.56,215.65999999999997,0.0
0.1,99.56,226.18,0.0
0.1,99.56,236.7,0.0
0.1,99.56,247.21999999999997,0.0
0.1,99.56,257.74,0.0
0.1,110.04,5.26,0.0
0.1,110.04,15.78,0.0
0.1,110.04,26.299999999999997,0.0
0.1,110.04,36.82,0.0
0.1,110.04,47.339999999999996,0.0
0.1,110.04,57.86,0.0
0.1,110.04,68.38,0.0
0.1,110.04,78.9,0.0
0.1,110.04,89.41999999999999,0.0
0.1,110.04,99.94,4.1681499272263557e-05
0.1,110.04,110.46,0.00017461168614056353
0.1,110.04,120.97999999999999,2.365706715452796e-05
0.1,110.04,131.5,0.0
0.1,110.04,142.01999999999998,0.0
0.1,110.04,152.54,0.0
0.1,110.04,163.06,0.0
0.1,110.04,173.57999999999998,0.0
0.1,110.04,184.1,0.0
0.1,110.04,194.62,0.0
0.1,110.04,205.14,0.0
0.1,110.04,215.65999999999997,0.0
0.1,110.04,226.18,0.0
0.1,110.04,236.7,0.0
0.1,110.04,247.21999999999997,0.0
0.1,110.04,257.74,0.0
0.1,120.52000000000001,5.26,0.0
0.1,120.52000000000001,15.78,0.0
0.1,120.52000000000001,26.299999999999997,0.0
0.1,120.52000000000001,36.82,0.0
0.1,120.52000000000001,47.339999999999996,0.0
0.1,120.52000000000001,57.86,0.0
0.1,120.52000000000001,68.38,0.0
0.1,120.52000000000001,78.9,0.0
0.1,120.52000000000001,89.41999999999999,0.0
0.1,120.52000000000001,99.94,0.0
0.1,120.52000000000001,110.46,3.041622919867881e-05
0.1,120.52000000000001,120.97999999999999,0.00012842407883886607
0.1,120.52000000000001,131.5,1.3518324088301694e-05
0.1,120.52000000000001,142.01999999999998,0.0
0.1,120.52000000000001,152.54,0.0
0.1,120.52000000000001,163.06,0.0
0.1,120.52000000000001,173.57999999999998,0.0
0.1,120.52000000000001,184.1,0.0
0.1,120.52000000000001,194.62,0.0
0.1,120.52000000000001,205.14,0.0
0.1,120.52000000000001,215.65999999999997,0.0
0.1,120.52000000000001,226.18,0.0
0.1,120.52000000000001,236.7,0.0
0.1,120.52000000000001,247.21999999999997,0.0
0.1,120.52000000000001,257.74,0.0
0.1,131.0,5.26,0.0
0.1,131.0,15.78,0.0
0.1,131.0,26.299999999999997,0.0
0.1,131.0,36.82,0.0
0.1,131.0,47.339999999999996,0.0
0.1,131.0,57.86,0.0
0.1,131.0,68.38,0.0
0.1,131.0,78.9,0.0
0.1,131.0,89.41999999999999,0.0
0.1,131.0,99.94,0.0
0.1,131.0,110.46,0.0
0.1,131.0,120.97999999999999,3.3795810220754235e-05
0.1,131.0,131.5,0.0001013874306622627
0.1,131.0,142.01999999999998,2.1404013139811014e-05
0.1,131.0,152.54,0.0
0.1,131.0,163.06,0.0
0.1,131.0,173.57999999999998,0.0
0.1,131.0,184.1,0.0
0.1,131.0,194.62,0.0
0.1,131.0,205.14,0.0
0.1,131.0,215.65999999999997,0.0
0.1,131.0,226.18,0.0
0.1,131.0,236.7,0.0
0.1,131.0,247.21999999999997,0.0
0.1,131.0,257.74,0.0
0.1,141.48000000000002,5.26,0.0
0.1,141.48000000000002,15.78,0.0
0.1,141.48000000000002,26.299999999999997,0.0
0.1,141.48000000000002,36.82,0.0
0.1,141.48000000000002,47.339999999999996,0.0
0.1,141.48000000000002,57.86,0.0
0.1,141.48000000000002,68.38,0.0
0.1,141.48000000000002,78.9,0.0
0.1,141.48000000000002,89.41999999999999,0.0
0.1,141.48000000000002,99.94,0.0
0.1,141.48000000000002,110.46,0.0
0.1,141.48000000000002,120.97999999999999,0.0
0.1,141.48000000000002,131.5,2.1404013139811014e-05
0.1,141.48000000000002,142.01999999999998,6.646509343414999e-05
0.1,141.48000000000002,152.54,1.2391797080943218e-05
0.1,141.48000000000002,163.06,1.1265270073584745e-06
0.1,141.48000000000002,173.57999999999998,0.0
0.1,141.48000000000002,184.1,0.0
0.1,141.48000000000002,194.62,0.0
0.1,141.48000000000002,205.14,0.0
0.1,141.48000000000002,215.65999999999997,0.0
0.1,141.48000000000002,226.18,0.0
0.1,141.48000000000002,236.7,0.0
0.1,141.48000000000002,247.21999999999997,0.0
0.1,141.48000000000002,257.74,0.0
0.1,151.96,5.26,0.0
0.1,151.96,15.78,0.0
0.1,151.96,26.299999999999997,0.0
0.1,151.96,36.82,0.0
0.1,151.96,47.339999999999996,0.0
0.1,151.96,57.86,0.0
0.1,151.96,68.38,0.0
0.1,151.96,78.9,0.0
0.1,151.96,89.41999999999999,0.0
0.1,151.96,99.94,0.0
0.1,151.96,110.46,0.0
0.1,151.96,120.97999999999999,0.0
0.1,151.96,131.5,0.0
0.1,151.96,142.01999999999998,2.7036648176603387e-05
0.1,151.96,152.54,5.632635036792372e-05
0.1,151.96,163.06,9.012216058867796e-06
0.1,151.96,173.57999999999998,0.0
0.1,151.96,184.1,0.0
0.1,151.96,194.62,0.0
0.1,151.96,205.14,0.0
0.1,151.96,215.65999999999997,0.0
0.1,151.96,226.18,0.0
0.1,151.96,236.7,0.0
0.1,151.96,247.21999999999997,0.0
0.1,151.96,257.74,0.0
0.1,162.44,5.26,0.0
0.1,162.44,15.78,0.0
0.1,162.44,26.299999999999997,0.0
0.1,162.44,36.82,0.0
0.1,162.44,47.339999999999996,0.0
0.1,162.44,57.86,0.0
0.1,162.44,68.38,0.0
0.1,162.44,78.9,0.0
0.1,162.44,89.41999999999999,0.0
0.1,162.44,99.94,0.0
0.1,162.44,110.46,0.0
0.1,162.44,120.97999999999999,0.0
0.1,162.44,131.5,0.0
0.1,162.44,142.01999999999998,0.0
0.1,162.44,152.54,1.5771378103018643e-05
0.1,162.44,163.06,3.94284452575466e-05
0.1,162.44,173.57999999999998,9.012216058867796e-06
0.1,162.44,184.1,0.0
0.1,162.44,194.62,0.0
0.1,162.44,205.14,0.0
0.1,162.44,215.65999999999997,0.0
0.1,162.44,226.18,0.0
0.1,162.44,236.7,0.0
0.1,162.44,247.21999999999997,0.0
0.1,162.44,257.74,0.0
0.1,172.92000000000002,5.26,0.0
0.1,172.92000000000002,15.78,0.0
0.1,172.92000000000002,26.299999999999997,0.0
0.1,172.92000000000002,36.82,0.0
0.1,172.92000000000002,47.339999999999996,0.0
0.1,172.92000000000002,57.86,0.0
0.1,172.92000000000002,68.38,0.0
0.1,172.92000000000002,78.9,0.0
0.1,172.92000000000002,89.41999999999999,0.0
0.1,172.92000000000002,99.94,0.0
0.1,172.92000000000002,110.46,0.0
0.1,172.92000000000002,120.97999999999999,0.0
0.1,172.92000000000002,131.5,0.0
0.1,172.92000000000002,142.01999999999998,0.0
0.1,172.92000000000002,152.54,0.0
0.1,172.92000000000002,163.06,1.1265270073584744e-05
0.1,172.92000000000002,173.57999999999998,2.027748613245254e-05
0.1,172.92000000000002,184.1,1.013874306622627e-05
0.1,172.92000000000002,194.62,0.0
0.1,172.92000000000002,205.14,0.0
0.1,172.92000000000002,215.65999999999997,0.0
0.1,172.92000000000002,226.18,0.0
0.1,172.92000000000002,236.7,0.0
0.1,172.92000000000002,247.21999999999997,0.0
0.1,172.92000000000002,257.74,0.0
0.1,183.4,5.26,0.0
0.1,183.4,15.78,0.0
0.1,183.4,26.299999999999997,0.0
0.1,183.4,36.82,0.0
0.1,183.4,47.339999999999996,0.0
0.1,183.4,57.86,0.0
0.1,183.4,68.38,0.0
0.1,183.4,78.9,0.0
0.1,183.4,89.41999999999999,0.0
0.1,183.4,99.94,0.0
0.1,183.4,110.46,0.0
0.1,183.4,120.97999999999999,0.0
0.1,183.4,131.5,0.0
0.1,183.4,142.01999999999998,0.0
0.1,183.4,152.54,0.0
0.1,183.4,163.06,0.0
0.1,183.4,173.57999999999998,3.3795810220754234e-06
0.1,183.4,184.1,1.4644851095660168e-05
0.1,183.4,194.62,5.632635036792372e-06
0.1,183.4,205.14,0.0
0.1,183.4,215.65999999999997,0.0
0.1,183.4,226.18,0.0
0.1,183.4,236.7,0.0
0.1,183.4,247.21999999999997,0.0
0.1,183.4,257.74,0.0
0.1,193.88,5.26,0.0
0.1,193.88,15.78,0.0
0.1,193.88,26.299999999999997,0.0
0.1,193.88,36.82,0.0
0.1,193.88,47.339999999999996,0.0
0.1,193.88,57.86,0.0
0.1,193.88,68.38,0.0
0.1,193.88,78.9,0.0
0.1,193.88,89.41999999999999,0.0
0.1,193.88,99.94,0.0
0.1,193.88,110.46,0.0
0.1,193.88,120.97999999999999,0.0
0.1,193.88,131.5,0.0
0.1,193.88,142.01999999999998,0.0
0.1,193.88,152.54,0.0
0.1,193.88,163.06,0.0
0.1,193.88,173.57999999999998,0.0
0.1,193.88,184.1,9.012216058867796e-06
0.1,193.88,194.62,1.3518324088301694e-05
0.1,193.88,205.14,3.3795810220754234e-06
0.1,193.88,215.65999999999997,0.0
0.1,193.88,226.18,0.0
0.1,193.88,236.7,0.0
0.1,193.88,247.21999999999997,0.0
0.1,193.88,257.74,0.0
0.1,204.36,5.26,0.0
0.1,204.36,15.78,0.0
0.1,204.36,26.299999999999997,0.0
0.1,204.36,36.82,0.0
0.1,204.36,47.339999999999996,0.0
0.1,204.36,57.86,0.0
0.1,204.36,68.38,0.0
0.1,204.36,78.9,0.0
0.1,204.36,89.41999999999999,0.0
0.1,204.36,99.94,0.0
0.1,204.36,110.46,0.0
0.1,204.36,120.97999999999999,0.0
0.1,204.36,131.5,0.0
0.1,204.36,142.01999999999998,0.0
0.1,204.36,152.54,0.0
0.1,204.36,163.06,0.0
0.1,204.36,173.57999999999998,0.0
0.1,204.36,184.1,0.0
0.1,204.36,194.62,1.1265270073584745e-06
0.1,204.36,205.14,6.759162044150847e-06
0.1,204.36,215.65999999999997,2.253054014716949e-06
0.1,204.36,226.18,0.0
0.1,204.36,236.7,0.0
0.1,204.36,247.21999999999997,0.0
0.1,204.36,257.74,0.0
0.1,214.84000000000003,5.26,0.0
0.1,214.84000000000003,15.78,0.0
0.1,214.84000000000003,26.299999999999997,0.0
0.1,214.84000000000003,36.82,0.0
0.1,214.84000000000003,47.339999999999996,0.0
0.1,214.84000000000003,57.86,0.0
0.1,214.84000000000003,68.38,0.0
0.1,214.84000000000003,78.9,0.0
0.1,214.84000000000003,89.41999999999999,0.0
0.1,214.84000000000003,99.94,0.0
0.1,214.84000000000003,110.46,0.0
0.1,214.84000000000003,120.97999999999999,0.0
0.1,214.84000000000003,131.5,0.0
0.1,214.84000000000003,142.01999999999998,0.0
0.1,214.84000000000003,152.54,0.0
0.1,214.84000000000003,163.06,0.0
0.1,214.84000000000003,173.57999999999998,0.0
0.1,214.84000000000003,184.1,0.0
0.1,214.84000000000003,194.62,0.0
0.1,214.84000000000003,205.14,1.1265270073584745e-06
0.1,214.84000000000003,215.65999999999997,5.632635036792372e-06
0.1,214.84000000000003,226.18,2.253054014716949e-06
0.1,214.84000000000003,236.7,1.1265270073584745e-06
0.1,214.84000000000003,247.21999999999997,0.0
0.1,214.84000000000003,257.74,0.0
0.1,225.32,5.26,0.0
0.1,225.32,15.78,0.0
0.1,225.32,26.299999999999997,0.0
0.1,225.32,36.82,0.0
0.1,225.32,47.339999999999996,0.0
0.1,225.32,57.86,0.0
0.1,225.32,68.38,0.0
0.1,225.32,78.9,0.0
0.1,225.32,89.41999999999999,0.0
0.1,225.32,99.94,0.0
0.1,225.32,110.46,0.0
0.1,225.32,120.97999999999999,0.0
0.1,225.32,131.5,0.0
0.1,225.32,142.01999999999998,0.0
0.1,225.32,152.54,0.0
0.1,225.32,163.06,0.0
0.1,225.32,173.57999999999998,0.0
0.1,225.32,184.1,0.0
0.1,225.32,194.62,0.0
0.1,225.32,205.14,0.0
0.1,225.32,215.65999999999997,2.253054014716949e-06
0.1,225.32,226.18,5.632635036792372e-06
0.1,225.32,236.7,1.1265270073584745e-06
0.1,225.32,247.21999999999997,0.0
0.1,225.32,257.74,0.0
0.1,235.8,5.26,0.0
0.1,235.8,15.78,0.0
0.1,235.8,26.299999999999997,0.0
0.1,235.8,36.82,0.0
0.1,235.8,47.339999999999996,0.0
0.1,235.8,57.86,0.0
0.1,235.8,68.38,0.0
0.1,235.8,78.9,0.0
0.1,235.8,89.41999999999999,0.0
0.1,235.8,99.94,0.0
0.1,235.8,110.46,0.0
0.1,235.8,120.97999999999999,0.0
0.1,235.8,131.5,0.0
0.1,235.8,142.01999999999998,0.0
0.1,235.8,152.54,0.0
0.1,235.8,163.06,0.0
0.1,235.8,173.57999999999998,0.0
0.1,235.8,184.1,0.0
0.1,235.8,194.62,0.0
0.1,235.8,205.14,0.0
0.1,235.8,215.65999999999997,0.0
0.1,235.8,226.18,1.1265270073584745e-06
0.1,235.8,236.7,3.3795810220754234e-06
0.1,235.8,247.21999999999997,0.0
0.1,235.8,257.74,0.0
0.1,246.28000000000003,5.26,0.0
0.1,246.28000000000003,15.78,0.0
0.1,246.28000000000003,26.299999999999997,0.0
0.1,246.28000000000003,36.82,0.0
0.1,246.28000000000003,47.339999999999996,0.0
0.1,246.28000000000003,57.86,0.0
0.1,246.28000000000003,68.38,0.0
0.1,246.28000000000003,78.9,0.0
0.1,246.28000000000003,89.41999999999999,0.0
0.1,246.28000000000003,99.94,0.0
0.1,246.28000000000003,110.46,0.0
0.1,246.28000000000003,120.97999999999999,0.0
0.1,246.28000000000003,131.5,0.0
0.1,246.28000000000003,142.01999999999998,0.0
0.1,246.28000000000003,152.54,0.0
0.1,246.28000000000003,163.06,0.0
0.1,246.28000000000003,173.57999999999998,0.0
0.1,246.28000000000003,184.1,0.0
0.1,246.28000000000003,194.62,0.0
0.1,246.28000000000003,205.14,0.0
0.1,246.28000000000003,215.65999999999997,0.0
0.1,246.28000000000003,226.18,0.0
0.1,246.28000000000003,236.7,0.0
0.1,246.28000000000003,247.21999999999997,0.0
0.1,246.28000000000003,257.74,0.0
0.1,256.76,5.26,0.0
0.1,256.76,15.78,0.0
0.1,256.76,26.299999999999997,0.0
0.1,256.76,36.82,0.0
0.1,256.76,47.339999999999996,0.0
0.1,256.76,57.86,0.0
0.1,256.76,68.38,0.0
0.1,256.76,78.9,0.0
0.1,256.76,89.41999999999999,0.0
0.1,256.76,99.94,0.0
0.1,256.76,110.46,0.0
0.1,256.76,120.97999999999999,0.0
0.1,256.76,131.5,0.0
0.1,256.76,142.01999999999998,0.0
0.1,256.76,152.54,0.0
0.1,256.76,163.06,0.0
0.1,256.76,173.57999999999998,0.0
0.1,256.76,184.1,0.0
0.1,256.76,194.62,0.0
0.1,256.76,205.14,0.0
0.1,256.76,215.65999999999997,0.0
0.1,256.76,226.18,0.0
0.1,256.76,236.7,0.0
0.1,256.76,247.21999999999997,0.0
0.1,256.76,257.74,2.253054014716949e-06
