r_value,n_plus,n_minus,probability
0.2,97.69999999999999,372.02,0.0
0.2,97.69999999999999,411.17999999999995,0.0
0.2,97.69999999999999,450.34,0.0
0.2,97.69999999999999,489.49999999999994,0.0
0.2,97.69999999999999,528.66,0.0
0.2,97.69999999999999,567.8199999999999,0.0
0.2,97.69999999999999,606.98,0.0
0.2,97.69999999999999,646.1399999999999,0.0
0.2,97.69999999999999,685.3,0.0
0.2,97.69999999999999,724.4599999999999,0.0
0.2,97.69999999999999,763.6199999999999,0.0
0.2,97.69999999999999,802.78,0.0
0.2,97.69999999999999,841.9399999999999,0.0
0.2,97.69999999999999,881.0999999999999,0.0
0.2,97.69999999999999,920.26,0.0
0.2,97.69999999999999,959.42,0.0
0.2,136.78,19.58,0.0
0.2,136.78,58.739999999999995,0.0
0.2,136.78,97.89999999999999,0.0
0.2,136.78,137.06,0.0
0.2,136.78,176.21999999999997,0.0
0.2,136.78,215.38,0.0
0.2,136.78,254.54,0.0
0.2,136.78,293.7,0.0
0.2,136.78,332.85999999999996,0.0
0.2,136.78,372.02,0.0
0.2,136.78,411.17999999999995,0.0
0.2,136.78,450.34,0.0
0.2,136.78,489.49999999999994,0.0
0.2,136.78,528.66,0.0
0.2,136.78,567.8199999999999,0.0
0.2,136.78,606.98,0.0
0.2,136.78,646.1399999999999,0.0
0.2,136.78,685.3,0.0
0.2,136.78,724.4599999999999,0.0
0.2,136.78,763.6199999999999,0.0
0.2,136.78,802.78,0.0
0.2,136.78,841.9399999999999,0.0
0.2,136.78,881.0999999999999,0.0
0.2,136.78,920.26,0.0
0.2,136.78,959.42,0.0
0.2,175.85999999999999,19.58,0.0
0.2,175.85999999999999,58.739999999999995,0.0
0.2,175.85999999999999,97.89999999999999,0.0
0.2,175.85999999999999,137.06,0.0
0.2,175.85999999999999,176.21999999999997,0.0
0.2,175.85999999999999,215.38,0.0
0.2,175.85999999999999,254.54,0.0
0.2,175.85999999999999,293.7,0.0
0.2,175.85999999999999,332.85999999999996,0.0
0.2,175.85999999999999,372.02,0.0
0.2,175.85999999999999,411.17999999999995,0.0
0.2,175.85999999999999,450.34,0.0
0.2,175.85999999999999,489.49999999999994,0.0
0.2,175.85999999999999,528.66,0.0
0.2,175.85999999999999,567.8199999999999,0.0
0.2,175.85999999999999,606.98,0.0
0.2,175.85999999999999,646.1399999999999,0.0
0.2,175.85999999999999,685.3,0.0
0.2,175.85999999999999,724.4599999999999,0.0
0.2,175.85999999999999,763.6199999999999,0.0
0.2,175.85999999999999,802.78,0.0
0.2,175.85999999999999,841.9399999999999,0.0
0.2,175.85999999999999,881.0999999999999,0.0
0.2,175.85999999999999,920.26,0.0
0.2,175.85999999999999,959.42,0.0
0.2,214.94,19.58,0.0
0.2,214.94,58.739999999999995,0.0
0.2,214.94,97.89999999999999,0.0
0.2,214.94,137.06,0.0
0.2,214.94,176.21999999999997,0.0
0.2,214.94,215.38,0.0
0.2,214.94,254.54,0.0
0.2,214.94,293.7,0.0
0.2,214.94,332.85999999999996,0.0
0.2,214.94,372.02,0.0
0.2,214.94,411.17999999999995,0.0
0.2,214.94,450.34,0.0
0.2,214.94,489.49999999999994,0.0
0.2,214.94,528.66,0.0
0.2,214.94,567.8199999999999,0.0
0.2,214.94,606.98,0.0
0.2,214.94,646.1399999999999,0.0
0.2,214.94,685.3,0.0
0.2,214.94,724.4599999999999,0.0
0.2,214.94,763.6199999999999,0.0
0.2,214.94,802.78,0.0
0.2,214.94,841.9399999999999,0.0
0.2,214.94,881.0999999999999,0.0
0.2,214.94,920.26,0.0
0.2,214.94,959.42,0.0
0.2,254.01999999999998,19.58,0.0
0.2,254.01999999999998,58.739999999999995,0.0
0.2,254.01999999999998,97.89999999999999,0.0
0.2,254.01999999999998,137.06,0.0
0.2,254.01999999999998,176.21999999999997,0.0
0.2,254.01999999999998,215.38,0.0
0.2,254.01999999999998,254.54,0.0
0.2,254.01999999999998,293.7,0.0
0.2,254.01999999999998,332.85999999999996,0.0
0.2,254.01999999999998,372.02,0.0
0.2,254.01999999999998,411.17999999999995,0.0
0.2,254.01999999999998,450.34,0.0
0.2,254.01999999999998,489.49999999999994,0.0
0.2,254.01999999999998,528.66,0.0
0.2,254.01999999999998,567.8199999999999,0.0
0.2,254.01999999999998,606.98,0.0
0.2,254.01999999999998,646.1399999999999,0.0
0.2,254.01999999999998,685.3,0.0
0.2,254.01999999999998,724.4599999999999,0.0
0.2,254.01999999999998,763.6199999999999,0.0
0.2,254.01999999999998,802.78,0.0
0.2,254.01999999999998,841.9399999999999,0.0
0.2,254.01999999999998,881.0999999999999,0.0
0.2,254.01999999999998,920.26,0.0
0.2,254.01999999999998,959.42,0.0
0.2,293.1,19.58,0.0
0.2,293.1,58.739999999999995,0.0
0.2,293.1,97.89999999999999,0.0
0.2,293.1,137.06,0.0
0.2,293.1,176.21999999999997,0.0
0.2,293.1,215.38,0.0
0.2,293.1,254.54,0.0
0.2,293.1,293.7,0.0
0.2,293.1,332.85999999999996,0.0
0.2,293.1,372.02,0.0
0.2,293.1,411.17999999999995,0.0
0.2,293.1,450.34,0.0
0.2,293.1,489.49999999999994,0.0
0.2,293.1,528.66,0.0
0.2,293.1,567.8199999999999,0.0
0.2,293.1,606.98,0.0
0.2,293.1,646.1399999999999,0.0
0.2,293.1,685.3,0.0
0.2,293.1,724.4599999999999,0.0
0.2,293.1,763.6199999999999,0.0
0.2,293.1,802.78,0.0
0.2,293.1,841.9399999999999,0.0
0.2,293.1,881.0999999999999,0.0
0.2,293.1,920.26,0.0
0.2,293.1,959.42,0.0
0.2,332.17999999999995,19.58,0.0
0.2,332.17999999999995,58.739999999999995,0.0
0.2,332.17999999999995,97.89999999999999,0.0
0.2,332.17999999999995,137.06,0.0
0.2,332.17999999999995,176.21999999999997,0.0
0.2,332.17999999999995,215.38,0.0
0.2,332.17999999999995,254.54,0.0
0.2,332.17999999999995,293.7,0.0
0.2,332.17999999999995,332.85999999999996,0.0
0.2,332.17999999999995,372.02,0.0
0.2,332.17999999999995,411.17999999999995,0.0
0.2,332.17999999999995,450.34,0.0
0.2,332.17999999999995,489.49999999999994,0.0
0.2,332.17999999999995,528.66,0.0
0.2,332.17999999999995,567.8199999999999,0.0
0.2,332.17999999999995,606.98,0.0
0.2,332.17999999999995,646.1399999999999,0.0
0.2,332.17999999999995,685.3,0.0
0.2,332.17999999999995,724.4599999999999,0.0
0.2,332.17999999999995,763.6199999999999,0.0
0.2,332.17999999999995,802.78,0.0
0.2,332.17999999999995,841.9399999999999,0.0
0.2,332.17999999999995,881.0999999999999,0.0
0.2,332.17999999999995,920.26,0.0
0.2,332.17999999999995,959.42,0.0
0.2,371.26,19.58,0.0
0.2,371.26,58.739999999999995,0.0
0.2,371.26,97.89999999999999,0.0
0.2,371.26,137.06,0.0
0.2,371.26,176.21999999999997,0.0
0.2,371.26,215.38,0.0
0.2,371.26,254.54,0.0
0.2,371.26,293.7,0.0
0.2,371.26,332.85999999999996,0.0
0.2,371.26,372.02,0.0
0.2,371.26,411.17999999999995,0.0
0.2,371.26,450.34,0.0
0.2,371.26,489.49999999999994,0.0
0.2,371.26,528.66,0.0
0.2,371.26,567.8199999999999,0.0
0.2,371.26,606.98,0.0
0.2,371.26,646.1399999999999,0.0
0.2,371.26,685.3,0.0
0.2,371.26,724.4599999999999,0.0
0.2,371.26,763.6199999999999,0.0
0.2,371.26,802.78,0.0
0.2,371.26,841.9399999999999,0.0
0.2,371.26,881.0999999999999,0.0
0.2,371.26,920.26,0.0
0.2,371.26,959.42,0.0
0.2,410.34,19.58,0.0
0.2,410.34,58.739999999999995,0.0
0.2,410.34,97.89999999999999,0.0
0.2,410.34,137.06,0.0
0.2,410.34,176.21999999999997,0.0
0.2,410.34,215.38,0.0
0.2,410.34,254.54,0.0
0.2,410.34,293.7,0.0
0.2,410.34,332.85999999999996,0.0
0.2,410.34,372.02,0.0
0.2,410.34,411.17999999999995,0.0
0.2,410.34,450.34,0.0
0.2,410.34,489.49999999999994,0.0
0.2,410.34,528.66,0.0
0.2,410.34,567.8199999999999,0.0
0.2,410.34,606.98,0.0
0.2,410.34,646.1399999999999,0.0
0.2,410.34,685.3,0.0
0.2,410.34,724.4599999999999,0.0
0.2,410.34,763.6199999999999,0.0
0.2,410.34,802.78,0.0
0.2,410.34,841.9399999999999,0.0
0.2,410.34,881.0999999999999,0.0
0.2,410.34,920.26,0.0
0.2,410.34,959.42,0.0
0.2,449.41999999999996,19.58,0.0
0.2,449.41999999999996,58.739999999999995,0.0
0.2,449.41999999999996,97.89999999999999,0.0
0.2,449.41999999999996,137.06,0.0
0.2,449.41999999999996,176.21999999999997,0.0
0.2,449.41999999999996,215.38,0.0
0.2,449.41999999999996,254.54,0.0
0.2,449.41999999999996,293.7,0.0
0.2,449.41999999999996,332.85999999999996,0.0
0.2,449.41999999999996,372.02,0.0
0.2,449.41999999999996,411.17999999999995,0.0
0.2,449.41999999999996,450.34,0.0
0.2,449.41999999999996,489.49999999999994,0.0
0.2,449.41999999999996,528.66,0.0
0.2,449.41999999999996,567.8199999999999,0.0
0.2,449.41999999999996,606.98,0.0
0.2,449.41999999999996,646.1399999999999,0.0
0.2,449.41999999999996,685.3,0.0
0.2,449.41999999999996,724.4599999999999,0.0
0.2,449.41999999999996,763.6199999999999,0.0
0.2,449.41999999999996,802.78,0.0
0.2,449.41999999999996,841.9399999999999,0.0
0.2,449.41999999999996,881.0999999999999,0.0
0.2,449.41999999999996,920.26,0.0
0.2,449.41999999999996,959.42,0.0
0.2,488.5,19.58,0.0
0.2,488.5,58.739999999999995,0.0
0.2,488.5,97.89999999999999,0.0
0.2,488.5,137.06,0.0
0.2,488.5,176.21999999999997,0.0
0.2,488.5,215.38,0.0
0.2,488.5,254.54,0.0
0.2,488.5,293.7,0.0
0.2,488.5,332.85999999999996,0.0
0.2,488.5,372.02,0.0
0.2,488.5,411.17999999999995,0.0
0.2,488.5,450.34,0.0
0.2,488.5,489.49999999999994,0.0
0.2,488.5,528.66,0.0
0.2,488.5,567.8199999999999,0.0
0.2,488.5,606.98,0.0
0.2,488.5,646.1399999999999,0.0
0.2,488.5,685.3,0.0
0.2,488.5,724.4599999999999,0.0
0.2,488.5,763.6199999999999,0.0
0.2,488.5,802.78,0.0
0.2,488.5,841.9399999999999,0.0
0.2,488.5,881.0999999999999,0.0
0.2,488.5,920.26,0.0
0.2,488.5,959.42,0.0
0.2,527.5799999999999,19.58,0.0
0.2,527.5799999999999,58.739999999999995,0.0
0.2,527.5799999999999,97.89999999999999,0.0
0.2,527.5799999999999,137.06,0.0
0.2,527.5799999999999,176.21999999999997,0.0
0.2,527.5799999999999,215.38,0.0
0.2,527.5799999999999,254.54,0.0
0.2,527.5799999999999,293.7,0.0
0.2,527.5799999999999,332.85999999999996,0.0
0.2,527.5799999999999,372.02,0.0
0.2,527.5799999999999,411.17999999999995,0.0
0.2,527.5799999999999,450.34,0.0
0.2,527.5799999999999,489.49999999999994,0.0
0.2,527.5799999999999,528.66,0.0
0.2,527.5799999999999,567.8199999999999,0.0
0.2,527.5799999999999,606.98,0.0
0.2,527.5799999999999,646.1399999999999,0.0
0.2,527.5799999999999,685.3,0.0
0.2,527.5799999999999,724.4599999999999,0.0
0.2,527.5799999999999,763.6199999999999,0.0
0.2,527.5799999999999,802.78,0.0
0.2,527.5799999999999,841.9399999999999,0.0
0.2,527.5799999999999,881.0999999999999,0.0
0.2,527.5799999999999,920.26,0.0
0.2,527.5799999999999,959.42,0.0
0.2,566.66,19.58,0.0
0.2,566.66,58.739999999999995,0.0
0.2,566.66,97.89999999999999,0.0
0.2,566.66,137.06,0.0
0.2,566.66,176.21999999999997,0.0
0.2,566.66,215.38,0.0
0.2,566.66,254.54,0.0
0.2,566.66,293.7,0.0
0.2,566.66,332.85999999999996,0.0
0.2,566.66,372.02,0.0
0.2,566.66,411.17999999999995,0.0
0.2,566.66,450.34,0.0
0.2,566.66,489.49999999999994,0.0
0.2,566.66,528.66,0.0
0.2,566.66,567.8199999999999,0.0
0.2,566.66,606.98,0.0
0.2,566.66,646.1399999999999,0.0
0.2,566.66,685.3,0.0
0.2,566.66,724.4599999999999,0.0
0.2,566.66,763.6199999999999,0.0
0.2,566.66,802.78,0.0
0.2,566.66,841.9399999999999,0.0
0.2,566.66,881.0999999999999,0.0
0.2,566.66,920.26,0.0
0.2,566.66,959.42,0.0
0.2,605.74,19.58,0.0
0.2,605.74,58.739999999999995,0.0
0.2,605.74,97.89999999999999,0.0
0.2,605.74,137.06,0.0
0.2,605.74,176.21999999999997,0.0
0.2,605.74,215.38,0.0
0.2,605.74,254.54,0.0
0.2,605.74,293.7,0.0
0.2,605.74,332.85999999999996,0.0
0.2,605.74,372.02,0.0
0.2,605.74,411.17999999999995,0.0
0.2,605.74,450.34,0.0
0.2,605.74,489.49999999999994,0.0
0.2,605.74,528.66,0.0
0.2,605.74,567.8199999999999,0.0
0.2,605.74,606.98,0.0
0.2,605.74,646.1399999999999,0.0
0.2,605.74,685.3,0.0
0.2,605.74,724.4599999999999,0.0
0.2,605.74,763.6199999999999,0.0
0.2,605.74,802.78,0.0
0.2,605.74,841.9399999999999,0.0
0.2,605.74,881.0999999999999,0.0
0.2,605.74,920.26,0.0
0.2,605.74,959.42,0.0
0.2,644.8199999999999,19.58,0.0
0.2,644.8199999999999,58.739999999999995,0.0
0.2,644.8199999999999,97.89999999999999,0.0
0.2,644.8199999999999,137.06,0.0
0.2,644.8199999999999,176.21999999999997,0.0
0.2,644.8199999999999,215.38,0.0
0.2,644.8199999999999,254.54,0.0
0.2,644.8199999999999,293.7,0.0
0.2,644.8199999999999,332.85999999999996,0.0
0.2,644.8199999999999,372.02,0.0
0.2,644.8199999999999,411.17999999999995,0.0
0.2,644.8199999999999,450.34,0.0
0.2,644.8199999999999,489.49999999999994,0.0
0.2,644.8199999999999,528.66,0.0
0.2,644.8199999999999,567.8199999999999,0.0
0.2,644.8199999999999,606.98,0.0
0.2,644.8199999999999,646.1399999999999,0.0
0.2,644.8199999999999,685.3,0.0
0.2,644.8199999999999,724.4599999999999,0.0
0.2,644.8199999999999,763.6199999999999,0.0
0.2,644.8199999999999,802.78,0.0
0.2,644.8199999999999,841.9399999999999,0.0
0.2,644.8199999999999,881.0999999999999,0.0
0.2,644.8199999999999,920.26,0.0
0.2,644.8199999999999,959.42,0.0
0.2,683.9,19.58,0.0
0.2,683.9,58.739999999999995,0.0
0.2,683.9,97.89999999999999,0.0
0.2,683.9,137.06,0.0
0.2,683.9,176.21999999999997,0.0
0.2,683.9,215.38,0.0
0.2,683.9,254.54,0.0
0.2,683.9,293.7,0.0
0.2,683.9,332.85999999999996,0.0
0.2,683.9,372.02,0.0
0.2,683.9,411.17999999999995,0.0
0.2,683.9,450.34,0.0
0.2,683.9,489.49999999999994,0.0
0.2,683.9,528.66,0.0
0.2,683.9,567.8199999999999,0.0
0.2,683.9,606.98,0.0
0.2,683.9,646.1399999999999,0.0
0.2,683.9,685.3,0.0
0.2,683.9,724.4599999999999,0.0
0.2,683.9,763.6199999999999,0.0
0.2,683.9,802.78,0.0
0.2,683.9,841.9399999999999,0.0
0.2,683.9,881.0999999999999,0.0
0.2,683.9,920.26,0.0
0.2,683.9,959.42,0.0
0.2,722.98,19.58,0.0
0.2,722.98,58.739999999999995,0.0
0.2,722.98,97.89999999999999,0.0
0.2,722.98,137.06,0.0
0.2,722.98,176.21999999999997,0.0
0.2,722.98,215.38,0.0
0.2,722.98,254.54,0.0
0.2,722.98,293.7,0.0
0.2,722.98,332.85999999999996,0.0
0.2,722.98,372.02,0.0
0.2,722.98,411.17999999999995,0.0
0.2,722.98,450.34,0.0
0.2,722.98,489.49999999999994,0.0
0.2,722.98,528.66,0.0
0.2,722.98,567.8199999999999,0.0
0.2,722.98,606.98,0.0
0.2,722.98,646.1399999999999,0.0
0.2,722.98,685.3,0.0
0.2,722.98,724.4599999999999,0.0
0.2,722.98,763.6199999999999,0.0
0.2,722.98,802.78,0.0
0.2,722.98,841.9399999999999,0.0
0.2,722.98,881.0999999999999,0.0
0.2,722.98,920.26,0.0
0.2,722.98,959.42,0.0
0.2,762.06,19.58,0.0
0.2,762.06,58.739999999999995,0.0
0.2,762.06,97.89999999999999,0.0
0.2,762.06,137.06,0.0
0.2,762.06,176.21999999999997,0.0
0.2,762.06,215.38,0.0
0.2,762.06,254.54,0.0
0.2,762.06,293.7,0.0
0.2,762.06,332.85999999999996,0.0
0.2,762.06,372.02,0.0
0.2,762.06,411.17999999999995,0.0
0.2,762.06,450.34,0.0
0.2,762.06,489.49999999999994,0.0
0.2,762.06,528.66,0.0
0.2,762.06,567.8199999999999,0.0
0.2,762.06,606.98,0.0
0.2,762.06,646.1399999999999,0.0
0.2,762.06,685.3,0.0
0.2,762.06,724.4599999999999,0.0
0.2,762.06,763.6199999999999,0.0
0.2,762.06,802.78,0.0
0.2,762.06,841.9399999999999,0.0
0.2,762.06,881.0999999999999,0.0
0.2,762.06,920.26,0.0
0.2,762.06,959.42,0.0
0.2,801.1399999999999,19.58,0.0
0.2,801.1399999999999,58.739999999999995,0.0
0.2,801.1399999999999,97.89999999999999,0.0
0.2,801.1399999999999,137.06,0.0
0.2,801.1399999999999,176.21999999999997,0.0
0.2,801.1399999999999,215.38,0.0
0.2,801.1399999999999,254.54,0.0
0.2,801.1399999999999,293.7,0.0
0.2,801.1399999999999,332.85999999999996,0.0
0.2,801.1399999999999,372.02,0.0
0.2,801.1399999999999,411.17999999999995,0.0
0.2,801.1399999999999,450.34,0.0
0.2,801.1399999999999,489.49999999999994,0.0
0.2,801.1399999999999,528.66,0.0
0.2,801.1399999999999,567.8199999999999,0.0
0.2,801.1399999999999,606.98,0.0
0.2,801.1399999999999,646.1399999999999,0.0
0.2,801.1399999999999,685.3,0.0
0.2,801.1399999999999,724.4599999999999,0.0
0.2,801.1399999999999,763.6199999999999,0.0
0.2,801.1399999999999,802.78,0.0
0.2,801.1399999999999,841.9399999999999,0.0
0.2,801.1399999999999,881.0999999999999,0.0
0.2,801.1399999999999,920.26,0.0
0.2,801.1399999999999,959.42,0.0
0.2,840.22,19.58,0.0
0.2,840.22,58.739999999999995,0.0
0.2,840.22,97.89999999999999,0.0
0.2,840.22,137.06,0.0
0.2,840.22,176.21999999999997,0.0
0.2,840.22,215.38,0.0
0.2,840.22,254.54,0.0
0.2,840.22,293.7,0.0
0.2,840.22,332.85999999999996,0.0
0.2,840.22,372.02,0.0
0.2,840.22,411.17999999999995,0.0
0.2,840.22,450.34,0.0
0.2,840.22,489.49999999999994,0.0
0.2,840.22,528.66,0.0
0.2,840.22,567.8199999999999,0.0
0.2,840.22,606.98,0.0
0.2,840.22,646.1399999999999,0.0
0.2,840.22,685.3,0.0
0.2,840.22,724.4599999999999,0.0
0.2,840.22,763.6199999999999,0.0
0.2,840.22,802.78,0.0
0.2,840.22,841.9399999999999,0.0
0.2,840.22,881.0999999999999,0.0
0.2,840.22,920.26,0.0
0.2,840.22,959.42,0.0
0.2,879.3,19.58,0.0
0.2,879.3,58.739999999999995,0.0
0.2,879.3,97.89999999999999,0.0
0.2,879.3,137.06,0.0
0.2,879.3,176.21999999999997,0.0
0.2,879.3,215.38,0.0
0.2,879.3,254.54,0.0
0.2,879.3,293.7,0.0
0.2,879.3,332.85999999999996,0.0
0.2,879.3,372.02,0.0
0.2,879.3,411.17999999999995,0.0
0.2,879.3,450.34,0.0
0.2,879.3,489.49999999999994,0.0
0.2,879.3,528.66,0.0
0.2,879.3,567.8199999999999,0.0
0.2,879.3,606.98,0.0
0.2,879.3,646.1399999999999,0.0
0.2,879.3,685.3,0.0
0.2,879.3,724.4599999999999,0.0
0.2,879.3,763.6199999999999,0.0
0.2,879.3,802.78,0.0
0.2,879.3,841.9399999999999,0.0
0.2,879.3,881.0999999999999,7.232802204558112e-06
0.2,879.3,920.26,7.232802204558112e-06
0.2,879.3,959.42,0.0
0.2,918.3799999999999,19.58,0.0
0.2,918.3799999999999,58.739999999999995,0.0
0.2,918.3799999999999,97.89999999999999,0.0
0.2,918.3799999999999,137.06,0.0
0.2,918.3799999999999,176.21999999999997,0.0
0.2,918.3799999999999,215.38,0.0
0.2,918.3799999999999,254.54,0.0
0.2,918.3799999999999,293.7,0.0
0.2,918.3799999999999,332.85999999999996,0.0
0.2,918.3799999999999,372.02,0.0
0.2,918.3799999999999,411.17999999999995,0.0
0.2,918.3799999999999,450.34,0.0
0.2,918.3799999999999,489.49999999999994,0.0
0.2,918.3799999999999,528.66,0.0
0.2,918.3799999999999,567.8199999999999,0.0
0.2,918.3799999999999,606.98,0.0
0.2,918.3799999999999,646.1399999999999,0.0
0.2,918.3799999999999,685.3,0.0
0.2,918.3799999999999,724.4599999999999,0.0
0.2,918.3799999999999,763.6199999999999,0.0
0.2,918.3799999999999,802.78,0.0
0.2,918.3799999999999,841.9399999999999,0.0
0.2,918.3799999999999,881.0999999999999,1.4465604409116224e-05
0.2,918.3799999999999,920.26,0.0024591527495497582
0.2,918.3799999999999,959.42,0.0005641585719555328
0.2,957.46,19.58,0.0
0.2,957.46,58.739999999999995,0.0
0.2,957.46,97.89999999999999,0.0
0.2,957.46,137.06,0.0
0.2,957.46,176.21999999999997,0.0
0.2,957.46,215.38,0.0
0.2,957.46,254.54,0.0
0.2,957.46,293.7,0.0
0.2,957.46,332.85999999999996,0.0
0.2,957.46,372.02,0.0
0.2,957.46,411.17999999999995,0.0
0.2,957.46,450.34,0.0
0.2,957.46,489.49999999999994,0.0
0.2,957.46,528.66,0.0
0.2,957.46,567.8199999999999,0.0
0.2,957.46,606.98,0.0
0.2,957.46,646.1399999999999,0.0
0.2,957.46,685.3,0.0
0.2,957.46,724.4599999999999,0.0
0.2,957.46,763.6199999999999,0.0
0.2,957.46,802.78,0.0
0.2,957.46,841.9399999999999,0.0
0.2,957.46,881.0999999999999,0.0
0.2,957.46,920.26,0.0014610260453207385
0.2,957.46,959.42,0.013604900946773808
