r,gNN_mean,gNN_err
5.000000000000000278e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.500000000000000222e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.500000000000000333e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.500000000000000111e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.500000000000000444e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.500000000000001332e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.500000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.500000000000000888e-01,6.447418596423430941e-04,2.412403141693140053e-04
9.499999999999999556e-01,8.970179295383872153e-01,9.747582975937096189e-03
1.050000000000000044e+00,4.490740223110016416e+00,1.252763127879898998e-02
1.150000000000000133e+00,4.192018514194048251e+00,1.386749245013990141e-02
1.250000000000000000e+00,3.112273847333452803e+00,1.238884083765929255e-02
1.350000000000000089e+00,2.444877515514870758e+00,9.270925029384452509e-03
1.450000000000000178e+00,2.009767050118749676e+00,7.119007600072954980e-03
1.550000000000000044e+00,1.727672195801624344e+00,3.696514818376768399e-03
1.650000000000000133e+00,1.534375143867566571e+00,4.409474743569205372e-03
1.750000000000000000e+00,1.398435201442109532e+00,3.087896686786539228e-03
1.850000000000000089e+00,1.307638130796807019e+00,3.859398243869991470e-03
1.950000000000000178e+00,1.247213177215643176e+00,4.958692454980332710e-03
2.049999999999999822e+00,1.200099540433180678e+00,4.570453339191146887e-03
2.150000000000000355e+00,1.163473826946366474e+00,3.028730821466033962e-03
2.250000000000000000e+00,1.129274577761586684e+00,3.744313703328289254e-03
2.350000000000000533e+00,1.105855128758607586e+00,2.396662110915063516e-03
2.450000000000000178e+00,1.086737785991792382e+00,4.688704801745445343e-03
2.549999999999999822e+00,1.066786278869773508e+00,2.519152937199972339e-03
2.650000000000000355e+00,1.054091679328554632e+00,3.235749065218837713e-03
2.750000000000000000e+00,1.043804876290818973e+00,3.321986728095703816e-03
2.850000000000000533e+00,1.034482546306385808e+00,1.332054602809146834e-03
2.950000000000000178e+00,1.026576138492332646e+00,2.690200065104112869e-03
3.049999999999999822e+00,1.018598557107240898e+00,3.089599436168499053e-03
3.150000000000000355e+00,1.016527824059509921e+00,3.755168213805770965e-03
3.250000000000000000e+00,1.010766248631886244e+00,2.729424169433587646e-03
3.350000000000000533e+00,1.009925123405396086e+00,3.043423955554935053e-03
3.450000000000000178e+00,1.007137031655640502e+00,2.257909181241867218e-03
3.549999999999999822e+00,1.000991237317348848e+00,2.665919784665601693e-03
3.650000000000000355e+00,9.990173492098023411e-01,1.961709545973419535e-03
3.750000000000000000e+00,9.965936759435776171e-01,1.627674110712429853e-03
3.850000000000000533e+00,9.961318275059765082e-01,2.335671717126752613e-03
3.950000000000000178e+00,9.968955935653559530e-01,2.416689836677080126e-03
4.050000000000000711e+00,9.950994469569920398e-01,2.744425054944672499e-03
4.150000000000000355e+00,9.951165226184726098e-01,2.434449913486031163e-03
4.250000000000000000e+00,9.963461159047195537e-01,2.147588790898389503e-03
4.349999999999999645e+00,9.919465605051304147e-01,2.441351713065300407e-03
4.450000000000000178e+00,9.941450542916927535e-01,2.362239410856025335e-03
4.550000000000000711e+00,9.924482379668635446e-01,1.247079905392948444e-03
4.650000000000000355e+00,9.924350036382536544e-01,2.736934416643458778e-03
4.750000000000000000e+00,9.917746656531566396e-01,2.566565547541612997e-03
4.850000000000000533e+00,9.945829679291449121e-01,1.694483746211184957e-03
4.950000000000000178e+00,9.921375970472526840e-01,1.508953529328362119e-03
5.050000000000000711e+00,9.907644337757579578e-01,2.328666892132519838e-03
5.150000000000000355e+00,9.924412185856981150e-01,1.349190759380061548e-03
5.250000000000000000e+00,9.930915278304788263e-01,2.235781992221384535e-03
5.350000000000000533e+00,9.889122798420608706e-01,9.977413636625164558e-04
5.450000000000000178e+00,9.893359727044945817e-01,1.451203529932287156e-03
5.550000000000000711e+00,9.937035177597423052e-01,1.932724790983417901e-03
5.650000000000000355e+00,9.906657542304252440e-01,1.546175820754572272e-03
5.750000000000000000e+00,9.916117971173203927e-01,1.956965620842366846e-03
5.850000000000000533e+00,9.903803595404750970e-01,1.330460285993734226e-03
5.950000000000000178e+00,9.926042472161593633e-01,1.046046136136316758e-03
6.050000000000000711e+00,9.925370846858715401e-01,1.271775763216549584e-03
6.150000000000000355e+00,9.925720585050965550e-01,1.671222471281692259e-03
6.250000000000000000e+00,9.923413860347819471e-01,1.214927655346318639e-03
6.350000000000000533e+00,9.934243332707859420e-01,1.031784213591433819e-03
6.450000000000000178e+00,9.905244403542055043e-01,1.645186915836057686e-03
6.550000000000000711e+00,9.907058281831231383e-01,1.720085347700683453e-03
6.650000000000000355e+00,9.918541933823827872e-01,1.752376845431850762e-03
6.750000000000000000e+00,9.916567380509772045e-01,1.228163416791661511e-03
6.850000000000000533e+00,9.921859700113518921e-01,1.396164613685505710e-03
6.950000000000000178e+00,9.910491613600808103e-01,1.273983028110228571e-03
7.050000000000000711e+00,9.912257328882303486e-01,1.366133845555445167e-03
7.150000000000000355e+00,9.911397966929991199e-01,1.099182858265391896e-03
7.250000000000000000e+00,9.903052241589328508e-01,1.396164517859431855e-03
7.350000000000000533e+00,9.912025325371038864e-01,1.116237876526606464e-03
7.450000000000000178e+00,9.907641519739890379e-01,1.560442984344293568e-03
7.550000000000000711e+00,9.907889351104518516e-01,9.561344891438971301e-04
7.650000000000000355e+00,9.913559941110301477e-01,1.111630518457822417e-03
7.750000000000000000e+00,9.906851157641153316e-01,1.082570220136525258e-03
7.850000000000000533e+00,9.908230553911214766e-01,1.227510076764818259e-03
7.950000000000000178e+00,9.909195247431366038e-01,1.393017974468760758e-03
8.050000000000000711e+00,9.906054039104464914e-01,8.785416117556585445e-04
8.150000000000000355e+00,9.906310098374433437e-01,7.108765531149377915e-04
8.250000000000000000e+00,9.912338047236233241e-01,1.350103664803417678e-03
8.350000000000001421e+00,9.918113529934382555e-01,1.130302811823170666e-03
8.449999999999999289e+00,9.930539921820702443e-01,9.820261724712273967e-04
8.550000000000000711e+00,9.923604938008404597e-01,7.167070703971331310e-04
8.650000000000000355e+00,9.924680939024282944e-01,1.144730400276840155e-03
8.750000000000000000e+00,9.922263003326590169e-01,1.155735248666730835e-03
8.850000000000001421e+00,9.925588795759192617e-01,8.373410203285241472e-04
8.949999999999999289e+00,9.909673367960799562e-01,4.753342579864623793e-04
9.050000000000000711e+00,9.920475635903145406e-01,9.277818663431597812e-04
9.150000000000000355e+00,9.925839690200616294e-01,9.332812502541742604e-04
9.250000000000000000e+00,9.901314452698339874e-01,6.703964870023586568e-04
9.350000000000001421e+00,9.913101208337025128e-01,6.605863356537493769e-04
9.449999999999999289e+00,9.918053895254770325e-01,8.514068481462590352e-04
9.550000000000000711e+00,9.921689978182868241e-01,9.804229314412488908e-04
9.650000000000002132e+00,9.908297423554079941e-01,1.248574792666115813e-03
9.750000000000000000e+00,9.924834912865753145e-01,8.492908688787452606e-04
9.850000000000001421e+00,9.919982901987897117e-01,1.060370396887267558e-03
9.949999999999999289e+00,9.931912680864123377e-01,1.083018989249387529e-03
