r,gNN_mean,gNN_err
5.000000000000000278e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.500000000000000222e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.500000000000000333e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.500000000000000111e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.500000000000000444e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.500000000000001332e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.500000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.500000000000000888e-01,1.244882973140045432e-04,3.514771282958470731e-06
9.499999999999999556e-01,2.602468453256322478e-01,1.575784550772476016e-04
1.050000000000000044e+00,1.419328036602191201e+00,3.657980310343503520e-04
1.150000000000000133e+00,1.471590685546194432e+00,2.270235340498806781e-04
1.250000000000000000e+00,1.234106845574346689e+00,3.590836504253649389e-04
1.350000000000000089e+00,1.101770649262318491e+00,3.228263868502957907e-04
1.450000000000000178e+00,1.028106479343156909e+00,1.441429407857171144e-04
1.550000000000000044e+00,9.891082459301200336e-01,1.573226862839512943e-04
1.650000000000000133e+00,9.704021962105526811e-01,2.104373662755623479e-04
1.750000000000000000e+00,9.662161455905826646e-01,1.399815455702754395e-04
1.850000000000000089e+00,9.700534741076272116e-01,9.960037470124345738e-05
1.950000000000000178e+00,9.821514322065164615e-01,1.980860828240789352e-04
2.049999999999999822e+00,9.962842010120706027e-01,1.764364082440990919e-04
2.150000000000000355e+00,1.004563100576692181e+00,1.120613486454578780e-04
2.250000000000000000e+00,1.006631023637779787e+00,8.452533787473142930e-05
2.350000000000000533e+00,1.005440349128636779e+00,1.653542803450323612e-04
2.450000000000000178e+00,1.002634845972617539e+00,1.447747319995591861e-04
2.549999999999999822e+00,1.001327404211299399e+00,1.449819426036092341e-04
2.650000000000000355e+00,9.996821339897522529e-01,1.120899332641062173e-04
2.750000000000000000e+00,9.989696769605813653e-01,1.174674689056801183e-04
2.850000000000000533e+00,9.991129802986460362e-01,1.451865317846656484e-04
2.950000000000000178e+00,9.991629257828205102e-01,1.239834198344341265e-04
3.049999999999999822e+00,9.995450684411322229e-01,1.606883793126171270e-04
3.150000000000000355e+00,9.999278006056891988e-01,1.259367147971333163e-04
3.250000000000000000e+00,9.997778964836772086e-01,8.178249139144967695e-05
3.350000000000000533e+00,1.000129165670705422e+00,9.892076487729054110e-05
3.450000000000000178e+00,1.000197538696137700e+00,6.514478367689490108e-05
3.549999999999999822e+00,1.000012587669551145e+00,8.942411802410309412e-05
3.650000000000000355e+00,9.998848641179979291e-01,7.443664598443109801e-05
3.750000000000000000e+00,9.998735024664047177e-01,7.231578430425848942e-05
3.850000000000000533e+00,9.998392288910513681e-01,9.667188057052336875e-05
3.950000000000000178e+00,9.997188894222291955e-01,5.450870325948999041e-05
4.050000000000000711e+00,9.998929666860222332e-01,6.026520015728631396e-05
4.150000000000000355e+00,9.999735769330632129e-01,9.572323239928512374e-05
4.250000000000000000e+00,9.999298541039836064e-01,1.066149046498026119e-04
4.349999999999999645e+00,9.999298490044961074e-01,5.192882620090637702e-05
4.450000000000000178e+00,9.997950619271481765e-01,6.236582277653568115e-05
4.550000000000000711e+00,9.999531207870976379e-01,9.103597698640736844e-05
4.650000000000000355e+00,9.997658754088526445e-01,8.012014442657780576e-05
4.750000000000000000e+00,9.998029934664970364e-01,9.095250516093026370e-05
4.850000000000000533e+00,9.999229758253500577e-01,6.767724198341263308e-05
4.950000000000000178e+00,9.997796776661058704e-01,7.262499098455976721e-05
5.050000000000000711e+00,9.998820131124672717e-01,6.947909010517558934e-05
5.150000000000000355e+00,9.998894749917361935e-01,5.010658125404389727e-05
5.250000000000000000e+00,9.998222050348015699e-01,7.580144561051260224e-05
5.350000000000000533e+00,9.997939550074017578e-01,6.072195843919926575e-05
5.450000000000000178e+00,9.997894544374188452e-01,5.773087047628460463e-05
5.550000000000000711e+00,9.999082469447346799e-01,8.993079291769255201e-05
5.650000000000000355e+00,9.997606098549729481e-01,4.581675417275434046e-05
5.750000000000000000e+00,9.997579535848568622e-01,6.300227991635978938e-05
5.850000000000000533e+00,9.998941661258251568e-01,6.167108062568836264e-05
5.950000000000000178e+00,9.997813523871286190e-01,7.570662608190494415e-05
6.050000000000000711e+00,9.998852876964026137e-01,7.412764467785712202e-05
6.150000000000000355e+00,9.998335021555861957e-01,3.953537125327495530e-05
6.250000000000000000e+00,9.999493661123087795e-01,6.566168136328266974e-05
6.350000000000000533e+00,9.998182707436186201e-01,4.547691915694436672e-05
6.450000000000000178e+00,9.998089346475464989e-01,6.873330399386585413e-05
6.550000000000000711e+00,9.998141088300240842e-01,7.320132460252208660e-05
6.650000000000000355e+00,9.999277922629362658e-01,5.136027061896813507e-05
6.750000000000000000e+00,9.999408325510703577e-01,5.786709345369375827e-05
6.850000000000000533e+00,9.999402199880524922e-01,5.464992962456845048e-05
6.950000000000000178e+00,9.998615686612843945e-01,5.030405920439512125e-05
7.050000000000000711e+00,9.998784420989272892e-01,5.217778064245206685e-05
7.150000000000000355e+00,9.998531885082819759e-01,4.895331338279987761e-05
7.250000000000000000e+00,9.998755559057708187e-01,4.632303818573008743e-05
7.350000000000000533e+00,9.999102859832099677e-01,5.641681764535831731e-05
7.450000000000000178e+00,9.999039177871104078e-01,3.482182328312577924e-05
7.550000000000000711e+00,9.999455143127361501e-01,4.349475825048363531e-05
7.650000000000000355e+00,9.998496760501547342e-01,4.407808588224071839e-05
7.750000000000000000e+00,9.999032633081068600e-01,3.642877263547453839e-05
7.850000000000000533e+00,9.999290171461838739e-01,5.626414390791877989e-05
7.950000000000000178e+00,9.998911184543295416e-01,4.105927809297600282e-05
8.050000000000000711e+00,9.999009388914801288e-01,4.247365029188732610e-05
8.150000000000000355e+00,9.999287547525591568e-01,4.111133856235205618e-05
8.250000000000000000e+00,9.998792909981253363e-01,3.615860953595062516e-05
8.350000000000001421e+00,9.998586877647221982e-01,4.251668510380704339e-05
8.449999999999999289e+00,9.999053261358854527e-01,3.447741116422769418e-05
8.550000000000000711e+00,9.998400126026949497e-01,5.360800322286734556e-05
8.650000000000000355e+00,9.998619660206106152e-01,3.357502024661833612e-05
8.750000000000000000e+00,9.998560563249562216e-01,4.278532332578853086e-05
8.850000000000001421e+00,9.998513040464673818e-01,2.383781013857791194e-05
8.949999999999999289e+00,9.998505646745151632e-01,4.797453020079462343e-05
9.050000000000000711e+00,9.998783919304774503e-01,4.406447609606886992e-05
9.150000000000000355e+00,9.998905240847616449e-01,2.973639281710235049e-05
9.250000000000000000e+00,9.999227371527117381e-01,2.452434528328611843e-05
9.350000000000001421e+00,9.998596491190667734e-01,4.219153369987283225e-05
9.449999999999999289e+00,9.998423993628255957e-01,3.836064749029833524e-05
9.550000000000000711e+00,9.998493730817565872e-01,2.654210588920948060e-05
9.650000000000002132e+00,9.998602049599238928e-01,2.983498012766410456e-05
9.750000000000000000e+00,9.998626257652596383e-01,3.587801465927589994e-05
9.850000000000001421e+00,9.998008814826413460e-01,3.019915193384238578e-05
9.949999999999999289e+00,9.998523466077537947e-01,2.883351535599677234e-05
