r,gSS_mean,gSS_err
5.000000000000000278e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.500000000000000222e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.500000000000000333e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.500000000000000111e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.500000000000000444e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.500000000000001332e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.500000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.500000000000000888e-01,2.183332175671970582e-04,9.906211518190689752e-06
9.499999999999999556e-01,4.319074586197985122e-01,4.958508217357511039e-04
1.050000000000000044e+00,2.296714291506725569e+00,7.766701191724363802e-04
1.150000000000000133e+00,2.196125169374563590e+00,6.298753322055653664e-04
1.250000000000000000e+00,1.430081377688839028e+00,4.228433604652056480e-04
1.350000000000000089e+00,9.803588620141348020e-01,2.999813795350802299e-04
1.450000000000000178e+00,7.701343814279093536e-01,2.557785300905287803e-04
1.550000000000000044e+00,6.935254016889007556e-01,2.495446148362438559e-04
1.650000000000000133e+00,7.101472840433395994e-01,2.538723066731926300e-04
1.750000000000000000e+00,8.020447232789666980e-01,2.202933295807220479e-04
1.850000000000000089e+00,9.462706797916877743e-01,2.984881429964815372e-04
1.950000000000000178e+00,1.092461559323024911e+00,2.921576905828332429e-04
2.049999999999999822e+00,1.189302874325288029e+00,2.159934602292207988e-04
2.150000000000000355e+00,1.182533850969239353e+00,1.739582715044160263e-04
2.250000000000000000e+00,1.093700002955931394e+00,2.079883996319041898e-04
2.350000000000000533e+00,9.931002619802413722e-01,1.938547848768607201e-04
2.450000000000000178e+00,9.242175249360389255e-01,2.658817265857940648e-04
2.549999999999999822e+00,9.001152749966454536e-01,2.362562782484483529e-04
2.650000000000000355e+00,9.177136677109150042e-01,1.449824213176201303e-04
2.750000000000000000e+00,9.606617553283008926e-01,2.385299249482459715e-04
2.850000000000000533e+00,1.009513143852201145e+00,1.744877452213225021e-04
2.950000000000000178e+00,1.045195152177483378e+00,1.101907477139303496e-04
3.049999999999999822e+00,1.055933173041354145e+00,1.502359668271397786e-04
3.150000000000000355e+00,1.043358841348603239e+00,8.838289034704212743e-05
3.250000000000000000e+00,1.016931288673897260e+00,1.364203381567549288e-04
3.350000000000000533e+00,9.892856118078290351e-01,1.602481477071258421e-04
3.450000000000000178e+00,9.713928390707469163e-01,1.188295250647781928e-04
3.549999999999999822e+00,9.679147974180759562e-01,1.665480858777166999e-04
3.650000000000000355e+00,9.774383287800416653e-01,1.426509040501863540e-04
3.750000000000000000e+00,9.935337186711867830e-01,8.200826230047629311e-05
3.850000000000000533e+00,1.009097042826398338e+00,1.054933411374189871e-04
3.950000000000000178e+00,1.017951281934901475e+00,7.683107486923774576e-05
4.050000000000000711e+00,1.017826269429151775e+00,1.265266609858527094e-04
4.150000000000000355e+00,1.011114300328856963e+00,1.017842500798192253e-04
4.250000000000000000e+00,1.001292322883135855e+00,1.058142500632859150e-04
4.349999999999999645e+00,9.933005707117846805e-01,1.248687771681366871e-04
4.450000000000000178e+00,9.889305392020411034e-01,8.472961659820068799e-05
4.550000000000000711e+00,9.897519998338879521e-01,1.247027588226076137e-04
4.650000000000000355e+00,9.943174464848292260e-01,1.676230639509300728e-04
4.750000000000000000e+00,9.999544792347954125e-01,1.179529086741524678e-04
4.850000000000000533e+00,1.004525148181299787e+00,8.481875380916866348e-05
4.950000000000000178e+00,1.006610144146395713e+00,1.025545639188434733e-04
5.050000000000000711e+00,1.005541482234225681e+00,9.763731283400455116e-05
5.150000000000000355e+00,1.002510099359191331e+00,9.055788015613625409e-05
5.250000000000000000e+00,9.995033332800575820e-01,1.078914016814633064e-04
5.350000000000000533e+00,9.967524396657498897e-01,8.887493928035041446e-05
5.450000000000000178e+00,9.958570108205651028e-01,8.692383807669327013e-05
5.550000000000000711e+00,9.966010106886864506e-01,6.556609767118330419e-05
5.650000000000000355e+00,9.985903616048015241e-01,5.627809954865009058e-05
5.750000000000000000e+00,1.000790576463362225e+00,6.192767599240302354e-05
5.850000000000000533e+00,1.002208565775401183e+00,9.568560604990539967e-05
5.950000000000000178e+00,1.002098892448300527e+00,7.875852297326871537e-05
6.050000000000000711e+00,1.001599879319616582e+00,8.219202282775885007e-05
6.150000000000000355e+00,1.000565509251903240e+00,7.699515520627994746e-05
6.250000000000000000e+00,9.991596405374215673e-01,9.165728017117892059e-05
6.350000000000000533e+00,9.983715185586123919e-01,9.891506488366039933e-05
6.450000000000000178e+00,9.983809203041026370e-01,7.687531095709904409e-05
6.550000000000000711e+00,9.988489668478047756e-01,7.070511219048183427e-05
6.650000000000000355e+00,9.997872309936332025e-01,8.977703027474521265e-05
6.750000000000000000e+00,1.000474414220278163e+00,6.145090346975979657e-05
6.850000000000000533e+00,1.000704427756378356e+00,6.264391781041690375e-05
6.950000000000000178e+00,1.000704586825690523e+00,6.070330650823996341e-05
7.050000000000000711e+00,1.000269972696149923e+00,9.980321607072914567e-05
7.150000000000000355e+00,9.999394688906155793e-01,7.194381643954041693e-05
7.250000000000000000e+00,9.995390667938861551e-01,6.794046768014178224e-05
7.350000000000000533e+00,9.992763632575570876e-01,4.385888514333286903e-05
7.450000000000000178e+00,9.992809906508668405e-01,4.730089864894254344e-05
7.550000000000000711e+00,9.996370984620377431e-01,6.618091236666281724e-05
7.650000000000000355e+00,9.999792761567064536e-01,7.526305267230312484e-05
7.750000000000000000e+00,1.000256934911438966e+00,6.481371548524550419e-05
7.850000000000000533e+00,1.000304904310045817e+00,4.023421177771447987e-05
7.950000000000000178e+00,1.000208592370348315e+00,4.767618411677393967e-05
8.050000000000000711e+00,9.999447757824485583e-01,6.921432933285580477e-05
8.150000000000000355e+00,9.998661473959057355e-01,6.402403464269632700e-05
8.250000000000000000e+00,9.997385069744938457e-01,5.815099902693159892e-05
8.350000000000001421e+00,9.995908604378728191e-01,2.831695488837670090e-05
8.449999999999999289e+00,9.997237764011221994e-01,5.418689979122181605e-05
8.550000000000000711e+00,9.998544285118816655e-01,6.255472416852338982e-05
8.650000000000000355e+00,9.999471857827462173e-01,4.635969898703556436e-05
8.750000000000000000e+00,1.000084767636172600e+00,4.697500371094577934e-05
8.850000000000001421e+00,1.000012983979285952e+00,4.351150246457959129e-05
8.949999999999999289e+00,9.999453827795621308e-01,4.450682694141863829e-05
9.050000000000000711e+00,9.998898554453763410e-01,4.916652457383824181e-05
9.150000000000000355e+00,9.998856103330826528e-01,6.122859069387863429e-05
9.250000000000000000e+00,9.998078504040908143e-01,5.117561739286721485e-05
9.350000000000001421e+00,9.997679058314338230e-01,3.984984646036837506e-05
9.449999999999999289e+00,9.997519003925008363e-01,4.391495676325497349e-05
9.550000000000000711e+00,9.998858878119314397e-01,5.210337857830979968e-05
9.650000000000002132e+00,9.998893445137072566e-01,5.921385689275106810e-05
9.750000000000000000e+00,9.999890171761112168e-01,4.960202102422712220e-05
9.850000000000001421e+00,9.999435608325593083e-01,5.992244295084943437e-05
9.949999999999999289e+00,9.998552384723708997e-01,5.427884014365077955e-05
