r,gSS_mean,gSS_err
5.000000000000000278e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.500000000000000222e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.500000000000000333e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.500000000000000111e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.500000000000000444e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.500000000000001332e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.500000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.500000000000000888e-01,1.969498071722875876e-04,7.082569131520779258e-06
9.499999999999999556e-01,4.284463533499219823e-01,2.995891904308109932e-04
1.050000000000000044e+00,2.282969792346180249e+00,6.216553483227730062e-04
1.150000000000000133e+00,2.187100438829132631e+00,5.611536082061550348e-04
1.250000000000000000e+00,1.427944943831835012e+00,4.991520484124992640e-04
1.350000000000000089e+00,9.813132450472481505e-01,2.618950602068327365e-04
1.450000000000000178e+00,7.710140177095886616e-01,3.554272794292606653e-04
1.550000000000000044e+00,6.957897064739547721e-01,2.860617296030291946e-04
1.650000000000000133e+00,7.111691649707313490e-01,2.746575477215806925e-04
1.750000000000000000e+00,8.025475345703917407e-01,1.880898213738549255e-04
1.850000000000000089e+00,9.459483240795540926e-01,1.997507920433420491e-04
1.950000000000000178e+00,1.091396912859566415e+00,3.290873186064286089e-04
2.049999999999999822e+00,1.188031295711398316e+00,3.721413879487328038e-04
2.150000000000000355e+00,1.181745638351173300e+00,1.885347996240849039e-04
2.250000000000000000e+00,1.094104874408595496e+00,1.463992571922400449e-04
2.350000000000000533e+00,9.940754405676586192e-01,1.505129023557749246e-04
2.450000000000000178e+00,9.252584676072457270e-01,1.804965957120387675e-04
2.549999999999999822e+00,9.014907414038006994e-01,8.476844871704675383e-05
2.650000000000000355e+00,9.176547162956826265e-01,1.485369525065052582e-04
2.750000000000000000e+00,9.604411241625975260e-01,1.477598716862459636e-04
2.850000000000000533e+00,1.008749124489668691e+00,1.897519765457030732e-04
2.950000000000000178e+00,1.044233297994401344e+00,2.090746779823362991e-04
3.049999999999999822e+00,1.055415706378779461e+00,1.533526029616624157e-04
3.150000000000000355e+00,1.043259518533541597e+00,1.334991764472971253e-04
3.250000000000000000e+00,1.017123602550162653e+00,1.131573940585250016e-04
3.350000000000000533e+00,9.898683153548357705e-01,1.158870706065597261e-04
3.450000000000000178e+00,9.721703840935604912e-01,9.662261727436505623e-05
3.549999999999999822e+00,9.685037536100825628e-01,1.404795637005509400e-04
3.650000000000000355e+00,9.775405539638064578e-01,1.137863100670825759e-04
3.750000000000000000e+00,9.931263697078092090e-01,1.363040613071526746e-04
3.850000000000000533e+00,1.008770958647053462e+00,1.616092365490216939e-04
3.950000000000000178e+00,1.017434511543747533e+00,1.337763249399007528e-04
4.050000000000000711e+00,1.017657526034930981e+00,9.183462895350683172e-05
4.150000000000000355e+00,1.011244458830125037e+00,1.138601722597275707e-04
4.250000000000000000e+00,1.001979045495527521e+00,1.187114012864586883e-04
4.349999999999999645e+00,9.935085211307306263e-01,9.805965193776614583e-05
4.450000000000000178e+00,9.892191967782724138e-01,1.108206541812521234e-04
4.550000000000000711e+00,9.897544512869137501e-01,9.212371036748821991e-05
4.650000000000000355e+00,9.941091054460435839e-01,5.776913273708164317e-05
4.750000000000000000e+00,9.997410580892550636e-01,8.385582076849390336e-05
4.850000000000000533e+00,1.004676328877059710e+00,1.026473902733813967e-04
4.950000000000000178e+00,1.006475729321838486e+00,8.413554655630022504e-05
5.050000000000000711e+00,1.005603544450012210e+00,1.250149459633799541e-04
5.150000000000000355e+00,1.002688105801112339e+00,9.511034829470925184e-05
5.250000000000000000e+00,9.991979837032811673e-01,7.078888576585398869e-05
5.350000000000000533e+00,9.968263176476985787e-01,6.668340820248091648e-05
5.450000000000000178e+00,9.957050381345678991e-01,1.049601689774721087e-04
5.550000000000000711e+00,9.966899252196007586e-01,8.240854839604503366e-05
5.650000000000000355e+00,9.986068450062243196e-01,8.743878828454335202e-05
5.750000000000000000e+00,1.000664675990471153e+00,1.104790690465183779e-04
5.850000000000000533e+00,1.002071728848245025e+00,1.078321975278372471e-04
5.950000000000000178e+00,1.002333440665586828e+00,1.116690005722236286e-04
6.050000000000000711e+00,1.001575244349698135e+00,5.128913411380135279e-05
6.150000000000000355e+00,1.000404330999776104e+00,5.921506909402965278e-05
6.250000000000000000e+00,9.991255429153657053e-01,9.566858559538626177e-05
6.350000000000000533e+00,9.985152550007485583e-01,3.873596098018720457e-05
6.450000000000000178e+00,9.984012529670692748e-01,5.121491759536389663e-05
6.550000000000000711e+00,9.990865898713335858e-01,5.729078517568253037e-05
6.650000000000000355e+00,9.996410830343229748e-01,7.414205194322304768e-05
6.750000000000000000e+00,1.000497522010790119e+00,7.821458795210884057e-05
6.850000000000000533e+00,1.000787761832043321e+00,6.405447032627569468e-05
6.950000000000000178e+00,1.000779553327777238e+00,6.887370617680782850e-05
7.050000000000000711e+00,1.000347485084561949e+00,7.055325729522444664e-05
7.150000000000000355e+00,9.998848351970192061e-01,5.072313794985524248e-05
7.250000000000000000e+00,9.994652964754582314e-01,7.050952233722165136e-05
7.350000000000000533e+00,9.994878449471942261e-01,5.243838961553440347e-05
7.450000000000000178e+00,9.994948478501297640e-01,4.144264024485203566e-05
7.550000000000000711e+00,9.996598433296902675e-01,4.695119736199014550e-05
7.650000000000000355e+00,9.998681680128624905e-01,5.167838526755149953e-05
7.750000000000000000e+00,1.000115754627761699e+00,4.784553930433338269e-05
7.850000000000000533e+00,1.000201109823459777e+00,4.096516300564999183e-05
7.950000000000000178e+00,1.000174825605670392e+00,4.765001885904151841e-05
8.050000000000000711e+00,1.000045693123547741e+00,5.179032790778931105e-05
8.150000000000000355e+00,9.997939267476860792e-01,7.013338377583778354e-05
8.250000000000000000e+00,9.998889854671315636e-01,6.127322351568468769e-05
8.350000000000001421e+00,9.997161048949525508e-01,5.710853242596735806e-05
8.449999999999999289e+00,9.998069475833901709e-01,5.050009152199527854e-05
8.550000000000000711e+00,9.998620654011511899e-01,4.912922134320791239e-05
8.650000000000000355e+00,9.998917019790116711e-01,3.640462283779603999e-05
8.750000000000000000e+00,9.999705943194803215e-01,7.107283179457725365e-05
8.850000000000001421e+00,9.999702499789213661e-01,3.673410671615870746e-05
8.949999999999999289e+00,1.000004809858880517e+00,7.684407713597504145e-05
9.050000000000000711e+00,9.999446127902590353e-01,4.380434016841741704e-05
9.150000000000000355e+00,9.999430244364383435e-01,5.454203172203270249e-05
9.250000000000000000e+00,9.998524170861682325e-01,5.911270243078717355e-05
9.350000000000001421e+00,9.997652886775032499e-01,2.365926297713075526e-05
9.449999999999999289e+00,9.996994779214902760e-01,5.637784737068324357e-05
9.550000000000000711e+00,9.999772442319863064e-01,4.658907957414661278e-05
9.650000000000002132e+00,9.999123074573217362e-01,5.034385574704337206e-05
9.750000000000000000e+00,9.999051931824378681e-01,3.579149972050194083e-05
9.850000000000001421e+00,9.998675390181169798e-01,2.346212227939312688e-05
9.949999999999999289e+00,9.999785696012851721e-01,5.327061788950209945e-05
